# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 5.186E-10 6.713E-10 6.233E-10 6.368E-10 6.395E-10 6.472E-10 6.423E-10 6.467E-10 6.81E-10 6.544E-10 5.487E-10 4.725E-10 4.682E-10 4.418E-10 4.327E-10 4.211E-10 3.51E-10 3.266E-10 3.228E-10 3.151E-10 3.133E-10 3.151E-10 3.325E-10 3.883E-10 5.186E-10 6.713E-10 6.233E-10 6.368E-10 6.395E-10 6.472E-10 6.423E-10 6.467E-10 6.81E-10 6.544E-10 5.487E-10 4.725E-10 4.682E-10 4.418E-10 4.327E-10 4.211E-10 3.51E-10 3.266E-10 3.228E-10 3.151E-10 3.133E-10 3.151E-10 3.325E-10 3.883E-10 5.186E-10 
NO2 6.462E-10 7.124E-10 6.545E-10 7.011E-10 7.206E-10 7.528E-10 7.27E-10 7.588E-10 7.293E-10 8.516E-10 7.069E-10 6.268E-10 5.086E-10 4.135E-10 3.842E-10 3.284E-10 2.058E-10 1.896E-10 1.703E-10 1.315E-10 1.265E-10 1.351E-10 2.109E-10 4.062E-10 6.462E-10 7.124E-10 6.545E-10 7.011E-10 7.206E-10 7.528E-10 7.27E-10 7.588E-10 7.293E-10 8.516E-10 7.069E-10 6.268E-10 5.086E-10 4.135E-10 3.842E-10 3.284E-10 2.058E-10 1.896E-10 1.703E-10 1.315E-10 1.265E-10 1.351E-10 2.109E-10 4.062E-10 6.462E-10 
NO 4.166E-08 4.593E-08 4.221E-08 4.52E-08 4.646E-08 4.855E-08 4.687E-08 4.894E-08 4.702E-08 5.49E-08 4.559E-08 4.041E-08 3.279E-08 2.666E-08 2.478E-08 2.119E-08 1.328E-08 1.223E-08 1.098E-08 8.486E-09 8.153E-09 8.711E-09 1.36E-08 2.62E-08 4.166E-08 4.593E-08 4.221E-08 4.52E-08 4.646E-08 4.855E-08 4.687E-08 4.894E-08 4.702E-08 5.49E-08 4.559E-08 4.041E-08 3.279E-08 2.666E-08 2.478E-08 2.119E-08 1.328E-08 1.223E-08 1.098E-08 8.486E-09 8.153E-09 8.711E-09 1.36E-08 2.62E-08 4.166E-08 
NH3 1.853E-09 1.806E-09 3.401E-09 3.042E-09 3.404E-09 3.902E-09 3.424E-09 3.745E-09 2.795E-09 1.4E-09 1.124E-09 5.298E-10 4.331E-10 4.749E-10 5.658E-10 5.682E-10 2.067E-10 5.618E-10 2.042E-10 2.008E-10 2.056E-10 2.147E-10 2.246E-10 5.7E-10 1.853E-09 1.806E-09 3.401E-09 3.042E-09 3.404E-09 3.902E-09 3.424E-09 3.745E-09 2.795E-09 1.4E-09 1.124E-09 5.298E-10 4.331E-10 4.749E-10 5.658E-10 5.682E-10 2.067E-10 5.618E-10 2.042E-10 2.008E-10 2.056E-10 2.147E-10 2.246E-10 5.7E-10 1.853E-09 
CO 1.31E-06 9.754E-07 6.942E-07 7.45E-07 7.782E-07 8.208E-07 7.772E-07 8.2E-07 1.159E-06 1.479E-06 1.359E-06 7.642E-07 5.596E-07 4.072E-07 3.589E-07 2.777E-07 1.343E-07 1.31E-07 1.071E-07 4.263E-08 3.436E-08 5.11E-08 1.81E-07 6.581E-07 1.31E-06 9.754E-07 6.942E-07 7.45E-07 7.782E-07 8.208E-07 7.772E-07 8.2E-07 1.159E-06 1.479E-06 1.359E-06 7.642E-07 5.596E-07 4.072E-07 3.589E-07 2.777E-07 1.343E-07 1.31E-07 1.071E-07 4.263E-08 3.436E-08 5.11E-08 1.81E-07 6.581E-07 1.31E-06 
ALD2 2.391E-09 1.802E-09 1.32E-09 1.438E-09 1.511E-09 1.59E-09 1.5E-09 1.587E-09 2.319E-09 2.995E-09 2.788E-09 1.518E-09 1.102E-09 7.973E-10 7.028E-10 5.391E-10 2.506E-10 2.481E-10 2.009E-10 7.266E-11 5.658E-11 8.918E-11 3.411E-10 1.224E-09 2.391E-09 1.802E-09 1.32E-09 1.438E-09 1.511E-09 1.59E-09 1.5E-09 1.587E-09 2.319E-09 2.995E-09 2.788E-09 1.518E-09 1.102E-09 7.973E-10 7.028E-10 5.391E-10 2.506E-10 2.481E-10 2.009E-10 7.266E-11 5.658E-11 8.918E-11 3.411E-10 1.224E-09 2.391E-09 
HCHO 4.021E-10 3.194E-10 2.416E-10 2.613E-10 2.727E-10 2.86E-10 2.714E-10 2.857E-10 4.048E-10 5.136E-10 4.656E-10 2.576E-10 1.904E-10 1.398E-10 1.24E-10 9.681E-11 4.641E-11 4.612E-11 3.799E-11 1.7E-11 1.434E-11 1.957E-11 6.133E-11 2.07E-10 4.021E-10 3.194E-10 2.416E-10 2.613E-10 2.727E-10 2.86E-10 2.714E-10 2.857E-10 4.048E-10 5.136E-10 4.656E-10 2.576E-10 1.904E-10 1.398E-10 1.24E-10 9.681E-11 4.641E-11 4.612E-11 3.799E-11 1.7E-11 1.434E-11 1.957E-11 6.133E-11 2.07E-10 4.021E-10 
ETH 1.474E-08 1.109E-08 8.049E-09 8.726E-09 9.149E-09 9.635E-09 9.101E-09 9.603E-09 1.439E-08 1.849E-08 1.713E-08 9.133E-09 6.682E-09 4.88E-09 4.315E-09 3.283E-09 1.556E-09 1.536E-09 1.255E-09 4.912E-10 3.963E-10 5.913E-10 2.114E-09 7.553E-09 1.474E-08 1.109E-08 8.049E-09 8.726E-09 9.149E-09 9.635E-09 9.101E-09 9.603E-09 1.439E-08 1.849E-08 1.713E-08 9.133E-09 6.682E-09 4.88E-09 4.315E-09 3.283E-09 1.556E-09 1.536E-09 1.255E-09 4.912E-10 3.963E-10 5.913E-10 2.114E-09 7.553E-09 1.474E-08 
OLEI 6.166E-11 4.741E-11 3.498E-11 3.803E-11 3.992E-11 4.199E-11 3.982E-11 4.201E-11 6.318E-11 8.081E-11 7.48E-11 3.875E-11 2.818E-11 2.045E-11 1.792E-11 1.387E-11 6.565E-12 6.629E-12 5.314E-12 2.166E-12 1.771E-12 2.571E-12 9.275E-12 3.169E-11 6.166E-11 4.741E-11 3.498E-11 3.803E-11 3.992E-11 4.199E-11 3.982E-11 4.201E-11 6.318E-11 8.081E-11 7.48E-11 3.875E-11 2.818E-11 2.045E-11 1.792E-11 1.387E-11 6.565E-12 6.629E-12 5.314E-12 2.166E-12 1.771E-12 2.571E-12 9.275E-12 3.169E-11 6.166E-11 
OLET 1.027E-09 7.895E-10 5.825E-10 6.332E-10 6.648E-10 6.992E-10 6.631E-10 6.995E-10 1.052E-09 1.346E-09 1.246E-09 6.453E-10 4.692E-10 3.406E-10 2.985E-10 2.31E-10 1.093E-10 1.104E-10 8.849E-11 3.606E-11 2.949E-11 4.281E-11 1.545E-10 5.278E-10 1.027E-09 7.895E-10 5.825E-10 6.332E-10 6.648E-10 6.992E-10 6.631E-10 6.995E-10 1.052E-09 1.346E-09 1.246E-09 6.453E-10 4.692E-10 3.406E-10 2.985E-10 2.31E-10 1.093E-10 1.104E-10 8.849E-11 3.606E-11 2.949E-11 4.281E-11 1.545E-10 5.278E-10 1.027E-09 
TOL 8.372E-09 1.195E-08 1.064E-08 1.101E-08 1.125E-08 1.154E-08 1.128E-08 1.154E-08 1.4E-08 1.563E-08 1.007E-08 5.741E-09 4.224E-09 3.133E-09 2.758E-09 2.161E-09 1.23E-09 9.201E-10 7.403E-10 3.378E-10 2.89E-10 3.913E-10 1.276E-09 4.314E-09 8.372E-09 1.195E-08 1.064E-08 1.101E-08 1.125E-08 1.154E-08 1.128E-08 1.154E-08 1.4E-08 1.563E-08 1.007E-08 5.741E-09 4.224E-09 3.133E-09 2.758E-09 2.161E-09 1.23E-09 9.201E-10 7.403E-10 3.378E-10 2.89E-10 3.913E-10 1.276E-09 4.314E-09 8.372E-09 
XYL 8.98E-09 7.657E-09 5.87E-09 6.27E-09 6.512E-09 6.799E-09 6.512E-09 6.828E-09 9.681E-09 1.195E-08 1.035E-08 5.509E-09 4.05E-09 2.982E-09 2.646E-09 2.088E-09 1.099E-09 1.086E-09 8.72E-10 4.326E-10 3.782E-10 4.906E-10 1.372E-09 4.589E-10 8.98E-09 7.657E-09 5.87E-09 6.27E-09 6.512E-09 6.799E-09 6.512E-09 6.828E-09 9.681E-09 1.195E-08 1.035E-08 5.509E-09 4.05E-09 2.982E-09 2.646E-09 2.088E-09 1.099E-09 1.086E-09 8.72E-10 4.326E-10 3.782E-10 4.906E-10 1.372E-09 4.589E-10 8.98E-09 
