# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 5.571E-09 7.212E-09 6.696E-09 6.841E-09 6.87E-09 6.952E-09 6.9E-09 6.947E-09 7.316E-09 7.03E-09 5.895E-09 5.076E-09 5.03E-09 4.746E-09 4.649E-09 4.524E-09 3.771E-09 3.509E-09 3.468E-09 3.385E-09 3.366E-09 3.385E-09 3.572E-09 4.171E-09 5.571E-09 7.212E-09 6.696E-09 6.841E-09 6.87E-09 6.952E-09 6.9E-09 6.947E-09 7.316E-09 7.03E-09 5.895E-09 5.076E-09 5.03E-09 4.746E-09 4.649E-09 4.524E-09 3.771E-09 3.509E-09 3.468E-09 3.385E-09 3.366E-09 3.385E-09 3.572E-09 4.171E-09 5.571E-09 
NO2 2.416E-09 2.663E-09 2.447E-09 2.621E-09 2.694E-09 2.814E-09 2.718E-09 2.837E-09 2.727E-09 3.184E-09 2.643E-09 2.343E-09 1.901E-09 1.546E-09 1.436E-09 1.228E-09 7.696E-10 7.089E-10 6.366E-10 4.918E-10 4.729E-10 5.049E-10 7.886E-10 1.519E-09 2.416E-09 2.663E-09 2.447E-09 2.621E-09 2.694E-09 2.814E-09 2.718E-09 2.837E-09 2.727E-09 3.184E-09 2.643E-09 2.343E-09 1.901E-09 1.546E-09 1.436E-09 1.228E-09 7.696E-10 7.089E-10 6.366E-10 4.918E-10 4.729E-10 5.049E-10 7.886E-10 1.519E-09 2.416E-09 
NO 1.775E-08 1.957E-08 1.798E-08 1.925E-08 1.979E-08 2.068E-08 1.997E-08 2.085E-08 2.003E-08 2.339E-08 1.942E-08 1.721E-08 1.397E-08 1.136E-08 1.056E-08 9.027E-09 5.656E-09 5.208E-09 4.677E-09 3.615E-09 3.473E-09 3.711E-09 5.795E-09 1.116E-08 1.775E-08 1.957E-08 1.798E-08 1.925E-08 1.979E-08 2.068E-08 1.997E-08 2.085E-08 2.003E-08 2.339E-08 1.942E-08 1.721E-08 1.397E-08 1.136E-08 1.056E-08 9.027E-09 5.656E-09 5.208E-09 4.677E-09 3.615E-09 3.473E-09 3.711E-09 5.795E-09 1.116E-08 1.775E-08 
NH3 1.024E-08 9.977E-09 1.879E-08 1.68E-08 1.88E-08 2.155E-08 1.891E-08 2.068E-08 1.544E-08 7.731E-09 6.207E-09 2.926E-09 2.392E-09 2.623E-09 3.125E-09 3.138E-09 1.142E-09 3.103E-09 1.128E-09 1.109E-09 1.135E-09 1.186E-09 1.241E-09 3.148E-09 1.024E-08 9.977E-09 1.879E-08 1.68E-08 1.88E-08 2.155E-08 1.891E-08 2.068E-08 1.544E-08 7.731E-09 6.207E-09 2.926E-09 2.392E-09 2.623E-09 3.125E-09 3.138E-09 1.142E-09 3.103E-09 1.128E-09 1.109E-09 1.135E-09 1.186E-09 1.241E-09 3.148E-09 1.024E-08 
CO 1.114E-06 8.297E-07 5.905E-07 6.337E-07 6.62E-07 6.982E-07 6.611E-07 6.975E-07 9.862E-07 1.258E-06 1.156E-06 6.501E-07 4.761E-07 3.464E-07 3.053E-07 2.363E-07 1.142E-07 1.115E-07 9.113E-08 3.626E-08 2.923E-08 4.347E-08 1.54E-07 5.598E-07 1.114E-06 8.297E-07 5.905E-07 6.337E-07 6.62E-07 6.982E-07 6.611E-07 6.975E-07 9.862E-07 1.258E-06 1.156E-06 6.501E-07 4.761E-07 3.464E-07 3.053E-07 2.363E-07 1.142E-07 1.115E-07 9.113E-08 3.626E-08 2.923E-08 4.347E-08 1.54E-07 5.598E-07 1.114E-06 
ALD2 1.638E-09 1.235E-09 9.042E-10 9.853E-10 1.035E-09 1.089E-09 1.028E-09 1.087E-09 1.589E-09 2.051E-09 1.91E-09 1.04E-09 7.55E-10 5.461E-10 4.814E-10 3.693E-10 1.717E-10 1.699E-10 1.376E-10 4.977E-11 3.876E-11 6.109E-11 2.336E-10 8.387E-10 1.638E-09 1.235E-09 9.042E-10 9.853E-10 1.035E-09 1.089E-09 1.028E-09 1.087E-09 1.589E-09 2.051E-09 1.91E-09 1.04E-09 7.55E-10 5.461E-10 4.814E-10 3.693E-10 1.717E-10 1.699E-10 1.376E-10 4.977E-11 3.876E-11 6.109E-11 2.336E-10 8.387E-10 1.638E-09 
HCHO 4.869E-09 3.867E-09 2.926E-09 3.164E-09 3.302E-09 3.463E-09 3.287E-09 3.459E-09 4.902E-09 6.218E-09 5.638E-09 3.119E-09 2.306E-09 1.693E-09 1.501E-09 1.172E-09 5.62E-10 5.584E-10 4.599E-10 2.059E-10 1.736E-10 2.369E-10 7.426E-10 2.506E-09 4.869E-09 3.867E-09 2.926E-09 3.164E-09 3.302E-09 3.463E-09 3.287E-09 3.459E-09 4.902E-09 6.218E-09 5.638E-09 3.119E-09 2.306E-09 1.693E-09 1.501E-09 1.172E-09 5.62E-10 5.584E-10 4.599E-10 2.059E-10 1.736E-10 2.369E-10 7.426E-10 2.506E-09 4.869E-09 
ETH 3.588E-09 2.699E-09 1.96E-09 2.125E-09 2.228E-09 2.346E-09 2.216E-09 2.338E-09 3.504E-09 4.502E-09 4.17E-09 2.224E-09 1.627E-09 1.188E-09 1.051E-09 7.992E-10 3.79E-10 3.739E-10 3.056E-10 1.196E-10 9.649E-11 1.44E-10 5.148E-10 1.839E-09 3.588E-09 2.699E-09 1.96E-09 2.125E-09 2.228E-09 2.346E-09 2.216E-09 2.338E-09 3.504E-09 4.502E-09 4.17E-09 2.224E-09 1.627E-09 1.188E-09 1.051E-09 7.992E-10 3.79E-10 3.739E-10 3.056E-10 1.196E-10 9.649E-11 1.44E-10 5.148E-10 1.839E-09 3.588E-09 
OLEI 6.586E-09 5.064E-09 3.736E-09 4.061E-09 4.264E-09 4.484E-09 4.253E-09 4.487E-09 6.748E-09 8.631E-09 7.989E-09 4.139E-09 3.01E-09 2.185E-09 1.914E-09 1.482E-09 7.012E-10 7.08E-10 5.676E-10 2.313E-10 1.891E-10 2.746E-10 9.907E-10 3.385E-09 6.586E-09 5.064E-09 3.736E-09 4.061E-09 4.264E-09 4.484E-09 4.253E-09 4.487E-09 6.748E-09 8.631E-09 7.989E-09 4.139E-09 3.01E-09 2.185E-09 1.914E-09 1.482E-09 7.012E-10 7.08E-10 5.676E-10 2.313E-10 1.891E-10 2.746E-10 9.907E-10 3.385E-09 6.586E-09 
OLET 1.141E-08 8.771E-09 6.471E-09 7.035E-09 7.386E-09 7.768E-09 7.367E-09 7.771E-09 1.169E-08 1.495E-08 1.384E-08 7.169E-09 5.213E-09 3.784E-09 3.316E-09 2.566E-09 1.215E-09 1.226E-09 9.831E-10 4.007E-10 3.276E-10 4.756E-10 1.716E-09 5.863E-09 1.141E-08 8.771E-09 6.471E-09 7.035E-09 7.386E-09 7.768E-09 7.367E-09 7.771E-09 1.169E-08 1.495E-08 1.384E-08 7.169E-09 5.213E-09 3.784E-09 3.316E-09 2.566E-09 1.215E-09 1.226E-09 9.831E-10 4.007E-10 3.276E-10 4.756E-10 1.716E-09 5.863E-09 1.141E-08 
TOL 7.922E-10 1.131E-09 1.007E-09 1.042E-09 1.065E-09 1.092E-09 1.067E-09 1.092E-09 1.325E-09 1.479E-09 9.529E-10 5.433E-10 3.997E-10 2.965E-10 2.61E-10 2.045E-10 1.164E-10 8.707E-11 7.006E-11 3.197E-11 2.735E-11 3.703E-11 1.208E-10 4.083E-10 7.922E-10 1.131E-09 1.007E-09 1.042E-09 1.065E-09 1.092E-09 1.067E-09 1.092E-09 1.325E-09 1.479E-09 9.529E-10 5.433E-10 3.997E-10 2.965E-10 2.61E-10 2.045E-10 1.164E-10 8.707E-11 7.006E-11 3.197E-11 2.735E-11 3.703E-11 1.208E-10 4.083E-10 7.922E-10 
XYL 2.415E-09 2.059E-09 1.579E-09 1.686E-09 1.751E-09 1.828E-09 1.751E-09 1.836E-09 2.603E-09 3.212E-09 2.783E-09 1.481E-09 1.089E-09 8.018E-10 7.116E-10 5.615E-10 2.955E-10 2.921E-10 2.345E-10 1.163E-10 1.017E-10 1.319E-10 3.688E-10 1.234E-10 2.415E-09 2.059E-09 1.579E-09 1.686E-09 1.751E-09 1.828E-09 1.751E-09 1.836E-09 2.603E-09 3.212E-09 2.783E-09 1.481E-09 1.089E-09 8.018E-10 7.116E-10 5.615E-10 2.955E-10 2.921E-10 2.345E-10 1.163E-10 1.017E-10 1.319E-10 3.688E-10 1.234E-10 2.415E-09 
