# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.271E-08 1.646E-08 1.528E-08 1.561E-08 1.568E-08 1.587E-08 1.575E-08 1.586E-08 1.67E-08 1.605E-08 1.345E-08 1.159E-08 1.148E-08 1.083E-08 1.061E-08 1.032E-08 8.607E-09 8.009E-09 7.916E-09 7.727E-09 7.682E-09 7.727E-09 8.153E-09 9.52E-09 1.271E-08 1.646E-08 1.528E-08 1.561E-08 1.568E-08 1.587E-08 1.575E-08 1.586E-08 1.67E-08 1.605E-08 1.345E-08 1.159E-08 1.148E-08 1.083E-08 1.061E-08 1.032E-08 8.607E-09 8.009E-09 7.916E-09 7.727E-09 7.682E-09 7.727E-09 8.153E-09 9.52E-09 1.271E-08 
NO2 2.617E-10 2.885E-10 2.651E-10 2.839E-10 2.918E-10 3.049E-10 2.944E-10 3.073E-10 2.954E-10 3.449E-10 2.863E-10 2.538E-10 2.06E-10 1.675E-10 1.556E-10 1.33E-10 8.336E-11 7.679E-11 6.896E-11 5.327E-11 5.123E-11 5.469E-11 8.542E-11 1.645E-10 2.617E-10 2.885E-10 2.651E-10 2.839E-10 2.918E-10 3.049E-10 2.944E-10 3.073E-10 2.954E-10 3.449E-10 2.863E-10 2.538E-10 2.06E-10 1.675E-10 1.556E-10 1.33E-10 8.336E-11 7.679E-11 6.896E-11 5.327E-11 5.123E-11 5.469E-11 8.542E-11 1.645E-10 2.617E-10 
NO 4.699E-08 5.181E-08 4.761E-08 5.098E-08 5.24E-08 5.476E-08 5.287E-08 5.52E-08 5.303E-08 6.192E-08 5.142E-08 4.558E-08 3.698E-08 3.007E-08 2.795E-08 2.39E-08 1.497E-08 1.379E-08 1.238E-08 9.572E-09 9.196E-09 9.825E-09 1.534E-08 2.955E-08 4.699E-08 5.181E-08 4.761E-08 5.098E-08 5.24E-08 5.476E-08 5.287E-08 5.52E-08 5.303E-08 6.192E-08 5.142E-08 4.558E-08 3.698E-08 3.007E-08 2.795E-08 2.39E-08 1.497E-08 1.379E-08 1.238E-08 9.572E-09 9.196E-09 9.825E-09 1.534E-08 2.955E-08 4.699E-08 
NH3 1.676E-08 1.634E-08 3.077E-08 2.752E-08 3.079E-08 3.53E-08 3.097E-08 3.387E-08 2.529E-08 1.266E-08 1.016E-08 4.792E-09 3.918E-09 4.296E-09 5.118E-09 5.14E-09 1.87E-09 5.081E-09 1.847E-09 1.816E-09 1.859E-09 1.942E-09 2.032E-09 5.156E-09 1.676E-08 1.634E-08 3.077E-08 2.752E-08 3.079E-08 3.53E-08 3.097E-08 3.387E-08 2.529E-08 1.266E-08 1.016E-08 4.792E-09 3.918E-09 4.296E-09 5.118E-09 5.14E-09 1.87E-09 5.081E-09 1.847E-09 1.816E-09 1.859E-09 1.942E-09 2.032E-09 5.156E-09 1.676E-08 
CO 4.054E-07 3.019E-07 2.148E-07 2.305E-07 2.408E-07 2.54E-07 2.405E-07 2.538E-07 3.588E-07 4.577E-07 4.207E-07 2.365E-07 1.732E-07 1.26E-07 1.111E-07 8.595E-08 4.156E-08 4.055E-08 3.315E-08 1.319E-08 1.063E-08 1.581E-08 5.601E-08 2.037E-07 4.054E-07 3.019E-07 2.148E-07 2.305E-07 2.408E-07 2.54E-07 2.405E-07 2.538E-07 3.588E-07 4.577E-07 4.207E-07 2.365E-07 1.732E-07 1.26E-07 1.111E-07 8.595E-08 4.156E-08 4.055E-08 3.315E-08 1.319E-08 1.063E-08 1.581E-08 5.601E-08 2.037E-07 4.054E-07 
ALD2 2.071E-09 1.561E-09 1.144E-09 1.246E-09 1.31E-09 1.378E-09 1.3E-09 1.375E-09 2.009E-09 2.595E-09 2.416E-09 1.316E-09 9.55E-10 6.908E-10 6.089E-10 4.671E-10 2.171E-10 2.149E-10 1.74E-10 6.296E-11 4.902E-11 7.727E-11 2.955E-10 1.061E-09 2.071E-09 1.561E-09 1.144E-09 1.246E-09 1.31E-09 1.378E-09 1.3E-09 1.375E-09 2.009E-09 2.595E-09 2.416E-09 1.316E-09 9.55E-10 6.908E-10 6.089E-10 4.671E-10 2.171E-10 2.149E-10 1.74E-10 6.296E-11 4.902E-11 7.727E-11 2.955E-10 1.061E-09 2.071E-09 
HCHO 6.456E-09 5.127E-09 3.879E-09 4.196E-09 4.378E-09 4.591E-09 4.358E-09 4.587E-09 6.499E-09 8.245E-09 7.475E-09 4.135E-09 3.057E-09 2.245E-09 1.99E-09 1.554E-09 7.452E-10 7.404E-10 6.099E-10 2.73E-10 2.302E-10 3.141E-10 9.846E-10 3.323E-09 6.456E-09 5.127E-09 3.879E-09 4.196E-09 4.378E-09 4.591E-09 4.358E-09 4.587E-09 6.499E-09 8.245E-09 7.475E-09 4.135E-09 3.057E-09 2.245E-09 1.99E-09 1.554E-09 7.452E-10 7.404E-10 6.099E-10 2.73E-10 2.302E-10 3.141E-10 9.846E-10 3.323E-09 6.456E-09 
ETH 2.201E-08 1.656E-08 1.202E-08 1.303E-08 1.366E-08 1.439E-08 1.359E-08 1.434E-08 2.15E-08 2.761E-08 2.558E-08 1.364E-08 9.979E-09 7.289E-09 6.444E-09 4.902E-09 2.324E-09 2.294E-09 1.875E-09 7.336E-10 5.919E-10 8.831E-10 3.158E-09 1.128E-08 2.201E-08 1.656E-08 1.202E-08 1.303E-08 1.366E-08 1.439E-08 1.359E-08 1.434E-08 2.15E-08 2.761E-08 2.558E-08 1.364E-08 9.979E-09 7.289E-09 6.444E-09 4.902E-09 2.324E-09 2.294E-09 1.875E-09 7.336E-10 5.919E-10 8.831E-10 3.158E-09 1.128E-08 2.201E-08 
OLEI 4.588E-09 3.527E-09 2.602E-09 2.829E-09 2.97E-09 3.124E-09 2.962E-09 3.125E-09 4.7E-09 6.012E-09 5.565E-09 2.883E-09 2.096E-09 1.522E-09 1.334E-09 1.032E-09 4.885E-10 4.932E-10 3.954E-10 1.611E-10 1.317E-10 1.913E-10 6.901E-10 2.358E-09 4.588E-09 3.527E-09 2.602E-09 2.829E-09 2.97E-09 3.124E-09 2.962E-09 3.125E-09 4.7E-09 6.012E-09 5.565E-09 2.883E-09 2.096E-09 1.522E-09 1.334E-09 1.032E-09 4.885E-10 4.932E-10 3.954E-10 1.611E-10 1.317E-10 1.913E-10 6.901E-10 2.358E-09 4.588E-09 
OLET 4.232E-09 3.254E-09 2.401E-09 2.61E-09 2.74E-09 2.882E-09 2.733E-09 2.883E-09 4.336E-09 5.547E-09 5.134E-09 2.66E-09 1.934E-09 1.404E-09 1.23E-09 9.521E-10 4.506E-10 4.55E-10 3.647E-10 1.486E-10 1.215E-10 1.765E-10 6.366E-10 2.175E-09 4.232E-09 3.254E-09 2.401E-09 2.61E-09 2.74E-09 2.882E-09 2.733E-09 2.883E-09 4.336E-09 5.547E-09 5.134E-09 2.66E-09 1.934E-09 1.404E-09 1.23E-09 9.521E-10 4.506E-10 4.55E-10 3.647E-10 1.486E-10 1.215E-10 1.765E-10 6.366E-10 2.175E-09 4.232E-09 
TOL 4.771E-09 6.808E-09 6.064E-09 6.275E-09 6.414E-09 6.576E-09 6.426E-09 6.574E-09 7.976E-09 8.907E-09 5.738E-09 3.272E-09 2.407E-09 1.785E-09 1.572E-09 1.232E-09 7.011E-10 5.243E-10 4.219E-10 1.925E-10 1.647E-10 2.23E-10 7.272E-10 2.459E-09 4.771E-09 6.808E-09 6.064E-09 6.275E-09 6.414E-09 6.576E-09 6.426E-09 6.574E-09 7.976E-09 8.907E-09 5.738E-09 3.272E-09 2.407E-09 1.785E-09 1.572E-09 1.232E-09 7.011E-10 5.243E-10 4.219E-10 1.925E-10 1.647E-10 2.23E-10 7.272E-10 2.459E-09 4.771E-09 
XYL 2.881E-09 2.457E-09 1.883E-09 2.011E-09 2.089E-09 2.181E-09 2.089E-09 2.19E-09 3.106E-09 3.832E-09 3.32E-09 1.768E-09 1.299E-09 9.566E-10 8.49E-10 6.7E-10 3.526E-10 3.485E-10 2.798E-10 1.388E-10 1.213E-10 1.574E-10 4.401E-10 1.472E-10 2.881E-09 2.457E-09 1.883E-09 2.011E-09 2.089E-09 2.181E-09 2.089E-09 2.19E-09 3.106E-09 3.832E-09 3.32E-09 1.768E-09 1.299E-09 9.566E-10 8.49E-10 6.7E-10 3.526E-10 3.485E-10 2.798E-10 1.388E-10 1.213E-10 1.574E-10 4.401E-10 1.472E-10 2.881E-09 
