# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 6.641E-10 8.597E-10 7.982E-10 8.155E-10 8.189E-10 8.288E-10 8.225E-10 8.282E-10 8.721E-10 8.381E-10 7.027E-10 6.051E-10 5.997E-10 5.658E-10 5.542E-10 5.393E-10 4.495E-10 4.183E-10 4.135E-10 4.036E-10 4.012E-10 4.036E-10 4.259E-10 4.972E-10 6.641E-10 8.597E-10 7.982E-10 8.155E-10 8.189E-10 8.288E-10 8.225E-10 8.282E-10 8.721E-10 8.381E-10 7.027E-10 6.051E-10 5.997E-10 5.658E-10 5.542E-10 5.393E-10 4.495E-10 4.183E-10 4.135E-10 4.036E-10 4.012E-10 4.036E-10 4.259E-10 4.972E-10 6.641E-10 
NO2 1.559E-09 1.719E-09 1.58E-09 1.692E-09 1.739E-09 1.817E-09 1.754E-09 1.831E-09 1.76E-09 2.055E-09 1.706E-09 1.513E-09 1.227E-09 9.979E-10 9.272E-10 7.926E-10 4.968E-10 4.576E-10 4.109E-10 3.175E-10 3.053E-10 3.259E-10 5.09E-10 9.803E-10 1.559E-09 1.719E-09 1.58E-09 1.692E-09 1.739E-09 1.817E-09 1.754E-09 1.831E-09 1.76E-09 2.055E-09 1.706E-09 1.513E-09 1.227E-09 9.979E-10 9.272E-10 7.926E-10 4.968E-10 4.576E-10 4.109E-10 3.175E-10 3.053E-10 3.259E-10 5.09E-10 9.803E-10 1.559E-09 
NO 1.26E-08 1.389E-08 1.277E-08 1.367E-08 1.405E-08 1.468E-08 1.418E-08 1.48E-08 1.422E-08 1.66E-08 1.379E-08 1.222E-08 9.917E-09 8.065E-09 7.495E-09 6.41E-09 4.016E-09 3.698E-09 3.321E-09 2.567E-09 2.466E-09 2.635E-09 4.115E-09 7.924E-09 1.26E-08 1.389E-08 1.277E-08 1.367E-08 1.405E-08 1.468E-08 1.418E-08 1.48E-08 1.422E-08 1.66E-08 1.379E-08 1.222E-08 9.917E-09 8.065E-09 7.495E-09 6.41E-09 4.016E-09 3.698E-09 3.321E-09 2.567E-09 2.466E-09 2.635E-09 4.115E-09 7.924E-09 1.26E-08 
NH3 5.33E-09 5.195E-09 9.782E-09 8.75E-09 9.791E-09 1.122E-08 9.848E-09 1.077E-08 8.039E-09 4.026E-09 3.232E-09 1.524E-09 1.246E-09 1.366E-09 1.627E-09 1.634E-09 5.944E-10 1.616E-09 5.873E-10 5.774E-10 5.912E-10 6.174E-10 6.461E-10 1.639E-09 5.33E-09 5.195E-09 9.782E-09 8.75E-09 9.791E-09 1.122E-08 9.848E-09 1.077E-08 8.039E-09 4.026E-09 3.232E-09 1.524E-09 1.246E-09 1.366E-09 1.627E-09 1.634E-09 5.944E-10 1.616E-09 5.873E-10 5.774E-10 5.912E-10 6.174E-10 6.461E-10 1.639E-09 5.33E-09 
CO 1.308E-06 9.742E-07 6.933E-07 7.441E-07 7.773E-07 8.199E-07 7.763E-07 8.19E-07 1.158E-06 1.477E-06 1.358E-06 7.633E-07 5.59E-07 4.068E-07 3.585E-07 2.774E-07 1.341E-07 1.309E-07 1.07E-07 4.258E-08 3.432E-08 5.104E-08 1.808E-07 6.573E-07 1.308E-06 9.742E-07 6.933E-07 7.441E-07 7.773E-07 8.199E-07 7.763E-07 8.19E-07 1.158E-06 1.477E-06 1.358E-06 7.633E-07 5.59E-07 4.068E-07 3.585E-07 2.774E-07 1.341E-07 1.309E-07 1.07E-07 4.258E-08 3.432E-08 5.104E-08 1.808E-07 6.573E-07 1.308E-06 
ALD2 2.152E-09 1.622E-09 1.188E-09 1.295E-09 1.36E-09 1.431E-09 1.35E-09 1.429E-09 2.087E-09 2.695E-09 2.51E-09 1.367E-09 9.92E-10 7.176E-10 6.325E-10 4.852E-10 2.255E-10 2.233E-10 1.808E-10 6.54E-11 5.092E-11 8.027E-11 3.07E-10 1.102E-09 2.152E-09 1.622E-09 1.188E-09 1.295E-09 1.36E-09 1.431E-09 1.35E-09 1.429E-09 2.087E-09 2.695E-09 2.51E-09 1.367E-09 9.92E-10 7.176E-10 6.325E-10 4.852E-10 2.255E-10 2.233E-10 1.808E-10 6.54E-11 5.092E-11 8.027E-11 3.07E-10 1.102E-09 2.152E-09 
HCHO 1.226E-09 9.733E-10 7.364E-10 7.965E-10 8.312E-10 8.716E-10 8.273E-10 8.707E-10 1.234E-09 1.565E-09 1.419E-09 7.85E-10 5.804E-10 4.262E-10 3.779E-10 2.95E-10 1.415E-10 1.406E-10 1.158E-10 5.182E-11 4.37E-11 5.964E-11 1.869E-10 6.308E-10 1.226E-09 9.733E-10 7.364E-10 7.965E-10 8.312E-10 8.716E-10 8.273E-10 8.707E-10 1.234E-09 1.565E-09 1.419E-09 7.85E-10 5.804E-10 4.262E-10 3.779E-10 2.95E-10 1.415E-10 1.406E-10 1.158E-10 5.182E-11 4.37E-11 5.964E-11 1.869E-10 6.308E-10 1.226E-09 
ETH 1.707E-09 1.284E-09 9.322E-10 1.011E-09 1.06E-09 1.116E-09 1.054E-09 1.112E-09 1.667E-09 2.141E-09 1.983E-09 1.058E-09 7.738E-10 5.652E-10 4.997E-10 3.802E-10 1.803E-10 1.779E-10 1.454E-10 5.689E-11 4.59E-11 6.848E-11 2.449E-10 8.747E-10 1.707E-09 1.284E-09 9.322E-10 1.011E-09 1.06E-09 1.116E-09 1.054E-09 1.112E-09 1.667E-09 2.141E-09 1.983E-09 1.058E-09 7.738E-10 5.652E-10 4.997E-10 3.802E-10 1.803E-10 1.779E-10 1.454E-10 5.689E-11 4.59E-11 6.848E-11 2.449E-10 8.747E-10 1.707E-09 
OLEI 5.759E-09 4.428E-09 3.267E-09 3.552E-09 3.729E-09 3.921E-09 3.719E-09 3.923E-09 5.901E-09 7.547E-09 6.986E-09 3.619E-09 2.632E-09 1.91E-09 1.674E-09 1.296E-09 6.132E-10 6.191E-10 4.963E-10 2.023E-10 1.654E-10 2.401E-10 8.663E-10 2.96E-09 5.759E-09 4.428E-09 3.267E-09 3.552E-09 3.729E-09 3.921E-09 3.719E-09 3.923E-09 5.901E-09 7.547E-09 6.986E-09 3.619E-09 2.632E-09 1.91E-09 1.674E-09 1.296E-09 6.132E-10 6.191E-10 4.963E-10 2.023E-10 1.654E-10 2.401E-10 8.663E-10 2.96E-09 5.759E-09 
OLET 1.152E-11 8.857E-12 6.535E-12 7.104E-12 7.459E-12 7.844E-12 7.44E-12 7.848E-12 1.18E-11 1.51E-11 1.397E-11 7.24E-12 5.264E-12 3.821E-12 3.349E-12 2.592E-12 1.227E-12 1.238E-12 9.928E-13 4.046E-13 3.308E-13 4.803E-13 1.733E-12 5.921E-12 1.152E-11 8.857E-12 6.535E-12 7.104E-12 7.459E-12 7.844E-12 7.44E-12 7.848E-12 1.18E-11 1.51E-11 1.397E-11 7.24E-12 5.264E-12 3.821E-12 3.349E-12 2.592E-12 1.227E-12 1.238E-12 9.928E-13 4.046E-13 3.308E-13 4.803E-13 1.733E-12 5.921E-12 1.152E-11 
TOL 6.305E-09 8.997E-09 8.014E-09 8.292E-09 8.476E-09 8.691E-09 8.493E-09 8.688E-09 1.054E-08 1.177E-08 7.583E-09 4.324E-09 3.181E-09 2.359E-09 2.077E-09 1.628E-09 9.266E-10 6.929E-10 5.575E-10 2.544E-10 2.176E-10 2.947E-10 9.611E-10 3.249E-09 6.305E-09 8.997E-09 8.014E-09 8.292E-09 8.476E-09 8.691E-09 8.493E-09 8.688E-09 1.054E-08 1.177E-08 7.583E-09 4.324E-09 3.181E-09 2.359E-09 2.077E-09 1.628E-09 9.266E-10 6.929E-10 5.575E-10 2.544E-10 2.176E-10 2.947E-10 9.611E-10 3.249E-09 6.305E-09 
XYL 4.749E-09 4.049E-09 3.104E-09 3.315E-09 3.443E-09 3.595E-09 3.443E-09 3.611E-09 5.119E-09 6.317E-09 5.472E-09 2.913E-09 2.142E-09 1.577E-09 1.399E-09 1.104E-09 5.812E-10 5.745E-10 4.611E-10 2.287E-10 2E-10 2.594E-10 7.253E-10 2.427E-10 4.749E-09 4.049E-09 3.104E-09 3.315E-09 3.443E-09 3.595E-09 3.443E-09 3.611E-09 5.119E-09 6.317E-09 5.472E-09 2.913E-09 2.142E-09 1.577E-09 1.399E-09 1.104E-09 5.812E-10 5.745E-10 4.611E-10 2.287E-10 2E-10 2.594E-10 7.253E-10 2.427E-10 4.749E-09 
