# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 9.62E-09 1.245E-08 1.156E-08 1.181E-08 1.186E-08 1.201E-08 1.191E-08 1.2E-08 1.263E-08 1.214E-08 1.018E-08 8.766E-09 8.686E-09 8.195E-09 8.027E-09 7.811E-09 6.512E-09 6.06E-09 5.989E-09 5.846E-09 5.812E-09 5.846E-09 6.169E-09 7.203E-09 9.62E-09 1.245E-08 1.156E-08 1.181E-08 1.186E-08 1.201E-08 1.191E-08 1.2E-08 1.263E-08 1.214E-08 1.018E-08 8.766E-09 8.686E-09 8.195E-09 8.027E-09 7.811E-09 6.512E-09 6.06E-09 5.989E-09 5.846E-09 5.812E-09 5.846E-09 6.169E-09 7.203E-09 9.62E-09 
NO2 1.851E-09 2.041E-09 1.875E-09 2.008E-09 2.064E-09 2.156E-09 2.082E-09 2.173E-09 2.089E-09 2.439E-09 2.025E-09 1.795E-09 1.457E-09 1.184E-09 1.1E-09 9.407E-10 5.896E-10 5.431E-10 4.877E-10 3.768E-10 3.623E-10 3.868E-10 6.041E-10 1.163E-09 1.851E-09 2.041E-09 1.875E-09 2.008E-09 2.064E-09 2.156E-09 2.082E-09 2.173E-09 2.089E-09 2.439E-09 2.025E-09 1.795E-09 1.457E-09 1.184E-09 1.1E-09 9.407E-10 5.896E-10 5.431E-10 4.877E-10 3.768E-10 3.623E-10 3.868E-10 6.041E-10 1.163E-09 1.851E-09 
NO 5.026E-08 5.54E-08 5.092E-08 5.452E-08 5.604E-08 5.856E-08 5.654E-08 5.903E-08 5.672E-08 6.622E-08 5.499E-08 4.874E-08 3.955E-08 3.216E-08 2.989E-08 2.556E-08 1.601E-08 1.475E-08 1.324E-08 1.024E-08 9.834E-09 1.051E-08 1.641E-08 3.16E-08 5.026E-08 5.54E-08 5.092E-08 5.452E-08 5.604E-08 5.856E-08 5.654E-08 5.903E-08 5.672E-08 6.622E-08 5.499E-08 4.874E-08 3.955E-08 3.216E-08 2.989E-08 2.556E-08 1.601E-08 1.475E-08 1.324E-08 1.024E-08 9.834E-09 1.051E-08 1.641E-08 3.16E-08 5.026E-08 
NH3 3.062E-09 2.985E-09 5.621E-09 5.027E-09 5.626E-09 6.449E-09 5.658E-09 6.188E-09 4.619E-09 2.313E-09 1.857E-09 8.755E-10 7.157E-10 7.848E-10 9.35E-10 9.389E-10 3.416E-10 9.283E-10 3.374E-10 3.318E-10 3.397E-10 3.548E-10 3.712E-10 9.419E-10 3.062E-09 2.985E-09 5.621E-09 5.027E-09 5.626E-09 6.449E-09 5.658E-09 6.188E-09 4.619E-09 2.313E-09 1.857E-09 8.755E-10 7.157E-10 7.848E-10 9.35E-10 9.389E-10 3.416E-10 9.283E-10 3.374E-10 3.318E-10 3.397E-10 3.548E-10 3.712E-10 9.419E-10 3.062E-09 
CO 6.482E-07 4.826E-07 3.435E-07 3.686E-07 3.851E-07 4.062E-07 3.846E-07 4.057E-07 5.737E-07 7.318E-07 6.727E-07 3.781E-07 2.769E-07 2.015E-07 1.776E-07 1.374E-07 6.646E-08 6.483E-08 5.301E-08 2.109E-08 1.7E-08 2.529E-08 8.955E-08 3.256E-07 6.482E-07 4.826E-07 3.435E-07 3.686E-07 3.851E-07 4.062E-07 3.846E-07 4.057E-07 5.737E-07 7.318E-07 6.727E-07 3.781E-07 2.769E-07 2.015E-07 1.776E-07 1.374E-07 6.646E-08 6.483E-08 5.301E-08 2.109E-08 1.7E-08 2.529E-08 8.955E-08 3.256E-07 6.482E-07 
ALD2 2.102E-09 1.584E-09 1.16E-09 1.264E-09 1.329E-09 1.398E-09 1.319E-09 1.395E-09 2.039E-09 2.633E-09 2.451E-09 1.335E-09 9.69E-10 7.009E-10 6.178E-10 4.739E-10 2.203E-10 2.181E-10 1.766E-10 6.388E-11 4.974E-11 7.84E-11 2.998E-10 1.076E-09 2.102E-09 1.584E-09 1.16E-09 1.264E-09 1.329E-09 1.398E-09 1.319E-09 1.395E-09 2.039E-09 2.633E-09 2.451E-09 1.335E-09 9.69E-10 7.009E-10 6.178E-10 4.739E-10 2.203E-10 2.181E-10 1.766E-10 6.388E-11 4.974E-11 7.84E-11 2.998E-10 1.076E-09 2.102E-09 
HCHO 7.129E-09 5.661E-09 4.283E-09 4.633E-09 4.835E-09 5.07E-09 4.812E-09 5.065E-09 7.176E-09 9.104E-09 8.254E-09 4.566E-09 3.376E-09 2.479E-09 2.198E-09 1.716E-09 8.228E-10 8.175E-10 6.734E-10 3.014E-10 2.542E-10 3.469E-10 1.087E-09 3.669E-09 7.129E-09 5.661E-09 4.283E-09 4.633E-09 4.835E-09 5.07E-09 4.812E-09 5.065E-09 7.176E-09 9.104E-09 8.254E-09 4.566E-09 3.376E-09 2.479E-09 2.198E-09 1.716E-09 8.228E-10 8.175E-10 6.734E-10 3.014E-10 2.542E-10 3.469E-10 1.087E-09 3.669E-09 7.129E-09 
ETH 4.42E-09 3.325E-09 2.414E-09 2.617E-09 2.744E-09 2.89E-09 2.73E-09 2.88E-09 4.317E-09 5.546E-09 5.137E-09 2.739E-09 2.004E-09 1.464E-09 1.294E-09 9.846E-10 4.668E-10 4.606E-10 3.765E-10 1.473E-10 1.189E-10 1.774E-10 6.342E-10 2.265E-09 4.42E-09 3.325E-09 2.414E-09 2.617E-09 2.744E-09 2.89E-09 2.73E-09 2.88E-09 4.317E-09 5.546E-09 5.137E-09 2.739E-09 2.004E-09 1.464E-09 1.294E-09 9.846E-10 4.668E-10 4.606E-10 3.765E-10 1.473E-10 1.189E-10 1.774E-10 6.342E-10 2.265E-09 4.42E-09 
OLEI 3.311E-09 2.546E-09 1.878E-09 2.042E-09 2.144E-09 2.254E-09 2.138E-09 2.256E-09 3.392E-09 4.339E-09 4.016E-09 2.081E-09 1.513E-09 1.098E-09 9.625E-10 7.448E-10 3.525E-10 3.559E-10 2.853E-10 1.163E-10 9.508E-11 1.381E-10 4.98E-10 1.702E-09 3.311E-09 2.546E-09 1.878E-09 2.042E-09 2.144E-09 2.254E-09 2.138E-09 2.256E-09 3.392E-09 4.339E-09 4.016E-09 2.081E-09 1.513E-09 1.098E-09 9.625E-10 7.448E-10 3.525E-10 3.559E-10 2.853E-10 1.163E-10 9.508E-11 1.381E-10 4.98E-10 1.702E-09 3.311E-09 
OLET 4.399E-09 3.382E-09 2.495E-09 2.713E-09 2.848E-09 2.995E-09 2.841E-09 2.997E-09 4.507E-09 5.765E-09 5.336E-09 2.765E-09 2.01E-09 1.459E-09 1.279E-09 9.896E-10 4.684E-10 4.729E-10 3.791E-10 1.545E-10 1.263E-10 1.834E-10 6.617E-10 2.261E-09 4.399E-09 3.382E-09 2.495E-09 2.713E-09 2.848E-09 2.995E-09 2.841E-09 2.997E-09 4.507E-09 5.765E-09 5.336E-09 2.765E-09 2.01E-09 1.459E-09 1.279E-09 9.896E-10 4.684E-10 4.729E-10 3.791E-10 1.545E-10 1.263E-10 1.834E-10 6.617E-10 2.261E-09 4.399E-09 
TOL 6.105E-09 8.712E-09 7.761E-09 8.03E-09 8.208E-09 8.416E-09 8.224E-09 8.413E-09 1.021E-08 1.14E-08 7.343E-09 4.187E-09 3.08E-09 2.285E-09 2.011E-09 1.576E-09 8.973E-10 6.71E-10 5.399E-10 2.464E-10 2.108E-10 2.854E-10 9.307E-10 3.146E-09 6.105E-09 8.712E-09 7.761E-09 8.03E-09 8.208E-09 8.416E-09 8.224E-09 8.413E-09 1.021E-08 1.14E-08 7.343E-09 4.187E-09 3.08E-09 2.285E-09 2.011E-09 1.576E-09 8.973E-10 6.71E-10 5.399E-10 2.464E-10 2.108E-10 2.854E-10 9.307E-10 3.146E-09 6.105E-09 
XYL 5.295E-09 4.515E-09 3.461E-09 3.697E-09 3.84E-09 4.009E-09 3.84E-09 4.026E-09 5.708E-09 7.044E-09 6.102E-09 3.249E-09 2.388E-09 1.758E-09 1.56E-09 1.231E-09 6.48E-10 6.405E-10 5.142E-10 2.551E-10 2.23E-10 2.893E-10 8.088E-10 2.706E-10 5.295E-09 4.515E-09 3.461E-09 3.697E-09 3.84E-09 4.009E-09 3.84E-09 4.026E-09 5.708E-09 7.044E-09 6.102E-09 3.249E-09 2.388E-09 1.758E-09 1.56E-09 1.231E-09 6.48E-10 6.405E-10 5.142E-10 2.551E-10 2.23E-10 2.893E-10 8.088E-10 2.706E-10 5.295E-09 
