# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 7.11E-09 9.204E-09 8.545E-09 8.73E-09 8.767E-09 8.873E-09 8.806E-09 8.866E-09 9.336E-09 8.972E-09 7.523E-09 6.478E-09 6.419E-09 6.057E-09 5.933E-09 5.773E-09 4.813E-09 4.478E-09 4.426E-09 4.321E-09 4.295E-09 4.321E-09 4.559E-09 5.323E-09 7.11E-09 9.204E-09 8.545E-09 8.73E-09 8.767E-09 8.873E-09 8.806E-09 8.866E-09 9.336E-09 8.972E-09 7.523E-09 6.478E-09 6.419E-09 6.057E-09 5.933E-09 5.773E-09 4.813E-09 4.478E-09 4.426E-09 4.321E-09 4.295E-09 4.321E-09 4.559E-09 5.323E-09 7.11E-09 
NO2 2.868E-09 3.162E-09 2.905E-09 3.112E-09 3.199E-09 3.342E-09 3.227E-09 3.368E-09 3.237E-09 3.78E-09 3.138E-09 2.782E-09 2.258E-09 1.835E-09 1.705E-09 1.458E-09 9.137E-10 8.416E-10 7.558E-10 5.839E-10 5.615E-10 5.995E-10 9.363E-10 1.803E-09 2.868E-09 3.162E-09 2.905E-09 3.112E-09 3.199E-09 3.342E-09 3.227E-09 3.368E-09 3.237E-09 3.78E-09 3.138E-09 2.782E-09 2.258E-09 1.835E-09 1.705E-09 1.458E-09 9.137E-10 8.416E-10 7.558E-10 5.839E-10 5.615E-10 5.995E-10 9.363E-10 1.803E-09 2.868E-09 
NO 3.383E-08 3.73E-08 3.428E-08 3.67E-08 3.773E-08 3.942E-08 3.806E-08 3.974E-08 3.818E-08 4.458E-08 3.702E-08 3.281E-08 2.662E-08 2.165E-08 2.012E-08 1.721E-08 1.078E-08 9.928E-09 8.916E-09 6.891E-09 6.62E-09 7.074E-09 1.105E-08 2.127E-08 3.383E-08 3.73E-08 3.428E-08 3.67E-08 3.773E-08 3.942E-08 3.806E-08 3.974E-08 3.818E-08 4.458E-08 3.702E-08 3.281E-08 2.662E-08 2.165E-08 2.012E-08 1.721E-08 1.078E-08 9.928E-09 8.916E-09 6.891E-09 6.62E-09 7.074E-09 1.105E-08 2.127E-08 3.383E-08 
NH3 1.462E-08 1.425E-08 2.683E-08 2.4E-08 2.686E-08 3.078E-08 2.701E-08 2.954E-08 2.205E-08 1.104E-08 8.865E-09 4.179E-09 3.416E-09 3.746E-09 4.463E-09 4.482E-09 1.63E-09 4.431E-09 1.611E-09 1.584E-09 1.621E-09 1.694E-09 1.772E-09 4.496E-09 1.462E-08 1.425E-08 2.683E-08 2.4E-08 2.686E-08 3.078E-08 2.701E-08 2.954E-08 2.205E-08 1.104E-08 8.865E-09 4.179E-09 3.416E-09 3.746E-09 4.463E-09 4.482E-09 1.63E-09 4.431E-09 1.611E-09 1.584E-09 1.621E-09 1.694E-09 1.772E-09 4.496E-09 1.462E-08 
CO 2.722E-07 2.027E-07 1.442E-07 1.548E-07 1.617E-07 1.706E-07 1.615E-07 1.704E-07 2.409E-07 3.073E-07 2.825E-07 1.588E-07 1.163E-07 8.462E-08 7.459E-08 5.771E-08 2.791E-08 2.723E-08 2.226E-08 8.858E-09 7.139E-09 1.062E-08 3.761E-08 1.367E-07 2.722E-07 2.027E-07 1.442E-07 1.548E-07 1.617E-07 1.706E-07 1.615E-07 1.704E-07 2.409E-07 3.073E-07 2.825E-07 1.588E-07 1.163E-07 8.462E-08 7.459E-08 5.771E-08 2.791E-08 2.723E-08 2.226E-08 8.858E-09 7.139E-09 1.062E-08 3.761E-08 1.367E-07 2.722E-07 
ALD2 3.049E-09 2.299E-09 1.684E-09 1.835E-09 1.928E-09 2.028E-09 1.913E-09 2.025E-09 2.958E-09 3.82E-09 3.556E-09 1.937E-09 1.406E-09 1.017E-09 8.964E-10 6.876E-10 3.196E-10 3.164E-10 2.562E-10 9.268E-11 7.217E-11 1.138E-10 4.35E-10 1.562E-09 3.049E-09 2.299E-09 1.684E-09 1.835E-09 1.928E-09 2.028E-09 1.913E-09 2.025E-09 2.958E-09 3.82E-09 3.556E-09 1.937E-09 1.406E-09 1.017E-09 8.964E-10 6.876E-10 3.196E-10 3.164E-10 2.562E-10 9.268E-11 7.217E-11 1.138E-10 4.35E-10 1.562E-09 3.049E-09 
HCHO 5.925E-09 4.706E-09 3.56E-09 3.851E-09 4.018E-09 4.214E-09 3.999E-09 4.21E-09 5.965E-09 7.567E-09 6.861E-09 3.795E-09 2.806E-09 2.06E-09 1.827E-09 1.426E-09 6.839E-10 6.795E-10 5.597E-10 2.505E-10 2.113E-10 2.883E-10 9.036E-10 3.05E-09 5.925E-09 4.706E-09 3.56E-09 3.851E-09 4.018E-09 4.214E-09 3.999E-09 4.21E-09 5.965E-09 7.567E-09 6.861E-09 3.795E-09 2.806E-09 2.06E-09 1.827E-09 1.426E-09 6.839E-10 6.795E-10 5.597E-10 2.505E-10 2.113E-10 2.883E-10 9.036E-10 3.05E-09 5.925E-09 
ETH 2.311E-08 1.739E-08 1.262E-08 1.369E-08 1.435E-08 1.511E-08 1.427E-08 1.506E-08 2.257E-08 2.9E-08 2.686E-08 1.432E-08 1.048E-08 7.654E-09 6.767E-09 5.148E-09 2.441E-09 2.408E-09 1.969E-09 7.704E-10 6.216E-10 9.274E-10 3.316E-09 1.184E-08 2.311E-08 1.739E-08 1.262E-08 1.369E-08 1.435E-08 1.511E-08 1.427E-08 1.506E-08 2.257E-08 2.9E-08 2.686E-08 1.432E-08 1.048E-08 7.654E-09 6.767E-09 5.148E-09 2.441E-09 2.408E-09 1.969E-09 7.704E-10 6.216E-10 9.274E-10 3.316E-09 1.184E-08 2.311E-08 
OLEI 4.252E-09 3.269E-09 2.412E-09 2.622E-09 2.753E-09 2.895E-09 2.746E-09 2.897E-09 4.356E-09 5.572E-09 5.158E-09 2.672E-09 1.943E-09 1.41E-09 1.236E-09 9.565E-10 4.527E-10 4.571E-10 3.664E-10 1.493E-10 1.221E-10 1.773E-10 6.396E-10 2.185E-09 4.252E-09 3.269E-09 2.412E-09 2.622E-09 2.753E-09 2.895E-09 2.746E-09 2.897E-09 4.356E-09 5.572E-09 5.158E-09 2.672E-09 1.943E-09 1.41E-09 1.236E-09 9.565E-10 4.527E-10 4.571E-10 3.664E-10 1.493E-10 1.221E-10 1.773E-10 6.396E-10 2.185E-09 4.252E-09 
OLET 4.627E-09 3.558E-09 2.625E-09 2.854E-09 2.996E-09 3.151E-09 2.988E-09 3.152E-09 4.741E-09 6.064E-09 5.613E-09 2.908E-09 2.115E-09 1.535E-09 1.345E-09 1.041E-09 4.927E-10 4.974E-10 3.988E-10 1.625E-10 1.329E-10 1.929E-10 6.961E-10 2.378E-09 4.627E-09 3.558E-09 2.625E-09 2.854E-09 2.996E-09 3.151E-09 2.988E-09 3.152E-09 4.741E-09 6.064E-09 5.613E-09 2.908E-09 2.115E-09 1.535E-09 1.345E-09 1.041E-09 4.927E-10 4.974E-10 3.988E-10 1.625E-10 1.329E-10 1.929E-10 6.961E-10 2.378E-09 4.627E-09 
TOL 1.036E-08 1.479E-08 1.317E-08 1.363E-08 1.393E-08 1.429E-08 1.396E-08 1.428E-08 1.733E-08 1.935E-08 1.246E-08 7.107E-09 5.229E-09 3.878E-09 3.414E-09 2.675E-09 1.523E-09 1.139E-09 9.164E-10 4.182E-10 3.577E-10 4.845E-10 1.58E-09 5.341E-09 1.036E-08 1.479E-08 1.317E-08 1.363E-08 1.393E-08 1.429E-08 1.396E-08 1.428E-08 1.733E-08 1.935E-08 1.246E-08 7.107E-09 5.229E-09 3.878E-09 3.414E-09 2.675E-09 1.523E-09 1.139E-09 9.164E-10 4.182E-10 3.577E-10 4.845E-10 1.58E-09 5.341E-09 1.036E-08 
XYL 8.018E-10 6.837E-10 5.241E-10 5.598E-10 5.814E-10 6.07E-10 5.814E-10 6.096E-10 8.644E-10 1.067E-09 9.24E-10 4.919E-10 3.616E-10 2.662E-10 2.363E-10 1.865E-10 9.812E-11 9.699E-11 7.786E-11 3.862E-11 3.377E-11 4.381E-11 1.225E-10 4.097E-11 8.018E-10 6.837E-10 5.241E-10 5.598E-10 5.814E-10 6.07E-10 5.814E-10 6.096E-10 8.644E-10 1.067E-09 9.24E-10 4.919E-10 3.616E-10 2.662E-10 2.363E-10 1.865E-10 9.812E-11 9.699E-11 7.786E-11 3.862E-11 3.377E-11 4.381E-11 1.225E-10 4.097E-11 8.018E-10 
