# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 5.195E-09 6.724E-09 6.244E-09 6.379E-09 6.405E-09 6.483E-09 6.434E-09 6.478E-09 6.821E-09 6.555E-09 5.496E-09 4.733E-09 4.69E-09 4.425E-09 4.335E-09 4.218E-09 3.516E-09 3.272E-09 3.234E-09 3.157E-09 3.138E-09 3.157E-09 3.331E-09 3.889E-09 5.195E-09 6.724E-09 6.244E-09 6.379E-09 6.405E-09 6.483E-09 6.434E-09 6.478E-09 6.821E-09 6.555E-09 5.496E-09 4.733E-09 4.69E-09 4.425E-09 4.335E-09 4.218E-09 3.516E-09 3.272E-09 3.234E-09 3.157E-09 3.138E-09 3.157E-09 3.331E-09 3.889E-09 5.195E-09 
NO2 2.566E-09 2.829E-09 2.599E-09 2.784E-09 2.861E-09 2.989E-09 2.886E-09 3.013E-09 2.896E-09 3.381E-09 2.807E-09 2.488E-09 2.019E-09 1.642E-09 1.525E-09 1.304E-09 8.173E-10 7.528E-10 6.76E-10 5.223E-10 5.023E-10 5.362E-10 8.375E-10 1.613E-09 2.566E-09 2.829E-09 2.599E-09 2.784E-09 2.861E-09 2.989E-09 2.886E-09 3.013E-09 2.896E-09 3.381E-09 2.807E-09 2.488E-09 2.019E-09 1.642E-09 1.525E-09 1.304E-09 8.173E-10 7.528E-10 6.76E-10 5.223E-10 5.023E-10 5.362E-10 8.375E-10 1.613E-09 2.566E-09 
NO 1.149E-09 1.266E-09 1.164E-09 1.246E-09 1.281E-09 1.338E-09 1.292E-09 1.349E-09 1.296E-09 1.513E-09 1.257E-09 1.114E-09 9.039E-10 7.351E-10 6.831E-10 5.842E-10 3.66E-10 3.371E-10 3.027E-10 2.34E-10 2.248E-10 2.402E-10 3.75E-10 7.223E-10 1.149E-09 1.266E-09 1.164E-09 1.246E-09 1.281E-09 1.338E-09 1.292E-09 1.349E-09 1.296E-09 1.513E-09 1.257E-09 1.114E-09 9.039E-10 7.351E-10 6.831E-10 5.842E-10 3.66E-10 3.371E-10 3.027E-10 2.34E-10 2.248E-10 2.402E-10 3.75E-10 7.223E-10 1.149E-09 
NH3 6.741E-09 6.571E-09 1.237E-08 1.107E-08 1.238E-08 1.42E-08 1.246E-08 1.362E-08 1.017E-08 5.092E-09 4.088E-09 1.927E-09 1.575E-09 1.728E-09 2.058E-09 2.067E-09 7.519E-10 2.044E-09 7.428E-10 7.304E-10 7.477E-10 7.809E-10 8.172E-10 2.073E-09 6.741E-09 6.571E-09 1.237E-08 1.107E-08 1.238E-08 1.42E-08 1.246E-08 1.362E-08 1.017E-08 5.092E-09 4.088E-09 1.927E-09 1.575E-09 1.728E-09 2.058E-09 2.067E-09 7.519E-10 2.044E-09 7.428E-10 7.304E-10 7.477E-10 7.809E-10 8.172E-10 2.073E-09 6.741E-09 
CO 5.996E-07 4.465E-07 3.178E-07 3.41E-07 3.562E-07 3.757E-07 3.558E-07 3.754E-07 5.307E-07 6.77E-07 6.223E-07 3.498E-07 2.562E-07 1.864E-07 1.643E-07 1.271E-07 6.148E-08 5.998E-08 4.904E-08 1.951E-08 1.573E-08 2.339E-08 8.284E-08 3.012E-07 5.996E-07 4.465E-07 3.178E-07 3.41E-07 3.562E-07 3.757E-07 3.558E-07 3.754E-07 5.307E-07 6.77E-07 6.223E-07 3.498E-07 2.562E-07 1.864E-07 1.643E-07 1.271E-07 6.148E-08 5.998E-08 4.904E-08 1.951E-08 1.573E-08 2.339E-08 8.284E-08 3.012E-07 5.996E-07 
ALD2 1.755E-09 1.323E-09 9.69E-10 1.056E-09 1.11E-09 1.167E-09 1.101E-09 1.165E-09 1.702E-09 2.198E-09 2.047E-09 1.115E-09 8.091E-10 5.853E-10 5.159E-10 3.958E-10 1.84E-10 1.821E-10 1.475E-10 5.334E-11 4.153E-11 6.547E-11 2.504E-10 8.987E-10 1.755E-09 1.323E-09 9.69E-10 1.056E-09 1.11E-09 1.167E-09 1.101E-09 1.165E-09 1.702E-09 2.198E-09 2.047E-09 1.115E-09 8.091E-10 5.853E-10 5.159E-10 3.958E-10 1.84E-10 1.821E-10 1.475E-10 5.334E-11 4.153E-11 6.547E-11 2.504E-10 8.987E-10 1.755E-09 
HCHO 8.536E-10 6.779E-10 5.129E-10 5.547E-10 5.789E-10 6.071E-10 5.762E-10 6.064E-10 8.593E-10 1.09E-09 9.884E-10 5.467E-10 4.042E-10 2.968E-10 2.632E-10 2.055E-10 9.852E-11 9.789E-11 8.063E-11 3.609E-11 3.044E-11 4.154E-11 1.302E-10 4.393E-10 8.536E-10 6.779E-10 5.129E-10 5.547E-10 5.789E-10 6.071E-10 5.762E-10 6.064E-10 8.593E-10 1.09E-09 9.884E-10 5.467E-10 4.042E-10 2.968E-10 2.632E-10 2.055E-10 9.852E-11 9.789E-11 8.063E-11 3.609E-11 3.044E-11 4.154E-11 1.302E-10 4.393E-10 8.536E-10 
ETH 1.719E-08 1.294E-08 9.392E-09 1.018E-08 1.068E-08 1.124E-08 1.062E-08 1.121E-08 1.679E-08 2.157E-08 1.998E-08 1.066E-08 7.796E-09 5.695E-09 5.035E-09 3.83E-09 1.816E-09 1.792E-09 1.465E-09 5.732E-10 4.625E-10 6.9E-10 2.467E-09 8.813E-09 1.719E-08 1.294E-08 9.392E-09 1.018E-08 1.068E-08 1.124E-08 1.062E-08 1.121E-08 1.679E-08 2.157E-08 1.998E-08 1.066E-08 7.796E-09 5.695E-09 5.035E-09 3.83E-09 1.816E-09 1.792E-09 1.465E-09 5.732E-10 4.625E-10 6.9E-10 2.467E-09 8.813E-09 1.719E-08 
OLEI 2.975E-09 2.287E-09 1.688E-09 1.835E-09 1.926E-09 2.026E-09 1.921E-09 2.027E-09 3.048E-09 3.899E-09 3.609E-09 1.87E-09 1.36E-09 9.869E-10 8.648E-10 6.693E-10 3.168E-10 3.198E-10 2.564E-10 1.045E-10 8.543E-11 1.24E-10 4.475E-10 1.529E-09 2.975E-09 2.287E-09 1.688E-09 1.835E-09 1.926E-09 2.026E-09 1.921E-09 2.027E-09 3.048E-09 3.899E-09 3.609E-09 1.87E-09 1.36E-09 9.869E-10 8.648E-10 6.693E-10 3.168E-10 3.198E-10 2.564E-10 1.045E-10 8.543E-11 1.24E-10 4.475E-10 1.529E-09 2.975E-09 
OLET 7.084E-09 5.447E-09 4.018E-09 4.369E-09 4.587E-09 4.824E-09 4.575E-09 4.826E-09 7.258E-09 9.284E-09 8.593E-09 4.452E-09 3.237E-09 2.35E-09 2.059E-09 1.594E-09 7.543E-10 7.615E-10 6.105E-10 2.488E-10 2.034E-10 2.954E-10 1.066E-09 3.641E-09 7.084E-09 5.447E-09 4.018E-09 4.369E-09 4.587E-09 4.824E-09 4.575E-09 4.826E-09 7.258E-09 9.284E-09 8.593E-09 4.452E-09 3.237E-09 2.35E-09 2.059E-09 1.594E-09 7.543E-10 7.615E-10 6.105E-10 2.488E-10 2.034E-10 2.954E-10 1.066E-09 3.641E-09 7.084E-09 
TOL 3.34E-09 4.766E-09 4.245E-09 4.392E-09 4.49E-09 4.604E-09 4.499E-09 4.602E-09 5.584E-09 6.235E-09 4.017E-09 2.29E-09 1.685E-09 1.25E-09 1.1E-09 8.622E-10 4.908E-10 3.67E-10 2.953E-10 1.348E-10 1.153E-10 1.561E-10 5.091E-10 1.721E-09 3.34E-09 4.766E-09 4.245E-09 4.392E-09 4.49E-09 4.604E-09 4.499E-09 4.602E-09 5.584E-09 6.235E-09 4.017E-09 2.29E-09 1.685E-09 1.25E-09 1.1E-09 8.622E-10 4.908E-10 3.67E-10 2.953E-10 1.348E-10 1.153E-10 1.561E-10 5.091E-10 1.721E-09 3.34E-09 
XYL 2.304E-09 1.964E-09 1.506E-09 1.609E-09 1.671E-09 1.744E-09 1.671E-09 1.752E-09 2.484E-09 3.065E-09 2.655E-09 1.413E-09 1.039E-09 7.65E-10 6.79E-10 5.358E-10 2.82E-10 2.787E-10 2.237E-10 1.11E-10 9.703E-11 1.259E-10 3.519E-10 1.177E-10 2.304E-09 1.964E-09 1.506E-09 1.609E-09 1.671E-09 1.744E-09 1.671E-09 1.752E-09 2.484E-09 3.065E-09 2.655E-09 1.413E-09 1.039E-09 7.65E-10 6.79E-10 5.358E-10 2.82E-10 2.787E-10 2.237E-10 1.11E-10 9.703E-11 1.259E-10 3.519E-10 1.177E-10 2.304E-09 
