# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.524E-08 1.973E-08 1.832E-08 1.872E-08 1.88E-08 1.902E-08 1.888E-08 1.901E-08 2.002E-08 1.923E-08 1.613E-08 1.389E-08 1.376E-08 1.298E-08 1.272E-08 1.238E-08 1.032E-08 9.601E-09 9.489E-09 9.263E-09 9.209E-09 9.263E-09 9.774E-09 1.141E-08 1.524E-08 1.973E-08 1.832E-08 1.872E-08 1.88E-08 1.902E-08 1.888E-08 1.901E-08 2.002E-08 1.923E-08 1.613E-08 1.389E-08 1.376E-08 1.298E-08 1.272E-08 1.238E-08 1.032E-08 9.601E-09 9.489E-09 9.263E-09 9.209E-09 9.263E-09 9.774E-09 1.141E-08 1.524E-08 
NO2 7.032E-10 7.753E-10 7.123E-10 7.63E-10 7.841E-10 8.193E-10 7.911E-10 8.258E-10 7.937E-10 9.267E-10 7.693E-10 6.821E-10 5.535E-10 4.5E-10 4.181E-10 3.574E-10 2.24E-10 2.063E-10 1.853E-10 1.432E-10 1.377E-10 1.47E-10 2.295E-10 4.421E-10 7.032E-10 7.753E-10 7.123E-10 7.63E-10 7.841E-10 8.193E-10 7.911E-10 8.258E-10 7.937E-10 9.267E-10 7.693E-10 6.821E-10 5.535E-10 4.5E-10 4.181E-10 3.574E-10 2.24E-10 2.063E-10 1.853E-10 1.432E-10 1.377E-10 1.47E-10 2.295E-10 4.421E-10 7.032E-10 
NO 3.817E-09 4.208E-09 3.867E-09 4.141E-09 4.256E-09 4.448E-09 4.294E-09 4.483E-09 4.308E-09 5.029E-09 4.177E-09 3.702E-09 3.004E-09 2.443E-09 2.27E-09 1.941E-09 1.216E-09 1.12E-09 1.006E-09 7.775E-10 7.469E-10 7.98E-10 1.246E-09 2.4E-09 3.817E-09 4.208E-09 3.867E-09 4.141E-09 4.256E-09 4.448E-09 4.294E-09 4.483E-09 4.308E-09 5.029E-09 4.177E-09 3.702E-09 3.004E-09 2.443E-09 2.27E-09 1.941E-09 1.216E-09 1.12E-09 1.006E-09 7.775E-10 7.469E-10 7.98E-10 1.246E-09 2.4E-09 3.817E-09 
NH3 1.688E-08 1.646E-08 3.098E-08 2.771E-08 3.101E-08 3.555E-08 3.119E-08 3.411E-08 2.546E-08 1.275E-08 1.024E-08 4.826E-09 3.945E-09 4.326E-09 5.154E-09 5.176E-09 1.883E-09 5.117E-09 1.86E-09 1.829E-09 1.873E-09 1.956E-09 2.046E-09 5.192E-09 1.688E-08 1.646E-08 3.098E-08 2.771E-08 3.101E-08 3.555E-08 3.119E-08 3.411E-08 2.546E-08 1.275E-08 1.024E-08 4.826E-09 3.945E-09 4.326E-09 5.154E-09 5.176E-09 1.883E-09 5.117E-09 1.86E-09 1.829E-09 1.873E-09 1.956E-09 2.046E-09 5.192E-09 1.688E-08 
CO 8.828E-07 6.573E-07 4.678E-07 5.02E-07 5.244E-07 5.531E-07 5.237E-07 5.526E-07 7.813E-07 9.966E-07 9.161E-07 5.15E-07 3.771E-07 2.744E-07 2.419E-07 1.872E-07 9.05E-08 8.83E-08 7.219E-08 2.873E-08 2.315E-08 3.444E-08 1.22E-07 4.435E-07 8.828E-07 6.573E-07 4.678E-07 5.02E-07 5.244E-07 5.531E-07 5.237E-07 5.526E-07 7.813E-07 9.966E-07 9.161E-07 5.15E-07 3.771E-07 2.744E-07 2.419E-07 1.872E-07 9.05E-08 8.83E-08 7.219E-08 2.873E-08 2.315E-08 3.444E-08 1.22E-07 4.435E-07 8.828E-07 
ALD2 2.274E-09 1.714E-09 1.255E-09 1.368E-09 1.437E-09 1.512E-09 1.427E-09 1.509E-09 2.205E-09 2.848E-09 2.652E-09 1.444E-09 1.048E-09 7.582E-10 6.683E-10 5.127E-10 2.383E-10 2.359E-10 1.91E-10 6.91E-11 5.381E-11 8.481E-11 3.243E-10 1.164E-09 2.274E-09 1.714E-09 1.255E-09 1.368E-09 1.437E-09 1.512E-09 1.427E-09 1.509E-09 2.205E-09 2.848E-09 2.652E-09 1.444E-09 1.048E-09 7.582E-10 6.683E-10 5.127E-10 2.383E-10 2.359E-10 1.91E-10 6.91E-11 5.381E-11 8.481E-11 3.243E-10 1.164E-09 2.274E-09 
HCHO 7.918E-09 6.288E-09 4.757E-09 5.145E-09 5.37E-09 5.631E-09 5.344E-09 5.625E-09 7.971E-09 1.011E-08 9.168E-09 5.071E-09 3.749E-09 2.753E-09 2.441E-09 1.906E-09 9.139E-10 9.08E-10 7.479E-10 3.348E-10 2.823E-10 3.853E-10 1.207E-09 4.075E-09 7.918E-09 6.288E-09 4.757E-09 5.145E-09 5.37E-09 5.631E-09 5.344E-09 5.625E-09 7.971E-09 1.011E-08 9.168E-09 5.071E-09 3.749E-09 2.753E-09 2.441E-09 1.906E-09 9.139E-10 9.08E-10 7.479E-10 3.348E-10 2.823E-10 3.853E-10 1.207E-09 4.075E-09 7.918E-09 
ETH 4.101E-10 3.085E-10 2.24E-10 2.429E-10 2.546E-10 2.681E-10 2.533E-10 2.673E-10 4.005E-10 5.145E-10 4.766E-10 2.542E-10 1.859E-10 1.358E-10 1.201E-10 9.135E-11 4.332E-11 4.274E-11 3.493E-11 1.367E-11 1.103E-11 1.646E-11 5.884E-11 2.102E-10 4.101E-10 3.085E-10 2.24E-10 2.429E-10 2.546E-10 2.681E-10 2.533E-10 2.673E-10 4.005E-10 5.145E-10 4.766E-10 2.542E-10 1.859E-10 1.358E-10 1.201E-10 9.135E-11 4.332E-11 4.274E-11 3.493E-11 1.367E-11 1.103E-11 1.646E-11 5.884E-11 2.102E-10 4.101E-10 
OLEI 7.833E-09 6.022E-09 4.443E-09 4.83E-09 5.071E-09 5.333E-09 5.058E-09 5.336E-09 8.025E-09 1.026E-08 9.501E-09 4.922E-09 3.579E-09 2.598E-09 2.277E-09 1.762E-09 8.34E-10 8.42E-10 6.75E-10 2.751E-10 2.249E-10 3.266E-10 1.178E-09 4.026E-09 7.833E-09 6.022E-09 4.443E-09 4.83E-09 5.071E-09 5.333E-09 5.058E-09 5.336E-09 8.025E-09 1.026E-08 9.501E-09 4.922E-09 3.579E-09 2.598E-09 2.277E-09 1.762E-09 8.34E-10 8.42E-10 6.75E-10 2.751E-10 2.249E-10 3.266E-10 1.178E-09 4.026E-09 7.833E-09 
OLET 1.081E-08 8.315E-09 6.135E-09 6.669E-09 7.002E-09 7.364E-09 6.984E-09 7.367E-09 1.108E-08 1.417E-08 1.312E-08 6.796E-09 4.942E-09 3.587E-09 3.144E-09 2.433E-09 1.151E-09 1.163E-09 9.32E-10 3.798E-10 3.105E-10 4.509E-10 1.627E-09 5.558E-09 1.081E-08 8.315E-09 6.135E-09 6.669E-09 7.002E-09 7.364E-09 6.984E-09 7.367E-09 1.108E-08 1.417E-08 1.312E-08 6.796E-09 4.942E-09 3.587E-09 3.144E-09 2.433E-09 1.151E-09 1.163E-09 9.32E-10 3.798E-10 3.105E-10 4.509E-10 1.627E-09 5.558E-09 1.081E-08 
TOL 8.728E-09 1.246E-08 1.109E-08 1.148E-08 1.173E-08 1.203E-08 1.176E-08 1.203E-08 1.459E-08 1.629E-08 1.05E-08 5.986E-09 4.403E-09 3.266E-09 2.876E-09 2.253E-09 1.283E-09 9.592E-10 7.718E-10 3.522E-10 3.013E-10 4.08E-10 1.33E-09 4.498E-09 8.728E-09 1.246E-08 1.109E-08 1.148E-08 1.173E-08 1.203E-08 1.176E-08 1.203E-08 1.459E-08 1.629E-08 1.05E-08 5.986E-09 4.403E-09 3.266E-09 2.876E-09 2.253E-09 1.283E-09 9.592E-10 7.718E-10 3.522E-10 3.013E-10 4.08E-10 1.33E-09 4.498E-09 8.728E-09 
XYL 9.062E-09 7.727E-09 5.924E-09 6.327E-09 6.571E-09 6.861E-09 6.571E-09 6.89E-09 9.77E-09 1.206E-08 1.044E-08 5.56E-09 4.087E-09 3.009E-09 2.671E-09 2.107E-09 1.109E-09 1.096E-09 8.8E-10 4.365E-10 3.817E-10 4.951E-10 1.384E-09 4.631E-10 9.062E-09 7.727E-09 5.924E-09 6.327E-09 6.571E-09 6.861E-09 6.571E-09 6.89E-09 9.77E-09 1.206E-08 1.044E-08 5.56E-09 4.087E-09 3.009E-09 2.671E-09 2.107E-09 1.109E-09 1.096E-09 8.8E-10 4.365E-10 3.817E-10 4.951E-10 1.384E-09 4.631E-10 9.062E-09 
