# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 2.795E-09 3.618E-09 3.359E-09 3.432E-09 3.446E-09 3.488E-09 3.461E-09 3.485E-09 3.67E-09 3.527E-09 2.957E-09 2.547E-09 2.523E-09 2.381E-09 2.332E-09 2.269E-09 1.892E-09 1.76E-09 1.74E-09 1.698E-09 1.688E-09 1.698E-09 1.792E-09 2.092E-09 2.795E-09 3.618E-09 3.359E-09 3.432E-09 3.446E-09 3.488E-09 3.461E-09 3.485E-09 3.67E-09 3.527E-09 2.957E-09 2.547E-09 2.523E-09 2.381E-09 2.332E-09 2.269E-09 1.892E-09 1.76E-09 1.74E-09 1.698E-09 1.688E-09 1.698E-09 1.792E-09 2.092E-09 2.795E-09 
NO2 2.68E-09 2.955E-09 2.715E-09 2.908E-09 2.988E-09 3.122E-09 3.015E-09 3.147E-09 3.025E-09 3.532E-09 2.932E-09 2.599E-09 2.109E-09 1.715E-09 1.593E-09 1.362E-09 8.537E-10 7.864E-10 7.062E-10 5.456E-10 5.247E-10 5.601E-10 8.748E-10 1.685E-09 2.68E-09 2.955E-09 2.715E-09 2.908E-09 2.988E-09 3.122E-09 3.015E-09 3.147E-09 3.025E-09 3.532E-09 2.932E-09 2.599E-09 2.109E-09 1.715E-09 1.593E-09 1.362E-09 8.537E-10 7.864E-10 7.062E-10 5.456E-10 5.247E-10 5.601E-10 8.748E-10 1.685E-09 2.68E-09 
NO 2.144E-08 2.364E-08 2.173E-08 2.326E-08 2.391E-08 2.499E-08 2.413E-08 2.519E-08 2.42E-08 2.825E-08 2.347E-08 2.08E-08 1.687E-08 1.372E-08 1.275E-08 1.091E-08 6.833E-09 6.292E-09 5.651E-09 4.368E-09 4.196E-09 4.483E-09 7.001E-09 1.348E-08 2.144E-08 2.364E-08 2.173E-08 2.326E-08 2.391E-08 2.499E-08 2.413E-08 2.519E-08 2.42E-08 2.825E-08 2.347E-08 2.08E-08 1.687E-08 1.372E-08 1.275E-08 1.091E-08 6.833E-09 6.292E-09 5.651E-09 4.368E-09 4.196E-09 4.483E-09 7.001E-09 1.348E-08 2.144E-08 
NH3 1.186E-08 1.156E-08 2.176E-08 1.946E-08 2.178E-08 2.497E-08 2.191E-08 2.396E-08 1.788E-08 8.955E-09 7.19E-09 3.39E-09 2.771E-09 3.038E-09 3.62E-09 3.635E-09 1.322E-09 3.594E-09 1.306E-09 1.285E-09 1.315E-09 1.374E-09 1.437E-09 3.647E-09 1.186E-08 1.156E-08 2.176E-08 1.946E-08 2.178E-08 2.497E-08 2.191E-08 2.396E-08 1.788E-08 8.955E-09 7.19E-09 3.39E-09 2.771E-09 3.038E-09 3.62E-09 3.635E-09 1.322E-09 3.594E-09 1.306E-09 1.285E-09 1.315E-09 1.374E-09 1.437E-09 3.647E-09 1.186E-08 
CO 1.374E-06 1.023E-06 7.28E-07 7.813E-07 8.161E-07 8.608E-07 8.151E-07 8.6E-07 1.216E-06 1.551E-06 1.426E-06 8.014E-07 5.869E-07 4.271E-07 3.764E-07 2.913E-07 1.409E-07 1.374E-07 1.124E-07 4.471E-08 3.603E-08 5.359E-08 1.898E-07 6.901E-07 1.374E-06 1.023E-06 7.28E-07 7.813E-07 8.161E-07 8.608E-07 8.151E-07 8.6E-07 1.216E-06 1.551E-06 1.426E-06 8.014E-07 5.869E-07 4.271E-07 3.764E-07 2.913E-07 1.409E-07 1.374E-07 1.124E-07 4.471E-08 3.603E-08 5.359E-08 1.898E-07 6.901E-07 1.374E-06 
ALD2 2.222E-09 1.675E-09 1.227E-09 1.337E-09 1.405E-09 1.478E-09 1.394E-09 1.475E-09 2.156E-09 2.784E-09 2.592E-09 1.411E-09 1.025E-09 7.411E-10 6.532E-10 5.011E-10 2.329E-10 2.306E-10 1.867E-10 6.754E-11 5.259E-11 8.289E-11 3.17E-10 1.138E-09 2.222E-09 1.675E-09 1.227E-09 1.337E-09 1.405E-09 1.478E-09 1.394E-09 1.475E-09 2.156E-09 2.784E-09 2.592E-09 1.411E-09 1.025E-09 7.411E-10 6.532E-10 5.011E-10 2.329E-10 2.306E-10 1.867E-10 6.754E-11 5.259E-11 8.289E-11 3.17E-10 1.138E-09 2.222E-09 
HCHO 3.195E-09 2.537E-09 1.919E-09 2.076E-09 2.166E-09 2.272E-09 2.156E-09 2.27E-09 3.216E-09 4.08E-09 3.699E-09 2.046E-09 1.513E-09 1.111E-09 9.849E-10 7.69E-10 3.687E-10 3.664E-10 3.018E-10 1.351E-10 1.139E-10 1.554E-10 4.872E-10 1.644E-09 3.195E-09 2.537E-09 1.919E-09 2.076E-09 2.166E-09 2.272E-09 2.156E-09 2.27E-09 3.216E-09 4.08E-09 3.699E-09 2.046E-09 1.513E-09 1.111E-09 9.849E-10 7.69E-10 3.687E-10 3.664E-10 3.018E-10 1.351E-10 1.139E-10 1.554E-10 4.872E-10 1.644E-09 3.195E-09 
ETH 2.531E-08 1.904E-08 1.383E-08 1.499E-08 1.572E-08 1.655E-08 1.563E-08 1.65E-08 2.472E-08 3.176E-08 2.942E-08 1.569E-08 1.148E-08 8.384E-09 7.412E-09 5.639E-09 2.674E-09 2.638E-09 2.156E-09 8.439E-10 6.808E-10 1.016E-09 3.632E-09 1.297E-08 2.531E-08 1.904E-08 1.383E-08 1.499E-08 1.572E-08 1.655E-08 1.563E-08 1.65E-08 2.472E-08 3.176E-08 2.942E-08 1.569E-08 1.148E-08 8.384E-09 7.412E-09 5.639E-09 2.674E-09 2.638E-09 2.156E-09 8.439E-10 6.808E-10 1.016E-09 3.632E-09 1.297E-08 2.531E-08 
OLEI 1.417E-09 1.089E-09 8.038E-10 8.739E-10 9.175E-10 9.649E-10 9.151E-10 9.653E-10 1.452E-09 1.857E-09 1.719E-09 8.905E-10 6.475E-10 4.7E-10 4.119E-10 3.188E-10 1.509E-10 1.523E-10 1.221E-10 4.977E-11 4.069E-11 5.908E-11 2.132E-10 7.283E-10 1.417E-09 1.089E-09 8.038E-10 8.739E-10 9.175E-10 9.649E-10 9.151E-10 9.653E-10 1.452E-09 1.857E-09 1.719E-09 8.905E-10 6.475E-10 4.7E-10 4.119E-10 3.188E-10 1.509E-10 1.523E-10 1.221E-10 4.977E-11 4.069E-11 5.908E-11 2.132E-10 7.283E-10 1.417E-09 
OLET 1.486E-09 1.142E-09 8.428E-10 9.162E-10 9.619E-10 1.012E-09 9.594E-10 1.012E-09 1.522E-09 1.947E-09 1.802E-09 9.337E-10 6.789E-10 4.928E-10 4.319E-10 3.342E-10 1.582E-10 1.597E-10 1.28E-10 5.218E-11 4.266E-11 6.195E-11 2.235E-10 7.636E-10 1.486E-09 1.142E-09 8.428E-10 9.162E-10 9.619E-10 1.012E-09 9.594E-10 1.012E-09 1.522E-09 1.947E-09 1.802E-09 9.337E-10 6.789E-10 4.928E-10 4.319E-10 3.342E-10 1.582E-10 1.597E-10 1.28E-10 5.218E-11 4.266E-11 6.195E-11 2.235E-10 7.636E-10 1.486E-09 
TOL 1.108E-08 1.582E-08 1.409E-08 1.458E-08 1.49E-08 1.528E-08 1.493E-08 1.527E-08 1.853E-08 2.069E-08 1.333E-08 7.601E-09 5.592E-09 4.148E-09 3.652E-09 2.861E-09 1.629E-09 1.218E-09 9.801E-10 4.473E-10 3.826E-10 5.181E-10 1.69E-09 5.712E-09 1.108E-08 1.582E-08 1.409E-08 1.458E-08 1.49E-08 1.528E-08 1.493E-08 1.527E-08 1.853E-08 2.069E-08 1.333E-08 7.601E-09 5.592E-09 4.148E-09 3.652E-09 2.861E-09 1.629E-09 1.218E-09 9.801E-10 4.473E-10 3.826E-10 5.181E-10 1.69E-09 5.712E-09 1.108E-08 
XYL 1.033E-08 8.812E-09 6.756E-09 7.215E-09 7.494E-09 7.824E-09 7.494E-09 7.858E-09 1.114E-08 1.375E-08 1.191E-08 6.34E-09 4.661E-09 3.431E-09 3.046E-09 2.403E-09 1.265E-09 1.25E-09 1.004E-09 4.978E-10 4.352E-10 5.646E-10 1.579E-09 5.281E-10 1.033E-08 8.812E-09 6.756E-09 7.215E-09 7.494E-09 7.824E-09 7.494E-09 7.858E-09 1.114E-08 1.375E-08 1.191E-08 6.34E-09 4.661E-09 3.431E-09 3.046E-09 2.403E-09 1.265E-09 1.25E-09 1.004E-09 4.978E-10 4.352E-10 5.646E-10 1.579E-09 5.281E-10 1.033E-08 
