# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 7.228E-09 9.356E-09 8.687E-09 8.875E-09 8.912E-09 9.02E-09 8.952E-09 9.013E-09 9.491E-09 9.121E-09 7.647E-09 6.586E-09 6.526E-09 6.157E-09 6.031E-09 5.869E-09 4.892E-09 4.553E-09 4.5E-09 4.392E-09 4.367E-09 4.392E-09 4.635E-09 5.411E-09 7.228E-09 9.356E-09 8.687E-09 8.875E-09 8.912E-09 9.02E-09 8.952E-09 9.013E-09 9.491E-09 9.121E-09 7.647E-09 6.586E-09 6.526E-09 6.157E-09 6.031E-09 5.869E-09 4.892E-09 4.553E-09 4.5E-09 4.392E-09 4.367E-09 4.392E-09 4.635E-09 5.411E-09 7.228E-09 
NO2 2.067E-09 2.279E-09 2.094E-09 2.243E-09 2.305E-09 2.408E-09 2.326E-09 2.427E-09 2.333E-09 2.724E-09 2.261E-09 2.005E-09 1.627E-09 1.323E-09 1.229E-09 1.051E-09 6.585E-10 6.065E-10 5.447E-10 4.208E-10 4.047E-10 4.32E-10 6.748E-10 1.299E-09 2.067E-09 2.279E-09 2.094E-09 2.243E-09 2.305E-09 2.408E-09 2.326E-09 2.427E-09 2.333E-09 2.724E-09 2.261E-09 2.005E-09 1.627E-09 1.323E-09 1.229E-09 1.051E-09 6.585E-10 6.065E-10 5.447E-10 4.208E-10 4.047E-10 4.32E-10 6.748E-10 1.299E-09 2.067E-09 
NO 6.015E-09 6.631E-09 6.095E-09 6.526E-09 6.708E-09 7.009E-09 6.767E-09 7.066E-09 6.788E-09 7.926E-09 6.582E-09 5.834E-09 4.733E-09 3.849E-09 3.577E-09 3.059E-09 1.917E-09 1.765E-09 1.585E-09 1.225E-09 1.177E-09 1.258E-09 1.964E-09 3.782E-09 6.015E-09 6.631E-09 6.095E-09 6.526E-09 6.708E-09 7.009E-09 6.767E-09 7.066E-09 6.788E-09 7.926E-09 6.582E-09 5.834E-09 4.733E-09 3.849E-09 3.577E-09 3.059E-09 1.917E-09 1.765E-09 1.585E-09 1.225E-09 1.177E-09 1.258E-09 1.964E-09 3.782E-09 6.015E-09 
NH3 1.738E-08 1.694E-08 3.189E-08 2.853E-08 3.192E-08 3.659E-08 3.211E-08 3.511E-08 2.621E-08 1.312E-08 1.054E-08 4.968E-09 4.061E-09 4.453E-09 5.305E-09 5.328E-09 1.938E-09 5.267E-09 1.915E-09 1.883E-09 1.927E-09 2.013E-09 2.106E-09 5.344E-09 1.738E-08 1.694E-08 3.189E-08 2.853E-08 3.192E-08 3.659E-08 3.211E-08 3.511E-08 2.621E-08 1.312E-08 1.054E-08 4.968E-09 4.061E-09 4.453E-09 5.305E-09 5.328E-09 1.938E-09 5.267E-09 1.915E-09 1.883E-09 1.927E-09 2.013E-09 2.106E-09 5.344E-09 1.738E-08 
CO 6.537E-07 4.868E-07 3.464E-07 3.718E-07 3.884E-07 4.096E-07 3.879E-07 4.092E-07 5.786E-07 7.38E-07 6.784E-07 3.813E-07 2.793E-07 2.032E-07 1.791E-07 1.386E-07 6.702E-08 6.539E-08 5.346E-08 2.127E-08 1.715E-08 2.55E-08 9.031E-08 3.284E-07 6.537E-07 4.868E-07 3.464E-07 3.718E-07 3.884E-07 4.096E-07 3.879E-07 4.092E-07 5.786E-07 7.38E-07 6.784E-07 3.813E-07 2.793E-07 2.032E-07 1.791E-07 1.386E-07 6.702E-08 6.539E-08 5.346E-08 2.127E-08 1.715E-08 2.55E-08 9.031E-08 3.284E-07 6.537E-07 
ALD2 1.342E-09 1.011E-09 7.408E-10 8.072E-10 8.482E-10 8.924E-10 8.419E-10 8.908E-10 1.301E-09 1.681E-09 1.565E-09 8.522E-10 6.186E-10 4.474E-10 3.944E-10 3.026E-10 1.406E-10 1.392E-10 1.127E-10 4.078E-11 3.175E-11 5.005E-11 1.914E-10 6.871E-10 1.342E-09 1.011E-09 7.408E-10 8.072E-10 8.482E-10 8.924E-10 8.419E-10 8.908E-10 1.301E-09 1.681E-09 1.565E-09 8.522E-10 6.186E-10 4.474E-10 3.944E-10 3.026E-10 1.406E-10 1.392E-10 1.127E-10 4.078E-11 3.175E-11 5.005E-11 1.914E-10 6.871E-10 1.342E-09 
HCHO 4.599E-09 3.652E-09 2.763E-09 2.989E-09 3.119E-09 3.271E-09 3.104E-09 3.267E-09 4.63E-09 5.873E-09 5.325E-09 2.946E-09 2.178E-09 1.599E-09 1.418E-09 1.107E-09 5.308E-10 5.274E-10 4.344E-10 1.945E-10 1.64E-10 2.238E-10 7.014E-10 2.367E-09 4.599E-09 3.652E-09 2.763E-09 2.989E-09 3.119E-09 3.271E-09 3.104E-09 3.267E-09 4.63E-09 5.873E-09 5.325E-09 2.946E-09 2.178E-09 1.599E-09 1.418E-09 1.107E-09 5.308E-10 5.274E-10 4.344E-10 1.945E-10 1.64E-10 2.238E-10 7.014E-10 2.367E-09 4.599E-09 
ETH 1.873E-08 1.409E-08 1.023E-08 1.109E-08 1.163E-08 1.225E-08 1.157E-08 1.221E-08 1.83E-08 2.351E-08 2.177E-08 1.161E-08 8.495E-09 6.205E-09 5.486E-09 4.174E-09 1.979E-09 1.953E-09 1.596E-09 6.246E-10 5.039E-10 7.518E-10 2.688E-09 9.602E-09 1.873E-08 1.409E-08 1.023E-08 1.109E-08 1.163E-08 1.225E-08 1.157E-08 1.221E-08 1.83E-08 2.351E-08 2.177E-08 1.161E-08 8.495E-09 6.205E-09 5.486E-09 4.174E-09 1.979E-09 1.953E-09 1.596E-09 6.246E-10 5.039E-10 7.518E-10 2.688E-09 9.602E-09 1.873E-08 
OLEI 7.452E-09 5.73E-09 4.227E-09 4.596E-09 4.825E-09 5.074E-09 4.812E-09 5.077E-09 7.635E-09 9.767E-09 9.04E-09 4.683E-09 3.405E-09 2.472E-09 2.166E-09 1.676E-09 7.935E-10 8.011E-10 6.422E-10 2.617E-10 2.14E-10 3.107E-10 1.121E-09 3.83E-09 7.452E-09 5.73E-09 4.227E-09 4.596E-09 4.825E-09 5.074E-09 4.812E-09 5.077E-09 7.635E-09 9.767E-09 9.04E-09 4.683E-09 3.405E-09 2.472E-09 2.166E-09 1.676E-09 7.935E-10 8.011E-10 6.422E-10 2.617E-10 2.14E-10 3.107E-10 1.121E-09 3.83E-09 7.452E-09 
OLET 7.749E-09 5.958E-09 4.396E-09 4.779E-09 5.017E-09 5.276E-09 5.004E-09 5.279E-09 7.939E-09 1.016E-08 9.4E-09 4.87E-09 3.541E-09 2.57E-09 2.253E-09 1.743E-09 8.251E-10 8.33E-10 6.678E-10 2.722E-10 2.225E-10 3.231E-10 1.166E-09 3.983E-09 7.749E-09 5.958E-09 4.396E-09 4.779E-09 5.017E-09 5.276E-09 5.004E-09 5.279E-09 7.939E-09 1.016E-08 9.4E-09 4.87E-09 3.541E-09 2.57E-09 2.253E-09 1.743E-09 8.251E-10 8.33E-10 6.678E-10 2.722E-10 2.225E-10 3.231E-10 1.166E-09 3.983E-09 7.749E-09 
TOL 1.019E-08 1.454E-08 1.295E-08 1.34E-08 1.369E-08 1.404E-08 1.372E-08 1.404E-08 1.703E-08 1.902E-08 1.225E-08 6.986E-09 5.139E-09 3.812E-09 3.356E-09 2.63E-09 1.497E-09 1.12E-09 9.008E-10 4.111E-10 3.516E-10 4.762E-10 1.553E-09 5.249E-09 1.019E-08 1.454E-08 1.295E-08 1.34E-08 1.369E-08 1.404E-08 1.372E-08 1.404E-08 1.703E-08 1.902E-08 1.225E-08 6.986E-09 5.139E-09 3.812E-09 3.356E-09 2.63E-09 1.497E-09 1.12E-09 9.008E-10 4.111E-10 3.516E-10 4.762E-10 1.553E-09 5.249E-09 1.019E-08 
XYL 3.355E-09 2.86E-09 2.193E-09 2.342E-09 2.433E-09 2.54E-09 2.433E-09 2.551E-09 3.617E-09 4.463E-09 3.866E-09 2.058E-09 1.513E-09 1.114E-09 9.886E-10 7.801E-10 4.106E-10 4.058E-10 3.258E-10 1.616E-10 1.413E-10 1.833E-10 5.124E-10 1.714E-10 3.355E-09 2.86E-09 2.193E-09 2.342E-09 2.433E-09 2.54E-09 2.433E-09 2.551E-09 3.617E-09 4.463E-09 3.866E-09 2.058E-09 1.513E-09 1.114E-09 9.886E-10 7.801E-10 4.106E-10 4.058E-10 3.258E-10 1.616E-10 1.413E-10 1.833E-10 5.124E-10 1.714E-10 3.355E-09 
