# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 8.279E-10 1.072E-09 9.95E-10 1.017E-09 1.021E-09 1.033E-09 1.025E-09 1.032E-09 1.087E-09 1.045E-09 8.76E-10 7.544E-10 7.475E-10 7.053E-10 6.908E-10 6.722E-10 5.604E-10 5.215E-10 5.154E-10 5.031E-10 5.002E-10 5.031E-10 5.309E-10 6.198E-10 8.279E-10 1.072E-09 9.95E-10 1.017E-09 1.021E-09 1.033E-09 1.025E-09 1.032E-09 1.087E-09 1.045E-09 8.76E-10 7.544E-10 7.475E-10 7.053E-10 6.908E-10 6.722E-10 5.604E-10 5.215E-10 5.154E-10 5.031E-10 5.002E-10 5.031E-10 5.309E-10 6.198E-10 8.279E-10 
NO2 2.645E-10 2.916E-10 2.679E-10 2.87E-10 2.95E-10 3.082E-10 2.976E-10 3.106E-10 2.985E-10 3.486E-10 2.894E-10 2.566E-10 2.082E-10 1.693E-10 1.573E-10 1.344E-10 8.426E-11 7.762E-11 6.97E-11 5.385E-11 5.178E-11 5.528E-11 8.635E-11 1.663E-10 2.645E-10 2.916E-10 2.679E-10 2.87E-10 2.95E-10 3.082E-10 2.976E-10 3.106E-10 2.985E-10 3.486E-10 2.894E-10 2.566E-10 2.082E-10 1.693E-10 1.573E-10 1.344E-10 8.426E-11 7.762E-11 6.97E-11 5.385E-11 5.178E-11 5.528E-11 8.635E-11 1.663E-10 2.645E-10 
NO 2.482E-08 2.737E-08 2.515E-08 2.693E-08 2.768E-08 2.893E-08 2.793E-08 2.916E-08 2.802E-08 3.271E-08 2.717E-08 2.408E-08 1.953E-08 1.589E-08 1.476E-08 1.263E-08 7.911E-09 7.285E-09 6.542E-09 5.056E-09 4.858E-09 5.19E-09 8.105E-09 1.561E-08 2.482E-08 2.737E-08 2.515E-08 2.693E-08 2.768E-08 2.893E-08 2.793E-08 2.916E-08 2.802E-08 3.271E-08 2.717E-08 2.408E-08 1.953E-08 1.589E-08 1.476E-08 1.263E-08 7.911E-09 7.285E-09 6.542E-09 5.056E-09 4.858E-09 5.19E-09 8.105E-09 1.561E-08 2.482E-08 
NH3 1.142E-08 1.113E-08 2.096E-08 1.874E-08 2.098E-08 2.404E-08 2.11E-08 2.307E-08 1.722E-08 8.624E-09 6.924E-09 3.264E-09 2.669E-09 2.926E-09 3.486E-09 3.501E-09 1.274E-09 3.461E-09 1.258E-09 1.237E-09 1.266E-09 1.323E-09 1.384E-09 3.512E-09 1.142E-08 1.113E-08 2.096E-08 1.874E-08 2.098E-08 2.404E-08 2.11E-08 2.307E-08 1.722E-08 8.624E-09 6.924E-09 3.264E-09 2.669E-09 2.926E-09 3.486E-09 3.501E-09 1.274E-09 3.461E-09 1.258E-09 1.237E-09 1.266E-09 1.323E-09 1.384E-09 3.512E-09 1.142E-08 
CO 9.157E-07 6.818E-07 4.852E-07 5.207E-07 5.44E-07 5.738E-07 5.433E-07 5.732E-07 8.104E-07 1.034E-06 9.502E-07 5.342E-07 3.912E-07 2.847E-07 2.509E-07 1.941E-07 9.388E-08 9.159E-08 7.489E-08 2.98E-08 2.402E-08 3.572E-08 1.265E-07 4.6E-07 9.157E-07 6.818E-07 4.852E-07 5.207E-07 5.44E-07 5.738E-07 5.433E-07 5.732E-07 8.104E-07 1.034E-06 9.502E-07 5.342E-07 3.912E-07 2.847E-07 2.509E-07 1.941E-07 9.388E-08 9.159E-08 7.489E-08 2.98E-08 2.402E-08 3.572E-08 1.265E-07 4.6E-07 9.157E-07 
ALD2 7.366E-10 5.553E-10 4.067E-10 4.432E-10 4.657E-10 4.899E-10 4.622E-10 4.89E-10 7.145E-10 9.227E-10 8.591E-10 4.678E-10 3.396E-10 2.456E-10 2.165E-10 1.661E-10 7.721E-11 7.643E-11 6.189E-11 2.239E-11 1.743E-11 2.748E-11 1.051E-10 3.772E-10 7.366E-10 5.553E-10 4.067E-10 4.432E-10 4.657E-10 4.899E-10 4.622E-10 4.89E-10 7.145E-10 9.227E-10 8.591E-10 4.678E-10 3.396E-10 2.456E-10 2.165E-10 1.661E-10 7.721E-11 7.643E-11 6.189E-11 2.239E-11 1.743E-11 2.748E-11 1.051E-10 3.772E-10 7.366E-10 
HCHO 3.626E-09 2.879E-09 2.179E-09 2.356E-09 2.459E-09 2.578E-09 2.447E-09 2.576E-09 3.65E-09 4.63E-09 4.198E-09 2.322E-09 1.717E-09 1.261E-09 1.118E-09 8.728E-10 4.185E-10 4.158E-10 3.425E-10 1.533E-10 1.293E-10 1.764E-10 5.529E-10 1.866E-09 3.626E-09 2.879E-09 2.179E-09 2.356E-09 2.459E-09 2.578E-09 2.447E-09 2.576E-09 3.65E-09 4.63E-09 4.198E-09 2.322E-09 1.717E-09 1.261E-09 1.118E-09 8.728E-10 4.185E-10 4.158E-10 3.425E-10 1.533E-10 1.293E-10 1.764E-10 5.529E-10 1.866E-09 3.626E-09 
ETH 3.282E-08 2.469E-08 1.793E-08 1.944E-08 2.038E-08 2.146E-08 2.027E-08 2.139E-08 3.206E-08 4.118E-08 3.815E-08 2.034E-08 1.488E-08 1.087E-08 9.61E-09 7.312E-09 3.467E-09 3.421E-09 2.796E-09 1.094E-09 8.828E-10 1.317E-09 4.709E-09 1.682E-08 3.282E-08 2.469E-08 1.793E-08 1.944E-08 2.038E-08 2.146E-08 2.027E-08 2.139E-08 3.206E-08 4.118E-08 3.815E-08 2.034E-08 1.488E-08 1.087E-08 9.61E-09 7.312E-09 3.467E-09 3.421E-09 2.796E-09 1.094E-09 8.828E-10 1.317E-09 4.709E-09 1.682E-08 3.282E-08 
OLEI 7.088E-09 5.449E-09 4.021E-09 4.371E-09 4.589E-09 4.826E-09 4.577E-09 4.828E-09 7.262E-09 9.289E-09 8.598E-09 4.454E-09 3.239E-09 2.351E-09 2.06E-09 1.594E-09 7.546E-10 7.619E-10 6.108E-10 2.489E-10 2.035E-10 2.955E-10 1.066E-09 3.643E-09 7.088E-09 5.449E-09 4.021E-09 4.371E-09 4.589E-09 4.826E-09 4.577E-09 4.828E-09 7.262E-09 9.289E-09 8.598E-09 4.454E-09 3.239E-09 2.351E-09 2.06E-09 1.594E-09 7.546E-10 7.619E-10 6.108E-10 2.489E-10 2.035E-10 2.955E-10 1.066E-09 3.643E-09 7.088E-09 
OLET 4.981E-10 3.829E-10 2.825E-10 3.071E-10 3.225E-10 3.391E-10 3.216E-10 3.393E-10 5.103E-10 6.527E-10 6.042E-10 3.13E-10 2.276E-10 1.652E-10 1.448E-10 1.12E-10 5.303E-11 5.354E-11 4.292E-11 1.749E-11 1.43E-11 2.077E-11 7.492E-11 2.56E-10 4.981E-10 3.829E-10 2.825E-10 3.071E-10 3.225E-10 3.391E-10 3.216E-10 3.393E-10 5.103E-10 6.527E-10 6.042E-10 3.13E-10 2.276E-10 1.652E-10 1.448E-10 1.12E-10 5.303E-11 5.354E-11 4.292E-11 1.749E-11 1.43E-11 2.077E-11 7.492E-11 2.56E-10 4.981E-10 
TOL 1.115E-08 1.592E-08 1.418E-08 1.467E-08 1.499E-08 1.537E-08 1.502E-08 1.537E-08 1.865E-08 2.082E-08 1.341E-08 7.649E-09 5.627E-09 4.174E-09 3.674E-09 2.879E-09 1.639E-09 1.226E-09 9.863E-10 4.501E-10 3.85E-10 5.214E-10 1.7E-09 5.748E-09 1.115E-08 1.592E-08 1.418E-08 1.467E-08 1.499E-08 1.537E-08 1.502E-08 1.537E-08 1.865E-08 2.082E-08 1.341E-08 7.649E-09 5.627E-09 4.174E-09 3.674E-09 2.879E-09 1.639E-09 1.226E-09 9.863E-10 4.501E-10 3.85E-10 5.214E-10 1.7E-09 5.748E-09 1.115E-08 
XYL 1.017E-08 8.674E-09 6.65E-09 7.102E-09 7.377E-09 7.702E-09 7.377E-09 7.735E-09 1.097E-08 1.353E-08 1.172E-08 6.241E-09 4.588E-09 3.378E-09 2.998E-09 2.366E-09 1.245E-09 1.231E-09 9.879E-10 4.9E-10 4.284E-10 5.558E-10 1.554E-09 5.198E-10 1.017E-08 8.674E-09 6.65E-09 7.102E-09 7.377E-09 7.702E-09 7.377E-09 7.735E-09 1.097E-08 1.353E-08 1.172E-08 6.241E-09 4.588E-09 3.378E-09 2.998E-09 2.366E-09 1.245E-09 1.231E-09 9.879E-10 4.9E-10 4.284E-10 5.558E-10 1.554E-09 5.198E-10 1.017E-08 
