# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 4.639E-09 6.005E-09 5.576E-09 5.696E-09 5.72E-09 5.789E-09 5.746E-09 5.785E-09 6.092E-09 5.854E-09 4.909E-09 4.227E-09 4.189E-09 3.952E-09 3.871E-09 3.767E-09 3.14E-09 2.922E-09 2.888E-09 2.819E-09 2.803E-09 2.819E-09 2.975E-09 3.473E-09 4.639E-09 6.005E-09 5.576E-09 5.696E-09 5.72E-09 5.789E-09 5.746E-09 5.785E-09 6.092E-09 5.854E-09 4.909E-09 4.227E-09 4.189E-09 3.952E-09 3.871E-09 3.767E-09 3.14E-09 2.922E-09 2.888E-09 2.819E-09 2.803E-09 2.819E-09 2.975E-09 3.473E-09 4.639E-09 
NO2 2.016E-09 2.223E-09 2.042E-09 2.187E-09 2.248E-09 2.349E-09 2.268E-09 2.367E-09 2.275E-09 2.657E-09 2.205E-09 1.955E-09 1.587E-09 1.29E-09 1.199E-09 1.025E-09 6.422E-10 5.915E-10 5.312E-10 4.104E-10 3.947E-10 4.213E-10 6.581E-10 1.267E-09 2.016E-09 2.223E-09 2.042E-09 2.187E-09 2.248E-09 2.349E-09 2.268E-09 2.367E-09 2.275E-09 2.657E-09 2.205E-09 1.955E-09 1.587E-09 1.29E-09 1.199E-09 1.025E-09 6.422E-10 5.915E-10 5.312E-10 4.104E-10 3.947E-10 4.213E-10 6.581E-10 1.267E-09 2.016E-09 
NO 2.449E-08 2.7E-08 2.481E-08 2.657E-08 2.731E-08 2.854E-08 2.755E-08 2.877E-08 2.764E-08 3.227E-08 2.68E-08 2.375E-08 1.927E-08 1.567E-08 1.456E-08 1.246E-08 7.804E-09 7.186E-09 6.453E-09 4.988E-09 4.792E-09 5.12E-09 7.996E-09 1.54E-08 2.449E-08 2.7E-08 2.481E-08 2.657E-08 2.731E-08 2.854E-08 2.755E-08 2.877E-08 2.764E-08 3.227E-08 2.68E-08 2.375E-08 1.927E-08 1.567E-08 1.456E-08 1.246E-08 7.804E-09 7.186E-09 6.453E-09 4.988E-09 4.792E-09 5.12E-09 7.996E-09 1.54E-08 2.449E-08 
NH3 7.759E-09 7.563E-09 1.424E-08 1.274E-08 1.425E-08 1.634E-08 1.434E-08 1.568E-08 1.17E-08 5.86E-09 4.705E-09 2.218E-09 1.813E-09 1.988E-09 2.369E-09 2.379E-09 8.654E-10 2.352E-09 8.55E-10 8.406E-10 8.606E-10 8.988E-10 9.405E-10 2.386E-09 7.759E-09 7.563E-09 1.424E-08 1.274E-08 1.425E-08 1.634E-08 1.434E-08 1.568E-08 1.17E-08 5.86E-09 4.705E-09 2.218E-09 1.813E-09 1.988E-09 2.369E-09 2.379E-09 8.654E-10 2.352E-09 8.55E-10 8.406E-10 8.606E-10 8.988E-10 9.405E-10 2.386E-09 7.759E-09 
CO 5.411E-07 4.029E-07 2.868E-07 3.077E-07 3.215E-07 3.391E-07 3.211E-07 3.387E-07 4.789E-07 6.109E-07 5.616E-07 3.157E-07 2.312E-07 1.682E-07 1.483E-07 1.147E-07 5.548E-08 5.413E-08 4.426E-08 1.761E-08 1.419E-08 2.111E-08 7.476E-08 2.718E-07 5.411E-07 4.029E-07 2.868E-07 3.077E-07 3.215E-07 3.391E-07 3.211E-07 3.387E-07 4.789E-07 6.109E-07 5.616E-07 3.157E-07 2.312E-07 1.682E-07 1.483E-07 1.147E-07 5.548E-08 5.413E-08 4.426E-08 1.761E-08 1.419E-08 2.111E-08 7.476E-08 2.718E-07 5.411E-07 
ALD2 1.221E-09 9.201E-10 6.739E-10 7.343E-10 7.716E-10 8.118E-10 7.659E-10 8.103E-10 1.184E-09 1.529E-09 1.423E-09 7.752E-10 5.627E-10 4.07E-10 3.588E-10 2.752E-10 1.279E-10 1.266E-10 1.025E-10 3.71E-11 2.889E-11 4.553E-11 1.741E-10 6.25E-10 1.221E-09 9.201E-10 6.739E-10 7.343E-10 7.716E-10 8.118E-10 7.659E-10 8.103E-10 1.184E-09 1.529E-09 1.423E-09 7.752E-10 5.627E-10 4.07E-10 3.588E-10 2.752E-10 1.279E-10 1.266E-10 1.025E-10 3.71E-11 2.889E-11 4.553E-11 1.741E-10 6.25E-10 1.221E-09 
HCHO 5.475E-09 4.348E-09 3.289E-09 3.558E-09 3.713E-09 3.893E-09 3.695E-09 3.889E-09 5.511E-09 6.991E-09 6.339E-09 3.506E-09 2.592E-09 1.903E-09 1.688E-09 1.318E-09 6.318E-10 6.278E-10 5.171E-10 2.315E-10 1.952E-10 2.664E-10 8.349E-10 2.817E-09 5.475E-09 4.348E-09 3.289E-09 3.558E-09 3.713E-09 3.893E-09 3.695E-09 3.889E-09 5.511E-09 6.991E-09 6.339E-09 3.506E-09 2.592E-09 1.903E-09 1.688E-09 1.318E-09 6.318E-10 6.278E-10 5.171E-10 2.315E-10 1.952E-10 2.664E-10 8.349E-10 2.817E-09 5.475E-09 
ETH 1.154E-08 8.682E-09 6.304E-09 6.834E-09 7.165E-09 7.546E-09 7.128E-09 7.521E-09 1.127E-08 1.448E-08 1.341E-08 7.153E-09 5.233E-09 3.822E-09 3.379E-09 2.571E-09 1.219E-09 1.203E-09 9.83E-10 3.847E-10 3.104E-10 4.631E-10 1.656E-09 5.915E-09 1.154E-08 8.682E-09 6.304E-09 6.834E-09 7.165E-09 7.546E-09 7.128E-09 7.521E-09 1.127E-08 1.448E-08 1.341E-08 7.153E-09 5.233E-09 3.822E-09 3.379E-09 2.571E-09 1.219E-09 1.203E-09 9.83E-10 3.847E-10 3.104E-10 4.631E-10 1.656E-09 5.915E-09 1.154E-08 
OLEI 1.385E-09 1.065E-09 7.855E-10 8.54E-10 8.966E-10 9.429E-10 8.943E-10 9.434E-10 1.419E-09 1.815E-09 1.68E-09 8.703E-10 6.328E-10 4.594E-10 4.026E-10 3.115E-10 1.474E-10 1.489E-10 1.193E-10 4.864E-11 3.977E-11 5.774E-11 2.083E-10 7.117E-10 1.385E-09 1.065E-09 7.855E-10 8.54E-10 8.966E-10 9.429E-10 8.943E-10 9.434E-10 1.419E-09 1.815E-09 1.68E-09 8.703E-10 6.328E-10 4.594E-10 4.026E-10 3.115E-10 1.474E-10 1.489E-10 1.193E-10 4.864E-11 3.977E-11 5.774E-11 2.083E-10 7.117E-10 1.385E-09 
OLET 1.124E-08 8.644E-09 6.377E-09 6.933E-09 7.279E-09 7.655E-09 7.26E-09 7.659E-09 1.152E-08 1.473E-08 1.364E-08 7.065E-09 5.137E-09 3.729E-09 3.268E-09 2.529E-09 1.197E-09 1.209E-09 9.689E-10 3.948E-10 3.228E-10 4.688E-10 1.691E-09 5.778E-09 1.124E-08 8.644E-09 6.377E-09 6.933E-09 7.279E-09 7.655E-09 7.26E-09 7.659E-09 1.152E-08 1.473E-08 1.364E-08 7.065E-09 5.137E-09 3.729E-09 3.268E-09 2.529E-09 1.197E-09 1.209E-09 9.689E-10 3.948E-10 3.228E-10 4.688E-10 1.691E-09 5.778E-09 1.124E-08 
TOL 3.055E-09 4.359E-09 3.883E-09 4.018E-09 4.107E-09 4.211E-09 4.115E-09 4.21E-09 5.107E-09 5.703E-09 3.674E-09 2.095E-09 1.541E-09 1.143E-09 1.006E-09 7.886E-10 4.489E-10 3.357E-10 2.701E-10 1.233E-10 1.055E-10 1.428E-10 4.657E-10 1.574E-09 3.055E-09 4.359E-09 3.883E-09 4.018E-09 4.107E-09 4.211E-09 4.115E-09 4.21E-09 5.107E-09 5.703E-09 3.674E-09 2.095E-09 1.541E-09 1.143E-09 1.006E-09 7.886E-10 4.489E-10 3.357E-10 2.701E-10 1.233E-10 1.055E-10 1.428E-10 4.657E-10 1.574E-09 3.055E-09 
XYL 9.874E-09 8.42E-09 6.455E-09 6.894E-09 7.16E-09 7.476E-09 7.16E-09 7.508E-09 1.065E-08 1.314E-08 1.138E-08 6.058E-09 4.453E-09 3.279E-09 2.91E-09 2.296E-09 1.208E-09 1.194E-09 9.589E-10 4.756E-10 4.159E-10 5.395E-10 1.508E-09 5.046E-10 9.874E-09 8.42E-09 6.455E-09 6.894E-09 7.16E-09 7.476E-09 7.16E-09 7.508E-09 1.065E-08 1.314E-08 1.138E-08 6.058E-09 4.453E-09 3.279E-09 2.91E-09 2.296E-09 1.208E-09 1.194E-09 9.589E-10 4.756E-10 4.159E-10 5.395E-10 1.508E-09 5.046E-10 9.874E-09 
