# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 5.025E-09 6.505E-09 6.04E-09 6.17E-09 6.196E-09 6.271E-09 6.224E-09 6.267E-09 6.599E-09 6.341E-09 5.317E-09 4.579E-09 4.537E-09 4.281E-09 4.193E-09 4.08E-09 3.401E-09 3.165E-09 3.129E-09 3.054E-09 3.036E-09 3.054E-09 3.222E-09 3.762E-09 5.025E-09 6.505E-09 6.04E-09 6.17E-09 6.196E-09 6.271E-09 6.224E-09 6.267E-09 6.599E-09 6.341E-09 5.317E-09 4.579E-09 4.537E-09 4.281E-09 4.193E-09 4.08E-09 3.401E-09 3.165E-09 3.129E-09 3.054E-09 3.036E-09 3.054E-09 3.222E-09 3.762E-09 5.025E-09 
NO2 1.732E-09 1.909E-09 1.754E-09 1.879E-09 1.931E-09 2.017E-09 1.948E-09 2.033E-09 1.954E-09 2.282E-09 1.894E-09 1.68E-09 1.363E-09 1.108E-09 1.03E-09 8.802E-10 5.516E-10 5.081E-10 4.563E-10 3.525E-10 3.39E-10 3.619E-10 5.653E-10 1.089E-09 1.732E-09 1.909E-09 1.754E-09 1.879E-09 1.931E-09 2.017E-09 1.948E-09 2.033E-09 1.954E-09 2.282E-09 1.894E-09 1.68E-09 1.363E-09 1.108E-09 1.03E-09 8.802E-10 5.516E-10 5.081E-10 4.563E-10 3.525E-10 3.39E-10 3.619E-10 5.653E-10 1.089E-09 1.732E-09 
NO 5.423E-08 5.979E-08 5.495E-08 5.884E-08 6.048E-08 6.319E-08 6.101E-08 6.37E-08 6.12E-08 7.146E-08 5.935E-08 5.26E-08 4.268E-08 3.471E-08 3.225E-08 2.758E-08 1.728E-08 1.591E-08 1.429E-08 1.105E-08 1.061E-08 1.134E-08 1.771E-08 3.41E-08 5.423E-08 5.979E-08 5.495E-08 5.884E-08 6.048E-08 6.319E-08 6.101E-08 6.37E-08 6.12E-08 7.146E-08 5.935E-08 5.26E-08 4.268E-08 3.471E-08 3.225E-08 2.758E-08 1.728E-08 1.591E-08 1.429E-08 1.105E-08 1.061E-08 1.134E-08 1.771E-08 3.41E-08 5.423E-08 
NH3 1.364E-08 1.329E-08 2.503E-08 2.239E-08 2.505E-08 2.872E-08 2.52E-08 2.756E-08 2.057E-08 1.03E-08 8.269E-09 3.899E-09 3.187E-09 3.495E-09 4.164E-09 4.181E-09 1.521E-09 4.134E-09 1.503E-09 1.477E-09 1.513E-09 1.58E-09 1.653E-09 4.194E-09 1.364E-08 1.329E-08 2.503E-08 2.239E-08 2.505E-08 2.872E-08 2.52E-08 2.756E-08 2.057E-08 1.03E-08 8.269E-09 3.899E-09 3.187E-09 3.495E-09 4.164E-09 4.181E-09 1.521E-09 4.134E-09 1.503E-09 1.477E-09 1.513E-09 1.58E-09 1.653E-09 4.194E-09 1.364E-08 
CO 1.641E-07 1.222E-07 8.695E-08 9.332E-08 9.748E-08 1.028E-07 9.736E-08 1.027E-07 1.452E-07 1.853E-07 1.703E-07 9.572E-08 7.01E-08 5.101E-08 4.496E-08 3.479E-08 1.682E-08 1.641E-08 1.342E-08 5.34E-09 4.304E-09 6.401E-09 2.267E-08 8.243E-08 1.641E-07 1.222E-07 8.695E-08 9.332E-08 9.748E-08 1.028E-07 9.736E-08 1.027E-07 1.452E-07 1.853E-07 1.703E-07 9.572E-08 7.01E-08 5.101E-08 4.496E-08 3.479E-08 1.682E-08 1.641E-08 1.342E-08 5.34E-09 4.304E-09 6.401E-09 2.267E-08 8.243E-08 1.641E-07 
ALD2 2.947E-10 2.222E-10 1.627E-10 1.773E-10 1.863E-10 1.96E-10 1.849E-10 1.957E-10 2.859E-10 3.692E-10 3.437E-10 1.872E-10 1.359E-10 9.829E-11 8.663E-11 6.646E-11 3.089E-11 3.058E-11 2.476E-11 8.958E-12 6.975E-12 1.099E-11 4.204E-11 1.509E-10 2.947E-10 2.222E-10 1.627E-10 1.773E-10 1.863E-10 1.96E-10 1.849E-10 1.957E-10 2.859E-10 3.692E-10 3.437E-10 1.872E-10 1.359E-10 9.829E-11 8.663E-11 6.646E-11 3.089E-11 3.058E-11 2.476E-11 8.958E-12 6.975E-12 1.099E-11 4.204E-11 1.509E-10 2.947E-10 
HCHO 1.459E-09 1.158E-09 8.764E-10 9.479E-10 9.892E-10 1.037E-09 9.846E-10 1.036E-09 1.468E-09 1.863E-09 1.689E-09 9.343E-10 6.907E-10 5.072E-10 4.497E-10 3.512E-10 1.684E-10 1.673E-10 1.378E-10 6.167E-11 5.201E-11 7.098E-11 2.225E-10 7.507E-10 1.459E-09 1.158E-09 8.764E-10 9.479E-10 9.892E-10 1.037E-09 9.846E-10 1.036E-09 1.468E-09 1.863E-09 1.689E-09 9.343E-10 6.907E-10 5.072E-10 4.497E-10 3.512E-10 1.684E-10 1.673E-10 1.378E-10 6.167E-11 5.201E-11 7.098E-11 2.225E-10 7.507E-10 1.459E-09 
ETH 2.084E-08 1.568E-08 1.139E-08 1.234E-08 1.294E-08 1.363E-08 1.287E-08 1.358E-08 2.036E-08 2.615E-08 2.423E-08 1.292E-08 9.451E-09 6.904E-09 6.103E-09 4.643E-09 2.202E-09 2.172E-09 1.776E-09 6.949E-10 5.606E-10 8.365E-10 2.991E-09 1.068E-08 2.084E-08 1.568E-08 1.139E-08 1.234E-08 1.294E-08 1.363E-08 1.287E-08 1.358E-08 2.036E-08 2.615E-08 2.423E-08 1.292E-08 9.451E-09 6.904E-09 6.103E-09 4.643E-09 2.202E-09 2.172E-09 1.776E-09 6.949E-10 5.606E-10 8.365E-10 2.991E-09 1.068E-08 2.084E-08 
OLEI 7.299E-09 5.612E-09 4.14E-09 4.501E-09 4.726E-09 4.97E-09 4.713E-09 4.972E-09 7.478E-09 9.565E-09 8.854E-09 4.587E-09 3.335E-09 2.421E-09 2.122E-09 1.642E-09 7.771E-10 7.846E-10 6.29E-10 2.563E-10 2.096E-10 3.043E-10 1.098E-09 3.751E-09 7.299E-09 5.612E-09 4.14E-09 4.501E-09 4.726E-09 4.97E-09 4.713E-09 4.972E-09 7.478E-09 9.565E-09 8.854E-09 4.587E-09 3.335E-09 2.421E-09 2.122E-09 1.642E-09 7.771E-10 7.846E-10 6.29E-10 2.563E-10 2.096E-10 3.043E-10 1.098E-09 3.751E-09 7.299E-09 
OLET 8.353E-09 6.422E-09 4.738E-09 5.151E-09 5.408E-09 5.688E-09 5.394E-09 5.691E-09 8.558E-09 1.095E-08 1.013E-08 5.25E-09 3.817E-09 2.771E-09 2.428E-09 1.879E-09 8.894E-10 8.98E-10 7.199E-10 2.934E-10 2.399E-10 3.483E-10 1.257E-09 4.293E-09 8.353E-09 6.422E-09 4.738E-09 5.151E-09 5.408E-09 5.688E-09 5.394E-09 5.691E-09 8.558E-09 1.095E-08 1.013E-08 5.25E-09 3.817E-09 2.771E-09 2.428E-09 1.879E-09 8.894E-10 8.98E-10 7.199E-10 2.934E-10 2.399E-10 3.483E-10 1.257E-09 4.293E-09 8.353E-09 
TOL 1.055E-08 1.506E-08 1.341E-08 1.388E-08 1.419E-08 1.455E-08 1.422E-08 1.454E-08 1.764E-08 1.97E-08 1.269E-08 7.237E-09 5.324E-09 3.949E-09 3.477E-09 2.724E-09 1.551E-09 1.16E-09 9.332E-10 4.259E-10 3.643E-10 4.933E-10 1.609E-09 5.439E-09 1.055E-08 1.506E-08 1.341E-08 1.388E-08 1.419E-08 1.455E-08 1.422E-08 1.454E-08 1.764E-08 1.97E-08 1.269E-08 7.237E-09 5.324E-09 3.949E-09 3.477E-09 2.724E-09 1.551E-09 1.16E-09 9.332E-10 4.259E-10 3.643E-10 4.933E-10 1.609E-09 5.439E-09 1.055E-08 
XYL 1.738E-09 1.482E-09 1.136E-09 1.213E-09 1.26E-09 1.316E-09 1.26E-09 1.322E-09 1.874E-09 2.312E-09 2.003E-09 1.066E-09 7.838E-10 5.771E-10 5.122E-10 4.042E-10 2.127E-10 2.103E-10 1.688E-10 8.372E-11 7.32E-11 9.496E-11 2.655E-10 8.881E-11 1.738E-09 1.482E-09 1.136E-09 1.213E-09 1.26E-09 1.316E-09 1.26E-09 1.322E-09 1.874E-09 2.312E-09 2.003E-09 1.066E-09 7.838E-10 5.771E-10 5.122E-10 4.042E-10 2.127E-10 2.103E-10 1.688E-10 8.372E-11 7.32E-11 9.496E-11 2.655E-10 8.881E-11 1.738E-09 
