# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.432E-08 1.854E-08 1.722E-08 1.759E-08 1.766E-08 1.788E-08 1.774E-08 1.786E-08 1.881E-08 1.808E-08 1.516E-08 1.305E-08 1.293E-08 1.22E-08 1.195E-08 1.163E-08 9.696E-09 9.023E-09 8.918E-09 8.705E-09 8.654E-09 8.705E-09 9.185E-09 1.072E-08 1.432E-08 1.854E-08 1.722E-08 1.759E-08 1.766E-08 1.788E-08 1.774E-08 1.786E-08 1.881E-08 1.808E-08 1.516E-08 1.305E-08 1.293E-08 1.22E-08 1.195E-08 1.163E-08 9.696E-09 9.023E-09 8.918E-09 8.705E-09 8.654E-09 8.705E-09 9.185E-09 1.072E-08 1.432E-08 
NO2 2.234E-10 2.463E-10 2.263E-10 2.424E-10 2.491E-10 2.602E-10 2.513E-10 2.623E-10 2.521E-10 2.944E-10 2.444E-10 2.167E-10 1.758E-10 1.429E-10 1.328E-10 1.135E-10 7.116E-11 6.555E-11 5.886E-11 4.548E-11 4.373E-11 4.669E-11 7.292E-11 1.404E-10 2.234E-10 2.463E-10 2.263E-10 2.424E-10 2.491E-10 2.602E-10 2.513E-10 2.623E-10 2.521E-10 2.944E-10 2.444E-10 2.167E-10 1.758E-10 1.429E-10 1.328E-10 1.135E-10 7.116E-11 6.555E-11 5.886E-11 4.548E-11 4.373E-11 4.669E-11 7.292E-11 1.404E-10 2.234E-10 
NO 4.327E-08 4.77E-08 4.384E-08 4.694E-08 4.825E-08 5.042E-08 4.868E-08 5.083E-08 4.883E-08 5.702E-08 4.735E-08 4.197E-08 3.405E-08 2.769E-08 2.573E-08 2.201E-08 1.379E-08 1.27E-08 1.14E-08 8.814E-09 8.468E-09 9.047E-09 1.413E-08 2.721E-08 4.327E-08 4.77E-08 4.384E-08 4.694E-08 4.825E-08 5.042E-08 4.868E-08 5.083E-08 4.883E-08 5.702E-08 4.735E-08 4.197E-08 3.405E-08 2.769E-08 2.573E-08 2.201E-08 1.379E-08 1.27E-08 1.14E-08 8.814E-09 8.468E-09 9.047E-09 1.413E-08 2.721E-08 4.327E-08 
NH3 1.002E-08 9.765E-09 1.839E-08 1.645E-08 1.84E-08 2.11E-08 1.851E-08 2.024E-08 1.511E-08 7.567E-09 6.075E-09 2.864E-09 2.341E-09 2.567E-09 3.059E-09 3.072E-09 1.117E-09 3.037E-09 1.104E-09 1.085E-09 1.111E-09 1.161E-09 1.214E-09 3.081E-09 1.002E-08 9.765E-09 1.839E-08 1.645E-08 1.84E-08 2.11E-08 1.851E-08 2.024E-08 1.511E-08 7.567E-09 6.075E-09 2.864E-09 2.341E-09 2.567E-09 3.059E-09 3.072E-09 1.117E-09 3.037E-09 1.104E-09 1.085E-09 1.111E-09 1.161E-09 1.214E-09 3.081E-09 1.002E-08 
CO 1.401E-07 1.043E-07 7.424E-08 7.967E-08 8.323E-08 8.778E-08 8.312E-08 8.769E-08 1.24E-07 1.582E-07 1.454E-07 8.172E-08 5.985E-08 4.355E-08 3.839E-08 2.97E-08 1.436E-08 1.401E-08 1.146E-08 4.559E-09 3.674E-09 5.465E-09 1.935E-08 7.038E-08 1.401E-07 1.043E-07 7.424E-08 7.967E-08 8.323E-08 8.778E-08 8.312E-08 8.769E-08 1.24E-07 1.582E-07 1.454E-07 8.172E-08 5.985E-08 4.355E-08 3.839E-08 2.97E-08 1.436E-08 1.401E-08 1.146E-08 4.559E-09 3.674E-09 5.465E-09 1.935E-08 7.038E-08 1.401E-07 
ALD2 3.392E-09 2.557E-09 1.873E-09 2.041E-09 2.144E-09 2.256E-09 2.128E-09 2.252E-09 3.29E-09 4.249E-09 3.956E-09 2.154E-09 1.564E-09 1.131E-09 9.97E-10 7.648E-10 3.555E-10 3.519E-10 2.85E-10 1.031E-10 8.027E-11 1.265E-10 4.839E-10 1.737E-09 3.392E-09 2.557E-09 1.873E-09 2.041E-09 2.144E-09 2.256E-09 2.128E-09 2.252E-09 3.29E-09 4.249E-09 3.956E-09 2.154E-09 1.564E-09 1.131E-09 9.97E-10 7.648E-10 3.555E-10 3.519E-10 2.85E-10 1.031E-10 8.027E-11 1.265E-10 4.839E-10 1.737E-09 3.392E-09 
HCHO 5.639E-09 4.478E-09 3.388E-09 3.665E-09 3.824E-09 4.01E-09 3.806E-09 4.006E-09 5.677E-09 7.201E-09 6.529E-09 3.612E-09 2.67E-09 1.961E-09 1.739E-09 1.357E-09 6.508E-10 6.467E-10 5.327E-10 2.384E-10 2.011E-10 2.744E-10 8.6E-10 2.902E-09 5.639E-09 4.478E-09 3.388E-09 3.665E-09 3.824E-09 4.01E-09 3.806E-09 4.006E-09 5.677E-09 7.201E-09 6.529E-09 3.612E-09 2.67E-09 1.961E-09 1.739E-09 1.357E-09 6.508E-10 6.467E-10 5.327E-10 2.384E-10 2.011E-10 2.744E-10 8.6E-10 2.902E-09 5.639E-09 
ETH 7.123E-09 5.358E-09 3.891E-09 4.218E-09 4.422E-09 4.657E-09 4.399E-09 4.642E-09 6.957E-09 8.937E-09 8.278E-09 4.415E-09 3.23E-09 2.359E-09 2.086E-09 1.587E-09 7.523E-10 7.423E-10 6.067E-10 2.374E-10 1.916E-10 2.858E-10 1.022E-09 3.651E-09 7.123E-09 5.358E-09 3.891E-09 4.218E-09 4.422E-09 4.657E-09 4.399E-09 4.642E-09 6.957E-09 8.937E-09 8.278E-09 4.415E-09 3.23E-09 2.359E-09 2.086E-09 1.587E-09 7.523E-10 7.423E-10 6.067E-10 2.374E-10 1.916E-10 2.858E-10 1.022E-09 3.651E-09 7.123E-09 
OLEI 6.579E-11 5.058E-11 3.732E-11 4.057E-11 4.26E-11 4.48E-11 4.248E-11 4.482E-11 6.74E-11 8.622E-11 7.98E-11 4.135E-11 3.006E-11 2.182E-11 1.912E-11 1.48E-11 7.005E-12 7.072E-12 5.67E-12 2.311E-12 1.889E-12 2.743E-12 9.896E-12 3.381E-11 6.579E-11 5.058E-11 3.732E-11 4.057E-11 4.26E-11 4.48E-11 4.248E-11 4.482E-11 6.74E-11 8.622E-11 7.98E-11 4.135E-11 3.006E-11 2.182E-11 1.912E-11 1.48E-11 7.005E-12 7.072E-12 5.67E-12 2.311E-12 1.889E-12 2.743E-12 9.896E-12 3.381E-11 6.579E-11 
OLET 8.963E-09 6.891E-09 5.084E-09 5.527E-09 5.803E-09 6.103E-09 5.788E-09 6.106E-09 9.183E-09 1.175E-08 1.087E-08 5.633E-09 4.096E-09 2.973E-09 2.605E-09 2.016E-09 9.543E-10 9.635E-10 7.724E-10 3.148E-10 2.574E-10 3.737E-10 1.348E-09 4.606E-09 8.963E-09 6.891E-09 5.084E-09 5.527E-09 5.803E-09 6.103E-09 5.788E-09 6.106E-09 9.183E-09 1.175E-08 1.087E-08 5.633E-09 4.096E-09 2.973E-09 2.605E-09 2.016E-09 9.543E-10 9.635E-10 7.724E-10 3.148E-10 2.574E-10 3.737E-10 1.348E-09 4.606E-09 8.963E-09 
TOL 7.32E-09 1.045E-08 9.304E-09 9.627E-09 9.84E-09 1.009E-08 9.86E-09 1.009E-08 1.224E-08 1.367E-08 8.804E-09 5.02E-09 3.693E-09 2.739E-09 2.411E-09 1.89E-09 1.076E-09 8.044E-10 6.473E-10 2.954E-10 2.527E-10 3.422E-10 1.116E-09 3.772E-09 7.32E-09 1.045E-08 9.304E-09 9.627E-09 9.84E-09 1.009E-08 9.86E-09 1.009E-08 1.224E-08 1.367E-08 8.804E-09 5.02E-09 3.693E-09 2.739E-09 2.411E-09 1.89E-09 1.076E-09 8.044E-10 6.473E-10 2.954E-10 2.527E-10 3.422E-10 1.116E-09 3.772E-09 7.32E-09 
XYL 7.719E-09 6.581E-09 5.046E-09 5.389E-09 5.597E-09 5.844E-09 5.597E-09 5.869E-09 8.321E-09 1.027E-08 8.895E-09 4.735E-09 3.481E-09 2.563E-09 2.275E-09 1.795E-09 9.446E-10 9.337E-10 7.495E-10 3.718E-10 3.251E-10 4.217E-10 1.179E-09 3.944E-10 7.719E-09 6.581E-09 5.046E-09 5.389E-09 5.597E-09 5.844E-09 5.597E-09 5.869E-09 8.321E-09 1.027E-08 8.895E-09 4.735E-09 3.481E-09 2.563E-09 2.275E-09 1.795E-09 9.446E-10 9.337E-10 7.495E-10 3.718E-10 3.251E-10 4.217E-10 1.179E-09 3.944E-10 7.719E-09 
