# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 5.281E-09 6.836E-09 6.347E-09 6.484E-09 6.512E-09 6.59E-09 6.54E-09 6.585E-09 6.935E-09 6.664E-09 5.588E-09 4.812E-09 4.768E-09 4.499E-09 4.406E-09 4.288E-09 3.575E-09 3.326E-09 3.288E-09 3.209E-09 3.19E-09 3.209E-09 3.386E-09 3.954E-09 5.281E-09 6.836E-09 6.347E-09 6.484E-09 6.512E-09 6.59E-09 6.54E-09 6.585E-09 6.935E-09 6.664E-09 5.588E-09 4.812E-09 4.768E-09 4.499E-09 4.406E-09 4.288E-09 3.575E-09 3.326E-09 3.288E-09 3.209E-09 3.19E-09 3.209E-09 3.386E-09 3.954E-09 5.281E-09 
NO2 1.97E-09 2.172E-09 1.996E-09 2.138E-09 2.197E-09 2.295E-09 2.217E-09 2.314E-09 2.224E-09 2.596E-09 2.155E-09 1.911E-09 1.551E-09 1.261E-09 1.171E-09 1.001E-09 6.276E-10 5.781E-10 5.191E-10 4.011E-10 3.857E-10 4.118E-10 6.431E-10 1.239E-09 1.97E-09 2.172E-09 1.996E-09 2.138E-09 2.197E-09 2.295E-09 2.217E-09 2.314E-09 2.224E-09 2.596E-09 2.155E-09 1.911E-09 1.551E-09 1.261E-09 1.171E-09 1.001E-09 6.276E-10 5.781E-10 5.191E-10 4.011E-10 3.857E-10 4.118E-10 6.431E-10 1.239E-09 1.97E-09 
NO 4.283E-08 4.722E-08 4.34E-08 4.647E-08 4.776E-08 4.991E-08 4.819E-08 5.031E-08 4.834E-08 5.644E-08 4.687E-08 4.154E-08 3.371E-08 2.741E-08 2.547E-08 2.178E-08 1.365E-08 1.257E-08 1.129E-08 8.724E-09 8.382E-09 8.955E-09 1.398E-08 2.693E-08 4.283E-08 4.722E-08 4.34E-08 4.647E-08 4.776E-08 4.991E-08 4.819E-08 5.031E-08 4.834E-08 5.644E-08 4.687E-08 4.154E-08 3.371E-08 2.741E-08 2.547E-08 2.178E-08 1.365E-08 1.257E-08 1.129E-08 8.724E-09 8.382E-09 8.955E-09 1.398E-08 2.693E-08 4.283E-08 
NH3 1.608E-08 1.567E-08 2.951E-08 2.639E-08 2.954E-08 3.386E-08 2.971E-08 3.249E-08 2.425E-08 1.214E-08 9.749E-09 4.597E-09 3.758E-09 4.12E-09 4.909E-09 4.93E-09 1.793E-09 4.874E-09 1.772E-09 1.742E-09 1.783E-09 1.863E-09 1.949E-09 4.945E-09 1.608E-08 1.567E-08 2.951E-08 2.639E-08 2.954E-08 3.386E-08 2.971E-08 3.249E-08 2.425E-08 1.214E-08 9.749E-09 4.597E-09 3.758E-09 4.12E-09 4.909E-09 4.93E-09 1.793E-09 4.874E-09 1.772E-09 1.742E-09 1.783E-09 1.863E-09 1.949E-09 4.945E-09 1.608E-08 
CO 6.93E-07 5.16E-07 3.672E-07 3.941E-07 4.117E-07 4.342E-07 4.112E-07 4.338E-07 6.134E-07 7.824E-07 7.192E-07 4.043E-07 2.961E-07 2.154E-07 1.899E-07 1.469E-07 7.105E-08 6.932E-08 5.668E-08 2.255E-08 1.818E-08 2.703E-08 9.574E-08 3.481E-07 6.93E-07 5.16E-07 3.672E-07 3.941E-07 4.117E-07 4.342E-07 4.112E-07 4.338E-07 6.134E-07 7.824E-07 7.192E-07 4.043E-07 2.961E-07 2.154E-07 1.899E-07 1.469E-07 7.105E-08 6.932E-08 5.668E-08 2.255E-08 1.818E-08 2.703E-08 9.574E-08 3.481E-07 6.93E-07 
ALD2 2.306E-09 1.738E-09 1.273E-09 1.387E-09 1.458E-09 1.533E-09 1.447E-09 1.531E-09 2.237E-09 2.888E-09 2.689E-09 1.464E-09 1.063E-09 7.689E-10 6.777E-10 5.199E-10 2.417E-10 2.392E-10 1.937E-10 7.008E-11 5.457E-11 8.601E-11 3.289E-10 1.181E-09 2.306E-09 1.738E-09 1.273E-09 1.387E-09 1.458E-09 1.533E-09 1.447E-09 1.531E-09 2.237E-09 2.888E-09 2.689E-09 1.464E-09 1.063E-09 7.689E-10 6.777E-10 5.199E-10 2.417E-10 2.392E-10 1.937E-10 7.008E-11 5.457E-11 8.601E-11 3.289E-10 1.181E-09 2.306E-09 
HCHO 5.29E-10 4.201E-10 3.178E-10 3.437E-10 3.587E-10 3.762E-10 3.57E-10 3.758E-10 5.325E-10 6.755E-10 6.124E-10 3.388E-10 2.505E-10 1.839E-10 1.631E-10 1.273E-10 6.105E-11 6.066E-11 4.996E-11 2.236E-11 1.886E-11 2.574E-11 8.066E-11 2.722E-10 5.29E-10 4.201E-10 3.178E-10 3.437E-10 3.587E-10 3.762E-10 3.57E-10 3.758E-10 5.325E-10 6.755E-10 6.124E-10 3.388E-10 2.505E-10 1.839E-10 1.631E-10 1.273E-10 6.105E-11 6.066E-11 4.996E-11 2.236E-11 1.886E-11 2.574E-11 8.066E-11 2.722E-10 5.29E-10 
ETH 5.596E-09 4.21E-09 3.057E-09 3.314E-09 3.474E-09 3.659E-09 3.456E-09 3.647E-09 5.466E-09 7.021E-09 6.504E-09 3.468E-09 2.537E-09 1.853E-09 1.638E-09 1.247E-09 5.911E-10 5.832E-10 4.767E-10 1.865E-10 1.505E-10 2.246E-10 8.029E-10 2.868E-09 5.596E-09 4.21E-09 3.057E-09 3.314E-09 3.474E-09 3.659E-09 3.456E-09 3.647E-09 5.466E-09 7.021E-09 6.504E-09 3.468E-09 2.537E-09 1.853E-09 1.638E-09 1.247E-09 5.911E-10 5.832E-10 4.767E-10 1.865E-10 1.505E-10 2.246E-10 8.029E-10 2.868E-09 5.596E-09 
OLEI 4.677E-09 3.596E-09 2.653E-09 2.884E-09 3.028E-09 3.185E-09 3.02E-09 3.186E-09 4.792E-09 6.129E-09 5.673E-09 2.939E-09 2.137E-09 1.551E-09 1.36E-09 1.052E-09 4.98E-10 5.028E-10 4.031E-10 1.643E-10 1.343E-10 1.95E-10 7.035E-10 2.404E-09 4.677E-09 3.596E-09 2.653E-09 2.884E-09 3.028E-09 3.185E-09 3.02E-09 3.186E-09 4.792E-09 6.129E-09 5.673E-09 2.939E-09 2.137E-09 1.551E-09 1.36E-09 1.052E-09 4.98E-10 5.028E-10 4.031E-10 1.643E-10 1.343E-10 1.95E-10 7.035E-10 2.404E-09 4.677E-09 
OLET 2.825E-09 2.172E-09 1.602E-09 1.742E-09 1.829E-09 1.923E-09 1.824E-09 1.924E-09 2.894E-09 3.702E-09 3.426E-09 1.775E-09 1.291E-09 9.37E-10 8.211E-10 6.354E-10 3.008E-10 3.036E-10 2.434E-10 9.921E-11 8.111E-11 1.178E-10 4.249E-10 1.452E-09 2.825E-09 2.172E-09 1.602E-09 1.742E-09 1.829E-09 1.923E-09 1.824E-09 1.924E-09 2.894E-09 3.702E-09 3.426E-09 1.775E-09 1.291E-09 9.37E-10 8.211E-10 6.354E-10 3.008E-10 3.036E-10 2.434E-10 9.921E-11 8.111E-11 1.178E-10 4.249E-10 1.452E-09 2.825E-09 
TOL 7.345E-09 1.048E-08 9.336E-09 9.66E-09 9.874E-09 1.012E-08 9.893E-09 1.012E-08 1.228E-08 1.371E-08 8.834E-09 5.037E-09 3.706E-09 2.748E-09 2.42E-09 1.896E-09 1.079E-09 8.072E-10 6.495E-10 2.964E-10 2.535E-10 3.433E-10 1.12E-09 3.785E-09 7.345E-09 1.048E-08 9.336E-09 9.66E-09 9.874E-09 1.012E-08 9.893E-09 1.012E-08 1.228E-08 1.371E-08 8.834E-09 5.037E-09 3.706E-09 2.748E-09 2.42E-09 1.896E-09 1.079E-09 8.072E-10 6.495E-10 2.964E-10 2.535E-10 3.433E-10 1.12E-09 3.785E-09 7.345E-09 
XYL 7.376E-09 6.289E-09 4.822E-09 5.15E-09 5.349E-09 5.584E-09 5.349E-09 5.608E-09 7.952E-09 9.812E-09 8.5E-09 4.525E-09 3.326E-09 2.449E-09 2.174E-09 1.715E-09 9.027E-10 8.923E-10 7.163E-10 3.553E-10 3.106E-10 4.03E-10 1.127E-09 3.769E-10 7.376E-09 6.289E-09 4.822E-09 5.15E-09 5.349E-09 5.584E-09 5.349E-09 5.608E-09 7.952E-09 9.812E-09 8.5E-09 4.525E-09 3.326E-09 2.449E-09 2.174E-09 1.715E-09 9.027E-10 8.923E-10 7.163E-10 3.553E-10 3.106E-10 4.03E-10 1.127E-09 3.769E-10 7.376E-09 
