# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.231E-08 1.593E-08 1.479E-08 1.511E-08 1.518E-08 1.536E-08 1.524E-08 1.535E-08 1.616E-08 1.553E-08 1.302E-08 1.121E-08 1.111E-08 1.048E-08 1.027E-08 9.993E-09 8.33E-09 7.752E-09 7.662E-09 7.479E-09 7.435E-09 7.479E-09 7.891E-09 9.214E-09 1.231E-08 1.593E-08 1.479E-08 1.511E-08 1.518E-08 1.536E-08 1.524E-08 1.535E-08 1.616E-08 1.553E-08 1.302E-08 1.121E-08 1.111E-08 1.048E-08 1.027E-08 9.993E-09 8.33E-09 7.752E-09 7.662E-09 7.479E-09 7.435E-09 7.479E-09 7.891E-09 9.214E-09 1.231E-08 
NO2 1.457E-09 1.607E-09 1.476E-09 1.581E-09 1.625E-09 1.698E-09 1.639E-09 1.711E-09 1.645E-09 1.92E-09 1.594E-09 1.413E-09 1.147E-09 9.325E-10 8.664E-10 7.407E-10 4.642E-10 4.276E-10 3.84E-10 2.967E-10 2.853E-10 3.046E-10 4.757E-10 9.161E-10 1.457E-09 1.607E-09 1.476E-09 1.581E-09 1.625E-09 1.698E-09 1.639E-09 1.711E-09 1.645E-09 1.92E-09 1.594E-09 1.413E-09 1.147E-09 9.325E-10 8.664E-10 7.407E-10 4.642E-10 4.276E-10 3.84E-10 2.967E-10 2.853E-10 3.046E-10 4.757E-10 9.161E-10 1.457E-09 
NO 7.246E-09 7.989E-09 7.342E-09 7.861E-09 8.081E-09 8.444E-09 8.152E-09 8.512E-09 8.178E-09 9.548E-09 7.929E-09 7.028E-09 5.702E-09 4.637E-09 4.309E-09 3.685E-09 2.309E-09 2.126E-09 1.91E-09 1.476E-09 1.418E-09 1.515E-09 2.366E-09 4.556E-09 7.246E-09 7.989E-09 7.342E-09 7.861E-09 8.081E-09 8.444E-09 8.152E-09 8.512E-09 8.178E-09 9.548E-09 7.929E-09 7.028E-09 5.702E-09 4.637E-09 4.309E-09 3.685E-09 2.309E-09 2.126E-09 1.91E-09 1.476E-09 1.418E-09 1.515E-09 2.366E-09 4.556E-09 7.246E-09 
NH3 6.097E-09 5.943E-09 1.119E-08 1.001E-08 1.12E-08 1.284E-08 1.127E-08 1.232E-08 9.197E-09 4.605E-09 3.697E-09 1.743E-09 1.425E-09 1.563E-09 1.862E-09 1.869E-09 6.8E-10 1.848E-09 6.718E-10 6.606E-10 6.763E-10 7.063E-10 7.391E-10 1.875E-09 6.097E-09 5.943E-09 1.119E-08 1.001E-08 1.12E-08 1.284E-08 1.127E-08 1.232E-08 9.197E-09 4.605E-09 3.697E-09 1.743E-09 1.425E-09 1.563E-09 1.862E-09 1.869E-09 6.8E-10 1.848E-09 6.718E-10 6.606E-10 6.763E-10 7.063E-10 7.391E-10 1.875E-09 6.097E-09 
CO 6.885E-07 5.127E-07 3.649E-07 3.916E-07 4.09E-07 4.314E-07 4.085E-07 4.31E-07 6.094E-07 7.773E-07 7.145E-07 4.017E-07 2.942E-07 2.141E-07 1.887E-07 1.46E-07 7.059E-08 6.887E-08 5.631E-08 2.241E-08 1.806E-08 2.686E-08 9.512E-08 3.459E-07 6.885E-07 5.127E-07 3.649E-07 3.916E-07 4.09E-07 4.314E-07 4.085E-07 4.31E-07 6.094E-07 7.773E-07 7.145E-07 4.017E-07 2.942E-07 2.141E-07 1.887E-07 1.46E-07 7.059E-08 6.887E-08 5.631E-08 2.241E-08 1.806E-08 2.686E-08 9.512E-08 3.459E-07 6.885E-07 
ALD2 2.985E-09 2.25E-09 1.648E-09 1.796E-09 1.887E-09 1.985E-09 1.873E-09 1.982E-09 2.895E-09 3.739E-09 3.481E-09 1.896E-09 1.376E-09 9.954E-10 8.774E-10 6.731E-10 3.129E-10 3.097E-10 2.508E-10 9.072E-11 7.064E-11 1.113E-10 4.258E-10 1.529E-09 2.985E-09 2.25E-09 1.648E-09 1.796E-09 1.887E-09 1.985E-09 1.873E-09 1.982E-09 2.895E-09 3.739E-09 3.481E-09 1.896E-09 1.376E-09 9.954E-10 8.774E-10 6.731E-10 3.129E-10 3.097E-10 2.508E-10 9.072E-11 7.064E-11 1.113E-10 4.258E-10 1.529E-09 2.985E-09 
HCHO 4.428E-09 3.517E-09 2.661E-09 2.878E-09 3.003E-09 3.149E-09 2.989E-09 3.146E-09 4.458E-09 5.655E-09 5.127E-09 2.836E-09 2.097E-09 1.54E-09 1.365E-09 1.066E-09 5.111E-10 5.078E-10 4.183E-10 1.872E-10 1.579E-10 2.155E-10 6.753E-10 2.279E-09 4.428E-09 3.517E-09 2.661E-09 2.878E-09 3.003E-09 3.149E-09 2.989E-09 3.146E-09 4.458E-09 5.655E-09 5.127E-09 2.836E-09 2.097E-09 1.54E-09 1.365E-09 1.066E-09 5.111E-10 5.078E-10 4.183E-10 1.872E-10 1.579E-10 2.155E-10 6.753E-10 2.279E-09 4.428E-09 
ETH 2.909E-08 2.188E-08 1.589E-08 1.723E-08 1.806E-08 1.902E-08 1.797E-08 1.896E-08 2.841E-08 3.65E-08 3.381E-08 1.803E-08 1.319E-08 9.635E-09 8.518E-09 6.481E-09 3.073E-09 3.032E-09 2.478E-09 9.698E-10 7.824E-10 1.167E-09 4.174E-09 1.491E-08 2.909E-08 2.188E-08 1.589E-08 1.723E-08 1.806E-08 1.902E-08 1.797E-08 1.896E-08 2.841E-08 3.65E-08 3.381E-08 1.803E-08 1.319E-08 9.635E-09 8.518E-09 6.481E-09 3.073E-09 3.032E-09 2.478E-09 9.698E-10 7.824E-10 1.167E-09 4.174E-09 1.491E-08 2.909E-08 
OLEI 5.045E-10 3.879E-10 2.862E-10 3.111E-10 3.266E-10 3.435E-10 3.258E-10 3.437E-10 5.169E-10 6.611E-10 6.119E-10 3.17E-10 2.305E-10 1.673E-10 1.466E-10 1.135E-10 5.371E-11 5.423E-11 4.348E-11 1.772E-11 1.449E-11 2.103E-11 7.588E-11 2.593E-10 5.045E-10 3.879E-10 2.862E-10 3.111E-10 3.266E-10 3.435E-10 3.258E-10 3.437E-10 5.169E-10 6.611E-10 6.119E-10 3.17E-10 2.305E-10 1.673E-10 1.466E-10 1.135E-10 5.371E-11 5.423E-11 4.348E-11 1.772E-11 1.449E-11 2.103E-11 7.588E-11 2.593E-10 5.045E-10 
OLET 1.141E-08 8.77E-09 6.471E-09 7.035E-09 7.386E-09 7.767E-09 7.366E-09 7.771E-09 1.169E-08 1.495E-08 1.384E-08 7.169E-09 5.213E-09 3.784E-09 3.316E-09 2.566E-09 1.215E-09 1.226E-09 9.831E-10 4.006E-10 3.276E-10 4.756E-10 1.716E-09 5.863E-09 1.141E-08 8.77E-09 6.471E-09 7.035E-09 7.386E-09 7.767E-09 7.366E-09 7.771E-09 1.169E-08 1.495E-08 1.384E-08 7.169E-09 5.213E-09 3.784E-09 3.316E-09 2.566E-09 1.215E-09 1.226E-09 9.831E-10 4.006E-10 3.276E-10 4.756E-10 1.716E-09 5.863E-09 1.141E-08 
TOL 3.873E-10 5.527E-10 4.923E-10 5.094E-10 5.207E-10 5.339E-10 5.217E-10 5.337E-10 6.475E-10 7.23E-10 4.658E-10 2.656E-10 1.954E-10 1.449E-10 1.276E-10 9.998E-11 5.692E-11 4.256E-11 3.425E-11 1.563E-11 1.337E-11 1.81E-11 5.904E-11 1.996E-10 3.873E-10 5.527E-10 4.923E-10 5.094E-10 5.207E-10 5.339E-10 5.217E-10 5.337E-10 6.475E-10 7.23E-10 4.658E-10 2.656E-10 1.954E-10 1.449E-10 1.276E-10 9.998E-11 5.692E-11 4.256E-11 3.425E-11 1.563E-11 1.337E-11 1.81E-11 5.904E-11 1.996E-10 3.873E-10 
XYL 4.338E-09 3.699E-09 2.836E-09 3.028E-09 3.145E-09 3.284E-09 3.145E-09 3.298E-09 4.676E-09 5.77E-09 4.999E-09 2.661E-09 1.956E-09 1.44E-09 1.278E-09 1.009E-09 5.309E-10 5.247E-10 4.212E-10 2.089E-10 1.827E-10 2.37E-10 6.626E-10 2.217E-10 4.338E-09 3.699E-09 2.836E-09 3.028E-09 3.145E-09 3.284E-09 3.145E-09 3.298E-09 4.676E-09 5.77E-09 4.999E-09 2.661E-09 1.956E-09 1.44E-09 1.278E-09 1.009E-09 5.309E-10 5.247E-10 4.212E-10 2.089E-10 1.827E-10 2.37E-10 6.626E-10 2.217E-10 4.338E-09 
