# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.297E-08 1.679E-08 1.559E-08 1.593E-08 1.599E-08 1.619E-08 1.606E-08 1.617E-08 1.703E-08 1.637E-08 1.372E-08 1.182E-08 1.171E-08 1.105E-08 1.082E-08 1.053E-08 8.78E-09 8.17E-09 8.075E-09 7.882E-09 7.836E-09 7.882E-09 8.317E-09 9.711E-09 1.297E-08 1.679E-08 1.559E-08 1.593E-08 1.599E-08 1.619E-08 1.606E-08 1.617E-08 1.703E-08 1.637E-08 1.372E-08 1.182E-08 1.171E-08 1.105E-08 1.082E-08 1.053E-08 8.78E-09 8.17E-09 8.075E-09 7.882E-09 7.836E-09 7.882E-09 8.317E-09 9.711E-09 1.297E-08 
NO2 6.929E-10 7.64E-10 7.019E-10 7.518E-10 7.727E-10 8.073E-10 7.795E-10 8.137E-10 7.821E-10 9.131E-10 7.58E-10 6.721E-10 5.454E-10 4.434E-10 4.12E-10 3.522E-10 2.207E-10 2.033E-10 1.826E-10 1.411E-10 1.357E-10 1.448E-10 2.262E-10 4.356E-10 6.929E-10 7.64E-10 7.019E-10 7.518E-10 7.727E-10 8.073E-10 7.795E-10 8.137E-10 7.821E-10 9.131E-10 7.58E-10 6.721E-10 5.454E-10 4.434E-10 4.12E-10 3.522E-10 2.207E-10 2.033E-10 1.826E-10 1.411E-10 1.357E-10 1.448E-10 2.262E-10 4.356E-10 6.929E-10 
NO 2.376E-08 2.619E-08 2.407E-08 2.578E-08 2.65E-08 2.769E-08 2.673E-08 2.791E-08 2.681E-08 3.131E-08 2.6E-08 2.304E-08 1.87E-08 1.52E-08 1.413E-08 1.208E-08 7.571E-09 6.972E-09 6.261E-09 4.84E-09 4.649E-09 4.968E-09 7.757E-09 1.494E-08 2.376E-08 2.619E-08 2.407E-08 2.578E-08 2.65E-08 2.769E-08 2.673E-08 2.791E-08 2.681E-08 3.131E-08 2.6E-08 2.304E-08 1.87E-08 1.52E-08 1.413E-08 1.208E-08 7.571E-09 6.972E-09 6.261E-09 4.84E-09 4.649E-09 4.968E-09 7.757E-09 1.494E-08 2.376E-08 
NH3 1.564E-08 1.525E-08 2.871E-08 2.568E-08 2.874E-08 3.294E-08 2.891E-08 3.161E-08 2.36E-08 1.182E-08 9.486E-09 4.473E-09 3.656E-09 4.009E-09 4.776E-09 4.797E-09 1.745E-09 4.742E-09 1.724E-09 1.695E-09 1.735E-09 1.812E-09 1.896E-09 4.812E-09 1.564E-08 1.525E-08 2.871E-08 2.568E-08 2.874E-08 3.294E-08 2.891E-08 3.161E-08 2.36E-08 1.182E-08 9.486E-09 4.473E-09 3.656E-09 4.009E-09 4.776E-09 4.797E-09 1.745E-09 4.742E-09 1.724E-09 1.695E-09 1.735E-09 1.812E-09 1.896E-09 4.812E-09 1.564E-08 
CO 1.274E-06 9.485E-07 6.75E-07 7.245E-07 7.568E-07 7.982E-07 7.558E-07 7.974E-07 1.127E-06 1.438E-06 1.322E-06 7.431E-07 5.442E-07 3.96E-07 3.491E-07 2.701E-07 1.306E-07 1.274E-07 1.042E-07 4.146E-08 3.341E-08 4.969E-08 1.76E-07 6.399E-07 1.274E-06 9.485E-07 6.75E-07 7.245E-07 7.568E-07 7.982E-07 7.558E-07 7.974E-07 1.127E-06 1.438E-06 1.322E-06 7.431E-07 5.442E-07 3.96E-07 3.491E-07 2.701E-07 1.306E-07 1.274E-07 1.042E-07 4.146E-08 3.341E-08 4.969E-08 1.76E-07 6.399E-07 1.274E-06 
ALD2 2.153E-09 1.623E-09 1.189E-09 1.295E-09 1.361E-09 1.432E-09 1.351E-09 1.429E-09 2.089E-09 2.697E-09 2.511E-09 1.367E-09 9.926E-10 7.18E-10 6.329E-10 4.855E-10 2.257E-10 2.234E-10 1.809E-10 6.544E-11 5.095E-11 8.032E-11 3.071E-10 1.103E-09 2.153E-09 1.623E-09 1.189E-09 1.295E-09 1.361E-09 1.432E-09 1.351E-09 1.429E-09 2.089E-09 2.697E-09 2.511E-09 1.367E-09 9.926E-10 7.18E-10 6.329E-10 4.855E-10 2.257E-10 2.234E-10 1.809E-10 6.544E-11 5.095E-11 8.032E-11 3.071E-10 1.103E-09 2.153E-09 
HCHO 6.633E-09 5.268E-09 3.985E-09 4.311E-09 4.498E-09 4.717E-09 4.477E-09 4.712E-09 6.677E-09 8.471E-09 7.68E-09 4.248E-09 3.141E-09 2.306E-09 2.045E-09 1.597E-09 7.656E-10 7.607E-10 6.266E-10 2.805E-10 2.365E-10 3.228E-10 1.012E-09 3.414E-09 6.633E-09 5.268E-09 3.985E-09 4.311E-09 4.498E-09 4.717E-09 4.477E-09 4.712E-09 6.677E-09 8.471E-09 7.68E-09 4.248E-09 3.141E-09 2.306E-09 2.045E-09 1.597E-09 7.656E-10 7.607E-10 6.266E-10 2.805E-10 2.365E-10 3.228E-10 1.012E-09 3.414E-09 6.633E-09 
ETH 1.619E-09 1.218E-09 8.844E-10 9.588E-10 1.005E-09 1.059E-09 1E-09 1.055E-09 1.581E-09 2.032E-09 1.882E-09 1.003E-09 7.341E-10 5.362E-10 4.741E-10 3.607E-10 1.71E-10 1.687E-10 1.379E-10 5.398E-11 4.355E-11 6.497E-11 2.323E-10 8.299E-10 1.619E-09 1.218E-09 8.844E-10 9.588E-10 1.005E-09 1.059E-09 1E-09 1.055E-09 1.581E-09 2.032E-09 1.882E-09 1.003E-09 7.341E-10 5.362E-10 4.741E-10 3.607E-10 1.71E-10 1.687E-10 1.379E-10 5.398E-11 4.355E-11 6.497E-11 2.323E-10 8.299E-10 1.619E-09 
OLEI 8.501E-09 6.536E-09 4.822E-09 5.243E-09 5.504E-09 5.788E-09 5.49E-09 5.791E-09 8.71E-09 1.114E-08 1.031E-08 5.343E-09 3.885E-09 2.82E-09 2.471E-09 1.912E-09 9.051E-10 9.139E-10 7.326E-10 2.986E-10 2.441E-10 3.545E-10 1.279E-09 4.369E-09 8.501E-09 6.536E-09 4.822E-09 5.243E-09 5.504E-09 5.788E-09 5.49E-09 5.791E-09 8.71E-09 1.114E-08 1.031E-08 5.343E-09 3.885E-09 2.82E-09 2.471E-09 1.912E-09 9.051E-10 9.139E-10 7.326E-10 2.986E-10 2.441E-10 3.545E-10 1.279E-09 4.369E-09 8.501E-09 
OLET 8.144E-09 6.261E-09 4.62E-09 5.022E-09 5.273E-09 5.545E-09 5.259E-09 5.548E-09 8.344E-09 1.067E-08 9.879E-09 5.118E-09 3.721E-09 2.701E-09 2.367E-09 1.832E-09 8.671E-10 8.755E-10 7.019E-10 2.86E-10 2.339E-10 3.396E-10 1.225E-09 4.186E-09 8.144E-09 6.261E-09 4.62E-09 5.022E-09 5.273E-09 5.545E-09 5.259E-09 5.548E-09 8.344E-09 1.067E-08 9.879E-09 5.118E-09 3.721E-09 2.701E-09 2.367E-09 1.832E-09 8.671E-10 8.755E-10 7.019E-10 2.86E-10 2.339E-10 3.396E-10 1.225E-09 4.186E-09 8.144E-09 
TOL 1.283E-09 1.831E-09 1.631E-09 1.687E-09 1.725E-09 1.769E-09 1.728E-09 1.768E-09 2.145E-09 2.395E-09 1.543E-09 8.799E-10 6.473E-10 4.801E-10 4.227E-10 3.312E-10 1.886E-10 1.41E-10 1.135E-10 5.178E-11 4.429E-11 5.998E-11 1.956E-10 6.612E-10 1.283E-09 1.831E-09 1.631E-09 1.687E-09 1.725E-09 1.769E-09 1.728E-09 1.768E-09 2.145E-09 2.395E-09 1.543E-09 8.799E-10 6.473E-10 4.801E-10 4.227E-10 3.312E-10 1.886E-10 1.41E-10 1.135E-10 5.178E-11 4.429E-11 5.998E-11 1.956E-10 6.612E-10 1.283E-09 
XYL 5.67E-09 4.835E-09 3.707E-09 3.959E-09 4.112E-09 4.293E-09 4.112E-09 4.311E-09 6.113E-09 7.543E-09 6.534E-09 3.479E-09 2.557E-09 1.883E-09 1.671E-09 1.319E-09 6.939E-10 6.859E-10 5.506E-10 2.731E-10 2.388E-10 3.098E-10 8.661E-10 2.897E-10 5.67E-09 4.835E-09 3.707E-09 3.959E-09 4.112E-09 4.293E-09 4.112E-09 4.311E-09 6.113E-09 7.543E-09 6.534E-09 3.479E-09 2.557E-09 1.883E-09 1.671E-09 1.319E-09 6.939E-10 6.859E-10 5.506E-10 2.731E-10 2.388E-10 3.098E-10 8.661E-10 2.897E-10 5.67E-09 
