# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.886E-09 2.441E-09 2.267E-09 2.316E-09 2.325E-09 2.353E-09 2.336E-09 2.352E-09 2.476E-09 2.38E-09 1.995E-09 1.718E-09 1.703E-09 1.606E-09 1.574E-09 1.531E-09 1.276E-09 1.188E-09 1.174E-09 1.146E-09 1.139E-09 1.146E-09 1.209E-09 1.412E-09 1.886E-09 2.441E-09 2.267E-09 2.316E-09 2.325E-09 2.353E-09 2.336E-09 2.352E-09 2.476E-09 2.38E-09 1.995E-09 1.718E-09 1.703E-09 1.606E-09 1.574E-09 1.531E-09 1.276E-09 1.188E-09 1.174E-09 1.146E-09 1.139E-09 1.146E-09 1.209E-09 1.412E-09 1.886E-09 
NO2 5.481E-10 6.043E-10 5.552E-10 5.947E-10 6.112E-10 6.385E-10 6.166E-10 6.436E-10 6.186E-10 7.223E-10 5.996E-10 5.316E-10 4.314E-10 3.507E-10 3.259E-10 2.786E-10 1.746E-10 1.608E-10 1.444E-10 1.116E-10 1.073E-10 1.145E-10 1.789E-10 3.446E-10 5.481E-10 6.043E-10 5.552E-10 5.947E-10 6.112E-10 6.385E-10 6.166E-10 6.436E-10 6.186E-10 7.223E-10 5.996E-10 5.316E-10 4.314E-10 3.507E-10 3.259E-10 2.786E-10 1.746E-10 1.608E-10 1.444E-10 1.116E-10 1.073E-10 1.145E-10 1.789E-10 3.446E-10 5.481E-10 
NO 5.281E-08 5.822E-08 5.35E-08 5.729E-08 5.889E-08 6.153E-08 5.941E-08 6.203E-08 5.959E-08 6.958E-08 5.778E-08 5.122E-08 4.155E-08 3.379E-08 3.14E-08 2.686E-08 1.683E-08 1.55E-08 1.392E-08 1.076E-08 1.033E-08 1.104E-08 1.724E-08 3.32E-08 5.281E-08 5.822E-08 5.35E-08 5.729E-08 5.889E-08 6.153E-08 5.941E-08 6.203E-08 5.959E-08 6.958E-08 5.778E-08 5.122E-08 4.155E-08 3.379E-08 3.14E-08 2.686E-08 1.683E-08 1.55E-08 1.392E-08 1.076E-08 1.033E-08 1.104E-08 1.724E-08 3.32E-08 5.281E-08 
NH3 4.949E-09 4.824E-09 9.083E-09 8.124E-09 9.091E-09 1.042E-08 9.144E-09 1E-08 7.465E-09 3.738E-09 3.001E-09 1.415E-09 1.157E-09 1.268E-09 1.511E-09 1.517E-09 5.52E-10 1.5E-09 5.453E-10 5.362E-10 5.489E-10 5.733E-10 5.999E-10 1.522E-09 4.949E-09 4.824E-09 9.083E-09 8.124E-09 9.091E-09 1.042E-08 9.144E-09 1E-08 7.465E-09 3.738E-09 3.001E-09 1.415E-09 1.157E-09 1.268E-09 1.511E-09 1.517E-09 5.52E-10 1.5E-09 5.453E-10 5.362E-10 5.489E-10 5.733E-10 5.999E-10 1.522E-09 4.949E-09 
CO 9.359E-07 6.969E-07 4.959E-07 5.322E-07 5.56E-07 5.864E-07 5.553E-07 5.858E-07 8.283E-07 1.057E-06 9.712E-07 5.46E-07 3.998E-07 2.91E-07 2.564E-07 1.984E-07 9.595E-08 9.361E-08 7.654E-08 3.046E-08 2.455E-08 3.651E-08 1.293E-07 4.702E-07 9.359E-07 6.969E-07 4.959E-07 5.322E-07 5.56E-07 5.864E-07 5.553E-07 5.858E-07 8.283E-07 1.057E-06 9.712E-07 5.46E-07 3.998E-07 2.91E-07 2.564E-07 1.984E-07 9.595E-08 9.361E-08 7.654E-08 3.046E-08 2.455E-08 3.651E-08 1.293E-07 4.702E-07 9.359E-07 
ALD2 9.917E-10 7.476E-10 5.475E-10 5.966E-10 6.269E-10 6.596E-10 6.223E-10 6.584E-10 9.62E-10 1.242E-09 1.157E-09 6.299E-10 4.572E-10 3.307E-10 2.915E-10 2.236E-10 1.039E-10 1.029E-10 8.332E-11 3.014E-11 2.347E-11 3.699E-11 1.415E-10 5.079E-10 9.917E-10 7.476E-10 5.475E-10 5.966E-10 6.269E-10 6.596E-10 6.223E-10 6.584E-10 9.62E-10 1.242E-09 1.157E-09 6.299E-10 4.572E-10 3.307E-10 2.915E-10 2.236E-10 1.039E-10 1.029E-10 8.332E-11 3.014E-11 2.347E-11 3.699E-11 1.415E-10 5.079E-10 9.917E-10 
HCHO 4.284E-09 3.402E-09 2.574E-09 2.784E-09 2.905E-09 3.047E-09 2.891E-09 3.043E-09 4.312E-09 5.471E-09 4.96E-09 2.744E-09 2.029E-09 1.49E-09 1.321E-09 1.031E-09 4.944E-10 4.913E-10 4.047E-10 1.811E-10 1.527E-10 2.084E-10 6.533E-10 2.205E-09 4.284E-09 3.402E-09 2.574E-09 2.784E-09 2.905E-09 3.047E-09 2.891E-09 3.043E-09 4.312E-09 5.471E-09 4.96E-09 2.744E-09 2.029E-09 1.49E-09 1.321E-09 1.031E-09 4.944E-10 4.913E-10 4.047E-10 1.811E-10 1.527E-10 2.084E-10 6.533E-10 2.205E-09 4.284E-09 
ETH 6.287E-09 4.73E-09 3.434E-09 3.723E-09 3.903E-09 4.111E-09 3.883E-09 4.097E-09 6.141E-09 7.888E-09 7.307E-09 3.896E-09 2.851E-09 2.082E-09 1.841E-09 1.4E-09 6.64E-10 6.552E-10 5.355E-10 2.096E-10 1.691E-10 2.523E-10 9.02E-10 3.222E-09 6.287E-09 4.73E-09 3.434E-09 3.723E-09 3.903E-09 4.111E-09 3.883E-09 4.097E-09 6.141E-09 7.888E-09 7.307E-09 3.896E-09 2.851E-09 2.082E-09 1.841E-09 1.4E-09 6.64E-10 6.552E-10 5.355E-10 2.096E-10 1.691E-10 2.523E-10 9.02E-10 3.222E-09 6.287E-09 
OLEI 5.655E-09 4.347E-09 3.208E-09 3.487E-09 3.661E-09 3.85E-09 3.652E-09 3.852E-09 5.793E-09 7.41E-09 6.859E-09 3.554E-09 2.584E-09 1.876E-09 1.644E-09 1.272E-09 6.021E-10 6.079E-10 4.873E-10 1.986E-10 1.624E-10 2.358E-10 8.506E-10 2.906E-09 5.655E-09 4.347E-09 3.208E-09 3.487E-09 3.661E-09 3.85E-09 3.652E-09 3.852E-09 5.793E-09 7.41E-09 6.859E-09 3.554E-09 2.584E-09 1.876E-09 1.644E-09 1.272E-09 6.021E-10 6.079E-10 4.873E-10 1.986E-10 1.624E-10 2.358E-10 8.506E-10 2.906E-09 5.655E-09 
OLET 1.128E-08 8.672E-09 6.398E-09 6.955E-09 7.303E-09 7.68E-09 7.284E-09 7.684E-09 1.156E-08 1.478E-08 1.368E-08 7.088E-09 5.154E-09 3.741E-09 3.279E-09 2.537E-09 1.201E-09 1.212E-09 9.72E-10 3.961E-10 3.239E-10 4.703E-10 1.697E-09 5.797E-09 1.128E-08 8.672E-09 6.398E-09 6.955E-09 7.303E-09 7.68E-09 7.284E-09 7.684E-09 1.156E-08 1.478E-08 1.368E-08 7.088E-09 5.154E-09 3.741E-09 3.279E-09 2.537E-09 1.201E-09 1.212E-09 9.72E-10 3.961E-10 3.239E-10 4.703E-10 1.697E-09 5.797E-09 1.128E-08 
TOL 6.239E-09 8.902E-09 7.93E-09 8.205E-09 8.387E-09 8.6E-09 8.403E-09 8.597E-09 1.043E-08 1.165E-08 7.503E-09 4.278E-09 3.147E-09 2.334E-09 2.055E-09 1.611E-09 9.168E-10 6.856E-10 5.517E-10 2.517E-10 2.153E-10 2.916E-10 9.51E-10 3.215E-09 6.239E-09 8.902E-09 7.93E-09 8.205E-09 8.387E-09 8.6E-09 8.403E-09 8.597E-09 1.043E-08 1.165E-08 7.503E-09 4.278E-09 3.147E-09 2.334E-09 2.055E-09 1.611E-09 9.168E-10 6.856E-10 5.517E-10 2.517E-10 2.153E-10 2.916E-10 9.51E-10 3.215E-09 6.239E-09 
XYL 3.521E-09 3.002E-09 2.302E-09 2.458E-09 2.553E-09 2.666E-09 2.553E-09 2.677E-09 3.796E-09 4.684E-09 4.058E-09 2.16E-09 1.588E-09 1.169E-09 1.038E-09 8.188E-10 4.309E-10 4.259E-10 3.419E-10 1.696E-10 1.483E-10 1.924E-10 5.378E-10 1.799E-10 3.521E-09 3.002E-09 2.302E-09 2.458E-09 2.553E-09 2.666E-09 2.553E-09 2.677E-09 3.796E-09 4.684E-09 4.058E-09 2.16E-09 1.588E-09 1.169E-09 1.038E-09 8.188E-10 4.309E-10 4.259E-10 3.419E-10 1.696E-10 1.483E-10 1.924E-10 5.378E-10 1.799E-10 3.521E-09 
