# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 8.334E-09 1.079E-08 1.002E-08 1.023E-08 1.028E-08 1.04E-08 1.032E-08 1.039E-08 1.094E-08 1.052E-08 8.818E-09 7.594E-09 7.525E-09 7.1E-09 6.954E-09 6.767E-09 5.641E-09 5.25E-09 5.189E-09 5.065E-09 5.035E-09 5.065E-09 5.344E-09 6.24E-09 8.334E-09 1.079E-08 1.002E-08 1.023E-08 1.028E-08 1.04E-08 1.032E-08 1.039E-08 1.094E-08 1.052E-08 8.818E-09 7.594E-09 7.525E-09 7.1E-09 6.954E-09 6.767E-09 5.641E-09 5.25E-09 5.189E-09 5.065E-09 5.035E-09 5.065E-09 5.344E-09 6.24E-09 8.334E-09 
NO2 8.263E-10 9.11E-10 8.37E-10 8.966E-10 9.214E-10 9.627E-10 9.296E-10 9.703E-10 9.326E-10 1.089E-09 9.039E-10 8.015E-10 6.503E-10 5.287E-10 4.913E-10 4.2E-10 2.632E-10 2.425E-10 2.177E-10 1.682E-10 1.618E-10 1.727E-10 2.697E-10 5.195E-10 8.263E-10 9.11E-10 8.37E-10 8.966E-10 9.214E-10 9.627E-10 9.296E-10 9.703E-10 9.326E-10 1.089E-09 9.039E-10 8.015E-10 6.503E-10 5.287E-10 4.913E-10 4.2E-10 2.632E-10 2.425E-10 2.177E-10 1.682E-10 1.618E-10 1.727E-10 2.697E-10 5.195E-10 8.263E-10 
NO 1.657E-09 1.827E-09 1.679E-09 1.798E-09 1.848E-09 1.931E-09 1.864E-09 1.946E-09 1.87E-09 2.183E-09 1.813E-09 1.607E-09 1.304E-09 1.06E-09 9.854E-10 8.427E-10 5.28E-10 4.862E-10 4.366E-10 3.375E-10 3.242E-10 3.464E-10 5.41E-10 1.042E-09 1.657E-09 1.827E-09 1.679E-09 1.798E-09 1.848E-09 1.931E-09 1.864E-09 1.946E-09 1.87E-09 2.183E-09 1.813E-09 1.607E-09 1.304E-09 1.06E-09 9.854E-10 8.427E-10 5.28E-10 4.862E-10 4.366E-10 3.375E-10 3.242E-10 3.464E-10 5.41E-10 1.042E-09 1.657E-09 
NH3 7.362E-09 7.176E-09 1.351E-08 1.209E-08 1.352E-08 1.55E-08 1.36E-08 1.488E-08 1.11E-08 5.56E-09 4.464E-09 2.105E-09 1.72E-09 1.887E-09 2.248E-09 2.257E-09 8.211E-10 2.232E-09 8.112E-10 7.976E-10 8.165E-10 8.528E-10 8.924E-10 2.264E-09 7.362E-09 7.176E-09 1.351E-08 1.209E-08 1.352E-08 1.55E-08 1.36E-08 1.488E-08 1.11E-08 5.56E-09 4.464E-09 2.105E-09 1.72E-09 1.887E-09 2.248E-09 2.257E-09 8.211E-10 2.232E-09 8.112E-10 7.976E-10 8.165E-10 8.528E-10 8.924E-10 2.264E-09 7.362E-09 
CO 8.919E-08 6.641E-08 4.726E-08 5.072E-08 5.298E-08 5.588E-08 5.291E-08 5.583E-08 7.893E-08 1.007E-07 9.255E-08 5.203E-08 3.81E-08 2.773E-08 2.444E-08 1.891E-08 9.144E-09 8.921E-09 7.294E-09 2.902E-09 2.339E-09 3.479E-09 1.232E-08 4.48E-08 8.919E-08 6.641E-08 4.726E-08 5.072E-08 5.298E-08 5.588E-08 5.291E-08 5.583E-08 7.893E-08 1.007E-07 9.255E-08 5.203E-08 3.81E-08 2.773E-08 2.444E-08 1.891E-08 9.144E-09 8.921E-09 7.294E-09 2.902E-09 2.339E-09 3.479E-09 1.232E-08 4.48E-08 8.919E-08 
ALD2 2.953E-09 2.226E-09 1.631E-09 1.777E-09 1.867E-09 1.964E-09 1.853E-09 1.961E-09 2.865E-09 3.7E-09 3.444E-09 1.876E-09 1.362E-09 9.849E-10 8.681E-10 6.66E-10 3.096E-10 3.064E-10 2.481E-10 8.976E-11 6.99E-11 1.102E-10 4.213E-10 1.512E-09 2.953E-09 2.226E-09 1.631E-09 1.777E-09 1.867E-09 1.964E-09 1.853E-09 1.961E-09 2.865E-09 3.7E-09 3.444E-09 1.876E-09 1.362E-09 9.849E-10 8.681E-10 6.66E-10 3.096E-10 3.064E-10 2.481E-10 8.976E-11 6.99E-11 1.102E-10 4.213E-10 1.512E-09 2.953E-09 
HCHO 4.202E-09 3.337E-09 2.524E-09 2.73E-09 2.849E-09 2.988E-09 2.836E-09 2.985E-09 4.23E-09 5.366E-09 4.865E-09 2.691E-09 1.99E-09 1.461E-09 1.295E-09 1.011E-09 4.849E-10 4.818E-10 3.969E-10 1.776E-10 1.498E-10 2.044E-10 6.407E-10 2.162E-09 4.202E-09 3.337E-09 2.524E-09 2.73E-09 2.849E-09 2.988E-09 2.836E-09 2.985E-09 4.23E-09 5.366E-09 4.865E-09 2.691E-09 1.99E-09 1.461E-09 1.295E-09 1.011E-09 4.849E-10 4.818E-10 3.969E-10 1.776E-10 1.498E-10 2.044E-10 6.407E-10 2.162E-09 4.202E-09 
ETH 3.015E-10 2.268E-10 1.647E-10 1.785E-10 1.872E-10 1.971E-10 1.862E-10 1.965E-10 2.945E-10 3.783E-10 3.504E-10 1.869E-10 1.367E-10 9.986E-11 8.828E-11 6.716E-11 3.185E-11 3.142E-11 2.568E-11 1.005E-11 8.109E-12 1.21E-11 4.326E-11 1.545E-10 3.015E-10 2.268E-10 1.647E-10 1.785E-10 1.872E-10 1.971E-10 1.862E-10 1.965E-10 2.945E-10 3.783E-10 3.504E-10 1.869E-10 1.367E-10 9.986E-11 8.828E-11 6.716E-11 3.185E-11 3.142E-11 2.568E-11 1.005E-11 8.109E-12 1.21E-11 4.326E-11 1.545E-10 3.015E-10 
OLEI 8.584E-09 6.6E-09 4.87E-09 5.294E-09 5.558E-09 5.845E-09 5.544E-09 5.848E-09 8.795E-09 1.125E-08 1.041E-08 5.395E-09 3.923E-09 2.848E-09 2.495E-09 1.931E-09 9.14E-10 9.228E-10 7.398E-10 3.015E-10 2.465E-10 3.579E-10 1.291E-09 4.412E-09 8.584E-09 6.6E-09 4.87E-09 5.294E-09 5.558E-09 5.845E-09 5.544E-09 5.848E-09 8.795E-09 1.125E-08 1.041E-08 5.395E-09 3.923E-09 2.848E-09 2.495E-09 1.931E-09 9.14E-10 9.228E-10 7.398E-10 3.015E-10 2.465E-10 3.579E-10 1.291E-09 4.412E-09 8.584E-09 
OLET 4.169E-09 3.205E-09 2.365E-09 2.571E-09 2.699E-09 2.838E-09 2.692E-09 2.84E-09 4.271E-09 5.463E-09 5.057E-09 2.62E-09 1.905E-09 1.383E-09 1.212E-09 9.377E-10 4.438E-10 4.481E-10 3.593E-10 1.464E-10 1.197E-10 1.738E-10 6.27E-10 2.142E-09 4.169E-09 3.205E-09 2.365E-09 2.571E-09 2.699E-09 2.838E-09 2.692E-09 2.84E-09 4.271E-09 5.463E-09 5.057E-09 2.62E-09 1.905E-09 1.383E-09 1.212E-09 9.377E-10 4.438E-10 4.481E-10 3.593E-10 1.464E-10 1.197E-10 1.738E-10 6.27E-10 2.142E-09 4.169E-09 
TOL 3.426E-09 4.889E-09 4.355E-09 4.506E-09 4.606E-09 4.723E-09 4.615E-09 4.721E-09 5.728E-09 6.396E-09 4.121E-09 2.35E-09 1.729E-09 1.282E-09 1.129E-09 8.845E-10 5.035E-10 3.765E-10 3.03E-10 1.383E-10 1.183E-10 1.602E-10 5.223E-10 1.766E-09 3.426E-09 4.889E-09 4.355E-09 4.506E-09 4.606E-09 4.723E-09 4.615E-09 4.721E-09 5.728E-09 6.396E-09 4.121E-09 2.35E-09 1.729E-09 1.282E-09 1.129E-09 8.845E-10 5.035E-10 3.765E-10 3.03E-10 1.383E-10 1.183E-10 1.602E-10 5.223E-10 1.766E-09 3.426E-09 
XYL 2.765E-09 2.358E-09 1.808E-09 1.931E-09 2.005E-09 2.094E-09 2.005E-09 2.103E-09 2.981E-09 3.679E-09 3.187E-09 1.697E-09 1.247E-09 9.182E-10 8.149E-10 6.431E-10 3.384E-10 3.345E-10 2.685E-10 1.332E-10 1.165E-10 1.511E-10 4.224E-10 1.413E-10 2.765E-09 2.358E-09 1.808E-09 1.931E-09 2.005E-09 2.094E-09 2.005E-09 2.103E-09 2.981E-09 3.679E-09 3.187E-09 1.697E-09 1.247E-09 9.182E-10 8.149E-10 6.431E-10 3.384E-10 3.345E-10 2.685E-10 1.332E-10 1.165E-10 1.511E-10 4.224E-10 1.413E-10 2.765E-09 
