# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.367E-08 1.77E-08 1.644E-08 1.679E-08 1.686E-08 1.706E-08 1.694E-08 1.705E-08 1.796E-08 1.726E-08 1.447E-08 1.246E-08 1.235E-08 1.165E-08 1.141E-08 1.11E-08 9.256E-09 8.613E-09 8.513E-09 8.31E-09 8.261E-09 8.31E-09 8.768E-09 1.024E-08 1.367E-08 1.77E-08 1.644E-08 1.679E-08 1.686E-08 1.706E-08 1.694E-08 1.705E-08 1.796E-08 1.726E-08 1.447E-08 1.246E-08 1.235E-08 1.165E-08 1.141E-08 1.11E-08 9.256E-09 8.613E-09 8.513E-09 8.31E-09 8.261E-09 8.31E-09 8.768E-09 1.024E-08 1.367E-08 
NO2 1.333E-09 1.469E-09 1.35E-09 1.446E-09 1.486E-09 1.553E-09 1.499E-09 1.565E-09 1.504E-09 1.756E-09 1.458E-09 1.293E-09 1.049E-09 8.528E-10 7.924E-10 6.774E-10 4.246E-10 3.911E-10 3.512E-10 2.713E-10 2.609E-10 2.785E-10 4.35E-10 8.378E-10 1.333E-09 1.469E-09 1.35E-09 1.446E-09 1.486E-09 1.553E-09 1.499E-09 1.565E-09 1.504E-09 1.756E-09 1.458E-09 1.293E-09 1.049E-09 8.528E-10 7.924E-10 6.774E-10 4.246E-10 3.911E-10 3.512E-10 2.713E-10 2.609E-10 2.785E-10 4.35E-10 8.378E-10 1.333E-09 
NO 2.782E-08 3.067E-08 2.819E-08 3.018E-08 3.102E-08 3.242E-08 3.13E-08 3.268E-08 3.14E-08 3.666E-08 3.044E-08 2.698E-08 2.189E-08 1.78E-08 1.654E-08 1.415E-08 8.865E-09 8.164E-09 7.331E-09 5.667E-09 5.444E-09 5.817E-09 9.083E-09 1.749E-08 2.782E-08 3.067E-08 2.819E-08 3.018E-08 3.102E-08 3.242E-08 3.13E-08 3.268E-08 3.14E-08 3.666E-08 3.044E-08 2.698E-08 2.189E-08 1.78E-08 1.654E-08 1.415E-08 8.865E-09 8.164E-09 7.331E-09 5.667E-09 5.444E-09 5.817E-09 9.083E-09 1.749E-08 2.782E-08 
NH3 1.027E-08 1.001E-08 1.884E-08 1.685E-08 1.886E-08 2.162E-08 1.897E-08 2.075E-08 1.549E-08 7.754E-09 6.225E-09 2.935E-09 2.399E-09 2.631E-09 3.135E-09 3.148E-09 1.145E-09 3.112E-09 1.131E-09 1.112E-09 1.139E-09 1.189E-09 1.245E-09 3.158E-09 1.027E-08 1.001E-08 1.884E-08 1.685E-08 1.886E-08 2.162E-08 1.897E-08 2.075E-08 1.549E-08 7.754E-09 6.225E-09 2.935E-09 2.399E-09 2.631E-09 3.135E-09 3.148E-09 1.145E-09 3.112E-09 1.131E-09 1.112E-09 1.139E-09 1.189E-09 1.245E-09 3.158E-09 1.027E-08 
CO 5.818E-07 4.332E-07 3.083E-07 3.308E-07 3.456E-07 3.645E-07 3.452E-07 3.642E-07 5.149E-07 6.568E-07 6.037E-07 3.394E-07 2.485E-07 1.809E-07 1.594E-07 1.233E-07 5.965E-08 5.819E-08 4.758E-08 1.893E-08 1.526E-08 2.269E-08 8.037E-08 2.923E-07 5.818E-07 4.332E-07 3.083E-07 3.308E-07 3.456E-07 3.645E-07 3.452E-07 3.642E-07 5.149E-07 6.568E-07 6.037E-07 3.394E-07 2.485E-07 1.809E-07 1.594E-07 1.233E-07 5.965E-08 5.819E-08 4.758E-08 1.893E-08 1.526E-08 2.269E-08 8.037E-08 2.923E-07 5.818E-07 
ALD2 9.807E-10 7.393E-10 5.415E-10 5.9E-10 6.2E-10 6.523E-10 6.154E-10 6.511E-10 9.513E-10 1.228E-09 1.144E-09 6.229E-10 4.521E-10 3.271E-10 2.883E-10 2.211E-10 1.028E-10 1.018E-10 8.24E-11 2.981E-11 2.321E-11 3.658E-11 1.399E-10 5.022E-10 9.807E-10 7.393E-10 5.415E-10 5.9E-10 6.2E-10 6.523E-10 6.154E-10 6.511E-10 9.513E-10 1.228E-09 1.144E-09 6.229E-10 4.521E-10 3.271E-10 2.883E-10 2.211E-10 1.028E-10 1.018E-10 8.24E-11 2.981E-11 2.321E-11 3.658E-11 1.399E-10 5.022E-10 9.807E-10 
HCHO 6.855E-09 5.444E-09 4.119E-09 4.454E-09 4.649E-09 4.875E-09 4.627E-09 4.87E-09 6.9E-09 8.754E-09 7.937E-09 4.39E-09 3.246E-09 2.383E-09 2.113E-09 1.65E-09 7.911E-10 7.861E-10 6.475E-10 2.898E-10 2.444E-10 3.335E-10 1.045E-09 3.528E-09 6.855E-09 5.444E-09 4.119E-09 4.454E-09 4.649E-09 4.875E-09 4.627E-09 4.87E-09 6.9E-09 8.754E-09 7.937E-09 4.39E-09 3.246E-09 2.383E-09 2.113E-09 1.65E-09 7.911E-10 7.861E-10 6.475E-10 2.898E-10 2.444E-10 3.335E-10 1.045E-09 3.528E-09 6.855E-09 
ETH 2.296E-08 1.727E-08 1.254E-08 1.36E-08 1.425E-08 1.501E-08 1.418E-08 1.496E-08 2.242E-08 2.88E-08 2.668E-08 1.423E-08 1.041E-08 7.604E-09 6.722E-09 5.114E-09 2.425E-09 2.393E-09 1.956E-09 7.653E-10 6.174E-10 9.213E-10 3.294E-09 1.177E-08 2.296E-08 1.727E-08 1.254E-08 1.36E-08 1.425E-08 1.501E-08 1.418E-08 1.496E-08 2.242E-08 2.88E-08 2.668E-08 1.423E-08 1.041E-08 7.604E-09 6.722E-09 5.114E-09 2.425E-09 2.393E-09 1.956E-09 7.653E-10 6.174E-10 9.213E-10 3.294E-09 1.177E-08 2.296E-08 
OLEI 1.018E-08 7.83E-09 5.777E-09 6.28E-09 6.593E-09 6.934E-09 6.576E-09 6.938E-09 1.043E-08 1.335E-08 1.235E-08 6.4E-09 4.654E-09 3.378E-09 2.96E-09 2.291E-09 1.084E-09 1.095E-09 8.776E-10 3.577E-10 2.924E-10 4.246E-10 1.532E-09 5.234E-09 1.018E-08 7.83E-09 5.777E-09 6.28E-09 6.593E-09 6.934E-09 6.576E-09 6.938E-09 1.043E-08 1.335E-08 1.235E-08 6.4E-09 4.654E-09 3.378E-09 2.96E-09 2.291E-09 1.084E-09 1.095E-09 8.776E-10 3.577E-10 2.924E-10 4.246E-10 1.532E-09 5.234E-09 1.018E-08 
OLET 5.04E-09 3.875E-09 2.859E-09 3.108E-09 3.263E-09 3.432E-09 3.255E-09 3.434E-09 5.164E-09 6.606E-09 6.114E-09 3.168E-09 2.303E-09 1.672E-09 1.465E-09 1.134E-09 5.367E-10 5.418E-10 4.344E-10 1.77E-10 1.447E-10 2.102E-10 7.582E-10 2.591E-09 5.04E-09 3.875E-09 2.859E-09 3.108E-09 3.263E-09 3.432E-09 3.255E-09 3.434E-09 5.164E-09 6.606E-09 6.114E-09 3.168E-09 2.303E-09 1.672E-09 1.465E-09 1.134E-09 5.367E-10 5.418E-10 4.344E-10 1.77E-10 1.447E-10 2.102E-10 7.582E-10 2.591E-09 5.04E-09 
TOL 9.266E-09 1.322E-08 1.178E-08 1.219E-08 1.246E-08 1.277E-08 1.248E-08 1.277E-08 1.549E-08 1.73E-08 1.115E-08 6.355E-09 4.675E-09 3.467E-09 3.053E-09 2.392E-09 1.362E-09 1.018E-09 8.194E-10 3.739E-10 3.199E-10 4.332E-10 1.412E-09 4.775E-09 9.266E-09 1.322E-08 1.178E-08 1.219E-08 1.246E-08 1.277E-08 1.248E-08 1.277E-08 1.549E-08 1.73E-08 1.115E-08 6.355E-09 4.675E-09 3.467E-09 3.053E-09 2.392E-09 1.362E-09 1.018E-09 8.194E-10 3.739E-10 3.199E-10 4.332E-10 1.412E-09 4.775E-09 9.266E-09 
XYL 5.528E-09 4.714E-09 3.614E-09 3.86E-09 4.009E-09 4.185E-09 4.009E-09 4.203E-09 5.96E-09 7.354E-09 6.37E-09 3.392E-09 2.493E-09 1.835E-09 1.629E-09 1.286E-09 6.765E-10 6.687E-10 5.368E-10 2.663E-10 2.328E-10 3.02E-10 8.444E-10 2.825E-10 5.528E-09 4.714E-09 3.614E-09 3.86E-09 4.009E-09 4.185E-09 4.009E-09 4.203E-09 5.96E-09 7.354E-09 6.37E-09 3.392E-09 2.493E-09 1.835E-09 1.629E-09 1.286E-09 6.765E-10 6.687E-10 5.368E-10 2.663E-10 2.328E-10 3.02E-10 8.444E-10 2.825E-10 5.528E-09 
