# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 9.274E-09 1.201E-08 1.115E-08 1.139E-08 1.144E-08 1.157E-08 1.149E-08 1.157E-08 1.218E-08 1.17E-08 9.813E-09 8.45E-09 8.374E-09 7.901E-09 7.739E-09 7.53E-09 6.278E-09 5.842E-09 5.774E-09 5.636E-09 5.603E-09 5.636E-09 5.947E-09 6.943E-09 9.274E-09 1.201E-08 1.115E-08 1.139E-08 1.144E-08 1.157E-08 1.149E-08 1.157E-08 1.218E-08 1.17E-08 9.813E-09 8.45E-09 8.374E-09 7.901E-09 7.739E-09 7.53E-09 6.278E-09 5.842E-09 5.774E-09 5.636E-09 5.603E-09 5.636E-09 5.947E-09 6.943E-09 9.274E-09 
NO2 5.002E-10 5.515E-10 5.067E-10 5.427E-10 5.578E-10 5.828E-10 5.628E-10 5.874E-10 5.646E-10 6.592E-10 5.472E-10 4.852E-10 3.937E-10 3.201E-10 2.974E-10 2.542E-10 1.593E-10 1.468E-10 1.318E-10 1.018E-10 9.793E-11 1.045E-10 1.633E-10 3.145E-10 5.002E-10 5.515E-10 5.067E-10 5.427E-10 5.578E-10 5.828E-10 5.628E-10 5.874E-10 5.646E-10 6.592E-10 5.472E-10 4.852E-10 3.937E-10 3.201E-10 2.974E-10 2.542E-10 1.593E-10 1.468E-10 1.318E-10 1.018E-10 9.793E-11 1.045E-10 1.633E-10 3.145E-10 5.002E-10 
NO 4.937E-08 5.443E-08 5.002E-08 5.356E-08 5.506E-08 5.753E-08 5.555E-08 5.799E-08 5.572E-08 6.505E-08 5.403E-08 4.789E-08 3.885E-08 3.159E-08 2.936E-08 2.511E-08 1.573E-08 1.449E-08 1.301E-08 1.006E-08 9.661E-09 1.032E-08 1.612E-08 3.105E-08 4.937E-08 5.443E-08 5.002E-08 5.356E-08 5.506E-08 5.753E-08 5.555E-08 5.799E-08 5.572E-08 6.505E-08 5.403E-08 4.789E-08 3.885E-08 3.159E-08 2.936E-08 2.511E-08 1.573E-08 1.449E-08 1.301E-08 1.006E-08 9.661E-09 1.032E-08 1.612E-08 3.105E-08 4.937E-08 
NH3 9.736E-09 9.491E-09 1.787E-08 1.598E-08 1.789E-08 2.05E-08 1.799E-08 1.967E-08 1.469E-08 7.354E-09 5.904E-09 2.784E-09 2.275E-09 2.495E-09 2.973E-09 2.985E-09 1.086E-09 2.951E-09 1.073E-09 1.055E-09 1.08E-09 1.128E-09 1.18E-09 2.994E-09 9.736E-09 9.491E-09 1.787E-08 1.598E-08 1.789E-08 2.05E-08 1.799E-08 1.967E-08 1.469E-08 7.354E-09 5.904E-09 2.784E-09 2.275E-09 2.495E-09 2.973E-09 2.985E-09 1.086E-09 2.951E-09 1.073E-09 1.055E-09 1.08E-09 1.128E-09 1.18E-09 2.994E-09 9.736E-09 
CO 1.294E-06 9.634E-07 6.856E-07 7.358E-07 7.686E-07 8.107E-07 7.676E-07 8.099E-07 1.145E-06 1.461E-06 1.343E-06 7.548E-07 5.527E-07 4.022E-07 3.545E-07 2.743E-07 1.326E-07 1.294E-07 1.058E-07 4.21E-08 3.393E-08 5.047E-08 1.787E-07 6.5E-07 1.294E-06 9.634E-07 6.856E-07 7.358E-07 7.686E-07 8.107E-07 7.676E-07 8.099E-07 1.145E-06 1.461E-06 1.343E-06 7.548E-07 5.527E-07 4.022E-07 3.545E-07 2.743E-07 1.326E-07 1.294E-07 1.058E-07 4.21E-08 3.393E-08 5.047E-08 1.787E-07 6.5E-07 1.294E-06 
ALD2 2.898E-09 2.185E-09 1.6E-09 1.744E-09 1.832E-09 1.928E-09 1.819E-09 1.924E-09 2.811E-09 3.63E-09 3.38E-09 1.841E-09 1.336E-09 9.665E-10 8.519E-10 6.535E-10 3.038E-10 3.007E-10 2.435E-10 8.808E-11 6.859E-11 1.081E-10 4.134E-10 1.484E-09 2.898E-09 2.185E-09 1.6E-09 1.744E-09 1.832E-09 1.928E-09 1.819E-09 1.924E-09 2.811E-09 3.63E-09 3.38E-09 1.841E-09 1.336E-09 9.665E-10 8.519E-10 6.535E-10 3.038E-10 3.007E-10 2.435E-10 8.808E-11 6.859E-11 1.081E-10 4.134E-10 1.484E-09 2.898E-09 
HCHO 3.806E-09 3.023E-09 2.287E-09 2.474E-09 2.581E-09 2.707E-09 2.569E-09 2.704E-09 3.832E-09 4.861E-09 4.407E-09 2.438E-09 1.802E-09 1.323E-09 1.173E-09 9.163E-10 4.393E-10 4.365E-10 3.595E-10 1.609E-10 1.357E-10 1.852E-10 5.805E-10 1.959E-09 3.806E-09 3.023E-09 2.287E-09 2.474E-09 2.581E-09 2.707E-09 2.569E-09 2.704E-09 3.832E-09 4.861E-09 4.407E-09 2.438E-09 1.802E-09 1.323E-09 1.173E-09 9.163E-10 4.393E-10 4.365E-10 3.595E-10 1.609E-10 1.357E-10 1.852E-10 5.805E-10 1.959E-09 3.806E-09 
ETH 1.387E-08 1.044E-08 7.578E-09 8.216E-09 8.613E-09 9.071E-09 8.568E-09 9.041E-09 1.355E-08 1.741E-08 1.612E-08 8.598E-09 6.291E-09 4.595E-09 4.062E-09 3.091E-09 1.465E-09 1.446E-09 1.182E-09 4.625E-10 3.731E-10 5.567E-10 1.991E-09 7.111E-09 1.387E-08 1.044E-08 7.578E-09 8.216E-09 8.613E-09 9.071E-09 8.568E-09 9.041E-09 1.355E-08 1.741E-08 1.612E-08 8.598E-09 6.291E-09 4.595E-09 4.062E-09 3.091E-09 1.465E-09 1.446E-09 1.182E-09 4.625E-10 3.731E-10 5.567E-10 1.991E-09 7.111E-09 1.387E-08 
OLEI 3.299E-10 2.536E-10 1.871E-10 2.034E-10 2.136E-10 2.246E-10 2.13E-10 2.247E-10 3.379E-10 4.323E-10 4.001E-10 2.073E-10 1.507E-10 1.094E-10 9.588E-11 7.42E-11 3.512E-11 3.546E-11 2.843E-11 1.158E-11 9.472E-12 1.375E-11 4.962E-11 1.695E-10 3.299E-10 2.536E-10 1.871E-10 2.034E-10 2.136E-10 2.246E-10 2.13E-10 2.247E-10 3.379E-10 4.323E-10 4.001E-10 2.073E-10 1.507E-10 1.094E-10 9.588E-11 7.42E-11 3.512E-11 3.546E-11 2.843E-11 1.158E-11 9.472E-12 1.375E-11 4.962E-11 1.695E-10 3.299E-10 
OLET 3.294E-09 2.532E-09 1.868E-09 2.031E-09 2.132E-09 2.243E-09 2.127E-09 2.244E-09 3.374E-09 4.316E-09 3.995E-09 2.07E-09 1.505E-09 1.093E-09 9.574E-10 7.409E-10 3.507E-10 3.541E-10 2.838E-10 1.157E-10 9.458E-11 1.373E-10 4.954E-10 1.693E-09 3.294E-09 2.532E-09 1.868E-09 2.031E-09 2.132E-09 2.243E-09 2.127E-09 2.244E-09 3.374E-09 4.316E-09 3.995E-09 2.07E-09 1.505E-09 1.093E-09 9.574E-10 7.409E-10 3.507E-10 3.541E-10 2.838E-10 1.157E-10 9.458E-11 1.373E-10 4.954E-10 1.693E-09 3.294E-09 
TOL 2.461E-09 3.512E-09 3.128E-09 3.237E-09 3.308E-09 3.392E-09 3.315E-09 3.391E-09 4.114E-09 4.594E-09 2.96E-09 1.688E-09 1.242E-09 9.209E-10 8.108E-10 6.353E-10 3.617E-10 2.705E-10 2.176E-10 9.931E-11 8.495E-11 1.15E-10 3.751E-10 1.268E-09 2.461E-09 3.512E-09 3.128E-09 3.237E-09 3.308E-09 3.392E-09 3.315E-09 3.391E-09 4.114E-09 4.594E-09 2.96E-09 1.688E-09 1.242E-09 9.209E-10 8.108E-10 6.353E-10 3.617E-10 2.705E-10 2.176E-10 9.931E-11 8.495E-11 1.15E-10 3.751E-10 1.268E-09 2.461E-09 
XYL 1.086E-08 9.264E-09 7.102E-09 7.585E-09 7.878E-09 8.226E-09 7.878E-09 8.261E-09 1.171E-08 1.445E-08 1.252E-08 6.666E-09 4.9E-09 3.607E-09 3.202E-09 2.527E-09 1.33E-09 1.314E-09 1.055E-09 5.234E-10 4.576E-10 5.936E-10 1.66E-09 5.552E-10 1.086E-08 9.264E-09 7.102E-09 7.585E-09 7.878E-09 8.226E-09 7.878E-09 8.261E-09 1.171E-08 1.445E-08 1.252E-08 6.666E-09 4.9E-09 3.607E-09 3.202E-09 2.527E-09 1.33E-09 1.314E-09 1.055E-09 5.234E-10 4.576E-10 5.936E-10 1.66E-09 5.552E-10 1.086E-08 
