# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 9.961E-09 1.29E-08 1.197E-08 1.223E-08 1.228E-08 1.243E-08 1.234E-08 1.242E-08 1.308E-08 1.257E-08 1.054E-08 9.077E-09 8.994E-09 8.486E-09 8.312E-09 8.089E-09 6.743E-09 6.275E-09 6.202E-09 6.053E-09 6.018E-09 6.053E-09 6.388E-09 7.458E-09 9.961E-09 1.29E-08 1.197E-08 1.223E-08 1.228E-08 1.243E-08 1.234E-08 1.242E-08 1.308E-08 1.257E-08 1.054E-08 9.077E-09 8.994E-09 8.486E-09 8.312E-09 8.089E-09 6.743E-09 6.275E-09 6.202E-09 6.053E-09 6.018E-09 6.053E-09 6.388E-09 7.458E-09 9.961E-09 
NO2 2.938E-09 3.24E-09 2.976E-09 3.188E-09 3.277E-09 3.423E-09 3.306E-09 3.451E-09 3.316E-09 3.872E-09 3.214E-09 2.85E-09 2.313E-09 1.88E-09 1.747E-09 1.494E-09 9.361E-10 8.622E-10 7.743E-10 5.982E-10 5.753E-10 6.141E-10 9.592E-10 1.847E-09 2.938E-09 3.24E-09 2.976E-09 3.188E-09 3.277E-09 3.423E-09 3.306E-09 3.451E-09 3.316E-09 3.872E-09 3.214E-09 2.85E-09 2.313E-09 1.88E-09 1.747E-09 1.494E-09 9.361E-10 8.622E-10 7.743E-10 5.982E-10 5.753E-10 6.141E-10 9.592E-10 1.847E-09 2.938E-09 
NO 4.192E-09 4.621E-09 4.247E-09 4.547E-09 4.674E-09 4.884E-09 4.716E-09 4.924E-09 4.73E-09 5.523E-09 4.587E-09 4.065E-09 3.298E-09 2.682E-09 2.493E-09 2.132E-09 1.336E-09 1.23E-09 1.105E-09 8.538E-10 8.202E-10 8.764E-10 1.369E-09 2.636E-09 4.192E-09 4.621E-09 4.247E-09 4.547E-09 4.674E-09 4.884E-09 4.716E-09 4.924E-09 4.73E-09 5.523E-09 4.587E-09 4.065E-09 3.298E-09 2.682E-09 2.493E-09 2.132E-09 1.336E-09 1.23E-09 1.105E-09 8.538E-10 8.202E-10 8.764E-10 1.369E-09 2.636E-09 4.192E-09 
NH3 1.247E-08 1.215E-08 2.288E-08 2.047E-08 2.29E-08 2.625E-08 2.304E-08 2.519E-08 1.881E-08 9.417E-09 7.56E-09 3.564E-09 2.914E-09 3.195E-09 3.807E-09 3.823E-09 1.391E-09 3.779E-09 1.374E-09 1.351E-09 1.383E-09 1.444E-09 1.511E-09 3.834E-09 1.247E-08 1.215E-08 2.288E-08 2.047E-08 2.29E-08 2.625E-08 2.304E-08 2.519E-08 1.881E-08 9.417E-09 7.56E-09 3.564E-09 2.914E-09 3.195E-09 3.807E-09 3.823E-09 1.391E-09 3.779E-09 1.374E-09 1.351E-09 1.383E-09 1.444E-09 1.511E-09 3.834E-09 1.247E-08 
CO 5.091E-07 3.791E-07 2.698E-07 2.895E-07 3.024E-07 3.19E-07 3.02E-07 3.187E-07 4.506E-07 5.747E-07 5.283E-07 2.97E-07 2.175E-07 1.583E-07 1.395E-07 1.079E-07 5.219E-08 5.092E-08 4.163E-08 1.657E-08 1.335E-08 1.986E-08 7.033E-08 2.557E-07 5.091E-07 3.791E-07 2.698E-07 2.895E-07 3.024E-07 3.19E-07 3.02E-07 3.187E-07 4.506E-07 5.747E-07 5.283E-07 2.97E-07 2.175E-07 1.583E-07 1.395E-07 1.079E-07 5.219E-08 5.092E-08 4.163E-08 1.657E-08 1.335E-08 1.986E-08 7.033E-08 2.557E-07 5.091E-07 
ALD2 3.043E-09 2.294E-09 1.68E-09 1.831E-09 1.924E-09 2.024E-09 1.91E-09 2.021E-09 2.952E-09 3.812E-09 3.549E-09 1.933E-09 1.403E-09 1.015E-09 8.946E-10 6.863E-10 3.19E-10 3.158E-10 2.557E-10 9.25E-11 7.203E-11 1.135E-10 4.342E-10 1.559E-09 3.043E-09 2.294E-09 1.68E-09 1.831E-09 1.924E-09 2.024E-09 1.91E-09 2.021E-09 2.952E-09 3.812E-09 3.549E-09 1.933E-09 1.403E-09 1.015E-09 8.946E-10 6.863E-10 3.19E-10 3.158E-10 2.557E-10 9.25E-11 7.203E-11 1.135E-10 4.342E-10 1.559E-09 3.043E-09 
HCHO 6.521E-09 5.178E-09 3.918E-09 4.237E-09 4.422E-09 4.637E-09 4.401E-09 4.632E-09 6.564E-09 8.327E-09 7.55E-09 4.176E-09 3.088E-09 2.267E-09 2.01E-09 1.57E-09 7.526E-10 7.478E-10 6.159E-10 2.757E-10 2.325E-10 3.173E-10 9.944E-10 3.356E-09 6.521E-09 5.178E-09 3.918E-09 4.237E-09 4.422E-09 4.637E-09 4.401E-09 4.632E-09 6.564E-09 8.327E-09 7.55E-09 4.176E-09 3.088E-09 2.267E-09 2.01E-09 1.57E-09 7.526E-10 7.478E-10 6.159E-10 2.757E-10 2.325E-10 3.173E-10 9.944E-10 3.356E-09 6.521E-09 
ETH 1.215E-08 9.14E-09 6.637E-09 7.195E-09 7.543E-09 7.944E-09 7.504E-09 7.918E-09 1.187E-08 1.524E-08 1.412E-08 7.53E-09 5.509E-09 4.024E-09 3.557E-09 2.707E-09 1.283E-09 1.266E-09 1.035E-09 4.05E-10 3.268E-10 4.876E-10 1.743E-09 6.227E-09 1.215E-08 9.14E-09 6.637E-09 7.195E-09 7.543E-09 7.944E-09 7.504E-09 7.918E-09 1.187E-08 1.524E-08 1.412E-08 7.53E-09 5.509E-09 4.024E-09 3.557E-09 2.707E-09 1.283E-09 1.266E-09 1.035E-09 4.05E-10 3.268E-10 4.876E-10 1.743E-09 6.227E-09 1.215E-08 
OLEI 8.215E-10 6.316E-10 4.66E-10 5.066E-10 5.319E-10 5.594E-10 5.305E-10 5.597E-10 8.417E-10 1.077E-09 9.965E-10 5.163E-10 3.754E-10 2.725E-10 2.388E-10 1.848E-10 8.747E-11 8.831E-11 7.08E-11 2.885E-11 2.359E-11 3.425E-11 1.236E-10 4.222E-10 8.215E-10 6.316E-10 4.66E-10 5.066E-10 5.319E-10 5.594E-10 5.305E-10 5.597E-10 8.417E-10 1.077E-09 9.965E-10 5.163E-10 3.754E-10 2.725E-10 2.388E-10 1.848E-10 8.747E-11 8.831E-11 7.08E-11 2.885E-11 2.359E-11 3.425E-11 1.236E-10 4.222E-10 8.215E-10 
OLET 4.984E-09 3.832E-09 2.827E-09 3.074E-09 3.227E-09 3.394E-09 3.219E-09 3.395E-09 5.106E-09 6.532E-09 6.046E-09 3.132E-09 2.278E-09 1.653E-09 1.449E-09 1.121E-09 5.307E-10 5.358E-10 4.295E-10 1.75E-10 1.431E-10 2.078E-10 7.497E-10 2.562E-09 4.984E-09 3.832E-09 2.827E-09 3.074E-09 3.227E-09 3.394E-09 3.219E-09 3.395E-09 5.106E-09 6.532E-09 6.046E-09 3.132E-09 2.278E-09 1.653E-09 1.449E-09 1.121E-09 5.307E-10 5.358E-10 4.295E-10 1.75E-10 1.431E-10 2.078E-10 7.497E-10 2.562E-09 4.984E-09 
TOL 8.232E-09 1.175E-08 1.046E-08 1.083E-08 1.107E-08 1.135E-08 1.109E-08 1.134E-08 1.376E-08 1.537E-08 9.9E-09 5.645E-09 4.153E-09 3.08E-09 2.712E-09 2.125E-09 1.21E-09 9.046E-10 7.279E-10 3.322E-10 2.841E-10 3.848E-10 1.255E-09 4.242E-09 8.232E-09 1.175E-08 1.046E-08 1.083E-08 1.107E-08 1.135E-08 1.109E-08 1.134E-08 1.376E-08 1.537E-08 9.9E-09 5.645E-09 4.153E-09 3.08E-09 2.712E-09 2.125E-09 1.21E-09 9.046E-10 7.279E-10 3.322E-10 2.841E-10 3.848E-10 1.255E-09 4.242E-09 8.232E-09 
XYL 1.102E-08 9.4E-09 7.207E-09 7.697E-09 7.994E-09 8.347E-09 7.994E-09 8.382E-09 1.189E-08 1.467E-08 1.27E-08 6.764E-09 4.972E-09 3.661E-09 3.249E-09 2.564E-09 1.349E-09 1.334E-09 1.071E-09 5.311E-10 4.643E-10 6.023E-10 1.684E-09 5.634E-10 1.102E-08 9.4E-09 7.207E-09 7.697E-09 7.994E-09 8.347E-09 7.994E-09 8.382E-09 1.189E-08 1.467E-08 1.27E-08 6.764E-09 4.972E-09 3.661E-09 3.249E-09 2.564E-09 1.349E-09 1.334E-09 1.071E-09 5.311E-10 4.643E-10 6.023E-10 1.684E-09 5.634E-10 1.102E-08 
