# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.319E-08 1.708E-08 1.585E-08 1.62E-08 1.627E-08 1.646E-08 1.634E-08 1.645E-08 1.732E-08 1.665E-08 1.396E-08 1.202E-08 1.191E-08 1.124E-08 1.101E-08 1.071E-08 8.929E-09 8.309E-09 8.212E-09 8.016E-09 7.969E-09 8.016E-09 8.458E-09 9.876E-09 1.319E-08 1.708E-08 1.585E-08 1.62E-08 1.627E-08 1.646E-08 1.634E-08 1.645E-08 1.732E-08 1.665E-08 1.396E-08 1.202E-08 1.191E-08 1.124E-08 1.101E-08 1.071E-08 8.929E-09 8.309E-09 8.212E-09 8.016E-09 7.969E-09 8.016E-09 8.458E-09 9.876E-09 1.319E-08 
NO2 7.839E-11 8.642E-11 7.94E-11 8.505E-11 8.741E-11 9.132E-11 8.818E-11 9.205E-11 8.847E-11 1.033E-10 8.575E-11 7.603E-11 6.169E-11 5.016E-11 4.661E-11 3.984E-11 2.497E-11 2.3E-11 2.065E-11 1.596E-11 1.535E-11 1.638E-11 2.559E-11 4.928E-11 7.839E-11 8.642E-11 7.94E-11 8.505E-11 8.741E-11 9.132E-11 8.818E-11 9.205E-11 8.847E-11 1.033E-10 8.575E-11 7.603E-11 6.169E-11 5.016E-11 4.661E-11 3.984E-11 2.497E-11 2.3E-11 2.065E-11 1.596E-11 1.535E-11 1.638E-11 2.559E-11 4.928E-11 7.839E-11 
NO 4.642E-08 5.118E-08 4.703E-08 5.036E-08 5.177E-08 5.409E-08 5.223E-08 5.453E-08 5.239E-08 6.116E-08 5.08E-08 4.502E-08 3.653E-08 2.971E-08 2.761E-08 2.361E-08 1.479E-08 1.362E-08 1.223E-08 9.455E-09 9.084E-09 9.706E-09 1.516E-08 2.919E-08 4.642E-08 5.118E-08 4.703E-08 5.036E-08 5.177E-08 5.409E-08 5.223E-08 5.453E-08 5.239E-08 6.116E-08 5.08E-08 4.502E-08 3.653E-08 2.971E-08 2.761E-08 2.361E-08 1.479E-08 1.362E-08 1.223E-08 9.455E-09 9.084E-09 9.706E-09 1.516E-08 2.919E-08 4.642E-08 
NH3 2.198E-09 2.143E-09 4.035E-09 3.609E-09 4.038E-09 4.629E-09 4.062E-09 4.442E-09 3.316E-09 1.66E-09 1.333E-09 6.285E-10 5.138E-10 5.634E-10 6.712E-10 6.74E-10 2.452E-10 6.664E-10 2.422E-10 2.382E-10 2.438E-10 2.547E-10 2.665E-10 6.761E-10 2.198E-09 2.143E-09 4.035E-09 3.609E-09 4.038E-09 4.629E-09 4.062E-09 4.442E-09 3.316E-09 1.66E-09 1.333E-09 6.285E-10 5.138E-10 5.634E-10 6.712E-10 6.74E-10 2.452E-10 6.664E-10 2.422E-10 2.382E-10 2.438E-10 2.547E-10 2.665E-10 6.761E-10 2.198E-09 
CO 4.457E-07 3.319E-07 2.362E-07 2.535E-07 2.648E-07 2.793E-07 2.644E-07 2.79E-07 3.945E-07 5.032E-07 4.625E-07 2.6E-07 1.904E-07 1.386E-07 1.221E-07 9.45E-08 4.57E-08 4.458E-08 3.645E-08 1.45E-08 1.169E-08 1.739E-08 6.158E-08 2.239E-07 4.457E-07 3.319E-07 2.362E-07 2.535E-07 2.648E-07 2.793E-07 2.644E-07 2.79E-07 3.945E-07 5.032E-07 4.625E-07 2.6E-07 1.904E-07 1.386E-07 1.221E-07 9.45E-08 4.57E-08 4.458E-08 3.645E-08 1.45E-08 1.169E-08 1.739E-08 6.158E-08 2.239E-07 4.457E-07 
ALD2 2.077E-09 1.566E-09 1.147E-09 1.25E-09 1.313E-09 1.382E-09 1.304E-09 1.379E-09 2.015E-09 2.602E-09 2.423E-09 1.319E-09 9.578E-10 6.928E-10 6.106E-10 4.684E-10 2.177E-10 2.155E-10 1.745E-10 6.314E-11 4.916E-11 7.749E-11 2.963E-10 1.064E-09 2.077E-09 1.566E-09 1.147E-09 1.25E-09 1.313E-09 1.382E-09 1.304E-09 1.379E-09 2.015E-09 2.602E-09 2.423E-09 1.319E-09 9.578E-10 6.928E-10 6.106E-10 4.684E-10 2.177E-10 2.155E-10 1.745E-10 6.314E-11 4.916E-11 7.749E-11 2.963E-10 1.064E-09 2.077E-09 
HCHO 7.162E-09 5.688E-09 4.303E-09 4.654E-09 4.857E-09 5.094E-09 4.834E-09 5.088E-09 7.21E-09 9.146E-09 8.293E-09 4.587E-09 3.392E-09 2.49E-09 2.208E-09 1.724E-09 8.266E-10 8.213E-10 6.766E-10 3.028E-10 2.554E-10 3.485E-10 1.092E-09 3.686E-09 7.162E-09 5.688E-09 4.303E-09 4.654E-09 4.857E-09 5.094E-09 4.834E-09 5.088E-09 7.21E-09 9.146E-09 8.293E-09 4.587E-09 3.392E-09 2.49E-09 2.208E-09 1.724E-09 8.266E-10 8.213E-10 6.766E-10 3.028E-10 2.554E-10 3.485E-10 1.092E-09 3.686E-09 7.162E-09 
ETH 1.691E-08 1.272E-08 9.24E-09 1.002E-08 1.05E-08 1.106E-08 1.045E-08 1.102E-08 1.652E-08 2.122E-08 1.966E-08 1.048E-08 7.67E-09 5.602E-09 4.953E-09 3.768E-09 1.787E-09 1.763E-09 1.441E-09 5.639E-10 4.549E-10 6.788E-10 2.427E-09 8.67E-09 1.691E-08 1.272E-08 9.24E-09 1.002E-08 1.05E-08 1.106E-08 1.045E-08 1.102E-08 1.652E-08 2.122E-08 1.966E-08 1.048E-08 7.67E-09 5.602E-09 4.953E-09 3.768E-09 1.787E-09 1.763E-09 1.441E-09 5.639E-10 4.549E-10 6.788E-10 2.427E-09 8.67E-09 1.691E-08 
OLEI 7.69E-09 5.913E-09 4.362E-09 4.742E-09 4.979E-09 5.236E-09 4.966E-09 5.239E-09 7.879E-09 1.008E-08 9.329E-09 4.833E-09 3.514E-09 2.551E-09 2.235E-09 1.73E-09 8.188E-10 8.267E-10 6.628E-10 2.701E-10 2.208E-10 3.206E-10 1.157E-09 3.953E-09 7.69E-09 5.913E-09 4.362E-09 4.742E-09 4.979E-09 5.236E-09 4.966E-09 5.239E-09 7.879E-09 1.008E-08 9.329E-09 4.833E-09 3.514E-09 2.551E-09 2.235E-09 1.73E-09 8.188E-10 8.267E-10 6.628E-10 2.701E-10 2.208E-10 3.206E-10 1.157E-09 3.953E-09 7.69E-09 
OLET 3.83E-09 2.944E-09 2.172E-09 2.362E-09 2.479E-09 2.608E-09 2.473E-09 2.609E-09 3.924E-09 5.019E-09 4.645E-09 2.407E-09 1.75E-09 1.27E-09 1.113E-09 8.615E-10 4.077E-10 4.117E-10 3.3E-10 1.345E-10 1.1E-10 1.597E-10 5.76E-10 1.968E-09 3.83E-09 2.944E-09 2.172E-09 2.362E-09 2.479E-09 2.608E-09 2.473E-09 2.609E-09 3.924E-09 5.019E-09 4.645E-09 2.407E-09 1.75E-09 1.27E-09 1.113E-09 8.615E-10 4.077E-10 4.117E-10 3.3E-10 1.345E-10 1.1E-10 1.597E-10 5.76E-10 1.968E-09 3.83E-09 
TOL 5.74E-09 8.191E-09 7.296E-09 7.549E-09 7.716E-09 7.912E-09 7.731E-09 7.909E-09 9.596E-09 1.072E-08 6.904E-09 3.936E-09 2.896E-09 2.148E-09 1.891E-09 1.482E-09 8.435E-10 6.308E-10 5.076E-10 2.316E-10 1.981E-10 2.683E-10 8.749E-10 2.958E-09 5.74E-09 8.191E-09 7.296E-09 7.549E-09 7.716E-09 7.912E-09 7.731E-09 7.909E-09 9.596E-09 1.072E-08 6.904E-09 3.936E-09 2.896E-09 2.148E-09 1.891E-09 1.482E-09 8.435E-10 6.308E-10 5.076E-10 2.316E-10 1.981E-10 2.683E-10 8.749E-10 2.958E-09 5.74E-09 
XYL 4.588E-09 3.912E-09 2.999E-09 3.203E-09 3.327E-09 3.473E-09 3.327E-09 3.488E-09 4.946E-09 6.103E-09 5.287E-09 2.815E-09 2.069E-09 1.523E-09 1.352E-09 1.067E-09 5.615E-10 5.55E-10 4.455E-10 2.21E-10 1.932E-10 2.507E-10 7.008E-10 2.344E-10 4.588E-09 3.912E-09 2.999E-09 3.203E-09 3.327E-09 3.473E-09 3.327E-09 3.488E-09 4.946E-09 6.103E-09 5.287E-09 2.815E-09 2.069E-09 1.523E-09 1.352E-09 1.067E-09 5.615E-10 5.55E-10 4.455E-10 2.21E-10 1.932E-10 2.507E-10 7.008E-10 2.344E-10 4.588E-09 
