# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 8.842E-09 1.145E-08 1.063E-08 1.086E-08 1.09E-08 1.103E-08 1.095E-08 1.103E-08 1.161E-08 1.116E-08 9.355E-09 8.056E-09 7.983E-09 7.532E-09 7.378E-09 7.179E-09 5.985E-09 5.569E-09 5.505E-09 5.373E-09 5.342E-09 5.373E-09 5.67E-09 6.62E-09 8.842E-09 1.145E-08 1.063E-08 1.086E-08 1.09E-08 1.103E-08 1.095E-08 1.103E-08 1.161E-08 1.116E-08 9.355E-09 8.056E-09 7.983E-09 7.532E-09 7.378E-09 7.179E-09 5.985E-09 5.569E-09 5.505E-09 5.373E-09 5.342E-09 5.373E-09 5.67E-09 6.62E-09 8.842E-09 
NO2 2.191E-09 2.416E-09 2.22E-09 2.378E-09 2.443E-09 2.553E-09 2.465E-09 2.573E-09 2.473E-09 2.888E-09 2.397E-09 2.125E-09 1.725E-09 1.402E-09 1.303E-09 1.114E-09 6.98E-10 6.43E-10 5.774E-10 4.461E-10 4.29E-10 4.58E-10 7.153E-10 1.378E-09 2.191E-09 2.416E-09 2.22E-09 2.378E-09 2.443E-09 2.553E-09 2.465E-09 2.573E-09 2.473E-09 2.888E-09 2.397E-09 2.125E-09 1.725E-09 1.402E-09 1.303E-09 1.114E-09 6.98E-10 6.43E-10 5.774E-10 4.461E-10 4.29E-10 4.58E-10 7.153E-10 1.378E-09 2.191E-09 
NO 2.25E-08 2.481E-08 2.28E-08 2.441E-08 2.509E-08 2.622E-08 2.532E-08 2.643E-08 2.539E-08 2.965E-08 2.462E-08 2.182E-08 1.771E-08 1.44E-08 1.338E-08 1.144E-08 7.17E-09 6.603E-09 5.93E-09 4.583E-09 4.403E-09 4.705E-09 7.347E-09 1.415E-08 2.25E-08 2.481E-08 2.28E-08 2.441E-08 2.509E-08 2.622E-08 2.532E-08 2.643E-08 2.539E-08 2.965E-08 2.462E-08 2.182E-08 1.771E-08 1.44E-08 1.338E-08 1.144E-08 7.17E-09 6.603E-09 5.93E-09 4.583E-09 4.403E-09 4.705E-09 7.347E-09 1.415E-08 2.25E-08 
NH3 8.737E-09 8.517E-09 1.604E-08 1.434E-08 1.605E-08 1.84E-08 1.614E-08 1.765E-08 1.318E-08 6.599E-09 5.298E-09 2.498E-09 2.042E-09 2.239E-09 2.667E-09 2.679E-09 9.744E-10 2.648E-09 9.627E-10 9.466E-10 9.691E-10 1.012E-09 1.059E-09 2.687E-09 8.737E-09 8.517E-09 1.604E-08 1.434E-08 1.605E-08 1.84E-08 1.614E-08 1.765E-08 1.318E-08 6.599E-09 5.298E-09 2.498E-09 2.042E-09 2.239E-09 2.667E-09 2.679E-09 9.744E-10 2.648E-09 9.627E-10 9.466E-10 9.691E-10 1.012E-09 1.059E-09 2.687E-09 8.737E-09 
CO 6.576E-08 4.896E-08 3.485E-08 3.74E-08 3.907E-08 4.12E-08 3.902E-08 4.116E-08 5.82E-08 7.424E-08 6.824E-08 3.836E-08 2.809E-08 2.044E-08 1.802E-08 1.394E-08 6.742E-09 6.577E-09 5.378E-09 2.14E-09 1.725E-09 2.565E-09 9.085E-09 3.303E-08 6.576E-08 4.896E-08 3.485E-08 3.74E-08 3.907E-08 4.12E-08 3.902E-08 4.116E-08 5.82E-08 7.424E-08 6.824E-08 3.836E-08 2.809E-08 2.044E-08 1.802E-08 1.394E-08 6.742E-09 6.577E-09 5.378E-09 2.14E-09 1.725E-09 2.565E-09 9.085E-09 3.303E-08 6.576E-08 
ALD2 2.896E-09 2.183E-09 1.599E-09 1.742E-09 1.831E-09 1.926E-09 1.817E-09 1.923E-09 2.809E-09 3.627E-09 3.377E-09 1.839E-09 1.335E-09 9.657E-10 8.512E-10 6.53E-10 3.035E-10 3.005E-10 2.433E-10 8.801E-11 6.853E-11 1.08E-10 4.131E-10 1.483E-09 2.896E-09 2.183E-09 1.599E-09 1.742E-09 1.831E-09 1.926E-09 1.817E-09 1.923E-09 2.809E-09 3.627E-09 3.377E-09 1.839E-09 1.335E-09 9.657E-10 8.512E-10 6.53E-10 3.035E-10 3.005E-10 2.433E-10 8.801E-11 6.853E-11 1.08E-10 4.131E-10 1.483E-09 2.896E-09 
HCHO 5.688E-09 4.517E-09 3.418E-09 3.696E-09 3.857E-09 4.045E-09 3.839E-09 4.041E-09 5.726E-09 7.264E-09 6.586E-09 3.643E-09 2.694E-09 1.978E-09 1.754E-09 1.369E-09 6.565E-10 6.523E-10 5.373E-10 2.405E-10 2.028E-10 2.768E-10 8.674E-10 2.927E-09 5.688E-09 4.517E-09 3.418E-09 3.696E-09 3.857E-09 4.045E-09 3.839E-09 4.041E-09 5.726E-09 7.264E-09 6.586E-09 3.643E-09 2.694E-09 1.978E-09 1.754E-09 1.369E-09 6.565E-10 6.523E-10 5.373E-10 2.405E-10 2.028E-10 2.768E-10 8.674E-10 2.927E-09 5.688E-09 
ETH 1.618E-08 1.217E-08 8.836E-09 9.58E-09 1.004E-08 1.058E-08 9.991E-09 1.054E-08 1.58E-08 2.03E-08 1.88E-08 1.003E-08 7.335E-09 5.358E-09 4.737E-09 3.604E-09 1.709E-09 1.686E-09 1.378E-09 5.393E-10 4.351E-10 6.492E-10 2.321E-09 8.291E-09 1.618E-08 1.217E-08 8.836E-09 9.58E-09 1.004E-08 1.058E-08 9.991E-09 1.054E-08 1.58E-08 2.03E-08 1.88E-08 1.003E-08 7.335E-09 5.358E-09 4.737E-09 3.604E-09 1.709E-09 1.686E-09 1.378E-09 5.393E-10 4.351E-10 6.492E-10 2.321E-09 8.291E-09 1.618E-08 
OLEI 3.953E-09 3.039E-09 2.242E-09 2.438E-09 2.559E-09 2.692E-09 2.553E-09 2.693E-09 4.05E-09 5.18E-09 4.795E-09 2.484E-09 1.806E-09 1.311E-09 1.149E-09 8.892E-10 4.209E-10 4.249E-10 3.407E-10 1.388E-10 1.135E-10 1.648E-10 5.946E-10 2.032E-09 3.953E-09 3.039E-09 2.242E-09 2.438E-09 2.559E-09 2.692E-09 2.553E-09 2.693E-09 4.05E-09 5.18E-09 4.795E-09 2.484E-09 1.806E-09 1.311E-09 1.149E-09 8.892E-10 4.209E-10 4.249E-10 3.407E-10 1.388E-10 1.135E-10 1.648E-10 5.946E-10 2.032E-09 3.953E-09 
OLET 4.996E-09 3.841E-09 2.834E-09 3.081E-09 3.235E-09 3.402E-09 3.226E-09 3.403E-09 5.119E-09 6.547E-09 6.06E-09 3.14E-09 2.283E-09 1.657E-09 1.452E-09 1.124E-09 5.319E-10 5.371E-10 4.306E-10 1.755E-10 1.435E-10 2.083E-10 7.515E-10 2.568E-09 4.996E-09 3.841E-09 2.834E-09 3.081E-09 3.235E-09 3.402E-09 3.226E-09 3.403E-09 5.119E-09 6.547E-09 6.06E-09 3.14E-09 2.283E-09 1.657E-09 1.452E-09 1.124E-09 5.319E-10 5.371E-10 4.306E-10 1.755E-10 1.435E-10 2.083E-10 7.515E-10 2.568E-09 4.996E-09 
TOL 1.931E-09 2.756E-09 2.455E-09 2.54E-09 2.596E-09 2.662E-09 2.601E-09 2.661E-09 3.229E-09 3.605E-09 2.323E-09 1.324E-09 9.743E-10 7.227E-10 6.362E-10 4.986E-10 2.838E-10 2.122E-10 1.708E-10 7.793E-11 6.666E-11 9.028E-11 2.944E-10 9.952E-10 1.931E-09 2.756E-09 2.455E-09 2.54E-09 2.596E-09 2.662E-09 2.601E-09 2.661E-09 3.229E-09 3.605E-09 2.323E-09 1.324E-09 9.743E-10 7.227E-10 6.362E-10 4.986E-10 2.838E-10 2.122E-10 1.708E-10 7.793E-11 6.666E-11 9.028E-11 2.944E-10 9.952E-10 1.931E-09 
XYL 7.815E-09 6.663E-09 5.108E-09 5.456E-09 5.667E-09 5.917E-09 5.667E-09 5.942E-09 8.425E-09 1.04E-08 9.005E-09 4.794E-09 3.524E-09 2.595E-09 2.303E-09 1.817E-09 9.564E-10 9.453E-10 7.589E-10 3.764E-10 3.291E-10 4.27E-10 1.194E-09 3.993E-10 7.815E-09 6.663E-09 5.108E-09 5.456E-09 5.667E-09 5.917E-09 5.667E-09 5.942E-09 8.425E-09 1.04E-08 9.005E-09 4.794E-09 3.524E-09 2.595E-09 2.303E-09 1.817E-09 9.564E-10 9.453E-10 7.589E-10 3.764E-10 3.291E-10 4.27E-10 1.194E-09 3.993E-10 7.815E-09 
