# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.072E-08 1.387E-08 1.288E-08 1.316E-08 1.321E-08 1.337E-08 1.327E-08 1.336E-08 1.407E-08 1.352E-08 1.134E-08 9.764E-09 9.676E-09 9.129E-09 8.942E-09 8.701E-09 7.254E-09 6.75E-09 6.672E-09 6.512E-09 6.474E-09 6.512E-09 6.872E-09 8.023E-09 1.072E-08 1.387E-08 1.288E-08 1.316E-08 1.321E-08 1.337E-08 1.327E-08 1.336E-08 1.407E-08 1.352E-08 1.134E-08 9.764E-09 9.676E-09 9.129E-09 8.942E-09 8.701E-09 7.254E-09 6.75E-09 6.672E-09 6.512E-09 6.474E-09 6.512E-09 6.872E-09 8.023E-09 1.072E-08 
NO2 1.396E-09 1.539E-09 1.414E-09 1.514E-09 1.556E-09 1.626E-09 1.57E-09 1.639E-09 1.575E-09 1.839E-09 1.527E-09 1.354E-09 1.098E-09 8.931E-10 8.298E-10 7.094E-10 4.446E-10 4.095E-10 3.677E-10 2.841E-10 2.732E-10 2.917E-10 4.556E-10 8.774E-10 1.396E-09 1.539E-09 1.414E-09 1.514E-09 1.556E-09 1.626E-09 1.57E-09 1.639E-09 1.575E-09 1.839E-09 1.527E-09 1.354E-09 1.098E-09 8.931E-10 8.298E-10 7.094E-10 4.446E-10 4.095E-10 3.677E-10 2.841E-10 2.732E-10 2.917E-10 4.556E-10 8.774E-10 1.396E-09 
NO 2.886E-08 3.181E-08 2.924E-08 3.131E-08 3.218E-08 3.362E-08 3.246E-08 3.39E-08 3.257E-08 3.802E-08 3.158E-08 2.799E-08 2.271E-08 1.847E-08 1.716E-08 1.468E-08 9.195E-09 8.468E-09 7.604E-09 5.878E-09 5.647E-09 6.033E-09 9.421E-09 1.814E-08 2.886E-08 3.181E-08 2.924E-08 3.131E-08 3.218E-08 3.362E-08 3.246E-08 3.39E-08 3.257E-08 3.802E-08 3.158E-08 2.799E-08 2.271E-08 1.847E-08 1.716E-08 1.468E-08 9.195E-09 8.468E-09 7.604E-09 5.878E-09 5.647E-09 6.033E-09 9.421E-09 1.814E-08 2.886E-08 
NH3 7.758E-09 7.562E-09 1.424E-08 1.274E-08 1.425E-08 1.634E-08 1.433E-08 1.568E-08 1.17E-08 5.859E-09 4.704E-09 2.218E-09 1.813E-09 1.988E-09 2.369E-09 2.379E-09 8.652E-10 2.352E-09 8.548E-10 8.405E-10 8.605E-10 8.987E-10 9.404E-10 2.386E-09 7.758E-09 7.562E-09 1.424E-08 1.274E-08 1.425E-08 1.634E-08 1.433E-08 1.568E-08 1.17E-08 5.859E-09 4.704E-09 2.218E-09 1.813E-09 1.988E-09 2.369E-09 2.379E-09 8.652E-10 2.352E-09 8.548E-10 8.405E-10 8.605E-10 8.987E-10 9.404E-10 2.386E-09 7.758E-09 
CO 6.253E-07 4.656E-07 3.313E-07 3.556E-07 3.715E-07 3.918E-07 3.71E-07 3.914E-07 5.534E-07 7.059E-07 6.489E-07 3.648E-07 2.671E-07 1.944E-07 1.713E-07 1.326E-07 6.411E-08 6.254E-08 5.114E-08 2.035E-08 1.64E-08 2.439E-08 8.639E-08 3.141E-07 6.253E-07 4.656E-07 3.313E-07 3.556E-07 3.715E-07 3.918E-07 3.71E-07 3.914E-07 5.534E-07 7.059E-07 6.489E-07 3.648E-07 2.671E-07 1.944E-07 1.713E-07 1.326E-07 6.411E-08 6.254E-08 5.114E-08 2.035E-08 1.64E-08 2.439E-08 8.639E-08 3.141E-07 6.253E-07 
ALD2 1.491E-09 1.124E-09 8.234E-10 8.972E-10 9.428E-10 9.919E-10 9.358E-10 9.901E-10 1.447E-09 1.868E-09 1.739E-09 9.472E-10 6.876E-10 4.973E-10 4.384E-10 3.363E-10 1.563E-10 1.547E-10 1.253E-10 4.533E-11 3.529E-11 5.563E-11 2.127E-10 7.637E-10 1.491E-09 1.124E-09 8.234E-10 8.972E-10 9.428E-10 9.919E-10 9.358E-10 9.901E-10 1.447E-09 1.868E-09 1.739E-09 9.472E-10 6.876E-10 4.973E-10 4.384E-10 3.363E-10 1.563E-10 1.547E-10 1.253E-10 4.533E-11 3.529E-11 5.563E-11 2.127E-10 7.637E-10 1.491E-09 
HCHO 6.31E-09 5.011E-09 3.792E-09 4.101E-09 4.279E-09 4.488E-09 4.259E-09 4.483E-09 6.352E-09 8.059E-09 7.307E-09 4.042E-09 2.988E-09 2.194E-09 1.946E-09 1.519E-09 7.283E-10 7.237E-10 5.961E-10 2.668E-10 2.25E-10 3.071E-10 9.623E-10 3.248E-09 6.31E-09 5.011E-09 3.792E-09 4.101E-09 4.279E-09 4.488E-09 4.259E-09 4.483E-09 6.352E-09 8.059E-09 7.307E-09 4.042E-09 2.988E-09 2.194E-09 1.946E-09 1.519E-09 7.283E-10 7.237E-10 5.961E-10 2.668E-10 2.25E-10 3.071E-10 9.623E-10 3.248E-09 6.31E-09 
ETH 2.466E-09 1.855E-09 1.347E-09 1.46E-09 1.531E-09 1.612E-09 1.523E-09 1.607E-09 2.409E-09 3.094E-09 2.866E-09 1.528E-09 1.118E-09 8.168E-10 7.221E-10 5.494E-10 2.605E-10 2.57E-10 2.101E-10 8.221E-11 6.633E-11 9.896E-11 3.538E-10 1.264E-09 2.466E-09 1.855E-09 1.347E-09 1.46E-09 1.531E-09 1.612E-09 1.523E-09 1.607E-09 2.409E-09 3.094E-09 2.866E-09 1.528E-09 1.118E-09 8.168E-10 7.221E-10 5.494E-10 2.605E-10 2.57E-10 2.101E-10 8.221E-11 6.633E-11 9.896E-11 3.538E-10 1.264E-09 2.466E-09 
OLEI 4.943E-09 3.8E-09 2.804E-09 3.048E-09 3.2E-09 3.366E-09 3.192E-09 3.367E-09 5.064E-09 6.478E-09 5.996E-09 3.106E-09 2.259E-09 1.64E-09 1.437E-09 1.112E-09 5.263E-10 5.314E-10 4.26E-10 1.736E-10 1.419E-10 2.061E-10 7.435E-10 2.54E-09 4.943E-09 3.8E-09 2.804E-09 3.048E-09 3.2E-09 3.366E-09 3.192E-09 3.367E-09 5.064E-09 6.478E-09 5.996E-09 3.106E-09 2.259E-09 1.64E-09 1.437E-09 1.112E-09 5.263E-10 5.314E-10 4.26E-10 1.736E-10 1.419E-10 2.061E-10 7.435E-10 2.54E-09 4.943E-09 
OLET 1.14E-09 8.763E-10 6.466E-10 7.029E-10 7.38E-10 7.761E-10 7.361E-10 7.765E-10 1.168E-09 1.494E-09 1.383E-09 7.163E-10 5.209E-10 3.781E-10 3.313E-10 2.564E-10 1.214E-10 1.225E-10 9.823E-11 4.003E-11 3.273E-11 4.752E-11 1.715E-10 5.858E-10 1.14E-09 8.763E-10 6.466E-10 7.029E-10 7.38E-10 7.761E-10 7.361E-10 7.765E-10 1.168E-09 1.494E-09 1.383E-09 7.163E-10 5.209E-10 3.781E-10 3.313E-10 2.564E-10 1.214E-10 1.225E-10 9.823E-11 4.003E-11 3.273E-11 4.752E-11 1.715E-10 5.858E-10 1.14E-09 
TOL 6.558E-09 9.358E-09 8.336E-09 8.625E-09 8.817E-09 9.04E-09 8.834E-09 9.037E-09 1.096E-08 1.224E-08 7.888E-09 4.497E-09 3.309E-09 2.454E-09 2.161E-09 1.693E-09 9.638E-10 7.207E-10 5.799E-10 2.646E-10 2.264E-10 3.066E-10 9.997E-10 3.38E-09 6.558E-09 9.358E-09 8.336E-09 8.625E-09 8.817E-09 9.04E-09 8.834E-09 9.037E-09 1.096E-08 1.224E-08 7.888E-09 4.497E-09 3.309E-09 2.454E-09 2.161E-09 1.693E-09 9.638E-10 7.207E-10 5.799E-10 2.646E-10 2.264E-10 3.066E-10 9.997E-10 3.38E-09 6.558E-09 
XYL 1.788E-09 1.524E-09 1.169E-09 1.248E-09 1.296E-09 1.354E-09 1.296E-09 1.359E-09 1.927E-09 2.378E-09 2.06E-09 1.097E-09 8.063E-10 5.936E-10 5.269E-10 4.157E-10 2.188E-10 2.163E-10 1.736E-10 8.612E-11 7.529E-11 9.768E-11 2.731E-10 9.135E-11 1.788E-09 1.524E-09 1.169E-09 1.248E-09 1.296E-09 1.354E-09 1.296E-09 1.359E-09 1.927E-09 2.378E-09 2.06E-09 1.097E-09 8.063E-10 5.936E-10 5.269E-10 4.157E-10 2.188E-10 2.163E-10 1.736E-10 8.612E-11 7.529E-11 9.768E-11 2.731E-10 9.135E-11 1.788E-09 
