# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 6.052E-09 7.835E-09 7.274E-09 7.431E-09 7.463E-09 7.553E-09 7.496E-09 7.547E-09 7.947E-09 7.637E-09 6.404E-09 5.515E-09 5.465E-09 5.156E-09 5.05E-09 4.914E-09 4.097E-09 3.812E-09 3.768E-09 3.678E-09 3.656E-09 3.678E-09 3.881E-09 4.531E-09 6.052E-09 7.835E-09 7.274E-09 7.431E-09 7.463E-09 7.553E-09 7.496E-09 7.547E-09 7.947E-09 7.637E-09 6.404E-09 5.515E-09 5.465E-09 5.156E-09 5.05E-09 4.914E-09 4.097E-09 3.812E-09 3.768E-09 3.678E-09 3.656E-09 3.678E-09 3.881E-09 4.531E-09 6.052E-09 
NO2 1.512E-09 1.667E-09 1.532E-09 1.641E-09 1.686E-09 1.762E-09 1.701E-09 1.776E-09 1.707E-09 1.993E-09 1.654E-09 1.467E-09 1.19E-09 9.678E-10 8.993E-10 7.687E-10 4.818E-10 4.438E-10 3.985E-10 3.079E-10 2.961E-10 3.161E-10 4.937E-10 9.508E-10 1.512E-09 1.667E-09 1.532E-09 1.641E-09 1.686E-09 1.762E-09 1.701E-09 1.776E-09 1.707E-09 1.993E-09 1.654E-09 1.467E-09 1.19E-09 9.678E-10 8.993E-10 7.687E-10 4.818E-10 4.438E-10 3.985E-10 3.079E-10 2.961E-10 3.161E-10 4.937E-10 9.508E-10 1.512E-09 
NO 2.302E-08 2.538E-08 2.333E-08 2.498E-08 2.567E-08 2.683E-08 2.59E-08 2.704E-08 2.598E-08 3.034E-08 2.519E-08 2.233E-08 1.812E-08 1.473E-08 1.369E-08 1.171E-08 7.337E-09 6.756E-09 6.067E-09 4.69E-09 4.505E-09 4.814E-09 7.517E-09 1.448E-08 2.302E-08 2.538E-08 2.333E-08 2.498E-08 2.567E-08 2.683E-08 2.59E-08 2.704E-08 2.598E-08 3.034E-08 2.519E-08 2.233E-08 1.812E-08 1.473E-08 1.369E-08 1.171E-08 7.337E-09 6.756E-09 6.067E-09 4.69E-09 4.505E-09 4.814E-09 7.517E-09 1.448E-08 2.302E-08 
NH3 5.708E-09 5.564E-09 1.048E-08 9.37E-09 1.049E-08 1.202E-08 1.055E-08 1.153E-08 8.61E-09 4.311E-09 3.461E-09 1.632E-09 1.334E-09 1.463E-09 1.743E-09 1.75E-09 6.366E-10 1.73E-09 6.29E-10 6.184E-10 6.331E-10 6.612E-10 6.919E-10 1.756E-09 5.708E-09 5.564E-09 1.048E-08 9.37E-09 1.049E-08 1.202E-08 1.055E-08 1.153E-08 8.61E-09 4.311E-09 3.461E-09 1.632E-09 1.334E-09 1.463E-09 1.743E-09 1.75E-09 6.366E-10 1.73E-09 6.29E-10 6.184E-10 6.331E-10 6.612E-10 6.919E-10 1.756E-09 5.708E-09 
CO 3.648E-07 2.716E-07 1.933E-07 2.074E-07 2.167E-07 2.286E-07 2.164E-07 2.283E-07 3.229E-07 4.118E-07 3.786E-07 2.128E-07 1.558E-07 1.134E-07 9.996E-08 7.734E-08 3.74E-08 3.649E-08 2.983E-08 1.187E-08 9.567E-09 1.423E-08 5.04E-08 1.833E-07 3.648E-07 2.716E-07 1.933E-07 2.074E-07 2.167E-07 2.286E-07 2.164E-07 2.283E-07 3.229E-07 4.118E-07 3.786E-07 2.128E-07 1.558E-07 1.134E-07 9.996E-08 7.734E-08 3.74E-08 3.649E-08 2.983E-08 1.187E-08 9.567E-09 1.423E-08 5.04E-08 1.833E-07 3.648E-07 
ALD2 1.095E-09 8.256E-10 6.047E-10 6.589E-10 6.924E-10 7.284E-10 6.872E-10 7.271E-10 1.062E-09 1.372E-09 1.277E-09 6.956E-10 5.049E-10 3.652E-10 3.219E-10 2.47E-10 1.148E-10 1.136E-10 9.201E-11 3.329E-11 2.592E-11 4.085E-11 1.562E-10 5.608E-10 1.095E-09 8.256E-10 6.047E-10 6.589E-10 6.924E-10 7.284E-10 6.872E-10 7.271E-10 1.062E-09 1.372E-09 1.277E-09 6.956E-10 5.049E-10 3.652E-10 3.219E-10 2.47E-10 1.148E-10 1.136E-10 9.201E-11 3.329E-11 2.592E-11 4.085E-11 1.562E-10 5.608E-10 1.095E-09 
HCHO 3.008E-09 2.389E-09 1.807E-09 1.955E-09 2.04E-09 2.139E-09 2.03E-09 2.137E-09 3.028E-09 3.841E-09 3.483E-09 1.927E-09 1.424E-09 1.046E-09 9.274E-10 7.241E-10 3.472E-10 3.449E-10 2.841E-10 1.272E-10 1.073E-10 1.464E-10 4.587E-10 1.548E-09 3.008E-09 2.389E-09 1.807E-09 1.955E-09 2.04E-09 2.139E-09 2.03E-09 2.137E-09 3.028E-09 3.841E-09 3.483E-09 1.927E-09 1.424E-09 1.046E-09 9.274E-10 7.241E-10 3.472E-10 3.449E-10 2.841E-10 1.272E-10 1.073E-10 1.464E-10 4.587E-10 1.548E-09 3.008E-09 
ETH 5.489E-09 4.129E-09 2.998E-09 3.25E-09 3.408E-09 3.589E-09 3.39E-09 3.577E-09 5.361E-09 6.887E-09 6.379E-09 3.402E-09 2.489E-09 1.818E-09 1.607E-09 1.223E-09 5.797E-10 5.72E-10 4.675E-10 1.83E-10 1.476E-10 2.203E-10 7.875E-10 2.813E-09 5.489E-09 4.129E-09 2.998E-09 3.25E-09 3.408E-09 3.589E-09 3.39E-09 3.577E-09 5.361E-09 6.887E-09 6.379E-09 3.402E-09 2.489E-09 1.818E-09 1.607E-09 1.223E-09 5.797E-10 5.72E-10 4.675E-10 1.83E-10 1.476E-10 2.203E-10 7.875E-10 2.813E-09 5.489E-09 
OLEI 7.526E-09 5.786E-09 4.269E-09 4.641E-09 4.873E-09 5.125E-09 4.86E-09 5.127E-09 7.711E-09 9.863E-09 9.129E-09 4.73E-09 3.439E-09 2.496E-09 2.188E-09 1.693E-09 8.013E-10 8.09E-10 6.486E-10 2.643E-10 2.161E-10 3.138E-10 1.132E-09 3.868E-09 7.526E-09 5.786E-09 4.269E-09 4.641E-09 4.873E-09 5.125E-09 4.86E-09 5.127E-09 7.711E-09 9.863E-09 9.129E-09 4.73E-09 3.439E-09 2.496E-09 2.188E-09 1.693E-09 8.013E-10 8.09E-10 6.486E-10 2.643E-10 2.161E-10 3.138E-10 1.132E-09 3.868E-09 7.526E-09 
OLET 8.699E-09 6.688E-09 4.935E-09 5.365E-09 5.632E-09 5.923E-09 5.618E-09 5.926E-09 8.913E-09 1.14E-08 1.055E-08 5.467E-09 3.975E-09 2.886E-09 2.529E-09 1.957E-09 9.263E-10 9.352E-10 7.497E-10 3.055E-10 2.498E-10 3.627E-10 1.309E-09 4.471E-09 8.699E-09 6.688E-09 4.935E-09 5.365E-09 5.632E-09 5.923E-09 5.618E-09 5.926E-09 8.913E-09 1.14E-08 1.055E-08 5.467E-09 3.975E-09 2.886E-09 2.529E-09 1.957E-09 9.263E-10 9.352E-10 7.497E-10 3.055E-10 2.498E-10 3.627E-10 1.309E-09 4.471E-09 8.699E-09 
TOL 8.068E-09 1.151E-08 1.026E-08 1.061E-08 1.085E-08 1.112E-08 1.087E-08 1.112E-08 1.349E-08 1.506E-08 9.704E-09 5.533E-09 4.07E-09 3.019E-09 2.658E-09 2.083E-09 1.186E-09 8.867E-10 7.134E-10 3.256E-10 2.785E-10 3.772E-10 1.23E-09 4.158E-09 8.068E-09 1.151E-08 1.026E-08 1.061E-08 1.085E-08 1.112E-08 1.087E-08 1.112E-08 1.349E-08 1.506E-08 9.704E-09 5.533E-09 4.07E-09 3.019E-09 2.658E-09 2.083E-09 1.186E-09 8.867E-10 7.134E-10 3.256E-10 2.785E-10 3.772E-10 1.23E-09 4.158E-09 8.068E-09 
XYL 6.913E-09 5.894E-09 4.519E-09 4.826E-09 5.013E-09 5.234E-09 5.013E-09 5.256E-09 7.453E-09 9.196E-09 7.966E-09 4.241E-09 3.118E-09 2.295E-09 2.037E-09 1.608E-09 8.46E-10 8.363E-10 6.713E-10 3.33E-10 2.911E-10 3.777E-10 1.056E-09 3.532E-10 6.913E-09 5.894E-09 4.519E-09 4.826E-09 5.013E-09 5.234E-09 5.013E-09 5.256E-09 7.453E-09 9.196E-09 7.966E-09 4.241E-09 3.118E-09 2.295E-09 2.037E-09 1.608E-09 8.46E-10 8.363E-10 6.713E-10 3.33E-10 2.911E-10 3.777E-10 1.056E-09 3.532E-10 6.913E-09 
