# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.199E-09 1.552E-09 1.441E-09 1.472E-09 1.479E-09 1.497E-09 1.485E-09 1.495E-09 1.575E-09 1.513E-09 1.269E-09 1.093E-09 1.083E-09 1.022E-09 1.001E-09 9.737E-10 8.117E-10 7.553E-10 7.466E-10 7.287E-10 7.245E-10 7.287E-10 7.689E-10 8.978E-10 1.199E-09 1.552E-09 1.441E-09 1.472E-09 1.479E-09 1.497E-09 1.485E-09 1.495E-09 1.575E-09 1.513E-09 1.269E-09 1.093E-09 1.083E-09 1.022E-09 1.001E-09 9.737E-10 8.117E-10 7.553E-10 7.466E-10 7.287E-10 7.245E-10 7.287E-10 7.689E-10 8.978E-10 1.199E-09 
NO2 8.682E-10 9.572E-10 8.794E-10 9.419E-10 9.681E-10 1.011E-09 9.767E-10 1.019E-09 9.798E-10 1.144E-09 9.497E-10 8.42E-10 6.833E-10 5.555E-10 5.162E-10 4.413E-10 2.766E-10 2.547E-10 2.288E-10 1.767E-10 1.7E-10 1.814E-10 2.834E-10 5.458E-10 8.682E-10 9.572E-10 8.794E-10 9.419E-10 9.681E-10 1.011E-09 9.767E-10 1.019E-09 9.798E-10 1.144E-09 9.497E-10 8.42E-10 6.833E-10 5.555E-10 5.162E-10 4.413E-10 2.766E-10 2.547E-10 2.288E-10 1.767E-10 1.7E-10 1.814E-10 2.834E-10 5.458E-10 8.682E-10 
NO 2.701E-08 2.978E-08 2.737E-08 2.93E-08 3.012E-08 3.147E-08 3.039E-08 3.173E-08 3.048E-08 3.559E-08 2.956E-08 2.62E-08 2.126E-08 1.729E-08 1.606E-08 1.374E-08 8.607E-09 7.926E-09 7.118E-09 5.502E-09 5.286E-09 5.647E-09 8.819E-09 1.698E-08 2.701E-08 2.978E-08 2.737E-08 2.93E-08 3.012E-08 3.147E-08 3.039E-08 3.173E-08 3.048E-08 3.559E-08 2.956E-08 2.62E-08 2.126E-08 1.729E-08 1.606E-08 1.374E-08 8.607E-09 7.926E-09 7.118E-09 5.502E-09 5.286E-09 5.647E-09 8.819E-09 1.698E-08 2.701E-08 
NH3 7.544E-09 7.354E-09 1.385E-08 1.238E-08 1.386E-08 1.589E-08 1.394E-08 1.524E-08 1.138E-08 5.698E-09 4.575E-09 2.157E-09 1.763E-09 1.933E-09 2.303E-09 2.313E-09 8.414E-10 2.287E-09 8.313E-10 8.173E-10 8.368E-10 8.739E-10 9.145E-10 2.32E-09 7.544E-09 7.354E-09 1.385E-08 1.238E-08 1.386E-08 1.589E-08 1.394E-08 1.524E-08 1.138E-08 5.698E-09 4.575E-09 2.157E-09 1.763E-09 1.933E-09 2.303E-09 2.313E-09 8.414E-10 2.287E-09 8.313E-10 8.173E-10 8.368E-10 8.739E-10 9.145E-10 2.32E-09 7.544E-09 
CO 2.245E-07 1.671E-07 1.189E-07 1.277E-07 1.334E-07 1.407E-07 1.332E-07 1.405E-07 1.987E-07 2.534E-07 2.329E-07 1.309E-07 9.59E-08 6.978E-08 6.151E-08 4.759E-08 2.301E-08 2.245E-08 1.836E-08 7.305E-09 5.887E-09 8.757E-09 3.101E-08 1.128E-07 2.245E-07 1.671E-07 1.189E-07 1.277E-07 1.334E-07 1.407E-07 1.332E-07 1.405E-07 1.987E-07 2.534E-07 2.329E-07 1.309E-07 9.59E-08 6.978E-08 6.151E-08 4.759E-08 2.301E-08 2.245E-08 1.836E-08 7.305E-09 5.887E-09 8.757E-09 3.101E-08 1.128E-07 2.245E-07 
ALD2 1.898E-09 1.43E-09 1.048E-09 1.142E-09 1.2E-09 1.262E-09 1.191E-09 1.26E-09 1.841E-09 2.377E-09 2.213E-09 1.205E-09 8.749E-10 6.328E-10 5.578E-10 4.279E-10 1.989E-10 1.969E-10 1.594E-10 5.768E-11 4.491E-11 7.079E-11 2.707E-10 9.718E-10 1.898E-09 1.43E-09 1.048E-09 1.142E-09 1.2E-09 1.262E-09 1.191E-09 1.26E-09 1.841E-09 2.377E-09 2.213E-09 1.205E-09 8.749E-10 6.328E-10 5.578E-10 4.279E-10 1.989E-10 1.969E-10 1.594E-10 5.768E-11 4.491E-11 7.079E-11 2.707E-10 9.718E-10 1.898E-09 
HCHO 1.922E-09 1.526E-09 1.155E-09 1.249E-09 1.303E-09 1.367E-09 1.297E-09 1.365E-09 1.934E-09 2.454E-09 2.225E-09 1.231E-09 9.099E-10 6.681E-10 5.924E-10 4.626E-10 2.218E-10 2.204E-10 1.815E-10 8.124E-11 6.851E-11 9.35E-11 2.93E-10 9.889E-10 1.922E-09 1.526E-09 1.155E-09 1.249E-09 1.303E-09 1.367E-09 1.297E-09 1.365E-09 1.934E-09 2.454E-09 2.225E-09 1.231E-09 9.099E-10 6.681E-10 5.924E-10 4.626E-10 2.218E-10 2.204E-10 1.815E-10 8.124E-11 6.851E-11 9.35E-11 2.93E-10 9.889E-10 1.922E-09 
ETH 3.493E-08 2.627E-08 1.908E-08 2.068E-08 2.168E-08 2.284E-08 2.157E-08 2.276E-08 3.411E-08 4.382E-08 4.059E-08 2.165E-08 1.584E-08 1.157E-08 1.023E-08 7.78E-09 3.689E-09 3.64E-09 2.975E-09 1.164E-09 9.394E-10 1.402E-09 5.011E-09 1.79E-08 3.493E-08 2.627E-08 1.908E-08 2.068E-08 2.168E-08 2.284E-08 2.157E-08 2.276E-08 3.411E-08 4.382E-08 4.059E-08 2.165E-08 1.584E-08 1.157E-08 1.023E-08 7.78E-09 3.689E-09 3.64E-09 2.975E-09 1.164E-09 9.394E-10 1.402E-09 5.011E-09 1.79E-08 3.493E-08 
OLEI 1.134E-08 8.721E-09 6.434E-09 6.995E-09 7.344E-09 7.724E-09 7.325E-09 7.727E-09 1.162E-08 1.487E-08 1.376E-08 7.129E-09 5.183E-09 3.763E-09 3.297E-09 2.552E-09 1.208E-09 1.219E-09 9.776E-10 3.984E-10 3.257E-10 4.729E-10 1.706E-09 5.83E-09 1.134E-08 8.721E-09 6.434E-09 6.995E-09 7.344E-09 7.724E-09 7.325E-09 7.727E-09 1.162E-08 1.487E-08 1.376E-08 7.129E-09 5.183E-09 3.763E-09 3.297E-09 2.552E-09 1.208E-09 1.219E-09 9.776E-10 3.984E-10 3.257E-10 4.729E-10 1.706E-09 5.83E-09 1.134E-08 
OLET 2.532E-09 1.946E-09 1.436E-09 1.561E-09 1.639E-09 1.724E-09 1.635E-09 1.725E-09 2.594E-09 3.318E-09 3.071E-09 1.591E-09 1.157E-09 8.398E-10 7.359E-10 5.695E-10 2.696E-10 2.722E-10 2.182E-10 8.892E-11 7.27E-11 1.056E-10 3.808E-10 1.301E-09 2.532E-09 1.946E-09 1.436E-09 1.561E-09 1.639E-09 1.724E-09 1.635E-09 1.725E-09 2.594E-09 3.318E-09 3.071E-09 1.591E-09 1.157E-09 8.398E-10 7.359E-10 5.695E-10 2.696E-10 2.722E-10 2.182E-10 8.892E-11 7.27E-11 1.056E-10 3.808E-10 1.301E-09 2.532E-09 
TOL 7.187E-09 1.026E-08 9.135E-09 9.452E-09 9.662E-09 9.907E-09 9.68E-09 9.903E-09 1.202E-08 1.342E-08 8.644E-09 4.929E-09 3.626E-09 2.689E-09 2.368E-09 1.855E-09 1.056E-09 7.898E-10 6.355E-10 2.9E-10 2.481E-10 3.36E-10 1.095E-09 3.703E-09 7.187E-09 1.026E-08 9.135E-09 9.452E-09 9.662E-09 9.907E-09 9.68E-09 9.903E-09 1.202E-08 1.342E-08 8.644E-09 4.929E-09 3.626E-09 2.689E-09 2.368E-09 1.855E-09 1.056E-09 7.898E-10 6.355E-10 2.9E-10 2.481E-10 3.36E-10 1.095E-09 3.703E-09 7.187E-09 
XYL 2.683E-09 2.287E-09 1.754E-09 1.873E-09 1.945E-09 2.031E-09 1.945E-09 2.04E-09 2.892E-09 3.569E-09 3.091E-09 1.646E-09 1.21E-09 8.907E-10 7.906E-10 6.238E-10 3.283E-10 3.245E-10 2.605E-10 1.292E-10 1.13E-10 1.466E-10 4.097E-10 1.371E-10 2.683E-09 2.287E-09 1.754E-09 1.873E-09 1.945E-09 2.031E-09 1.945E-09 2.04E-09 2.892E-09 3.569E-09 3.091E-09 1.646E-09 1.21E-09 8.907E-10 7.906E-10 6.238E-10 3.283E-10 3.245E-10 2.605E-10 1.292E-10 1.13E-10 1.466E-10 4.097E-10 1.371E-10 2.683E-09 
