# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.601E-08 2.072E-08 1.924E-08 1.966E-08 1.974E-08 1.998E-08 1.983E-08 1.996E-08 2.102E-08 2.02E-08 1.694E-08 1.459E-08 1.446E-08 1.364E-08 1.336E-08 1.3E-08 1.084E-08 1.008E-08 9.967E-09 9.729E-09 9.672E-09 9.729E-09 1.027E-08 1.199E-08 1.601E-08 2.072E-08 1.924E-08 1.966E-08 1.974E-08 1.998E-08 1.983E-08 1.996E-08 2.102E-08 2.02E-08 1.694E-08 1.459E-08 1.446E-08 1.364E-08 1.336E-08 1.3E-08 1.084E-08 1.008E-08 9.967E-09 9.729E-09 9.672E-09 9.729E-09 1.027E-08 1.199E-08 1.601E-08 
NO2 7.745E-10 8.54E-10 7.845E-10 8.404E-10 8.637E-10 9.024E-10 8.714E-10 9.095E-10 8.742E-10 1.021E-09 8.473E-10 7.512E-10 6.096E-10 4.956E-10 4.605E-10 3.937E-10 2.467E-10 2.273E-10 2.041E-10 1.577E-10 1.516E-10 1.619E-10 2.528E-10 4.869E-10 7.745E-10 8.54E-10 7.845E-10 8.404E-10 8.637E-10 9.024E-10 8.714E-10 9.095E-10 8.742E-10 1.021E-09 8.473E-10 7.512E-10 6.096E-10 4.956E-10 4.605E-10 3.937E-10 2.467E-10 2.273E-10 2.041E-10 1.577E-10 1.516E-10 1.619E-10 2.528E-10 4.869E-10 7.745E-10 
NO 1.06E-08 1.168E-08 1.074E-08 1.15E-08 1.182E-08 1.235E-08 1.192E-08 1.245E-08 1.196E-08 1.397E-08 1.16E-08 1.028E-08 8.34E-09 6.783E-09 6.303E-09 5.391E-09 3.377E-09 3.11E-09 2.793E-09 2.159E-09 2.074E-09 2.216E-09 3.46E-09 6.665E-09 1.06E-08 1.168E-08 1.074E-08 1.15E-08 1.182E-08 1.235E-08 1.192E-08 1.245E-08 1.196E-08 1.397E-08 1.16E-08 1.028E-08 8.34E-09 6.783E-09 6.303E-09 5.391E-09 3.377E-09 3.11E-09 2.793E-09 2.159E-09 2.074E-09 2.216E-09 3.46E-09 6.665E-09 1.06E-08 
NH3 1.483E-08 1.445E-08 2.721E-08 2.434E-08 2.723E-08 3.122E-08 2.739E-08 2.996E-08 2.236E-08 1.12E-08 8.99E-09 4.238E-09 3.465E-09 3.799E-09 4.526E-09 4.545E-09 1.654E-09 4.494E-09 1.634E-09 1.606E-09 1.644E-09 1.717E-09 1.797E-09 4.56E-09 1.483E-08 1.445E-08 2.721E-08 2.434E-08 2.723E-08 3.122E-08 2.739E-08 2.996E-08 2.236E-08 1.12E-08 8.99E-09 4.238E-09 3.465E-09 3.799E-09 4.526E-09 4.545E-09 1.654E-09 4.494E-09 1.634E-09 1.606E-09 1.644E-09 1.717E-09 1.797E-09 4.56E-09 1.483E-08 
CO 1.339E-06 9.968E-07 7.094E-07 7.613E-07 7.953E-07 8.389E-07 7.943E-07 8.38E-07 1.185E-06 1.511E-06 1.389E-06 7.81E-07 5.719E-07 4.162E-07 3.668E-07 2.838E-07 1.373E-07 1.339E-07 1.095E-07 4.356E-08 3.511E-08 5.222E-08 1.85E-07 6.725E-07 1.339E-06 9.968E-07 7.094E-07 7.613E-07 7.953E-07 8.389E-07 7.943E-07 8.38E-07 1.185E-06 1.511E-06 1.389E-06 7.81E-07 5.719E-07 4.162E-07 3.668E-07 2.838E-07 1.373E-07 1.339E-07 1.095E-07 4.356E-08 3.511E-08 5.222E-08 1.85E-07 6.725E-07 1.339E-06 
ALD2 1.63E-09 1.229E-09 8.999E-10 9.806E-10 1.03E-09 1.084E-09 1.023E-09 1.082E-09 1.581E-09 2.042E-09 1.901E-09 1.035E-09 7.515E-10 5.436E-10 4.791E-10 3.675E-10 1.708E-10 1.691E-10 1.369E-10 4.954E-11 3.857E-11 6.08E-11 2.325E-10 8.347E-10 1.63E-09 1.229E-09 8.999E-10 9.806E-10 1.03E-09 1.084E-09 1.023E-09 1.082E-09 1.581E-09 2.042E-09 1.901E-09 1.035E-09 7.515E-10 5.436E-10 4.791E-10 3.675E-10 1.708E-10 1.691E-10 1.369E-10 4.954E-11 3.857E-11 6.08E-11 2.325E-10 8.347E-10 1.63E-09 
HCHO 4.881E-09 3.876E-09 2.933E-09 3.172E-09 3.31E-09 3.471E-09 3.294E-09 3.467E-09 4.913E-09 6.233E-09 5.651E-09 3.126E-09 2.311E-09 1.697E-09 1.505E-09 1.175E-09 5.633E-10 5.597E-10 4.61E-10 2.064E-10 1.74E-10 2.375E-10 7.443E-10 2.512E-09 4.881E-09 3.876E-09 2.933E-09 3.172E-09 3.31E-09 3.471E-09 3.294E-09 3.467E-09 4.913E-09 6.233E-09 5.651E-09 3.126E-09 2.311E-09 1.697E-09 1.505E-09 1.175E-09 5.633E-10 5.597E-10 4.61E-10 2.064E-10 1.74E-10 2.375E-10 7.443E-10 2.512E-09 4.881E-09 
ETH 1.64E-08 1.233E-08 8.956E-09 9.71E-09 1.018E-08 1.072E-08 1.013E-08 1.069E-08 1.601E-08 2.057E-08 1.906E-08 1.016E-08 7.434E-09 5.43E-09 4.801E-09 3.652E-09 1.732E-09 1.709E-09 1.397E-09 5.466E-10 4.41E-10 6.58E-10 2.352E-09 8.404E-09 1.64E-08 1.233E-08 8.956E-09 9.71E-09 1.018E-08 1.072E-08 1.013E-08 1.069E-08 1.601E-08 2.057E-08 1.906E-08 1.016E-08 7.434E-09 5.43E-09 4.801E-09 3.652E-09 1.732E-09 1.709E-09 1.397E-09 5.466E-10 4.41E-10 6.58E-10 2.352E-09 8.404E-09 1.64E-08 
OLEI 7.9E-09 6.074E-09 4.481E-09 4.872E-09 5.115E-09 5.379E-09 5.101E-09 5.382E-09 8.094E-09 1.035E-08 9.583E-09 4.965E-09 3.61E-09 2.62E-09 2.296E-09 1.777E-09 8.411E-10 8.492E-10 6.808E-10 2.775E-10 2.268E-10 3.294E-10 1.188E-09 4.06E-09 7.9E-09 6.074E-09 4.481E-09 4.872E-09 5.115E-09 5.379E-09 5.101E-09 5.382E-09 8.094E-09 1.035E-08 9.583E-09 4.965E-09 3.61E-09 2.62E-09 2.296E-09 1.777E-09 8.411E-10 8.492E-10 6.808E-10 2.775E-10 2.268E-10 3.294E-10 1.188E-09 4.06E-09 7.9E-09 
OLET 2.947E-09 2.266E-09 1.672E-09 1.817E-09 1.908E-09 2.007E-09 1.903E-09 2.008E-09 3.019E-09 3.862E-09 3.575E-09 1.852E-09 1.347E-09 9.776E-10 8.567E-10 6.63E-10 3.138E-10 3.168E-10 2.54E-10 1.035E-10 8.463E-11 1.229E-10 4.433E-10 1.515E-09 2.947E-09 2.266E-09 1.672E-09 1.817E-09 1.908E-09 2.007E-09 1.903E-09 2.008E-09 3.019E-09 3.862E-09 3.575E-09 1.852E-09 1.347E-09 9.776E-10 8.567E-10 6.63E-10 3.138E-10 3.168E-10 2.54E-10 1.035E-10 8.463E-11 1.229E-10 4.433E-10 1.515E-09 2.947E-09 
TOL 7.959E-09 1.136E-08 1.012E-08 1.047E-08 1.07E-08 1.097E-08 1.072E-08 1.097E-08 1.331E-08 1.486E-08 9.573E-09 5.458E-09 4.016E-09 2.978E-09 2.622E-09 2.055E-09 1.17E-09 8.747E-10 7.038E-10 3.212E-10 2.748E-10 3.721E-10 1.213E-09 4.102E-09 7.959E-09 1.136E-08 1.012E-08 1.047E-08 1.07E-08 1.097E-08 1.072E-08 1.097E-08 1.331E-08 1.486E-08 9.573E-09 5.458E-09 4.016E-09 2.978E-09 2.622E-09 2.055E-09 1.17E-09 8.747E-10 7.038E-10 3.212E-10 2.748E-10 3.721E-10 1.213E-09 4.102E-09 7.959E-09 
XYL 1.006E-08 8.582E-09 6.579E-09 7.027E-09 7.298E-09 7.62E-09 7.298E-09 7.652E-09 1.085E-08 1.339E-08 1.16E-08 6.175E-09 4.539E-09 3.342E-09 2.966E-09 2.34E-09 1.232E-09 1.218E-09 9.774E-10 4.848E-10 4.239E-10 5.499E-10 1.537E-09 5.143E-10 1.006E-08 8.582E-09 6.579E-09 7.027E-09 7.298E-09 7.62E-09 7.298E-09 7.652E-09 1.085E-08 1.339E-08 1.16E-08 6.175E-09 4.539E-09 3.342E-09 2.966E-09 2.34E-09 1.232E-09 1.218E-09 9.774E-10 4.848E-10 4.239E-10 5.499E-10 1.537E-09 5.143E-10 1.006E-08 
