# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.129E-08 1.462E-08 1.357E-08 1.387E-08 1.392E-08 1.409E-08 1.399E-08 1.408E-08 1.483E-08 1.425E-08 1.195E-08 1.029E-08 1.02E-08 9.62E-09 9.423E-09 9.169E-09 7.644E-09 7.113E-09 7.03E-09 6.862E-09 6.822E-09 6.862E-09 7.241E-09 8.454E-09 1.129E-08 1.462E-08 1.357E-08 1.387E-08 1.392E-08 1.409E-08 1.399E-08 1.408E-08 1.483E-08 1.425E-08 1.195E-08 1.029E-08 1.02E-08 9.62E-09 9.423E-09 9.169E-09 7.644E-09 7.113E-09 7.03E-09 6.862E-09 6.822E-09 6.862E-09 7.241E-09 8.454E-09 1.129E-08 
NO2 2.818E-09 3.107E-09 2.854E-09 3.058E-09 3.142E-09 3.283E-09 3.17E-09 3.309E-09 3.181E-09 3.714E-09 3.083E-09 2.733E-09 2.218E-09 1.803E-09 1.676E-09 1.432E-09 8.977E-10 8.269E-10 7.425E-10 5.737E-10 5.517E-10 5.89E-10 9.199E-10 1.772E-09 2.818E-09 3.107E-09 2.854E-09 3.058E-09 3.142E-09 3.283E-09 3.17E-09 3.309E-09 3.181E-09 3.714E-09 3.083E-09 2.733E-09 2.218E-09 1.803E-09 1.676E-09 1.432E-09 8.977E-10 8.269E-10 7.425E-10 5.737E-10 5.517E-10 5.89E-10 9.199E-10 1.772E-09 2.818E-09 
NO 2.792E-08 3.078E-08 2.829E-08 3.029E-08 3.113E-08 3.253E-08 3.141E-08 3.279E-08 3.15E-08 3.678E-08 3.055E-08 2.708E-08 2.197E-08 1.786E-08 1.66E-08 1.42E-08 8.896E-09 8.192E-09 7.357E-09 5.686E-09 5.463E-09 5.837E-09 9.114E-09 1.755E-08 2.792E-08 3.078E-08 2.829E-08 3.029E-08 3.113E-08 3.253E-08 3.141E-08 3.279E-08 3.15E-08 3.678E-08 3.055E-08 2.708E-08 2.197E-08 1.786E-08 1.66E-08 1.42E-08 8.896E-09 8.192E-09 7.357E-09 5.686E-09 5.463E-09 5.837E-09 9.114E-09 1.755E-08 2.792E-08 
NH3 9.856E-09 9.608E-09 1.809E-08 1.618E-08 1.811E-08 2.076E-08 1.821E-08 1.992E-08 1.487E-08 7.445E-09 5.977E-09 2.818E-09 2.303E-09 2.526E-09 3.009E-09 3.022E-09 1.099E-09 2.988E-09 1.086E-09 1.068E-09 1.093E-09 1.142E-09 1.195E-09 3.031E-09 9.856E-09 9.608E-09 1.809E-08 1.618E-08 1.811E-08 2.076E-08 1.821E-08 1.992E-08 1.487E-08 7.445E-09 5.977E-09 2.818E-09 2.303E-09 2.526E-09 3.009E-09 3.022E-09 1.099E-09 2.988E-09 1.086E-09 1.068E-09 1.093E-09 1.142E-09 1.195E-09 3.031E-09 9.856E-09 
CO 1.027E-06 7.648E-07 5.443E-07 5.841E-07 6.102E-07 6.436E-07 6.094E-07 6.429E-07 9.091E-07 1.16E-06 1.066E-06 5.992E-07 4.388E-07 3.193E-07 2.814E-07 2.178E-07 1.053E-07 1.027E-07 8.4E-08 3.342E-08 2.694E-08 4.007E-08 1.419E-07 5.16E-07 1.027E-06 7.648E-07 5.443E-07 5.841E-07 6.102E-07 6.436E-07 6.094E-07 6.429E-07 9.091E-07 1.16E-06 1.066E-06 5.992E-07 4.388E-07 3.193E-07 2.814E-07 2.178E-07 1.053E-07 1.027E-07 8.4E-08 3.342E-08 2.694E-08 4.007E-08 1.419E-07 5.16E-07 1.027E-06 
ALD2 2.689E-09 2.027E-09 1.485E-09 1.618E-09 1.7E-09 1.789E-09 1.688E-09 1.786E-09 2.609E-09 3.369E-09 3.137E-09 1.708E-09 1.24E-09 8.969E-10 7.905E-10 6.065E-10 2.819E-10 2.791E-10 2.26E-10 8.174E-11 6.365E-11 1.003E-10 3.837E-10 1.377E-09 2.689E-09 2.027E-09 1.485E-09 1.618E-09 1.7E-09 1.789E-09 1.688E-09 1.786E-09 2.609E-09 3.369E-09 3.137E-09 1.708E-09 1.24E-09 8.969E-10 7.905E-10 6.065E-10 2.819E-10 2.791E-10 2.26E-10 8.174E-11 6.365E-11 1.003E-10 3.837E-10 1.377E-09 2.689E-09 
HCHO 6.693E-09 5.315E-09 4.021E-09 4.349E-09 4.539E-09 4.76E-09 4.517E-09 4.755E-09 6.737E-09 8.547E-09 7.749E-09 4.287E-09 3.169E-09 2.327E-09 2.063E-09 1.611E-09 7.725E-10 7.675E-10 6.322E-10 2.83E-10 2.386E-10 3.257E-10 1.021E-09 3.444E-09 6.693E-09 5.315E-09 4.021E-09 4.349E-09 4.539E-09 4.76E-09 4.517E-09 4.755E-09 6.737E-09 8.547E-09 7.749E-09 4.287E-09 3.169E-09 2.327E-09 2.063E-09 1.611E-09 7.725E-10 7.675E-10 6.322E-10 2.83E-10 2.386E-10 3.257E-10 1.021E-09 3.444E-09 6.693E-09 
ETH 2.29E-08 1.723E-08 1.251E-08 1.356E-08 1.422E-08 1.498E-08 1.415E-08 1.493E-08 2.237E-08 2.874E-08 2.662E-08 1.42E-08 1.039E-08 7.586E-09 6.706E-09 5.102E-09 2.419E-09 2.387E-09 1.951E-09 7.635E-10 6.16E-10 9.191E-10 3.286E-09 1.174E-08 2.29E-08 1.723E-08 1.251E-08 1.356E-08 1.422E-08 1.498E-08 1.415E-08 1.493E-08 2.237E-08 2.874E-08 2.662E-08 1.42E-08 1.039E-08 7.586E-09 6.706E-09 5.102E-09 2.419E-09 2.387E-09 1.951E-09 7.635E-10 6.16E-10 9.191E-10 3.286E-09 1.174E-08 2.29E-08 
OLEI 1.508E-09 1.16E-09 8.556E-10 9.302E-10 9.766E-10 1.027E-09 9.741E-10 1.028E-09 1.545E-09 1.977E-09 1.83E-09 9.479E-10 6.893E-10 5.003E-10 4.385E-10 3.393E-10 1.606E-10 1.622E-10 1.3E-10 5.298E-11 4.331E-11 6.289E-11 2.269E-10 7.752E-10 1.508E-09 1.16E-09 8.556E-10 9.302E-10 9.766E-10 1.027E-09 9.741E-10 1.028E-09 1.545E-09 1.977E-09 1.83E-09 9.479E-10 6.893E-10 5.003E-10 4.385E-10 3.393E-10 1.606E-10 1.622E-10 1.3E-10 5.298E-11 4.331E-11 6.289E-11 2.269E-10 7.752E-10 1.508E-09 
OLET 7.317E-09 5.625E-09 4.15E-09 4.512E-09 4.737E-09 4.982E-09 4.725E-09 4.984E-09 7.496E-09 9.589E-09 8.875E-09 4.598E-09 3.344E-09 2.427E-09 2.127E-09 1.646E-09 7.79E-10 7.865E-10 6.306E-10 2.57E-10 2.101E-10 3.051E-10 1.101E-09 3.761E-09 7.317E-09 5.625E-09 4.15E-09 4.512E-09 4.737E-09 4.982E-09 4.725E-09 4.984E-09 7.496E-09 9.589E-09 8.875E-09 4.598E-09 3.344E-09 2.427E-09 2.127E-09 1.646E-09 7.79E-10 7.865E-10 6.306E-10 2.57E-10 2.101E-10 3.051E-10 1.101E-09 3.761E-09 7.317E-09 
TOL 1.5E-09 2.141E-09 1.907E-09 1.973E-09 2.017E-09 2.068E-09 2.021E-09 2.068E-09 2.509E-09 2.801E-09 1.805E-09 1.029E-09 7.57E-10 5.615E-10 4.943E-10 3.874E-10 2.205E-10 1.649E-10 1.327E-10 6.055E-11 5.179E-11 7.014E-11 2.287E-10 7.732E-10 1.5E-09 2.141E-09 1.907E-09 1.973E-09 2.017E-09 2.068E-09 2.021E-09 2.068E-09 2.509E-09 2.801E-09 1.805E-09 1.029E-09 7.57E-10 5.615E-10 4.943E-10 3.874E-10 2.205E-10 1.649E-10 1.327E-10 6.055E-11 5.179E-11 7.014E-11 2.287E-10 7.732E-10 1.5E-09 
XYL 3.58E-09 3.053E-09 2.34E-09 2.5E-09 2.596E-09 2.711E-09 2.596E-09 2.722E-09 3.86E-09 4.763E-09 4.126E-09 2.197E-09 1.615E-09 1.189E-09 1.055E-09 8.326E-10 4.382E-10 4.331E-10 3.477E-10 1.725E-10 1.508E-10 1.956E-10 5.469E-10 1.829E-10 3.58E-09 3.053E-09 2.34E-09 2.5E-09 2.596E-09 2.711E-09 2.596E-09 2.722E-09 3.86E-09 4.763E-09 4.126E-09 2.197E-09 1.615E-09 1.189E-09 1.055E-09 8.326E-10 4.382E-10 4.331E-10 3.477E-10 1.725E-10 1.508E-10 1.956E-10 5.469E-10 1.829E-10 3.58E-09 
