# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.383E-08 1.791E-08 1.662E-08 1.698E-08 1.706E-08 1.726E-08 1.713E-08 1.725E-08 1.816E-08 1.745E-08 1.464E-08 1.26E-08 1.249E-08 1.178E-08 1.154E-08 1.123E-08 9.363E-09 8.713E-09 8.611E-09 8.405E-09 8.356E-09 8.405E-09 8.869E-09 1.036E-08 1.383E-08 1.791E-08 1.662E-08 1.698E-08 1.706E-08 1.726E-08 1.713E-08 1.725E-08 1.816E-08 1.745E-08 1.464E-08 1.26E-08 1.249E-08 1.178E-08 1.154E-08 1.123E-08 9.363E-09 8.713E-09 8.611E-09 8.405E-09 8.356E-09 8.405E-09 8.869E-09 1.036E-08 1.383E-08 
NO2 2.249E-09 2.479E-09 2.278E-09 2.44E-09 2.508E-09 2.62E-09 2.53E-09 2.641E-09 2.538E-09 2.963E-09 2.46E-09 2.181E-09 1.77E-09 1.439E-09 1.337E-09 1.143E-09 7.164E-10 6.598E-10 5.925E-10 4.578E-10 4.402E-10 4.7E-10 7.34E-10 1.414E-09 2.249E-09 2.479E-09 2.278E-09 2.44E-09 2.508E-09 2.62E-09 2.53E-09 2.641E-09 2.538E-09 2.963E-09 2.46E-09 2.181E-09 1.77E-09 1.439E-09 1.337E-09 1.143E-09 7.164E-10 6.598E-10 5.925E-10 4.578E-10 4.402E-10 4.7E-10 7.34E-10 1.414E-09 2.249E-09 
NO 2.214E-08 2.441E-08 2.244E-08 2.402E-08 2.469E-08 2.58E-08 2.491E-08 2.601E-08 2.499E-08 2.918E-08 2.423E-08 2.148E-08 1.743E-08 1.417E-08 1.317E-08 1.126E-08 7.056E-09 6.498E-09 5.835E-09 4.51E-09 4.333E-09 4.63E-09 7.23E-09 1.392E-08 2.214E-08 2.441E-08 2.244E-08 2.402E-08 2.469E-08 2.58E-08 2.491E-08 2.601E-08 2.499E-08 2.918E-08 2.423E-08 2.148E-08 1.743E-08 1.417E-08 1.317E-08 1.126E-08 7.056E-09 6.498E-09 5.835E-09 4.51E-09 4.333E-09 4.63E-09 7.23E-09 1.392E-08 2.214E-08 
NH3 2.143E-09 2.089E-09 3.934E-09 3.518E-09 3.937E-09 4.513E-09 3.96E-09 4.331E-09 3.233E-09 1.619E-09 1.3E-09 6.127E-10 5.009E-10 5.492E-10 6.544E-10 6.571E-10 2.39E-10 6.497E-10 2.362E-10 2.322E-10 2.377E-10 2.483E-10 2.598E-10 6.592E-10 2.143E-09 2.089E-09 3.934E-09 3.518E-09 3.937E-09 4.513E-09 3.96E-09 4.331E-09 3.233E-09 1.619E-09 1.3E-09 6.127E-10 5.009E-10 5.492E-10 6.544E-10 6.571E-10 2.39E-10 6.497E-10 2.362E-10 2.322E-10 2.377E-10 2.483E-10 2.598E-10 6.592E-10 2.143E-09 
CO 1.79E-07 1.333E-07 9.486E-08 1.018E-07 1.063E-07 1.122E-07 1.062E-07 1.121E-07 1.584E-07 2.021E-07 1.858E-07 1.044E-07 7.648E-08 5.565E-08 4.905E-08 3.795E-08 1.835E-08 1.791E-08 1.464E-08 5.825E-09 4.695E-09 6.983E-09 2.473E-08 8.993E-08 1.79E-07 1.333E-07 9.486E-08 1.018E-07 1.063E-07 1.122E-07 1.062E-07 1.121E-07 1.584E-07 2.021E-07 1.858E-07 1.044E-07 7.648E-08 5.565E-08 4.905E-08 3.795E-08 1.835E-08 1.791E-08 1.464E-08 5.825E-09 4.695E-09 6.983E-09 2.473E-08 8.993E-08 1.79E-07 
ALD2 2.382E-09 1.796E-09 1.315E-09 1.433E-09 1.506E-09 1.584E-09 1.495E-09 1.581E-09 2.311E-09 2.984E-09 2.778E-09 1.513E-09 1.098E-09 7.944E-10 7.002E-10 5.371E-10 2.497E-10 2.472E-10 2.001E-10 7.24E-11 5.637E-11 8.886E-11 3.398E-10 1.22E-09 2.382E-09 1.796E-09 1.315E-09 1.433E-09 1.506E-09 1.584E-09 1.495E-09 1.581E-09 2.311E-09 2.984E-09 2.778E-09 1.513E-09 1.098E-09 7.944E-10 7.002E-10 5.371E-10 2.497E-10 2.472E-10 2.001E-10 7.24E-11 5.637E-11 8.886E-11 3.398E-10 1.22E-09 2.382E-09 
HCHO 7.627E-09 6.057E-09 4.583E-09 4.957E-09 5.173E-09 5.424E-09 5.148E-09 5.419E-09 7.678E-09 9.74E-09 8.831E-09 4.885E-09 3.612E-09 2.652E-09 2.352E-09 1.836E-09 8.803E-10 8.747E-10 7.205E-10 3.225E-10 2.72E-10 3.711E-10 1.163E-09 3.925E-09 7.627E-09 6.057E-09 4.583E-09 4.957E-09 5.173E-09 5.424E-09 5.148E-09 5.419E-09 7.678E-09 9.74E-09 8.831E-09 4.885E-09 3.612E-09 2.652E-09 2.352E-09 1.836E-09 8.803E-10 8.747E-10 7.205E-10 3.225E-10 2.72E-10 3.711E-10 1.163E-09 3.925E-09 7.627E-09 
ETH 2.492E-08 1.875E-08 1.361E-08 1.476E-08 1.547E-08 1.629E-08 1.539E-08 1.624E-08 2.434E-08 3.127E-08 2.896E-08 1.544E-08 1.13E-08 8.253E-09 7.296E-09 5.551E-09 2.632E-09 2.597E-09 2.123E-09 8.307E-10 6.702E-10 1E-09 3.575E-09 1.277E-08 2.492E-08 1.875E-08 1.361E-08 1.476E-08 1.547E-08 1.629E-08 1.539E-08 1.624E-08 2.434E-08 3.127E-08 2.896E-08 1.544E-08 1.13E-08 8.253E-09 7.296E-09 5.551E-09 2.632E-09 2.597E-09 2.123E-09 8.307E-10 6.702E-10 1E-09 3.575E-09 1.277E-08 2.492E-08 
OLEI 2.953E-09 2.271E-09 1.675E-09 1.821E-09 1.912E-09 2.011E-09 1.907E-09 2.012E-09 3.026E-09 3.87E-09 3.582E-09 1.856E-09 1.35E-09 9.796E-10 8.585E-10 6.643E-10 3.144E-10 3.175E-10 2.545E-10 1.037E-10 8.48E-11 1.231E-10 4.442E-10 1.518E-09 2.953E-09 2.271E-09 1.675E-09 1.821E-09 1.912E-09 2.011E-09 1.907E-09 2.012E-09 3.026E-09 3.87E-09 3.582E-09 1.856E-09 1.35E-09 9.796E-10 8.585E-10 6.643E-10 3.144E-10 3.175E-10 2.545E-10 1.037E-10 8.48E-11 1.231E-10 4.442E-10 1.518E-09 2.953E-09 
OLET 1.567E-09 1.205E-09 8.888E-10 9.663E-10 1.014E-09 1.067E-09 1.012E-09 1.067E-09 1.605E-09 2.053E-09 1.901E-09 9.847E-10 7.16E-10 5.197E-10 4.555E-10 3.525E-10 1.668E-10 1.684E-10 1.35E-10 5.503E-11 4.499E-11 6.533E-11 2.357E-10 8.053E-10 1.567E-09 1.205E-09 8.888E-10 9.663E-10 1.014E-09 1.067E-09 1.012E-09 1.067E-09 1.605E-09 2.053E-09 1.901E-09 9.847E-10 7.16E-10 5.197E-10 4.555E-10 3.525E-10 1.668E-10 1.684E-10 1.35E-10 5.503E-11 4.499E-11 6.533E-11 2.357E-10 8.053E-10 1.567E-09 
TOL 1.059E-08 1.511E-08 1.346E-08 1.393E-08 1.424E-08 1.46E-08 1.427E-08 1.459E-08 1.771E-08 1.977E-08 1.274E-08 7.263E-09 5.343E-09 3.963E-09 3.489E-09 2.734E-09 1.556E-09 1.164E-09 9.365E-10 4.274E-10 3.656E-10 4.951E-10 1.614E-09 5.458E-09 1.059E-08 1.511E-08 1.346E-08 1.393E-08 1.424E-08 1.46E-08 1.427E-08 1.459E-08 1.771E-08 1.977E-08 1.274E-08 7.263E-09 5.343E-09 3.963E-09 3.489E-09 2.734E-09 1.556E-09 1.164E-09 9.365E-10 4.274E-10 3.656E-10 4.951E-10 1.614E-09 5.458E-09 1.059E-08 
XYL 5.771E-09 4.921E-09 3.773E-09 4.029E-09 4.185E-09 4.37E-09 4.185E-09 4.388E-09 6.222E-09 7.677E-09 6.651E-09 3.541E-09 2.603E-09 1.916E-09 1.701E-09 1.342E-09 7.063E-10 6.982E-10 5.605E-10 2.78E-10 2.431E-10 3.153E-10 8.815E-10 2.949E-10 5.771E-09 4.921E-09 3.773E-09 4.029E-09 4.185E-09 4.37E-09 4.185E-09 4.388E-09 6.222E-09 7.677E-09 6.651E-09 3.541E-09 2.603E-09 1.916E-09 1.701E-09 1.342E-09 7.063E-10 6.982E-10 5.605E-10 2.78E-10 2.431E-10 3.153E-10 8.815E-10 2.949E-10 5.771E-09 
