# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 3.722E-10 4.819E-10 4.474E-10 4.571E-10 4.59E-10 4.645E-10 4.61E-10 4.642E-10 4.888E-10 4.697E-10 3.939E-10 3.392E-10 3.361E-10 3.171E-10 3.106E-10 3.023E-10 2.52E-10 2.345E-10 2.317E-10 2.262E-10 2.249E-10 2.262E-10 2.387E-10 2.787E-10 3.722E-10 4.819E-10 4.474E-10 4.571E-10 4.59E-10 4.645E-10 4.61E-10 4.642E-10 4.888E-10 4.697E-10 3.939E-10 3.392E-10 3.361E-10 3.171E-10 3.106E-10 3.023E-10 2.52E-10 2.345E-10 2.317E-10 2.262E-10 2.249E-10 2.262E-10 2.387E-10 2.787E-10 3.722E-10 
NO2 3.873E-10 4.271E-10 3.923E-10 4.203E-10 4.319E-10 4.513E-10 4.358E-10 4.548E-10 4.372E-10 5.104E-10 4.237E-10 3.757E-10 3.049E-10 2.479E-10 2.303E-10 1.969E-10 1.234E-10 1.137E-10 1.021E-10 7.885E-11 7.583E-11 8.095E-11 1.264E-10 2.435E-10 3.873E-10 4.271E-10 3.923E-10 4.203E-10 4.319E-10 4.513E-10 4.358E-10 4.548E-10 4.372E-10 5.104E-10 4.237E-10 3.757E-10 3.049E-10 2.479E-10 2.303E-10 1.969E-10 1.234E-10 1.137E-10 1.021E-10 7.885E-11 7.583E-11 8.095E-11 1.264E-10 2.435E-10 3.873E-10 
NO 1.189E-08 1.311E-08 1.205E-08 1.29E-08 1.326E-08 1.386E-08 1.338E-08 1.397E-08 1.342E-08 1.567E-08 1.301E-08 1.154E-08 9.359E-09 7.611E-09 7.073E-09 6.049E-09 3.79E-09 3.49E-09 3.134E-09 2.423E-09 2.327E-09 2.487E-09 3.883E-09 7.479E-09 1.189E-08 1.311E-08 1.205E-08 1.29E-08 1.326E-08 1.386E-08 1.338E-08 1.397E-08 1.342E-08 1.567E-08 1.301E-08 1.154E-08 9.359E-09 7.611E-09 7.073E-09 6.049E-09 3.79E-09 3.49E-09 3.134E-09 2.423E-09 2.327E-09 2.487E-09 3.883E-09 7.479E-09 1.189E-08 
NH3 4.868E-09 4.746E-09 8.935E-09 7.992E-09 8.943E-09 1.025E-08 8.995E-09 9.837E-09 7.343E-09 3.677E-09 2.952E-09 1.392E-09 1.138E-09 1.248E-09 1.486E-09 1.493E-09 5.43E-10 1.476E-09 5.364E-10 5.274E-10 5.4E-10 5.64E-10 5.901E-10 1.497E-09 4.868E-09 4.746E-09 8.935E-09 7.992E-09 8.943E-09 1.025E-08 8.995E-09 9.837E-09 7.343E-09 3.677E-09 2.952E-09 1.392E-09 1.138E-09 1.248E-09 1.486E-09 1.493E-09 5.43E-10 1.476E-09 5.364E-10 5.274E-10 5.4E-10 5.64E-10 5.901E-10 1.497E-09 4.868E-09 
CO 3.774E-07 2.81E-07 2E-07 2.146E-07 2.242E-07 2.365E-07 2.239E-07 2.362E-07 3.34E-07 4.261E-07 3.916E-07 2.202E-07 1.612E-07 1.173E-07 1.034E-07 8.001E-08 3.869E-08 3.775E-08 3.086E-08 1.228E-08 9.898E-09 1.472E-08 5.214E-08 1.896E-07 3.774E-07 2.81E-07 2E-07 2.146E-07 2.242E-07 2.365E-07 2.239E-07 2.362E-07 3.34E-07 4.261E-07 3.916E-07 2.202E-07 1.612E-07 1.173E-07 1.034E-07 8.001E-08 3.869E-08 3.775E-08 3.086E-08 1.228E-08 9.898E-09 1.472E-08 5.214E-08 1.896E-07 3.774E-07 
ALD2 1.782E-10 1.343E-10 9.839E-11 1.072E-10 1.127E-10 1.185E-10 1.118E-10 1.183E-10 1.729E-10 2.232E-10 2.078E-10 1.132E-10 8.216E-11 5.943E-11 5.238E-11 4.018E-11 1.868E-11 1.849E-11 1.497E-11 5.416E-12 4.217E-12 6.647E-12 2.542E-11 9.126E-11 1.782E-10 1.343E-10 9.839E-11 1.072E-10 1.127E-10 1.185E-10 1.118E-10 1.183E-10 1.729E-10 2.232E-10 2.078E-10 1.132E-10 8.216E-11 5.943E-11 5.238E-11 4.018E-11 1.868E-11 1.849E-11 1.497E-11 5.416E-12 4.217E-12 6.647E-12 2.542E-11 9.126E-11 1.782E-10 
HCHO 4.558E-10 3.62E-10 2.739E-10 2.962E-10 3.091E-10 3.242E-10 3.077E-10 3.238E-10 4.589E-10 5.821E-10 5.278E-10 2.919E-10 2.158E-10 1.585E-10 1.405E-10 1.097E-10 5.261E-11 5.227E-11 4.306E-11 1.927E-11 1.625E-11 2.218E-11 6.951E-11 2.346E-10 4.558E-10 3.62E-10 2.739E-10 2.962E-10 3.091E-10 3.242E-10 3.077E-10 3.238E-10 4.589E-10 5.821E-10 5.278E-10 2.919E-10 2.158E-10 1.585E-10 1.405E-10 1.097E-10 5.261E-11 5.227E-11 4.306E-11 1.927E-11 1.625E-11 2.218E-11 6.951E-11 2.346E-10 4.558E-10 
ETH 1.911E-08 1.437E-08 1.044E-08 1.132E-08 1.186E-08 1.249E-08 1.18E-08 1.245E-08 1.866E-08 2.397E-08 2.221E-08 1.184E-08 8.664E-09 6.328E-09 5.595E-09 4.256E-09 2.018E-09 1.991E-09 1.628E-09 6.37E-10 5.139E-10 7.668E-10 2.742E-09 9.793E-09 1.911E-08 1.437E-08 1.044E-08 1.132E-08 1.186E-08 1.249E-08 1.18E-08 1.245E-08 1.866E-08 2.397E-08 2.221E-08 1.184E-08 8.664E-09 6.328E-09 5.595E-09 4.256E-09 2.018E-09 1.991E-09 1.628E-09 6.37E-10 5.139E-10 7.668E-10 2.742E-09 9.793E-09 1.911E-08 
OLEI 8.939E-09 6.873E-09 5.071E-09 5.513E-09 5.788E-09 6.087E-09 5.773E-09 6.09E-09 9.159E-09 1.172E-08 1.084E-08 5.618E-09 4.085E-09 2.965E-09 2.598E-09 2.011E-09 9.518E-10 9.609E-10 7.704E-10 3.14E-10 2.567E-10 3.727E-10 1.345E-09 4.594E-09 8.939E-09 6.873E-09 5.071E-09 5.513E-09 5.788E-09 6.087E-09 5.773E-09 6.09E-09 9.159E-09 1.172E-08 1.084E-08 5.618E-09 4.085E-09 2.965E-09 2.598E-09 2.011E-09 9.518E-10 9.609E-10 7.704E-10 3.14E-10 2.567E-10 3.727E-10 1.345E-09 4.594E-09 8.939E-09 
OLET 5.882E-10 4.522E-10 3.336E-10 3.627E-10 3.808E-10 4.005E-10 3.798E-10 4.007E-10 6.026E-10 7.708E-10 7.134E-10 3.696E-10 2.688E-10 1.951E-10 1.71E-10 1.323E-10 6.262E-11 6.323E-11 5.069E-11 2.066E-11 1.689E-11 2.452E-11 8.847E-11 3.023E-10 5.882E-10 4.522E-10 3.336E-10 3.627E-10 3.808E-10 4.005E-10 3.798E-10 4.007E-10 6.026E-10 7.708E-10 7.134E-10 3.696E-10 2.688E-10 1.951E-10 1.71E-10 1.323E-10 6.262E-11 6.323E-11 5.069E-11 2.066E-11 1.689E-11 2.452E-11 8.847E-11 3.023E-10 5.882E-10 
TOL 5.322E-09 7.594E-09 6.765E-09 6.999E-09 7.155E-09 7.336E-09 7.169E-09 7.333E-09 8.898E-09 9.936E-09 6.401E-09 3.65E-09 2.685E-09 1.991E-09 1.753E-09 1.374E-09 7.821E-10 5.849E-10 4.706E-10 2.148E-10 1.837E-10 2.488E-10 8.112E-10 2.743E-09 5.322E-09 7.594E-09 6.765E-09 6.999E-09 7.155E-09 7.336E-09 7.169E-09 7.333E-09 8.898E-09 9.936E-09 6.401E-09 3.65E-09 2.685E-09 1.991E-09 1.753E-09 1.374E-09 7.821E-10 5.849E-10 4.706E-10 2.148E-10 1.837E-10 2.488E-10 8.112E-10 2.743E-09 5.322E-09 
XYL 2.983E-09 2.544E-09 1.95E-09 2.083E-09 2.163E-09 2.259E-09 2.163E-09 2.268E-09 3.216E-09 3.968E-09 3.438E-09 1.83E-09 1.345E-09 9.905E-10 8.791E-10 6.937E-10 3.651E-10 3.609E-10 2.897E-10 1.437E-10 1.256E-10 1.63E-10 4.557E-10 1.524E-10 2.983E-09 2.544E-09 1.95E-09 2.083E-09 2.163E-09 2.259E-09 2.163E-09 2.268E-09 3.216E-09 3.968E-09 3.438E-09 1.83E-09 1.345E-09 9.905E-10 8.791E-10 6.937E-10 3.651E-10 3.609E-10 2.897E-10 1.437E-10 1.256E-10 1.63E-10 4.557E-10 1.524E-10 2.983E-09 
