# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.522E-08 1.97E-08 1.829E-08 1.868E-08 1.876E-08 1.899E-08 1.884E-08 1.897E-08 1.998E-08 1.92E-08 1.61E-08 1.386E-08 1.374E-08 1.296E-08 1.27E-08 1.235E-08 1.03E-08 9.584E-09 9.473E-09 9.246E-09 9.192E-09 9.246E-09 9.757E-09 1.139E-08 1.522E-08 1.97E-08 1.829E-08 1.868E-08 1.876E-08 1.899E-08 1.884E-08 1.897E-08 1.998E-08 1.92E-08 1.61E-08 1.386E-08 1.374E-08 1.296E-08 1.27E-08 1.235E-08 1.03E-08 9.584E-09 9.473E-09 9.246E-09 9.192E-09 9.246E-09 9.757E-09 1.139E-08 1.522E-08 
NO2 4.632E-10 5.107E-10 4.692E-10 5.026E-10 5.165E-10 5.396E-10 5.211E-10 5.439E-10 5.228E-10 6.104E-10 5.067E-10 4.493E-10 3.646E-10 2.964E-10 2.754E-10 2.354E-10 1.476E-10 1.359E-10 1.22E-10 9.429E-11 9.068E-11 9.68E-11 1.512E-10 2.912E-10 4.632E-10 5.107E-10 4.692E-10 5.026E-10 5.165E-10 5.396E-10 5.211E-10 5.439E-10 5.228E-10 6.104E-10 5.067E-10 4.493E-10 3.646E-10 2.964E-10 2.754E-10 2.354E-10 1.476E-10 1.359E-10 1.22E-10 9.429E-11 9.068E-11 9.68E-11 1.512E-10 2.912E-10 4.632E-10 
NO 3.94E-08 4.344E-08 3.992E-08 4.274E-08 4.394E-08 4.591E-08 4.433E-08 4.628E-08 4.446E-08 5.191E-08 4.311E-08 3.821E-08 3.1E-08 2.521E-08 2.343E-08 2.004E-08 1.256E-08 1.156E-08 1.038E-08 8.025E-09 7.71E-09 8.238E-09 1.286E-08 2.477E-08 3.94E-08 4.344E-08 3.992E-08 4.274E-08 4.394E-08 4.591E-08 4.433E-08 4.628E-08 4.446E-08 5.191E-08 4.311E-08 3.821E-08 3.1E-08 2.521E-08 2.343E-08 2.004E-08 1.256E-08 1.156E-08 1.038E-08 8.025E-09 7.71E-09 8.238E-09 1.286E-08 2.477E-08 3.94E-08 
NH3 9.345E-09 9.11E-09 1.715E-08 1.534E-08 1.717E-08 1.968E-08 1.727E-08 1.888E-08 1.41E-08 7.059E-09 5.667E-09 2.672E-09 2.184E-09 2.395E-09 2.853E-09 2.865E-09 1.042E-09 2.833E-09 1.03E-09 1.012E-09 1.037E-09 1.083E-09 1.133E-09 2.874E-09 9.345E-09 9.11E-09 1.715E-08 1.534E-08 1.717E-08 1.968E-08 1.727E-08 1.888E-08 1.41E-08 7.059E-09 5.667E-09 2.672E-09 2.184E-09 2.395E-09 2.853E-09 2.865E-09 1.042E-09 2.833E-09 1.03E-09 1.012E-09 1.037E-09 1.083E-09 1.133E-09 2.874E-09 9.345E-09 
CO 3.168E-08 2.359E-08 1.679E-08 1.802E-08 1.882E-08 1.985E-08 1.88E-08 1.983E-08 2.804E-08 3.577E-08 3.288E-08 1.848E-08 1.353E-08 9.849E-09 8.681E-09 6.717E-09 3.248E-09 3.169E-09 2.591E-09 1.031E-09 8.309E-10 1.236E-09 4.377E-09 1.592E-08 3.168E-08 2.359E-08 1.679E-08 1.802E-08 1.882E-08 1.985E-08 1.88E-08 1.983E-08 2.804E-08 3.577E-08 3.288E-08 1.848E-08 1.353E-08 9.849E-09 8.681E-09 6.717E-09 3.248E-09 3.169E-09 2.591E-09 1.031E-09 8.309E-10 1.236E-09 4.377E-09 1.592E-08 3.168E-08 
ALD2 3.338E-09 2.516E-09 1.843E-09 2.008E-09 2.11E-09 2.22E-09 2.094E-09 2.216E-09 3.238E-09 4.181E-09 3.892E-09 2.12E-09 1.539E-09 1.113E-09 9.811E-10 7.526E-10 3.498E-10 3.463E-10 2.804E-10 1.014E-10 7.899E-11 1.245E-10 4.761E-10 1.709E-09 3.338E-09 2.516E-09 1.843E-09 2.008E-09 2.11E-09 2.22E-09 2.094E-09 2.216E-09 3.238E-09 4.181E-09 3.892E-09 2.12E-09 1.539E-09 1.113E-09 9.811E-10 7.526E-10 3.498E-10 3.463E-10 2.804E-10 1.014E-10 7.899E-11 1.245E-10 4.761E-10 1.709E-09 3.338E-09 
HCHO 1.601E-09 1.271E-09 9.619E-10 1.04E-09 1.086E-09 1.138E-09 1.081E-09 1.137E-09 1.612E-09 2.044E-09 1.854E-09 1.025E-09 7.581E-10 5.566E-10 4.936E-10 3.854E-10 1.848E-10 1.836E-10 1.512E-10 6.769E-11 5.708E-11 7.79E-11 2.441E-10 8.239E-10 1.601E-09 1.271E-09 9.619E-10 1.04E-09 1.086E-09 1.138E-09 1.081E-09 1.137E-09 1.612E-09 2.044E-09 1.854E-09 1.025E-09 7.581E-10 5.566E-10 4.936E-10 3.854E-10 1.848E-10 1.836E-10 1.512E-10 6.769E-11 5.708E-11 7.79E-11 2.441E-10 8.239E-10 1.601E-09 
ETH 4.802E-09 3.613E-09 2.623E-09 2.844E-09 2.982E-09 3.14E-09 2.966E-09 3.13E-09 4.691E-09 6.026E-09 5.582E-09 2.976E-09 2.178E-09 1.591E-09 1.406E-09 1.07E-09 5.072E-10 5.005E-10 4.091E-10 1.601E-10 1.292E-10 1.927E-10 6.891E-10 2.461E-09 4.802E-09 3.613E-09 2.623E-09 2.844E-09 2.982E-09 3.14E-09 2.966E-09 3.13E-09 4.691E-09 6.026E-09 5.582E-09 2.976E-09 2.178E-09 1.591E-09 1.406E-09 1.07E-09 5.072E-10 5.005E-10 4.091E-10 1.601E-10 1.292E-10 1.927E-10 6.891E-10 2.461E-09 4.802E-09 
OLEI 4.03E-09 3.099E-09 2.286E-09 2.485E-09 2.609E-09 2.744E-09 2.603E-09 2.746E-09 4.129E-09 5.282E-09 4.889E-09 2.533E-09 1.842E-09 1.337E-09 1.172E-09 9.066E-10 4.291E-10 4.333E-10 3.473E-10 1.416E-10 1.157E-10 1.68E-10 6.063E-10 2.071E-09 4.03E-09 3.099E-09 2.286E-09 2.485E-09 2.609E-09 2.744E-09 2.603E-09 2.746E-09 4.129E-09 5.282E-09 4.889E-09 2.533E-09 1.842E-09 1.337E-09 1.172E-09 9.066E-10 4.291E-10 4.333E-10 3.473E-10 1.416E-10 1.157E-10 1.68E-10 6.063E-10 2.071E-09 4.03E-09 
OLET 8.816E-09 6.778E-09 5.001E-09 5.437E-09 5.708E-09 6.003E-09 5.693E-09 6.006E-09 9.033E-09 1.155E-08 1.069E-08 5.541E-09 4.029E-09 2.924E-09 2.563E-09 1.983E-09 9.387E-10 9.477E-10 7.598E-10 3.096E-10 2.532E-10 3.676E-10 1.326E-09 4.531E-09 8.816E-09 6.778E-09 5.001E-09 5.437E-09 5.708E-09 6.003E-09 5.693E-09 6.006E-09 9.033E-09 1.155E-08 1.069E-08 5.541E-09 4.029E-09 2.924E-09 2.563E-09 1.983E-09 9.387E-10 9.477E-10 7.598E-10 3.096E-10 2.532E-10 3.676E-10 1.326E-09 4.531E-09 8.816E-09 
TOL 5.948E-09 8.488E-09 7.561E-09 7.823E-09 7.997E-09 8.199E-09 8.012E-09 8.196E-09 9.945E-09 1.11E-08 7.154E-09 4.079E-09 3.001E-09 2.226E-09 1.96E-09 1.536E-09 8.741E-10 6.537E-10 5.26E-10 2.4E-10 2.053E-10 2.781E-10 9.067E-10 3.065E-09 5.948E-09 8.488E-09 7.561E-09 7.823E-09 7.997E-09 8.199E-09 8.012E-09 8.196E-09 9.945E-09 1.11E-08 7.154E-09 4.079E-09 3.001E-09 2.226E-09 1.96E-09 1.536E-09 8.741E-10 6.537E-10 5.26E-10 2.4E-10 2.053E-10 2.781E-10 9.067E-10 3.065E-09 5.948E-09 
XYL 9.134E-09 7.788E-09 5.971E-09 6.377E-09 6.623E-09 6.915E-09 6.623E-09 6.945E-09 9.847E-09 1.215E-08 1.053E-08 5.604E-09 4.119E-09 3.033E-09 2.692E-09 2.124E-09 1.118E-09 1.105E-09 8.87E-10 4.4E-10 3.847E-10 4.99E-10 1.395E-09 4.667E-10 9.134E-09 7.788E-09 5.971E-09 6.377E-09 6.623E-09 6.915E-09 6.623E-09 6.945E-09 9.847E-09 1.215E-08 1.053E-08 5.604E-09 4.119E-09 3.033E-09 2.692E-09 2.124E-09 1.118E-09 1.105E-09 8.87E-10 4.4E-10 3.847E-10 4.99E-10 1.395E-09 4.667E-10 9.134E-09 
