# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 3.269E-10 4.232E-10 3.929E-10 4.014E-10 4.031E-10 4.08E-10 4.049E-10 4.077E-10 4.293E-10 4.126E-10 3.459E-10 2.979E-10 2.952E-10 2.785E-10 2.728E-10 2.655E-10 2.213E-10 2.059E-10 2.035E-10 1.987E-10 1.975E-10 1.987E-10 2.096E-10 2.448E-10 3.269E-10 4.232E-10 3.929E-10 4.014E-10 4.031E-10 4.08E-10 4.049E-10 4.077E-10 4.293E-10 4.126E-10 3.459E-10 2.979E-10 2.952E-10 2.785E-10 2.728E-10 2.655E-10 2.213E-10 2.059E-10 2.035E-10 1.987E-10 1.975E-10 1.987E-10 2.096E-10 2.448E-10 3.269E-10 
NO2 9.339E-10 1.03E-09 9.459E-10 1.013E-09 1.041E-09 1.088E-09 1.051E-09 1.097E-09 1.054E-09 1.231E-09 1.022E-09 9.058E-10 7.35E-10 5.976E-10 5.553E-10 4.747E-10 2.975E-10 2.74E-10 2.461E-10 1.901E-10 1.828E-10 1.952E-10 3.048E-10 5.871E-10 9.339E-10 1.03E-09 9.459E-10 1.013E-09 1.041E-09 1.088E-09 1.051E-09 1.097E-09 1.054E-09 1.231E-09 1.022E-09 9.058E-10 7.35E-10 5.976E-10 5.553E-10 4.747E-10 2.975E-10 2.74E-10 2.461E-10 1.901E-10 1.828E-10 1.952E-10 3.048E-10 5.871E-10 9.339E-10 
NO 1.947E-08 2.146E-08 1.972E-08 2.112E-08 2.171E-08 2.268E-08 2.19E-08 2.287E-08 2.197E-08 2.565E-08 2.13E-08 1.888E-08 1.532E-08 1.246E-08 1.158E-08 9.901E-09 6.203E-09 5.712E-09 5.13E-09 3.965E-09 3.809E-09 4.07E-09 6.356E-09 1.224E-08 1.947E-08 2.146E-08 1.972E-08 2.112E-08 2.171E-08 2.268E-08 2.19E-08 2.287E-08 2.197E-08 2.565E-08 2.13E-08 1.888E-08 1.532E-08 1.246E-08 1.158E-08 9.901E-09 6.203E-09 5.712E-09 5.13E-09 3.965E-09 3.809E-09 4.07E-09 6.356E-09 1.224E-08 1.947E-08 
NH3 1.609E-08 1.568E-08 2.952E-08 2.641E-08 2.955E-08 3.387E-08 2.972E-08 3.25E-08 2.426E-08 1.215E-08 9.754E-09 4.599E-09 3.759E-09 4.122E-09 4.911E-09 4.932E-09 1.794E-09 4.876E-09 1.772E-09 1.743E-09 1.784E-09 1.863E-09 1.95E-09 4.947E-09 1.609E-08 1.568E-08 2.952E-08 2.641E-08 2.955E-08 3.387E-08 2.972E-08 3.25E-08 2.426E-08 1.215E-08 9.754E-09 4.599E-09 3.759E-09 4.122E-09 4.911E-09 4.932E-09 1.794E-09 4.876E-09 1.772E-09 1.743E-09 1.784E-09 1.863E-09 1.95E-09 4.947E-09 1.609E-08 
CO 2.844E-07 2.118E-07 1.507E-07 1.617E-07 1.69E-07 1.782E-07 1.687E-07 1.78E-07 2.517E-07 3.211E-07 2.952E-07 1.659E-07 1.215E-07 8.842E-08 7.793E-08 6.03E-08 2.916E-08 2.845E-08 2.326E-08 9.256E-09 7.46E-09 1.109E-08 3.929E-08 1.429E-07 2.844E-07 2.118E-07 1.507E-07 1.617E-07 1.69E-07 1.782E-07 1.687E-07 1.78E-07 2.517E-07 3.211E-07 2.952E-07 1.659E-07 1.215E-07 8.842E-08 7.793E-08 6.03E-08 2.916E-08 2.845E-08 2.326E-08 9.256E-09 7.46E-09 1.109E-08 3.929E-08 1.429E-07 2.844E-07 
ALD2 3.233E-09 2.437E-09 1.785E-09 1.945E-09 2.044E-09 2.15E-09 2.029E-09 2.146E-09 3.136E-09 4.05E-09 3.77E-09 2.053E-09 1.491E-09 1.078E-09 9.503E-10 7.29E-10 3.389E-10 3.354E-10 2.716E-10 9.826E-11 7.651E-11 1.206E-10 4.612E-10 1.656E-09 3.233E-09 2.437E-09 1.785E-09 1.945E-09 2.044E-09 2.15E-09 2.029E-09 2.146E-09 3.136E-09 4.05E-09 3.77E-09 2.053E-09 1.491E-09 1.078E-09 9.503E-10 7.29E-10 3.389E-10 3.354E-10 2.716E-10 9.826E-11 7.651E-11 1.206E-10 4.612E-10 1.656E-09 3.233E-09 
HCHO 7.331E-09 5.822E-09 4.405E-09 4.764E-09 4.972E-09 5.213E-09 4.948E-09 5.208E-09 7.38E-09 9.362E-09 8.488E-09 4.695E-09 3.471E-09 2.549E-09 2.26E-09 1.765E-09 8.461E-10 8.407E-10 6.925E-10 3.1E-10 2.614E-10 3.567E-10 1.118E-09 3.773E-09 7.331E-09 5.822E-09 4.405E-09 4.764E-09 4.972E-09 5.213E-09 4.948E-09 5.208E-09 7.38E-09 9.362E-09 8.488E-09 4.695E-09 3.471E-09 2.549E-09 2.26E-09 1.765E-09 8.461E-10 8.407E-10 6.925E-10 3.1E-10 2.614E-10 3.567E-10 1.118E-09 3.773E-09 7.331E-09 
ETH 1.54E-08 1.158E-08 8.41E-09 9.117E-09 9.559E-09 1.007E-08 9.509E-09 1.003E-08 1.504E-08 1.932E-08 1.789E-08 9.542E-09 6.981E-09 5.099E-09 4.508E-09 3.43E-09 1.626E-09 1.604E-09 1.311E-09 5.132E-10 4.141E-10 6.178E-10 2.209E-09 7.891E-09 1.54E-08 1.158E-08 8.41E-09 9.117E-09 9.559E-09 1.007E-08 9.509E-09 1.003E-08 1.504E-08 1.932E-08 1.789E-08 9.542E-09 6.981E-09 5.099E-09 4.508E-09 3.43E-09 1.626E-09 1.604E-09 1.311E-09 5.132E-10 4.141E-10 6.178E-10 2.209E-09 7.891E-09 1.54E-08 
OLEI 2.101E-09 1.615E-09 1.192E-09 1.296E-09 1.36E-09 1.431E-09 1.357E-09 1.431E-09 2.153E-09 2.753E-09 2.548E-09 1.32E-09 9.601E-10 6.969E-10 6.107E-10 4.726E-10 2.237E-10 2.259E-10 1.811E-10 7.379E-11 6.033E-11 8.76E-11 3.16E-10 1.08E-09 2.101E-09 1.615E-09 1.192E-09 1.296E-09 1.36E-09 1.431E-09 1.357E-09 1.431E-09 2.153E-09 2.753E-09 2.548E-09 1.32E-09 9.601E-10 6.969E-10 6.107E-10 4.726E-10 2.237E-10 2.259E-10 1.811E-10 7.379E-11 6.033E-11 8.76E-11 3.16E-10 1.08E-09 2.101E-09 
OLET 1.066E-08 8.192E-09 6.044E-09 6.571E-09 6.899E-09 7.255E-09 6.881E-09 7.259E-09 1.092E-08 1.396E-08 1.293E-08 6.697E-09 4.869E-09 3.535E-09 3.097E-09 2.397E-09 1.135E-09 1.145E-09 9.183E-10 3.742E-10 3.06E-10 4.443E-10 1.603E-09 5.477E-09 1.066E-08 8.192E-09 6.044E-09 6.571E-09 6.899E-09 7.255E-09 6.881E-09 7.259E-09 1.092E-08 1.396E-08 1.293E-08 6.697E-09 4.869E-09 3.535E-09 3.097E-09 2.397E-09 1.135E-09 1.145E-09 9.183E-10 3.742E-10 3.06E-10 4.443E-10 1.603E-09 5.477E-09 1.066E-08 
TOL 9.152E-09 1.306E-08 1.163E-08 1.204E-08 1.23E-08 1.262E-08 1.233E-08 1.261E-08 1.53E-08 1.709E-08 1.101E-08 6.276E-09 4.617E-09 3.425E-09 3.015E-09 2.363E-09 1.345E-09 1.006E-09 8.093E-10 3.693E-10 3.159E-10 4.278E-10 1.395E-09 4.716E-09 9.152E-09 1.306E-08 1.163E-08 1.204E-08 1.23E-08 1.262E-08 1.233E-08 1.261E-08 1.53E-08 1.709E-08 1.101E-08 6.276E-09 4.617E-09 3.425E-09 3.015E-09 2.363E-09 1.345E-09 1.006E-09 8.093E-10 3.693E-10 3.159E-10 4.278E-10 1.395E-09 4.716E-09 9.152E-09 
XYL 1.103E-08 9.401E-09 7.207E-09 7.697E-09 7.995E-09 8.347E-09 7.995E-09 8.383E-09 1.189E-08 1.467E-08 1.27E-08 6.764E-09 4.972E-09 3.661E-09 3.249E-09 2.564E-09 1.349E-09 1.334E-09 1.071E-09 5.311E-10 4.643E-10 6.024E-10 1.684E-09 5.634E-10 1.103E-08 9.401E-09 7.207E-09 7.697E-09 7.995E-09 8.347E-09 7.995E-09 8.383E-09 1.189E-08 1.467E-08 1.27E-08 6.764E-09 4.972E-09 3.661E-09 3.249E-09 2.564E-09 1.349E-09 1.334E-09 1.071E-09 5.311E-10 4.643E-10 6.024E-10 1.684E-09 5.634E-10 1.103E-08 
