# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 3.493E-09 4.521E-09 4.198E-09 4.289E-09 4.307E-09 4.359E-09 4.326E-09 4.355E-09 4.586E-09 4.407E-09 3.695E-09 3.182E-09 3.153E-09 2.975E-09 2.914E-09 2.836E-09 2.364E-09 2.2E-09 2.174E-09 2.122E-09 2.11E-09 2.122E-09 2.24E-09 2.615E-09 3.493E-09 4.521E-09 4.198E-09 4.289E-09 4.307E-09 4.359E-09 4.326E-09 4.355E-09 4.586E-09 4.407E-09 3.695E-09 3.182E-09 3.153E-09 2.975E-09 2.914E-09 2.836E-09 2.364E-09 2.2E-09 2.174E-09 2.122E-09 2.11E-09 2.122E-09 2.24E-09 2.615E-09 3.493E-09 
NO2 1.343E-09 1.48E-09 1.36E-09 1.457E-09 1.497E-09 1.564E-09 1.511E-09 1.577E-09 1.515E-09 1.769E-09 1.469E-09 1.302E-09 1.057E-09 8.592E-10 7.983E-10 6.824E-10 4.277E-10 3.94E-10 3.538E-10 2.733E-10 2.629E-10 2.806E-10 4.383E-10 8.441E-10 1.343E-09 1.48E-09 1.36E-09 1.457E-09 1.497E-09 1.564E-09 1.511E-09 1.577E-09 1.515E-09 1.769E-09 1.469E-09 1.302E-09 1.057E-09 8.592E-10 7.983E-10 6.824E-10 4.277E-10 3.94E-10 3.538E-10 2.733E-10 2.629E-10 2.806E-10 4.383E-10 8.441E-10 1.343E-09 
NO 4.838E-08 5.333E-08 4.902E-08 5.248E-08 5.395E-08 5.637E-08 5.443E-08 5.683E-08 5.46E-08 6.374E-08 5.294E-08 4.692E-08 3.807E-08 3.096E-08 2.877E-08 2.461E-08 1.542E-08 1.42E-08 1.275E-08 9.854E-09 9.467E-09 1.011E-08 1.579E-08 3.042E-08 4.838E-08 5.333E-08 4.902E-08 5.248E-08 5.395E-08 5.637E-08 5.443E-08 5.683E-08 5.46E-08 6.374E-08 5.294E-08 4.692E-08 3.807E-08 3.096E-08 2.877E-08 2.461E-08 1.542E-08 1.42E-08 1.275E-08 9.854E-09 9.467E-09 1.011E-08 1.579E-08 3.042E-08 4.838E-08 
NH3 3.956E-09 3.856E-09 7.261E-09 6.494E-09 7.267E-09 8.33E-09 7.309E-09 7.994E-09 5.967E-09 2.988E-09 2.399E-09 1.131E-09 9.245E-10 1.014E-09 1.208E-09 1.213E-09 4.412E-10 1.199E-09 4.359E-10 4.286E-10 4.388E-10 4.583E-10 4.795E-10 1.217E-09 3.956E-09 3.856E-09 7.261E-09 6.494E-09 7.267E-09 8.33E-09 7.309E-09 7.994E-09 5.967E-09 2.988E-09 2.399E-09 1.131E-09 9.245E-10 1.014E-09 1.208E-09 1.213E-09 4.412E-10 1.199E-09 4.359E-10 4.286E-10 4.388E-10 4.583E-10 4.795E-10 1.217E-09 3.956E-09 
CO 3.392E-07 2.526E-07 1.797E-07 1.929E-07 2.015E-07 2.125E-07 2.012E-07 2.123E-07 3.002E-07 3.829E-07 3.52E-07 1.979E-07 1.449E-07 1.054E-07 9.294E-08 7.191E-08 3.477E-08 3.393E-08 2.774E-08 1.104E-08 8.896E-09 1.323E-08 4.686E-08 1.704E-07 3.392E-07 2.526E-07 1.797E-07 1.929E-07 2.015E-07 2.125E-07 2.012E-07 2.123E-07 3.002E-07 3.829E-07 3.52E-07 1.979E-07 1.449E-07 1.054E-07 9.294E-08 7.191E-08 3.477E-08 3.393E-08 2.774E-08 1.104E-08 8.896E-09 1.323E-08 4.686E-08 1.704E-07 3.392E-07 
ALD2 4.522E-10 3.409E-10 2.497E-10 2.721E-10 2.859E-10 3.008E-10 2.838E-10 3.003E-10 4.387E-10 5.665E-10 5.274E-10 2.872E-10 2.085E-10 1.508E-10 1.329E-10 1.02E-10 4.74E-11 4.693E-11 3.8E-11 1.375E-11 1.07E-11 1.687E-11 6.452E-11 2.316E-10 4.522E-10 3.409E-10 2.497E-10 2.721E-10 2.859E-10 3.008E-10 2.838E-10 3.003E-10 4.387E-10 5.665E-10 5.274E-10 2.872E-10 2.085E-10 1.508E-10 1.329E-10 1.02E-10 4.74E-11 4.693E-11 3.8E-11 1.375E-11 1.07E-11 1.687E-11 6.452E-11 2.316E-10 4.522E-10 
HCHO 2.717E-09 2.158E-09 1.633E-09 1.766E-09 1.843E-09 1.933E-09 1.834E-09 1.931E-09 2.736E-09 3.47E-09 3.146E-09 1.741E-09 1.287E-09 9.449E-10 8.378E-10 6.542E-10 3.136E-10 3.116E-10 2.567E-10 1.149E-10 9.69E-11 1.322E-10 4.144E-10 1.399E-09 2.717E-09 2.158E-09 1.633E-09 1.766E-09 1.843E-09 1.933E-09 1.834E-09 1.931E-09 2.736E-09 3.47E-09 3.146E-09 1.741E-09 1.287E-09 9.449E-10 8.378E-10 6.542E-10 3.136E-10 3.116E-10 2.567E-10 1.149E-10 9.69E-11 1.322E-10 4.144E-10 1.399E-09 2.717E-09 
ETH 2.956E-08 2.224E-08 1.615E-08 1.75E-08 1.835E-08 1.933E-08 1.826E-08 1.926E-08 2.887E-08 3.709E-08 3.435E-08 1.832E-08 1.34E-08 9.79E-09 8.655E-09 6.585E-09 3.122E-09 3.08E-09 2.518E-09 9.854E-10 7.95E-10 1.186E-09 4.241E-09 1.515E-08 2.956E-08 2.224E-08 1.615E-08 1.75E-08 1.835E-08 1.933E-08 1.826E-08 1.926E-08 2.887E-08 3.709E-08 3.435E-08 1.832E-08 1.34E-08 9.79E-09 8.655E-09 6.585E-09 3.122E-09 3.08E-09 2.518E-09 9.854E-10 7.95E-10 1.186E-09 4.241E-09 1.515E-08 2.956E-08 
OLEI 2.563E-09 1.971E-09 1.454E-09 1.581E-09 1.659E-09 1.745E-09 1.655E-09 1.746E-09 2.626E-09 3.359E-09 3.109E-09 1.611E-09 1.171E-09 8.502E-10 7.45E-10 5.766E-10 2.729E-10 2.755E-10 2.209E-10 9.002E-11 7.36E-11 1.069E-10 3.855E-10 1.317E-09 2.563E-09 1.971E-09 1.454E-09 1.581E-09 1.659E-09 1.745E-09 1.655E-09 1.746E-09 2.626E-09 3.359E-09 3.109E-09 1.611E-09 1.171E-09 8.502E-10 7.45E-10 5.766E-10 2.729E-10 2.755E-10 2.209E-10 9.002E-11 7.36E-11 1.069E-10 3.855E-10 1.317E-09 2.563E-09 
OLET 6.773E-09 5.207E-09 3.842E-09 4.177E-09 4.385E-09 4.612E-09 4.374E-09 4.614E-09 6.939E-09 8.876E-09 8.216E-09 4.256E-09 3.095E-09 2.247E-09 1.969E-09 1.524E-09 7.211E-10 7.281E-10 5.837E-10 2.379E-10 1.945E-10 2.824E-10 1.019E-09 3.481E-09 6.773E-09 5.207E-09 3.842E-09 4.177E-09 4.385E-09 4.612E-09 4.374E-09 4.614E-09 6.939E-09 8.876E-09 8.216E-09 4.256E-09 3.095E-09 2.247E-09 1.969E-09 1.524E-09 7.211E-10 7.281E-10 5.837E-10 2.379E-10 1.945E-10 2.824E-10 1.019E-09 3.481E-09 6.773E-09 
TOL 4.741E-09 6.766E-09 6.027E-09 6.236E-09 6.374E-09 6.536E-09 6.387E-09 6.533E-09 7.927E-09 8.852E-09 5.703E-09 3.252E-09 2.392E-09 1.774E-09 1.562E-09 1.224E-09 6.968E-10 5.211E-10 4.193E-10 1.913E-10 1.637E-10 2.216E-10 7.227E-10 2.443E-09 4.741E-09 6.766E-09 6.027E-09 6.236E-09 6.374E-09 6.536E-09 6.387E-09 6.533E-09 7.927E-09 8.852E-09 5.703E-09 3.252E-09 2.392E-09 1.774E-09 1.562E-09 1.224E-09 6.968E-10 5.211E-10 4.193E-10 1.913E-10 1.637E-10 2.216E-10 7.227E-10 2.443E-09 4.741E-09 
XYL 1.064E-08 9.07E-09 6.954E-09 7.427E-09 7.714E-09 8.054E-09 7.714E-09 8.088E-09 1.147E-08 1.415E-08 1.226E-08 6.526E-09 4.797E-09 3.532E-09 3.135E-09 2.474E-09 1.302E-09 1.287E-09 1.033E-09 5.124E-10 4.48E-10 5.812E-10 1.625E-09 5.436E-10 1.064E-08 9.07E-09 6.954E-09 7.427E-09 7.714E-09 8.054E-09 7.714E-09 8.088E-09 1.147E-08 1.415E-08 1.226E-08 6.526E-09 4.797E-09 3.532E-09 3.135E-09 2.474E-09 1.302E-09 1.287E-09 1.033E-09 5.124E-10 4.48E-10 5.812E-10 1.625E-09 5.436E-10 1.064E-08 
