# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 9.013E-09 1.167E-08 1.083E-08 1.107E-08 1.111E-08 1.125E-08 1.116E-08 1.124E-08 1.184E-08 1.137E-08 9.537E-09 8.213E-09 8.138E-09 7.678E-09 7.521E-09 7.318E-09 6.101E-09 5.677E-09 5.611E-09 5.477E-09 5.445E-09 5.477E-09 5.779E-09 6.748E-09 9.013E-09 1.167E-08 1.083E-08 1.107E-08 1.111E-08 1.125E-08 1.116E-08 1.124E-08 1.184E-08 1.137E-08 9.537E-09 8.213E-09 8.138E-09 7.678E-09 7.521E-09 7.318E-09 6.101E-09 5.677E-09 5.611E-09 5.477E-09 5.445E-09 5.477E-09 5.779E-09 6.748E-09 9.013E-09 
NO2 1.427E-10 1.574E-10 1.446E-10 1.549E-10 1.592E-10 1.663E-10 1.606E-10 1.676E-10 1.611E-10 1.881E-10 1.561E-10 1.384E-10 1.123E-10 9.133E-11 8.487E-11 7.255E-11 4.547E-11 4.188E-11 3.761E-11 2.906E-11 2.794E-11 2.983E-11 4.659E-11 8.973E-11 1.427E-10 1.574E-10 1.446E-10 1.549E-10 1.592E-10 1.663E-10 1.606E-10 1.676E-10 1.611E-10 1.881E-10 1.561E-10 1.384E-10 1.123E-10 9.133E-11 8.487E-11 7.255E-11 4.547E-11 4.188E-11 3.761E-11 2.906E-11 2.794E-11 2.983E-11 4.659E-11 8.973E-11 1.427E-10 
NO 3.027E-08 3.337E-08 3.067E-08 3.284E-08 3.375E-08 3.527E-08 3.405E-08 3.555E-08 3.416E-08 3.988E-08 3.312E-08 2.936E-08 2.382E-08 1.937E-08 1.8E-08 1.539E-08 9.645E-09 8.882E-09 7.976E-09 6.165E-09 5.923E-09 6.328E-09 9.882E-09 1.903E-08 3.027E-08 3.337E-08 3.067E-08 3.284E-08 3.375E-08 3.527E-08 3.405E-08 3.555E-08 3.416E-08 3.988E-08 3.312E-08 2.936E-08 2.382E-08 1.937E-08 1.8E-08 1.539E-08 9.645E-09 8.882E-09 7.976E-09 6.165E-09 5.923E-09 6.328E-09 9.882E-09 1.903E-08 3.027E-08 
NH3 6.95E-09 6.774E-09 1.276E-08 1.141E-08 1.277E-08 1.463E-08 1.284E-08 1.404E-08 1.048E-08 5.249E-09 4.214E-09 1.987E-09 1.624E-09 1.781E-09 2.122E-09 2.131E-09 7.751E-10 2.107E-09 7.658E-10 7.529E-10 7.708E-10 8.051E-10 8.424E-10 2.137E-09 6.95E-09 6.774E-09 1.276E-08 1.141E-08 1.277E-08 1.463E-08 1.284E-08 1.404E-08 1.048E-08 5.249E-09 4.214E-09 1.987E-09 1.624E-09 1.781E-09 2.122E-09 2.131E-09 7.751E-10 2.107E-09 7.658E-10 7.529E-10 7.708E-10 8.051E-10 8.424E-10 2.137E-09 6.95E-09 
CO 4.943E-07 3.68E-07 2.619E-07 2.811E-07 2.936E-07 3.097E-07 2.933E-07 3.094E-07 4.375E-07 5.58E-07 5.129E-07 2.883E-07 2.112E-07 1.537E-07 1.354E-07 1.048E-07 5.068E-08 4.944E-08 4.042E-08 1.609E-08 1.296E-08 1.928E-08 6.829E-08 2.483E-07 4.943E-07 3.68E-07 2.619E-07 2.811E-07 2.936E-07 3.097E-07 2.933E-07 3.094E-07 4.375E-07 5.58E-07 5.129E-07 2.883E-07 2.112E-07 1.537E-07 1.354E-07 1.048E-07 5.068E-08 4.944E-08 4.042E-08 1.609E-08 1.296E-08 1.928E-08 6.829E-08 2.483E-07 4.943E-07 
ALD2 2.705E-09 2.039E-09 1.493E-09 1.627E-09 1.71E-09 1.799E-09 1.697E-09 1.796E-09 2.624E-09 3.388E-09 3.155E-09 1.718E-09 1.247E-09 9.021E-10 7.951E-10 6.1E-10 2.835E-10 2.807E-10 2.273E-10 8.221E-11 6.402E-11 1.009E-10 3.859E-10 1.385E-09 2.705E-09 2.039E-09 1.493E-09 1.627E-09 1.71E-09 1.799E-09 1.697E-09 1.796E-09 2.624E-09 3.388E-09 3.155E-09 1.718E-09 1.247E-09 9.021E-10 7.951E-10 6.1E-10 2.835E-10 2.807E-10 2.273E-10 8.221E-11 6.402E-11 1.009E-10 3.859E-10 1.385E-09 2.705E-09 
HCHO 4.974E-09 3.95E-09 2.988E-09 3.232E-09 3.373E-09 3.537E-09 3.357E-09 3.534E-09 5.007E-09 6.352E-09 5.759E-09 3.186E-09 2.355E-09 1.729E-09 1.533E-09 1.197E-09 5.741E-10 5.704E-10 4.698E-10 2.103E-10 1.773E-10 2.42E-10 7.585E-10 2.56E-09 4.974E-09 3.95E-09 2.988E-09 3.232E-09 3.373E-09 3.537E-09 3.357E-09 3.534E-09 5.007E-09 6.352E-09 5.759E-09 3.186E-09 2.355E-09 1.729E-09 1.533E-09 1.197E-09 5.741E-10 5.704E-10 4.698E-10 2.103E-10 1.773E-10 2.42E-10 7.585E-10 2.56E-09 4.974E-09 
ETH 9.605E-09 7.225E-09 5.246E-09 5.688E-09 5.963E-09 6.28E-09 5.932E-09 6.259E-09 9.381E-09 1.205E-08 1.116E-08 5.953E-09 4.355E-09 3.181E-09 2.812E-09 2.14E-09 1.014E-09 1.001E-09 8.181E-10 3.202E-10 2.583E-10 3.854E-10 1.378E-09 4.923E-09 9.605E-09 7.225E-09 5.246E-09 5.688E-09 5.963E-09 6.28E-09 5.932E-09 6.259E-09 9.381E-09 1.205E-08 1.116E-08 5.953E-09 4.355E-09 3.181E-09 2.812E-09 2.14E-09 1.014E-09 1.001E-09 8.181E-10 3.202E-10 2.583E-10 3.854E-10 1.378E-09 4.923E-09 9.605E-09 
OLEI 5.938E-09 4.565E-09 3.368E-09 3.662E-09 3.845E-09 4.043E-09 3.835E-09 4.045E-09 6.084E-09 7.782E-09 7.203E-09 3.732E-09 2.713E-09 1.97E-09 1.726E-09 1.336E-09 6.322E-10 6.383E-10 5.117E-10 2.085E-10 1.705E-10 2.476E-10 8.932E-10 3.052E-09 5.938E-09 4.565E-09 3.368E-09 3.662E-09 3.845E-09 4.043E-09 3.835E-09 4.045E-09 6.084E-09 7.782E-09 7.203E-09 3.732E-09 2.713E-09 1.97E-09 1.726E-09 1.336E-09 6.322E-10 6.383E-10 5.117E-10 2.085E-10 1.705E-10 2.476E-10 8.932E-10 3.052E-09 5.938E-09 
OLET 8.782E-09 6.752E-09 4.982E-09 5.416E-09 5.686E-09 5.98E-09 5.671E-09 5.983E-09 8.998E-09 1.151E-08 1.065E-08 5.519E-09 4.013E-09 2.913E-09 2.553E-09 1.976E-09 9.351E-10 9.441E-10 7.569E-10 3.084E-10 2.522E-10 3.662E-10 1.321E-09 4.514E-09 8.782E-09 6.752E-09 4.982E-09 5.416E-09 5.686E-09 5.98E-09 5.671E-09 5.983E-09 8.998E-09 1.151E-08 1.065E-08 5.519E-09 4.013E-09 2.913E-09 2.553E-09 1.976E-09 9.351E-10 9.441E-10 7.569E-10 3.084E-10 2.522E-10 3.662E-10 1.321E-09 4.514E-09 8.782E-09 
TOL 2.742E-09 3.913E-09 3.486E-09 3.607E-09 3.687E-09 3.78E-09 3.694E-09 3.779E-09 4.585E-09 5.12E-09 3.299E-09 1.881E-09 1.384E-09 1.026E-09 9.035E-10 7.08E-10 4.03E-10 3.014E-10 2.425E-10 1.107E-10 9.467E-11 1.282E-10 4.18E-10 1.413E-09 2.742E-09 3.913E-09 3.486E-09 3.607E-09 3.687E-09 3.78E-09 3.694E-09 3.779E-09 4.585E-09 5.12E-09 3.299E-09 1.881E-09 1.384E-09 1.026E-09 9.035E-10 7.08E-10 4.03E-10 3.014E-10 2.425E-10 1.107E-10 9.467E-11 1.282E-10 4.18E-10 1.413E-09 2.742E-09 
XYL 8.778E-09 7.485E-09 5.738E-09 6.129E-09 6.365E-09 6.646E-09 6.365E-09 6.674E-09 9.463E-09 1.168E-08 1.012E-08 5.385E-09 3.959E-09 2.915E-09 2.587E-09 2.041E-09 1.074E-09 1.062E-09 8.524E-10 4.228E-10 3.697E-10 4.796E-10 1.341E-09 4.485E-10 8.778E-09 7.485E-09 5.738E-09 6.129E-09 6.365E-09 6.646E-09 6.365E-09 6.674E-09 9.463E-09 1.168E-08 1.012E-08 5.385E-09 3.959E-09 2.915E-09 2.587E-09 2.041E-09 1.074E-09 1.062E-09 8.524E-10 4.228E-10 3.697E-10 4.796E-10 1.341E-09 4.485E-10 8.778E-09 
