# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.258E-08 1.629E-08 1.512E-08 1.545E-08 1.552E-08 1.57E-08 1.558E-08 1.569E-08 1.652E-08 1.588E-08 1.331E-08 1.146E-08 1.136E-08 1.072E-08 1.05E-08 1.022E-08 8.517E-09 7.926E-09 7.833E-09 7.646E-09 7.602E-09 7.646E-09 8.068E-09 9.42E-09 1.258E-08 1.629E-08 1.512E-08 1.545E-08 1.552E-08 1.57E-08 1.558E-08 1.569E-08 1.652E-08 1.588E-08 1.331E-08 1.146E-08 1.136E-08 1.072E-08 1.05E-08 1.022E-08 8.517E-09 7.926E-09 7.833E-09 7.646E-09 7.602E-09 7.646E-09 8.068E-09 9.42E-09 1.258E-08 
NO2 3.001E-09 3.309E-09 3.04E-09 3.257E-09 3.347E-09 3.497E-09 3.377E-09 3.525E-09 3.388E-09 3.955E-09 3.283E-09 2.911E-09 2.362E-09 1.921E-09 1.785E-09 1.526E-09 9.561E-10 8.807E-10 7.909E-10 6.11E-10 5.876E-10 6.273E-10 9.797E-10 1.887E-09 3.001E-09 3.309E-09 3.04E-09 3.257E-09 3.347E-09 3.497E-09 3.377E-09 3.525E-09 3.388E-09 3.955E-09 3.283E-09 2.911E-09 2.362E-09 1.921E-09 1.785E-09 1.526E-09 9.561E-10 8.807E-10 7.909E-10 6.11E-10 5.876E-10 6.273E-10 9.797E-10 1.887E-09 3.001E-09 
NO 5.655E-08 6.235E-08 5.73E-08 6.135E-08 6.306E-08 6.59E-08 6.363E-08 6.643E-08 6.382E-08 7.452E-08 6.188E-08 5.485E-08 4.45E-08 3.619E-08 3.363E-08 2.876E-08 1.802E-08 1.659E-08 1.49E-08 1.152E-08 1.107E-08 1.182E-08 1.846E-08 3.556E-08 5.655E-08 6.235E-08 5.73E-08 6.135E-08 6.306E-08 6.59E-08 6.363E-08 6.643E-08 6.382E-08 7.452E-08 6.188E-08 5.485E-08 4.45E-08 3.619E-08 3.363E-08 2.876E-08 1.802E-08 1.659E-08 1.49E-08 1.152E-08 1.107E-08 1.182E-08 1.846E-08 3.556E-08 5.655E-08 
NH3 1.486E-09 1.448E-09 2.727E-09 2.439E-09 2.729E-09 3.128E-09 2.745E-09 3.002E-09 2.241E-09 1.122E-09 9.009E-10 4.247E-10 3.472E-10 3.807E-10 4.536E-10 4.555E-10 1.657E-10 4.504E-10 1.637E-10 1.61E-10 1.648E-10 1.721E-10 1.801E-10 4.569E-10 1.486E-09 1.448E-09 2.727E-09 2.439E-09 2.729E-09 3.128E-09 2.745E-09 3.002E-09 2.241E-09 1.122E-09 9.009E-10 4.247E-10 3.472E-10 3.807E-10 4.536E-10 4.555E-10 1.657E-10 4.504E-10 1.637E-10 1.61E-10 1.648E-10 1.721E-10 1.801E-10 4.569E-10 1.486E-09 
CO 1.217E-06 9.066E-07 6.452E-07 6.924E-07 7.233E-07 7.629E-07 7.224E-07 7.621E-07 1.078E-06 1.375E-06 1.263E-06 7.102E-07 5.201E-07 3.785E-07 3.336E-07 2.581E-07 1.248E-07 1.218E-07 9.957E-08 3.962E-08 3.193E-08 4.749E-08 1.682E-07 6.116E-07 1.217E-06 9.066E-07 6.452E-07 6.924E-07 7.233E-07 7.629E-07 7.224E-07 7.621E-07 1.078E-06 1.375E-06 1.263E-06 7.102E-07 5.201E-07 3.785E-07 3.336E-07 2.581E-07 1.248E-07 1.218E-07 9.957E-08 3.962E-08 3.193E-08 4.749E-08 1.682E-07 6.116E-07 1.217E-06 
ALD2 2.607E-09 1.965E-09 1.439E-09 1.568E-09 1.648E-09 1.734E-09 1.636E-09 1.731E-09 2.528E-09 3.265E-09 3.04E-09 1.656E-09 1.202E-09 8.693E-10 7.662E-10 5.878E-10 2.732E-10 2.705E-10 2.19E-10 7.922E-11 6.169E-11 9.723E-11 3.718E-10 1.335E-09 2.607E-09 1.965E-09 1.439E-09 1.568E-09 1.648E-09 1.734E-09 1.636E-09 1.731E-09 2.528E-09 3.265E-09 3.04E-09 1.656E-09 1.202E-09 8.693E-10 7.662E-10 5.878E-10 2.732E-10 2.705E-10 2.19E-10 7.922E-11 6.169E-11 9.723E-11 3.718E-10 1.335E-09 2.607E-09 
HCHO 5.155E-11 4.094E-11 3.097E-11 3.35E-11 3.496E-11 3.666E-11 3.48E-11 3.662E-11 5.19E-11 6.583E-11 5.969E-11 3.302E-11 2.441E-11 1.792E-11 1.589E-11 1.241E-11 5.95E-12 5.912E-12 4.87E-12 2.18E-12 1.838E-12 2.508E-12 7.862E-12 2.653E-11 5.155E-11 4.094E-11 3.097E-11 3.35E-11 3.496E-11 3.666E-11 3.48E-11 3.662E-11 5.19E-11 6.583E-11 5.969E-11 3.302E-11 2.441E-11 1.792E-11 1.589E-11 1.241E-11 5.95E-12 5.912E-12 4.87E-12 2.18E-12 1.838E-12 2.508E-12 7.862E-12 2.653E-11 5.155E-11 
ETH 9.264E-09 6.969E-09 5.06E-09 5.486E-09 5.752E-09 6.057E-09 5.722E-09 6.037E-09 9.048E-09 1.162E-08 1.077E-08 5.742E-09 4.2E-09 3.068E-09 2.712E-09 2.064E-09 9.785E-10 9.654E-10 7.891E-10 3.088E-10 2.492E-10 3.717E-10 1.329E-09 4.748E-09 9.264E-09 6.969E-09 5.06E-09 5.486E-09 5.752E-09 6.057E-09 5.722E-09 6.037E-09 9.048E-09 1.162E-08 1.077E-08 5.742E-09 4.2E-09 3.068E-09 2.712E-09 2.064E-09 9.785E-10 9.654E-10 7.891E-10 3.088E-10 2.492E-10 3.717E-10 1.329E-09 4.748E-09 9.264E-09 
OLEI 6.771E-09 5.206E-09 3.841E-09 4.176E-09 4.384E-09 4.61E-09 4.373E-09 4.613E-09 6.937E-09 8.874E-09 8.214E-09 4.255E-09 3.094E-09 2.246E-09 1.968E-09 1.523E-09 7.209E-10 7.279E-10 5.835E-10 2.378E-10 1.944E-10 2.823E-10 1.019E-09 3.48E-09 6.771E-09 5.206E-09 3.841E-09 4.176E-09 4.384E-09 4.61E-09 4.373E-09 4.613E-09 6.937E-09 8.874E-09 8.214E-09 4.255E-09 3.094E-09 2.246E-09 1.968E-09 1.523E-09 7.209E-10 7.279E-10 5.835E-10 2.378E-10 1.944E-10 2.823E-10 1.019E-09 3.48E-09 6.771E-09 
OLET 3.573E-09 2.747E-09 2.027E-09 2.204E-09 2.314E-09 2.433E-09 2.308E-09 2.434E-09 3.661E-09 4.683E-09 4.334E-09 2.246E-09 1.633E-09 1.185E-09 1.039E-09 8.038E-10 3.805E-10 3.841E-10 3.08E-10 1.255E-10 1.026E-10 1.49E-10 5.375E-10 1.837E-09 3.573E-09 2.747E-09 2.027E-09 2.204E-09 2.314E-09 2.433E-09 2.308E-09 2.434E-09 3.661E-09 4.683E-09 4.334E-09 2.246E-09 1.633E-09 1.185E-09 1.039E-09 8.038E-10 3.805E-10 3.841E-10 3.08E-10 1.255E-10 1.026E-10 1.49E-10 5.375E-10 1.837E-09 3.573E-09 
TOL 1.208E-08 1.723E-08 1.535E-08 1.588E-08 1.624E-08 1.665E-08 1.627E-08 1.664E-08 2.019E-08 2.255E-08 1.453E-08 8.282E-09 6.093E-09 4.519E-09 3.979E-09 3.118E-09 1.775E-09 1.327E-09 1.068E-09 4.873E-10 4.169E-10 5.645E-10 1.841E-09 6.223E-09 1.208E-08 1.723E-08 1.535E-08 1.588E-08 1.624E-08 1.665E-08 1.627E-08 1.664E-08 2.019E-08 2.255E-08 1.453E-08 8.282E-09 6.093E-09 4.519E-09 3.979E-09 3.118E-09 1.775E-09 1.327E-09 1.068E-09 4.873E-10 4.169E-10 5.645E-10 1.841E-09 6.223E-09 1.208E-08 
XYL 8.259E-09 7.042E-09 5.399E-09 5.766E-09 5.989E-09 6.253E-09 5.989E-09 6.279E-09 8.904E-09 1.099E-08 9.517E-09 5.067E-09 3.725E-09 2.742E-09 2.434E-09 1.921E-09 1.011E-09 9.991E-10 8.02E-10 3.978E-10 3.478E-10 4.512E-10 1.261E-09 4.22E-10 8.259E-09 7.042E-09 5.399E-09 5.766E-09 5.989E-09 6.253E-09 5.989E-09 6.279E-09 8.904E-09 1.099E-08 9.517E-09 5.067E-09 3.725E-09 2.742E-09 2.434E-09 1.921E-09 1.011E-09 9.991E-10 8.02E-10 3.978E-10 3.478E-10 4.512E-10 1.261E-09 4.22E-10 8.259E-09 
