# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.495E-08 1.936E-08 1.797E-08 1.836E-08 1.844E-08 1.866E-08 1.852E-08 1.865E-08 1.964E-08 1.887E-08 1.582E-08 1.362E-08 1.35E-08 1.274E-08 1.248E-08 1.214E-08 1.012E-08 9.419E-09 9.309E-09 9.087E-09 9.034E-09 9.087E-09 9.588E-09 1.12E-08 1.495E-08 1.936E-08 1.797E-08 1.836E-08 1.844E-08 1.866E-08 1.852E-08 1.865E-08 1.964E-08 1.887E-08 1.582E-08 1.362E-08 1.35E-08 1.274E-08 1.248E-08 1.214E-08 1.012E-08 9.419E-09 9.309E-09 9.087E-09 9.034E-09 9.087E-09 9.588E-09 1.12E-08 1.495E-08 
NO2 1.649E-10 1.818E-10 1.67E-10 1.789E-10 1.838E-10 1.921E-10 1.855E-10 1.936E-10 1.861E-10 2.172E-10 1.803E-10 1.599E-10 1.297E-10 1.055E-10 9.802E-11 8.379E-11 5.251E-11 4.837E-11 4.344E-11 3.356E-11 3.227E-11 3.445E-11 5.381E-11 1.036E-10 1.649E-10 1.818E-10 1.67E-10 1.789E-10 1.838E-10 1.921E-10 1.855E-10 1.936E-10 1.861E-10 2.172E-10 1.803E-10 1.599E-10 1.297E-10 1.055E-10 9.802E-11 8.379E-11 5.251E-11 4.837E-11 4.344E-11 3.356E-11 3.227E-11 3.445E-11 5.381E-11 1.036E-10 1.649E-10 
NO 5.504E-08 6.067E-08 5.576E-08 5.971E-08 6.137E-08 6.413E-08 6.192E-08 6.465E-08 6.211E-08 7.252E-08 6.022E-08 5.338E-08 4.331E-08 3.522E-08 3.273E-08 2.799E-08 1.754E-08 1.615E-08 1.45E-08 1.121E-08 1.077E-08 1.151E-08 1.797E-08 3.461E-08 5.504E-08 6.067E-08 5.576E-08 5.971E-08 6.137E-08 6.413E-08 6.192E-08 6.465E-08 6.211E-08 7.252E-08 6.022E-08 5.338E-08 4.331E-08 3.522E-08 3.273E-08 2.799E-08 1.754E-08 1.615E-08 1.45E-08 1.121E-08 1.077E-08 1.151E-08 1.797E-08 3.461E-08 5.504E-08 
NH3 1.994E-09 1.944E-09 3.66E-09 3.274E-09 3.664E-09 4.2E-09 3.685E-09 4.03E-09 3.008E-09 1.506E-09 1.209E-09 5.701E-10 4.661E-10 5.111E-10 6.089E-10 6.115E-10 2.224E-10 6.045E-10 2.197E-10 2.161E-10 2.212E-10 2.31E-10 2.417E-10 6.134E-10 1.994E-09 1.944E-09 3.66E-09 3.274E-09 3.664E-09 4.2E-09 3.685E-09 4.03E-09 3.008E-09 1.506E-09 1.209E-09 5.701E-10 4.661E-10 5.111E-10 6.089E-10 6.115E-10 2.224E-10 6.045E-10 2.197E-10 2.161E-10 2.212E-10 2.31E-10 2.417E-10 6.134E-10 1.994E-09 
CO 1.548E-06 1.153E-06 8.204E-07 8.804E-07 9.197E-07 9.701E-07 9.185E-07 9.691E-07 1.37E-06 1.748E-06 1.607E-06 9.031E-07 6.614E-07 4.813E-07 4.242E-07 3.282E-07 1.587E-07 1.549E-07 1.266E-07 5.038E-08 4.06E-08 6.039E-08 2.139E-07 7.777E-07 1.548E-06 1.153E-06 8.204E-07 8.804E-07 9.197E-07 9.701E-07 9.185E-07 9.691E-07 1.37E-06 1.748E-06 1.607E-06 9.031E-07 6.614E-07 4.813E-07 4.242E-07 3.282E-07 1.587E-07 1.549E-07 1.266E-07 5.038E-08 4.06E-08 6.039E-08 2.139E-07 7.777E-07 1.548E-06 
ALD2 2.585E-09 1.949E-09 1.427E-09 1.556E-09 1.635E-09 1.72E-09 1.622E-09 1.717E-09 2.508E-09 3.239E-09 3.015E-09 1.642E-09 1.192E-09 8.622E-10 7.6E-10 5.83E-10 2.71E-10 2.683E-10 2.172E-10 7.858E-11 6.119E-11 9.645E-11 3.688E-10 1.324E-09 2.585E-09 1.949E-09 1.427E-09 1.556E-09 1.635E-09 1.72E-09 1.622E-09 1.717E-09 2.508E-09 3.239E-09 3.015E-09 1.642E-09 1.192E-09 8.622E-10 7.6E-10 5.83E-10 2.71E-10 2.683E-10 2.172E-10 7.858E-11 6.119E-11 9.645E-11 3.688E-10 1.324E-09 2.585E-09 
HCHO 5.491E-09 4.361E-09 3.299E-09 3.568E-09 3.724E-09 3.905E-09 3.706E-09 3.901E-09 5.528E-09 7.012E-09 6.358E-09 3.517E-09 2.6E-09 1.909E-09 1.693E-09 1.322E-09 6.337E-10 6.297E-10 5.187E-10 2.322E-10 1.958E-10 2.672E-10 8.374E-10 2.826E-09 5.491E-09 4.361E-09 3.299E-09 3.568E-09 3.724E-09 3.905E-09 3.706E-09 3.901E-09 5.528E-09 7.012E-09 6.358E-09 3.517E-09 2.6E-09 1.909E-09 1.693E-09 1.322E-09 6.337E-10 6.297E-10 5.187E-10 2.322E-10 1.958E-10 2.672E-10 8.374E-10 2.826E-09 5.491E-09 
ETH 2.955E-08 2.223E-08 1.614E-08 1.75E-08 1.835E-08 1.932E-08 1.825E-08 1.926E-08 2.886E-08 3.708E-08 3.434E-08 1.831E-08 1.34E-08 9.787E-09 8.652E-09 6.583E-09 3.121E-09 3.08E-09 2.517E-09 9.851E-10 7.947E-10 1.186E-09 4.24E-09 1.515E-08 2.955E-08 2.223E-08 1.614E-08 1.75E-08 1.835E-08 1.932E-08 1.825E-08 1.926E-08 2.886E-08 3.708E-08 3.434E-08 1.831E-08 1.34E-08 9.787E-09 8.652E-09 6.583E-09 3.121E-09 3.08E-09 2.517E-09 9.851E-10 7.947E-10 1.186E-09 4.24E-09 1.515E-08 2.955E-08 
OLEI 8.757E-09 6.733E-09 4.968E-09 5.401E-09 5.67E-09 5.963E-09 5.655E-09 5.966E-09 8.972E-09 1.148E-08 1.062E-08 5.504E-09 4.002E-09 2.905E-09 2.546E-09 1.97E-09 9.324E-10 9.414E-10 7.547E-10 3.076E-10 2.515E-10 3.651E-10 1.317E-09 4.501E-09 8.757E-09 6.733E-09 4.968E-09 5.401E-09 5.67E-09 5.963E-09 5.655E-09 5.966E-09 8.972E-09 1.148E-08 1.062E-08 5.504E-09 4.002E-09 2.905E-09 2.546E-09 1.97E-09 9.324E-10 9.414E-10 7.547E-10 3.076E-10 2.515E-10 3.651E-10 1.317E-09 4.501E-09 8.757E-09 
OLET 6.753E-09 5.192E-09 3.83E-09 4.164E-09 4.372E-09 4.598E-09 4.361E-09 4.6E-09 6.918E-09 8.849E-09 8.191E-09 4.244E-09 3.086E-09 2.24E-09 1.963E-09 1.519E-09 7.19E-10 7.259E-10 5.819E-10 2.372E-10 1.939E-10 2.815E-10 1.016E-09 3.471E-09 6.753E-09 5.192E-09 3.83E-09 4.164E-09 4.372E-09 4.598E-09 4.361E-09 4.6E-09 6.918E-09 8.849E-09 8.191E-09 4.244E-09 3.086E-09 2.24E-09 1.963E-09 1.519E-09 7.19E-10 7.259E-10 5.819E-10 2.372E-10 1.939E-10 2.815E-10 1.016E-09 3.471E-09 6.753E-09 
TOL 9.963E-09 1.422E-08 1.266E-08 1.31E-08 1.339E-08 1.373E-08 1.342E-08 1.373E-08 1.666E-08 1.86E-08 1.198E-08 6.833E-09 5.027E-09 3.728E-09 3.282E-09 2.572E-09 1.464E-09 1.095E-09 8.81E-10 4.021E-10 3.439E-10 4.657E-10 1.519E-09 5.134E-09 9.963E-09 1.422E-08 1.266E-08 1.31E-08 1.339E-08 1.373E-08 1.342E-08 1.373E-08 1.666E-08 1.86E-08 1.198E-08 6.833E-09 5.027E-09 3.728E-09 3.282E-09 2.572E-09 1.464E-09 1.095E-09 8.81E-10 4.021E-10 3.439E-10 4.657E-10 1.519E-09 5.134E-09 9.963E-09 
XYL 6.018E-09 5.131E-09 3.934E-09 4.202E-09 4.364E-09 4.556E-09 4.364E-09 4.576E-09 6.488E-09 8.005E-09 6.935E-09 3.692E-09 2.714E-09 1.998E-09 1.773E-09 1.399E-09 7.365E-10 7.28E-10 5.844E-10 2.899E-10 2.534E-10 3.288E-10 9.192E-10 3.075E-10 6.018E-09 5.131E-09 3.934E-09 4.202E-09 4.364E-09 4.556E-09 4.364E-09 4.576E-09 6.488E-09 8.005E-09 6.935E-09 3.692E-09 2.714E-09 1.998E-09 1.773E-09 1.399E-09 7.365E-10 7.28E-10 5.844E-10 2.899E-10 2.534E-10 3.288E-10 9.192E-10 3.075E-10 6.018E-09 
