# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.109E-08 1.436E-08 1.333E-08 1.362E-08 1.368E-08 1.384E-08 1.374E-08 1.383E-08 1.457E-08 1.4E-08 1.174E-08 1.011E-08 1.001E-08 9.449E-09 9.255E-09 9.006E-09 7.508E-09 6.987E-09 6.905E-09 6.74E-09 6.701E-09 6.74E-09 7.112E-09 8.304E-09 1.109E-08 1.436E-08 1.333E-08 1.362E-08 1.368E-08 1.384E-08 1.374E-08 1.383E-08 1.457E-08 1.4E-08 1.174E-08 1.011E-08 1.001E-08 9.449E-09 9.255E-09 9.006E-09 7.508E-09 6.987E-09 6.905E-09 6.74E-09 6.701E-09 6.74E-09 7.112E-09 8.304E-09 1.109E-08 
NO2 2.031E-10 2.239E-10 2.057E-10 2.203E-10 2.264E-10 2.366E-10 2.285E-10 2.385E-10 2.292E-10 2.676E-10 2.221E-10 1.97E-10 1.598E-10 1.299E-10 1.207E-10 1.032E-10 6.469E-11 5.959E-11 5.351E-11 4.134E-11 3.975E-11 4.244E-11 6.629E-11 1.277E-10 2.031E-10 2.239E-10 2.057E-10 2.203E-10 2.264E-10 2.366E-10 2.285E-10 2.385E-10 2.292E-10 2.676E-10 2.221E-10 1.97E-10 1.598E-10 1.299E-10 1.207E-10 1.032E-10 6.469E-11 5.959E-11 5.351E-11 4.134E-11 3.975E-11 4.244E-11 6.629E-11 1.277E-10 2.031E-10 
NO 2.163E-08 2.385E-08 2.192E-08 2.347E-08 2.412E-08 2.521E-08 2.434E-08 2.541E-08 2.441E-08 2.85E-08 2.367E-08 2.098E-08 1.702E-08 1.384E-08 1.286E-08 1.1E-08 6.893E-09 6.348E-09 5.7E-09 4.406E-09 4.233E-09 4.523E-09 7.062E-09 1.36E-08 2.163E-08 2.385E-08 2.192E-08 2.347E-08 2.412E-08 2.521E-08 2.434E-08 2.541E-08 2.441E-08 2.85E-08 2.367E-08 2.098E-08 1.702E-08 1.384E-08 1.286E-08 1.1E-08 6.893E-09 6.348E-09 5.7E-09 4.406E-09 4.233E-09 4.523E-09 7.062E-09 1.36E-08 2.163E-08 
NH3 4.676E-09 4.558E-09 8.582E-09 7.676E-09 8.589E-09 9.846E-09 8.639E-09 9.448E-09 7.053E-09 3.532E-09 2.835E-09 1.337E-09 1.093E-09 1.198E-09 1.428E-09 1.434E-09 5.215E-10 1.417E-09 5.152E-10 5.066E-10 5.186E-10 5.416E-10 5.668E-10 1.438E-09 4.676E-09 4.558E-09 8.582E-09 7.676E-09 8.589E-09 9.846E-09 8.639E-09 9.448E-09 7.053E-09 3.532E-09 2.835E-09 1.337E-09 1.093E-09 1.198E-09 1.428E-09 1.434E-09 5.215E-10 1.417E-09 5.152E-10 5.066E-10 5.186E-10 5.416E-10 5.668E-10 1.438E-09 4.676E-09 
CO 7.442E-07 5.541E-07 3.944E-07 4.232E-07 4.421E-07 4.663E-07 4.415E-07 4.659E-07 6.587E-07 8.402E-07 7.723E-07 4.341E-07 3.179E-07 2.314E-07 2.039E-07 1.578E-07 7.63E-08 7.444E-08 6.086E-08 2.422E-08 1.952E-08 2.903E-08 1.028E-07 3.739E-07 7.442E-07 5.541E-07 3.944E-07 4.232E-07 4.421E-07 4.663E-07 4.415E-07 4.659E-07 6.587E-07 8.402E-07 7.723E-07 4.341E-07 3.179E-07 2.314E-07 2.039E-07 1.578E-07 7.63E-08 7.444E-08 6.086E-08 2.422E-08 1.952E-08 2.903E-08 1.028E-07 3.739E-07 7.442E-07 
ALD2 3.572E-10 2.693E-10 1.972E-10 2.149E-10 2.258E-10 2.376E-10 2.242E-10 2.372E-10 3.465E-10 4.475E-10 4.166E-10 2.269E-10 1.647E-10 1.191E-10 1.05E-10 8.056E-11 3.744E-11 3.707E-11 3.001E-11 1.086E-11 8.454E-12 1.333E-11 5.096E-11 1.829E-10 3.572E-10 2.693E-10 1.972E-10 2.149E-10 2.258E-10 2.376E-10 2.242E-10 2.372E-10 3.465E-10 4.475E-10 4.166E-10 2.269E-10 1.647E-10 1.191E-10 1.05E-10 8.056E-11 3.744E-11 3.707E-11 3.001E-11 1.086E-11 8.454E-12 1.333E-11 5.096E-11 1.829E-10 3.572E-10 
HCHO 3.249E-09 2.58E-09 1.952E-09 2.111E-09 2.203E-09 2.31E-09 2.193E-09 2.308E-09 3.27E-09 4.149E-09 3.761E-09 2.081E-09 1.538E-09 1.13E-09 1.002E-09 7.821E-10 3.749E-10 3.725E-10 3.069E-10 1.374E-10 1.158E-10 1.581E-10 4.954E-10 1.672E-09 3.249E-09 2.58E-09 1.952E-09 2.111E-09 2.203E-09 2.31E-09 2.193E-09 2.308E-09 3.27E-09 4.149E-09 3.761E-09 2.081E-09 1.538E-09 1.13E-09 1.002E-09 7.821E-10 3.749E-10 3.725E-10 3.069E-10 1.374E-10 1.158E-10 1.581E-10 4.954E-10 1.672E-09 3.249E-09 
ETH 1.925E-08 1.448E-08 1.051E-08 1.14E-08 1.195E-08 1.258E-08 1.189E-08 1.254E-08 1.88E-08 2.415E-08 2.237E-08 1.193E-08 8.727E-09 6.375E-09 5.636E-09 4.288E-09 2.033E-09 2.006E-09 1.639E-09 6.416E-10 5.177E-10 7.724E-10 2.762E-09 9.865E-09 1.925E-08 1.448E-08 1.051E-08 1.14E-08 1.195E-08 1.258E-08 1.189E-08 1.254E-08 1.88E-08 2.415E-08 2.237E-08 1.193E-08 8.727E-09 6.375E-09 5.636E-09 4.288E-09 2.033E-09 2.006E-09 1.639E-09 6.416E-10 5.177E-10 7.724E-10 2.762E-09 9.865E-09 1.925E-08 
OLEI 3.791E-09 2.914E-09 2.15E-09 2.338E-09 2.454E-09 2.581E-09 2.448E-09 2.582E-09 3.884E-09 4.968E-09 4.598E-09 2.382E-09 1.732E-09 1.257E-09 1.102E-09 8.527E-10 4.036E-10 4.075E-10 3.267E-10 1.331E-10 1.089E-10 1.581E-10 5.702E-10 1.948E-09 3.791E-09 2.914E-09 2.15E-09 2.338E-09 2.454E-09 2.581E-09 2.448E-09 2.582E-09 3.884E-09 4.968E-09 4.598E-09 2.382E-09 1.732E-09 1.257E-09 1.102E-09 8.527E-10 4.036E-10 4.075E-10 3.267E-10 1.331E-10 1.089E-10 1.581E-10 5.702E-10 1.948E-09 3.791E-09 
OLET 5.129E-09 3.943E-09 2.909E-09 3.163E-09 3.321E-09 3.492E-09 3.312E-09 3.494E-09 5.255E-09 6.722E-09 6.222E-09 3.223E-09 2.344E-09 1.701E-09 1.491E-09 1.154E-09 5.461E-10 5.514E-10 4.42E-10 1.801E-10 1.473E-10 2.139E-10 7.715E-10 2.636E-09 5.129E-09 3.943E-09 2.909E-09 3.163E-09 3.321E-09 3.492E-09 3.312E-09 3.494E-09 5.255E-09 6.722E-09 6.222E-09 3.223E-09 2.344E-09 1.701E-09 1.491E-09 1.154E-09 5.461E-10 5.514E-10 4.42E-10 1.801E-10 1.473E-10 2.139E-10 7.715E-10 2.636E-09 5.129E-09 
TOL 1.167E-08 1.665E-08 1.483E-08 1.534E-08 1.568E-08 1.608E-08 1.571E-08 1.608E-08 1.95E-08 2.178E-08 1.403E-08 8.001E-09 5.886E-09 4.366E-09 3.844E-09 3.012E-09 1.715E-09 1.282E-09 1.032E-09 4.708E-10 4.027E-10 5.454E-10 1.778E-09 6.012E-09 1.167E-08 1.665E-08 1.483E-08 1.534E-08 1.568E-08 1.608E-08 1.571E-08 1.608E-08 1.95E-08 2.178E-08 1.403E-08 8.001E-09 5.886E-09 4.366E-09 3.844E-09 3.012E-09 1.715E-09 1.282E-09 1.032E-09 4.708E-10 4.027E-10 5.454E-10 1.778E-09 6.012E-09 1.167E-08 
XYL 8.872E-09 7.565E-09 5.8E-09 6.194E-09 6.434E-09 6.717E-09 6.434E-09 6.746E-09 9.565E-09 1.18E-08 1.022E-08 5.443E-09 4.001E-09 2.946E-09 2.615E-09 2.063E-09 1.086E-09 1.073E-09 8.616E-10 4.274E-10 3.737E-10 4.847E-10 1.355E-09 4.534E-10 8.872E-09 7.565E-09 5.8E-09 6.194E-09 6.434E-09 6.717E-09 6.434E-09 6.746E-09 9.565E-09 1.18E-08 1.022E-08 5.443E-09 4.001E-09 2.946E-09 2.615E-09 2.063E-09 1.086E-09 1.073E-09 8.616E-10 4.274E-10 3.737E-10 4.847E-10 1.355E-09 4.534E-10 8.872E-09 
