# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.348E-08 1.745E-08 1.621E-08 1.656E-08 1.663E-08 1.683E-08 1.67E-08 1.681E-08 1.771E-08 1.701E-08 1.427E-08 1.229E-08 1.217E-08 1.149E-08 1.125E-08 1.095E-08 9.127E-09 8.493E-09 8.394E-09 8.194E-09 8.146E-09 8.194E-09 8.646E-09 1.009E-08 1.348E-08 1.745E-08 1.621E-08 1.656E-08 1.663E-08 1.683E-08 1.67E-08 1.681E-08 1.771E-08 1.701E-08 1.427E-08 1.229E-08 1.217E-08 1.149E-08 1.125E-08 1.095E-08 9.127E-09 8.493E-09 8.394E-09 8.194E-09 8.146E-09 8.194E-09 8.646E-09 1.009E-08 1.348E-08 
NO2 1.958E-09 2.159E-09 1.983E-09 2.125E-09 2.183E-09 2.281E-09 2.203E-09 2.299E-09 2.21E-09 2.58E-09 2.142E-09 1.899E-09 1.541E-09 1.253E-09 1.164E-09 9.953E-10 6.238E-10 5.746E-10 5.16E-10 3.986E-10 3.833E-10 4.092E-10 6.392E-10 1.231E-09 1.958E-09 2.159E-09 1.983E-09 2.125E-09 2.183E-09 2.281E-09 2.203E-09 2.299E-09 2.21E-09 2.58E-09 2.142E-09 1.899E-09 1.541E-09 1.253E-09 1.164E-09 9.953E-10 6.238E-10 5.746E-10 5.16E-10 3.986E-10 3.833E-10 4.092E-10 6.392E-10 1.231E-09 1.958E-09 
NO 1.885E-08 2.078E-08 1.91E-08 2.045E-08 2.102E-08 2.197E-08 2.121E-08 2.214E-08 2.127E-08 2.484E-08 2.063E-08 1.828E-08 1.483E-08 1.206E-08 1.121E-08 9.588E-09 6.007E-09 5.532E-09 4.968E-09 3.84E-09 3.689E-09 3.941E-09 6.155E-09 1.185E-08 1.885E-08 2.078E-08 1.91E-08 2.045E-08 2.102E-08 2.197E-08 2.121E-08 2.214E-08 2.127E-08 2.484E-08 2.063E-08 1.828E-08 1.483E-08 1.206E-08 1.121E-08 9.588E-09 6.007E-09 5.532E-09 4.968E-09 3.84E-09 3.689E-09 3.941E-09 6.155E-09 1.185E-08 1.885E-08 
NH3 6.442E-09 6.279E-09 1.182E-08 1.057E-08 1.183E-08 1.356E-08 1.19E-08 1.302E-08 9.716E-09 4.865E-09 3.906E-09 1.842E-09 1.505E-09 1.651E-09 1.967E-09 1.975E-09 7.184E-10 1.953E-09 7.098E-10 6.979E-10 7.145E-10 7.462E-10 7.808E-10 1.981E-09 6.442E-09 6.279E-09 1.182E-08 1.057E-08 1.183E-08 1.356E-08 1.19E-08 1.302E-08 9.716E-09 4.865E-09 3.906E-09 1.842E-09 1.505E-09 1.651E-09 1.967E-09 1.975E-09 7.184E-10 1.953E-09 7.098E-10 6.979E-10 7.145E-10 7.462E-10 7.808E-10 1.981E-09 6.442E-09 
CO 3.838E-08 2.858E-08 2.034E-08 2.183E-08 2.28E-08 2.405E-08 2.277E-08 2.403E-08 3.397E-08 4.333E-08 3.983E-08 2.239E-08 1.64E-08 1.193E-08 1.052E-08 8.138E-09 3.935E-09 3.839E-09 3.139E-09 1.249E-09 1.007E-09 1.497E-09 5.303E-09 1.928E-08 3.838E-08 2.858E-08 2.034E-08 2.183E-08 2.28E-08 2.405E-08 2.277E-08 2.403E-08 3.397E-08 4.333E-08 3.983E-08 2.239E-08 1.64E-08 1.193E-08 1.052E-08 8.138E-09 3.935E-09 3.839E-09 3.139E-09 1.249E-09 1.007E-09 1.497E-09 5.303E-09 1.928E-08 3.838E-08 
ALD2 2.318E-09 1.747E-09 1.28E-09 1.395E-09 1.465E-09 1.542E-09 1.455E-09 1.539E-09 2.249E-09 2.904E-09 2.703E-09 1.472E-09 1.069E-09 7.73E-10 6.814E-10 5.227E-10 2.43E-10 2.405E-10 1.948E-10 7.045E-11 5.486E-11 8.647E-11 3.307E-10 1.187E-09 2.318E-09 1.747E-09 1.28E-09 1.395E-09 1.465E-09 1.542E-09 1.455E-09 1.539E-09 2.249E-09 2.904E-09 2.703E-09 1.472E-09 1.069E-09 7.73E-10 6.814E-10 5.227E-10 2.43E-10 2.405E-10 1.948E-10 7.045E-11 5.486E-11 8.647E-11 3.307E-10 1.187E-09 2.318E-09 
HCHO 6.301E-09 5.004E-09 3.786E-09 4.095E-09 4.273E-09 4.481E-09 4.253E-09 4.476E-09 6.343E-09 8.046E-09 7.295E-09 4.036E-09 2.984E-09 2.191E-09 1.943E-09 1.517E-09 7.272E-10 7.226E-10 5.952E-10 2.664E-10 2.247E-10 3.066E-10 9.609E-10 3.243E-09 6.301E-09 5.004E-09 3.786E-09 4.095E-09 4.273E-09 4.481E-09 4.253E-09 4.476E-09 6.343E-09 8.046E-09 7.295E-09 4.036E-09 2.984E-09 2.191E-09 1.943E-09 1.517E-09 7.272E-10 7.226E-10 5.952E-10 2.664E-10 2.247E-10 3.066E-10 9.609E-10 3.243E-09 6.301E-09 
ETH 1.136E-08 8.55E-09 6.208E-09 6.73E-09 7.056E-09 7.431E-09 7.019E-09 7.407E-09 1.11E-08 1.426E-08 1.321E-08 7.044E-09 5.153E-09 3.764E-09 3.328E-09 2.532E-09 1.2E-09 1.184E-09 9.681E-10 3.789E-10 3.057E-10 4.561E-10 1.631E-09 5.825E-09 1.136E-08 8.55E-09 6.208E-09 6.73E-09 7.056E-09 7.431E-09 7.019E-09 7.407E-09 1.11E-08 1.426E-08 1.321E-08 7.044E-09 5.153E-09 3.764E-09 3.328E-09 2.532E-09 1.2E-09 1.184E-09 9.681E-10 3.789E-10 3.057E-10 4.561E-10 1.631E-09 5.825E-09 1.136E-08 
OLEI 3.062E-10 2.355E-10 1.737E-10 1.889E-10 1.983E-10 2.085E-10 1.978E-10 2.086E-10 3.138E-10 4.013E-10 3.715E-10 1.925E-10 1.399E-10 1.016E-10 8.902E-11 6.889E-11 3.261E-11 3.292E-11 2.639E-11 1.076E-11 8.794E-12 1.277E-11 4.607E-11 1.574E-10 3.062E-10 2.355E-10 1.737E-10 1.889E-10 1.983E-10 2.085E-10 1.978E-10 2.086E-10 3.138E-10 4.013E-10 3.715E-10 1.925E-10 1.399E-10 1.016E-10 8.902E-11 6.889E-11 3.261E-11 3.292E-11 2.639E-11 1.076E-11 8.794E-12 1.277E-11 4.607E-11 1.574E-10 3.062E-10 
OLET 1E-08 7.691E-09 5.674E-09 6.169E-09 6.476E-09 6.811E-09 6.46E-09 6.814E-09 1.025E-08 1.311E-08 1.213E-08 6.286E-09 4.571E-09 3.318E-09 2.908E-09 2.25E-09 1.065E-09 1.075E-09 8.621E-10 3.513E-10 2.872E-10 4.171E-10 1.505E-09 5.141E-09 1E-08 7.691E-09 5.674E-09 6.169E-09 6.476E-09 6.811E-09 6.46E-09 6.814E-09 1.025E-08 1.311E-08 1.213E-08 6.286E-09 4.571E-09 3.318E-09 2.908E-09 2.25E-09 1.065E-09 1.075E-09 8.621E-10 3.513E-10 2.872E-10 4.171E-10 1.505E-09 5.141E-09 1E-08 
TOL 5.676E-09 8.1E-09 7.215E-09 7.465E-09 7.631E-09 7.824E-09 7.646E-09 7.822E-09 9.49E-09 1.06E-08 6.827E-09 3.893E-09 2.864E-09 2.124E-09 1.87E-09 1.465E-09 8.342E-10 6.238E-10 5.019E-10 2.291E-10 1.959E-10 2.653E-10 8.652E-10 2.925E-09 5.676E-09 8.1E-09 7.215E-09 7.465E-09 7.631E-09 7.824E-09 7.646E-09 7.822E-09 9.49E-09 1.06E-08 6.827E-09 3.893E-09 2.864E-09 2.124E-09 1.87E-09 1.465E-09 8.342E-10 6.238E-10 5.019E-10 2.291E-10 1.959E-10 2.653E-10 8.652E-10 2.925E-09 5.676E-09 
XYL 7.439E-10 6.343E-10 4.863E-10 5.194E-10 5.394E-10 5.632E-10 5.394E-10 5.656E-10 8.02E-10 9.896E-10 8.573E-10 4.564E-10 3.355E-10 2.47E-10 2.192E-10 1.73E-10 9.104E-11 8.999E-11 7.224E-11 3.583E-11 3.133E-11 4.064E-11 1.136E-10 3.801E-11 7.439E-10 6.343E-10 4.863E-10 5.194E-10 5.394E-10 5.632E-10 5.394E-10 5.656E-10 8.02E-10 9.896E-10 8.573E-10 4.564E-10 3.355E-10 2.47E-10 2.192E-10 1.73E-10 9.104E-11 8.999E-11 7.224E-11 3.583E-11 3.133E-11 4.064E-11 1.136E-10 3.801E-11 7.439E-10 
