# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 2.138E-09 2.768E-09 2.57E-09 2.626E-09 2.637E-09 2.669E-09 2.648E-09 2.667E-09 2.808E-09 2.698E-09 2.263E-09 1.948E-09 1.931E-09 1.822E-09 1.784E-09 1.736E-09 1.447E-09 1.347E-09 1.331E-09 1.299E-09 1.292E-09 1.299E-09 1.371E-09 1.601E-09 2.138E-09 2.768E-09 2.57E-09 2.626E-09 2.637E-09 2.669E-09 2.648E-09 2.667E-09 2.808E-09 2.698E-09 2.263E-09 1.948E-09 1.931E-09 1.822E-09 1.784E-09 1.736E-09 1.447E-09 1.347E-09 1.331E-09 1.299E-09 1.292E-09 1.299E-09 1.371E-09 1.601E-09 2.138E-09 
NO2 9.534E-10 1.051E-09 9.657E-10 1.034E-09 1.063E-09 1.111E-09 1.073E-09 1.12E-09 1.076E-09 1.256E-09 1.043E-09 9.247E-10 7.504E-10 6.101E-10 5.669E-10 4.846E-10 3.037E-10 2.797E-10 2.512E-10 1.941E-10 1.866E-10 1.993E-10 3.112E-10 5.993E-10 9.534E-10 1.051E-09 9.657E-10 1.034E-09 1.063E-09 1.111E-09 1.073E-09 1.12E-09 1.076E-09 1.256E-09 1.043E-09 9.247E-10 7.504E-10 6.101E-10 5.669E-10 4.846E-10 3.037E-10 2.797E-10 2.512E-10 1.941E-10 1.866E-10 1.993E-10 3.112E-10 5.993E-10 9.534E-10 
NO 8.727E-09 9.621E-09 8.842E-09 9.468E-09 9.732E-09 1.017E-08 9.818E-09 1.025E-08 9.849E-09 1.15E-08 9.55E-09 8.464E-09 6.867E-09 5.585E-09 5.19E-09 4.439E-09 2.781E-09 2.561E-09 2.3E-09 1.778E-09 1.708E-09 1.825E-09 2.849E-09 5.488E-09 8.727E-09 9.621E-09 8.842E-09 9.468E-09 9.732E-09 1.017E-08 9.818E-09 1.025E-08 9.849E-09 1.15E-08 9.55E-09 8.464E-09 6.867E-09 5.585E-09 5.19E-09 4.439E-09 2.781E-09 2.561E-09 2.3E-09 1.778E-09 1.708E-09 1.825E-09 2.849E-09 5.488E-09 8.727E-09 
NH3 5.41E-09 5.273E-09 9.929E-09 8.881E-09 9.938E-09 1.139E-08 9.995E-09 1.093E-08 8.16E-09 4.086E-09 3.28E-09 1.547E-09 1.264E-09 1.386E-09 1.652E-09 1.659E-09 6.034E-10 1.64E-09 5.961E-10 5.861E-10 6E-10 6.267E-10 6.558E-10 1.664E-09 5.41E-09 5.273E-09 9.929E-09 8.881E-09 9.938E-09 1.139E-08 9.995E-09 1.093E-08 8.16E-09 4.086E-09 3.28E-09 1.547E-09 1.264E-09 1.386E-09 1.652E-09 1.659E-09 6.034E-10 1.64E-09 5.961E-10 5.861E-10 6E-10 6.267E-10 6.558E-10 1.664E-09 5.41E-09 
CO 4.432E-07 3.3E-07 2.349E-07 2.52E-07 2.633E-07 2.777E-07 2.63E-07 2.774E-07 3.923E-07 5.003E-07 4.599E-07 2.585E-07 1.893E-07 1.378E-07 1.214E-07 9.396E-08 4.544E-08 4.433E-08 3.625E-08 1.442E-08 1.162E-08 1.729E-08 6.123E-08 2.226E-07 4.432E-07 3.3E-07 2.349E-07 2.52E-07 2.633E-07 2.777E-07 2.63E-07 2.774E-07 3.923E-07 5.003E-07 4.599E-07 2.585E-07 1.893E-07 1.378E-07 1.214E-07 9.396E-08 4.544E-08 4.433E-08 3.625E-08 1.442E-08 1.162E-08 1.729E-08 6.123E-08 2.226E-07 4.432E-07 
ALD2 6.625E-10 4.994E-10 3.658E-10 3.986E-10 4.188E-10 4.406E-10 4.157E-10 4.399E-10 6.427E-10 8.299E-10 7.727E-10 4.208E-10 3.054E-10 2.209E-10 1.947E-10 1.494E-10 6.944E-11 6.874E-11 5.566E-11 2.014E-11 1.568E-11 2.471E-11 9.451E-11 3.393E-10 6.625E-10 4.994E-10 3.658E-10 3.986E-10 4.188E-10 4.406E-10 4.157E-10 4.399E-10 6.427E-10 8.299E-10 7.727E-10 4.208E-10 3.054E-10 2.209E-10 1.947E-10 1.494E-10 6.944E-11 6.874E-11 5.566E-11 2.014E-11 1.568E-11 2.471E-11 9.451E-11 3.393E-10 6.625E-10 
HCHO 1.321E-09 1.049E-09 7.938E-10 8.585E-10 8.959E-10 9.395E-10 8.917E-10 9.386E-10 1.33E-09 1.687E-09 1.53E-09 8.462E-10 6.256E-10 4.594E-10 4.073E-10 3.18E-10 1.525E-10 1.515E-10 1.248E-10 5.586E-11 4.711E-11 6.428E-11 2.015E-10 6.799E-10 1.321E-09 1.049E-09 7.938E-10 8.585E-10 8.959E-10 9.395E-10 8.917E-10 9.386E-10 1.33E-09 1.687E-09 1.53E-09 8.462E-10 6.256E-10 4.594E-10 4.073E-10 3.18E-10 1.525E-10 1.515E-10 1.248E-10 5.586E-11 4.711E-11 6.428E-11 2.015E-10 6.799E-10 1.321E-09 
ETH 1.636E-08 1.231E-08 8.939E-09 9.691E-09 1.016E-08 1.07E-08 1.011E-08 1.066E-08 1.598E-08 2.053E-08 1.902E-08 1.014E-08 7.42E-09 5.42E-09 4.792E-09 3.645E-09 1.728E-09 1.705E-09 1.394E-09 5.455E-10 4.401E-10 6.567E-10 2.348E-09 8.387E-09 1.636E-08 1.231E-08 8.939E-09 9.691E-09 1.016E-08 1.07E-08 1.011E-08 1.066E-08 1.598E-08 2.053E-08 1.902E-08 1.014E-08 7.42E-09 5.42E-09 4.792E-09 3.645E-09 1.728E-09 1.705E-09 1.394E-09 5.455E-10 4.401E-10 6.567E-10 2.348E-09 8.387E-09 1.636E-08 
OLEI 1.926E-09 1.481E-09 1.093E-09 1.188E-09 1.247E-09 1.312E-09 1.244E-09 1.312E-09 1.973E-09 2.524E-09 2.337E-09 1.211E-09 8.802E-10 6.389E-10 5.599E-10 4.333E-10 2.051E-10 2.071E-10 1.66E-10 6.765E-11 5.531E-11 8.031E-11 2.897E-10 9.9E-10 1.926E-09 1.481E-09 1.093E-09 1.188E-09 1.247E-09 1.312E-09 1.244E-09 1.312E-09 1.973E-09 2.524E-09 2.337E-09 1.211E-09 8.802E-10 6.389E-10 5.599E-10 4.333E-10 2.051E-10 2.071E-10 1.66E-10 6.765E-11 5.531E-11 8.031E-11 2.897E-10 9.9E-10 1.926E-09 
OLET 9.642E-09 7.413E-09 5.469E-09 5.946E-09 6.243E-09 6.565E-09 6.226E-09 6.568E-09 9.879E-09 1.264E-08 1.17E-08 6.059E-09 4.406E-09 3.198E-09 2.803E-09 2.169E-09 1.027E-09 1.036E-09 8.309E-10 3.386E-10 2.769E-10 4.02E-10 1.45E-09 4.956E-09 9.642E-09 7.413E-09 5.469E-09 5.946E-09 6.243E-09 6.565E-09 6.226E-09 6.568E-09 9.879E-09 1.264E-08 1.17E-08 6.059E-09 4.406E-09 3.198E-09 2.803E-09 2.169E-09 1.027E-09 1.036E-09 8.309E-10 3.386E-10 2.769E-10 4.02E-10 1.45E-09 4.956E-09 9.642E-09 
TOL 1.726E-09 2.463E-09 2.194E-09 2.27E-09 2.32E-09 2.379E-09 2.325E-09 2.378E-09 2.886E-09 3.222E-09 2.076E-09 1.184E-09 8.707E-10 6.458E-10 5.686E-10 4.456E-10 2.536E-10 1.897E-10 1.526E-10 6.965E-11 5.958E-11 8.068E-11 2.631E-10 8.894E-10 1.726E-09 2.463E-09 2.194E-09 2.27E-09 2.32E-09 2.379E-09 2.325E-09 2.378E-09 2.886E-09 3.222E-09 2.076E-09 1.184E-09 8.707E-10 6.458E-10 5.686E-10 4.456E-10 2.536E-10 1.897E-10 1.526E-10 6.965E-11 5.958E-11 8.068E-11 2.631E-10 8.894E-10 1.726E-09 
XYL 1.447E-09 1.234E-09 9.459E-10 1.01E-09 1.049E-09 1.096E-09 1.049E-09 1.1E-09 1.56E-09 1.925E-09 1.667E-09 8.878E-10 6.526E-10 4.804E-10 4.264E-10 3.365E-10 1.771E-10 1.75E-10 1.405E-10 6.97E-11 6.094E-11 7.906E-11 2.21E-10 7.394E-11 1.447E-09 1.234E-09 9.459E-10 1.01E-09 1.049E-09 1.096E-09 1.049E-09 1.1E-09 1.56E-09 1.925E-09 1.667E-09 8.878E-10 6.526E-10 4.804E-10 4.264E-10 3.365E-10 1.771E-10 1.75E-10 1.405E-10 6.97E-11 6.094E-11 7.906E-11 2.21E-10 7.394E-11 1.447E-09 
