# time (s)
# rate = scaling parameter
# emissions (mol m^{-2} s^{-1})
time	0	3600	7200	10800	14400	18000	21600	25200	28800	32400	36000	39600	43200	46800	50400	54000	57600	61200	64800	68400	72000	75600	79200	82800	86400   90000	93600	97200	100800	104400	108000	111600  115200	118800	122400	126000	129600	133200	136800	140400	144000	147600	151200	154800	158400	162000	165600	169200	172800
rate	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.5
#rate	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   0.8
#rate	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	1	1	1	1	1	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0   1
SO2 1.418E-08 1.836E-08 1.705E-08 1.742E-08 1.749E-08 1.77E-08 1.757E-08 1.769E-08 1.863E-08 1.79E-08 1.501E-08 1.293E-08 1.281E-08 1.208E-08 1.184E-08 1.152E-08 9.602E-09 8.935E-09 8.831E-09 8.62E-09 8.57E-09 8.62E-09 9.096E-09 1.062E-08 1.418E-08 1.836E-08 1.705E-08 1.742E-08 1.749E-08 1.77E-08 1.757E-08 1.769E-08 1.863E-08 1.79E-08 1.501E-08 1.293E-08 1.281E-08 1.208E-08 1.184E-08 1.152E-08 9.602E-09 8.935E-09 8.831E-09 8.62E-09 8.57E-09 8.62E-09 9.096E-09 1.062E-08 1.418E-08 
NO2 1.151E-09 1.269E-09 1.166E-09 1.249E-09 1.283E-09 1.341E-09 1.295E-09 1.351E-09 1.299E-09 1.517E-09 1.259E-09 1.116E-09 9.057E-10 7.364E-10 6.842E-10 5.849E-10 3.666E-10 3.377E-10 3.032E-10 2.343E-10 2.253E-10 2.405E-10 3.756E-10 7.234E-10 1.151E-09 1.269E-09 1.166E-09 1.249E-09 1.283E-09 1.341E-09 1.295E-09 1.351E-09 1.299E-09 1.517E-09 1.259E-09 1.116E-09 9.057E-10 7.364E-10 6.842E-10 5.849E-10 3.666E-10 3.377E-10 3.032E-10 2.343E-10 2.253E-10 2.405E-10 3.756E-10 7.234E-10 1.151E-09 
NO 3.251E-09 3.584E-09 3.294E-09 3.527E-09 3.626E-09 3.788E-09 3.658E-09 3.819E-09 3.669E-09 4.284E-09 3.558E-09 3.153E-09 2.558E-09 2.081E-09 1.933E-09 1.654E-09 1.036E-09 9.54E-10 8.568E-10 6.622E-10 6.362E-10 6.797E-10 1.061E-09 2.044E-09 3.251E-09 3.584E-09 3.294E-09 3.527E-09 3.626E-09 3.788E-09 3.658E-09 3.819E-09 3.669E-09 4.284E-09 3.558E-09 3.153E-09 2.558E-09 2.081E-09 1.933E-09 1.654E-09 1.036E-09 9.54E-10 8.568E-10 6.622E-10 6.362E-10 6.797E-10 1.061E-09 2.044E-09 3.251E-09 
NH3 7.018E-09 6.841E-09 1.288E-08 1.152E-08 1.289E-08 1.478E-08 1.297E-08 1.418E-08 1.059E-08 5.301E-09 4.256E-09 2.006E-09 1.64E-09 1.799E-09 2.143E-09 2.152E-09 7.827E-10 2.127E-09 7.733E-10 7.603E-10 7.784E-10 8.13E-10 8.507E-10 2.158E-09 7.018E-09 6.841E-09 1.288E-08 1.152E-08 1.289E-08 1.478E-08 1.297E-08 1.418E-08 1.059E-08 5.301E-09 4.256E-09 2.006E-09 1.64E-09 1.799E-09 2.143E-09 2.152E-09 7.827E-10 2.127E-09 7.733E-10 7.603E-10 7.784E-10 8.13E-10 8.507E-10 2.158E-09 7.018E-09 
CO 9.384E-07 6.988E-07 4.973E-07 5.337E-07 5.575E-07 5.88E-07 5.568E-07 5.874E-07 8.306E-07 1.059E-06 9.739E-07 5.475E-07 4.009E-07 2.917E-07 2.571E-07 1.99E-07 9.622E-08 9.387E-08 7.675E-08 3.054E-08 2.461E-08 3.661E-08 1.297E-07 4.714E-07 9.384E-07 6.988E-07 4.973E-07 5.337E-07 5.575E-07 5.88E-07 5.568E-07 5.874E-07 8.306E-07 1.059E-06 9.739E-07 5.475E-07 4.009E-07 2.917E-07 2.571E-07 1.99E-07 9.622E-08 9.387E-08 7.675E-08 3.054E-08 2.461E-08 3.661E-08 1.297E-07 4.714E-07 9.384E-07 
ALD2 3.08E-09 2.322E-09 1.701E-09 1.853E-09 1.947E-09 2.049E-09 1.933E-09 2.045E-09 2.988E-09 3.859E-09 3.593E-09 1.956E-09 1.42E-09 1.027E-09 9.055E-10 6.946E-10 3.229E-10 3.196E-10 2.588E-10 9.362E-11 7.29E-11 1.149E-10 4.394E-10 1.577E-09 3.08E-09 2.322E-09 1.701E-09 1.853E-09 1.947E-09 2.049E-09 1.933E-09 2.045E-09 2.988E-09 3.859E-09 3.593E-09 1.956E-09 1.42E-09 1.027E-09 9.055E-10 6.946E-10 3.229E-10 3.196E-10 2.588E-10 9.362E-11 7.29E-11 1.149E-10 4.394E-10 1.577E-09 3.08E-09 
HCHO 2.198E-09 1.745E-09 1.32E-09 1.428E-09 1.49E-09 1.563E-09 1.483E-09 1.561E-09 2.212E-09 2.807E-09 2.545E-09 1.408E-09 1.041E-09 7.641E-10 6.776E-10 5.291E-10 2.537E-10 2.52E-10 2.076E-10 9.292E-11 7.836E-11 1.069E-10 3.352E-10 1.131E-09 2.198E-09 1.745E-09 1.32E-09 1.428E-09 1.49E-09 1.563E-09 1.483E-09 1.561E-09 2.212E-09 2.807E-09 2.545E-09 1.408E-09 1.041E-09 7.641E-10 6.776E-10 5.291E-10 2.537E-10 2.52E-10 2.076E-10 9.292E-11 7.836E-11 1.069E-10 3.352E-10 1.131E-09 2.198E-09 
ETH 4.717E-09 3.548E-09 2.576E-09 2.793E-09 2.928E-09 3.084E-09 2.913E-09 3.074E-09 4.607E-09 5.918E-09 5.482E-09 2.923E-09 2.139E-09 1.562E-09 1.381E-09 1.051E-09 4.982E-10 4.916E-10 4.018E-10 1.572E-10 1.269E-10 1.893E-10 6.768E-10 2.418E-09 4.717E-09 3.548E-09 2.576E-09 2.793E-09 2.928E-09 3.084E-09 2.913E-09 3.074E-09 4.607E-09 5.918E-09 5.482E-09 2.923E-09 2.139E-09 1.562E-09 1.381E-09 1.051E-09 4.982E-10 4.916E-10 4.018E-10 1.572E-10 1.269E-10 1.893E-10 6.768E-10 2.418E-09 4.717E-09 
OLEI 5.957E-10 4.58E-10 3.379E-10 3.674E-10 3.857E-10 4.056E-10 3.847E-10 4.058E-10 6.103E-10 7.807E-10 7.226E-10 3.744E-10 2.722E-10 1.976E-10 1.732E-10 1.34E-10 6.343E-11 6.404E-11 5.134E-11 2.092E-11 1.711E-11 2.484E-11 8.961E-11 3.062E-10 5.957E-10 4.58E-10 3.379E-10 3.674E-10 3.857E-10 4.056E-10 3.847E-10 4.058E-10 6.103E-10 7.807E-10 7.226E-10 3.744E-10 2.722E-10 1.976E-10 1.732E-10 1.34E-10 6.343E-11 6.404E-11 5.134E-11 2.092E-11 1.711E-11 2.484E-11 8.961E-11 3.062E-10 5.957E-10 
OLET 3.425E-09 2.633E-09 1.943E-09 2.112E-09 2.217E-09 2.332E-09 2.212E-09 2.333E-09 3.509E-09 4.488E-09 4.155E-09 2.152E-09 1.565E-09 1.136E-09 9.956E-10 7.704E-10 3.647E-10 3.682E-10 2.952E-10 1.203E-10 9.835E-11 1.428E-10 5.152E-10 1.76E-09 3.425E-09 2.633E-09 1.943E-09 2.112E-09 2.217E-09 2.332E-09 2.212E-09 2.333E-09 3.509E-09 4.488E-09 4.155E-09 2.152E-09 1.565E-09 1.136E-09 9.956E-10 7.704E-10 3.647E-10 3.682E-10 2.952E-10 1.203E-10 9.835E-11 1.428E-10 5.152E-10 1.76E-09 3.425E-09 
TOL 8.488E-09 1.211E-08 1.079E-08 1.116E-08 1.141E-08 1.17E-08 1.143E-08 1.17E-08 1.419E-08 1.585E-08 1.021E-08 5.821E-09 4.282E-09 3.176E-09 2.796E-09 2.191E-09 1.247E-09 9.328E-10 7.506E-10 3.425E-10 2.93E-10 3.968E-10 1.294E-09 4.374E-09 8.488E-09 1.211E-08 1.079E-08 1.116E-08 1.141E-08 1.17E-08 1.143E-08 1.17E-08 1.419E-08 1.585E-08 1.021E-08 5.821E-09 4.282E-09 3.176E-09 2.796E-09 2.191E-09 1.247E-09 9.328E-10 7.506E-10 3.425E-10 2.93E-10 3.968E-10 1.294E-09 4.374E-09 8.488E-09 
XYL 8.349E-09 7.118E-09 5.457E-09 5.829E-09 6.054E-09 6.321E-09 6.054E-09 6.348E-09 9E-09 1.111E-08 9.621E-09 5.122E-09 3.765E-09 2.772E-09 2.46E-09 1.941E-09 1.022E-09 1.01E-09 8.107E-10 4.021E-10 3.516E-10 4.561E-10 1.275E-09 4.266E-10 8.349E-09 7.118E-09 5.457E-09 5.829E-09 6.054E-09 6.321E-09 6.054E-09 6.348E-09 9E-09 1.111E-08 9.621E-09 5.122E-09 3.765E-09 2.772E-09 2.46E-09 1.941E-09 1.022E-09 1.01E-09 8.107E-10 4.021E-10 3.516E-10 4.561E-10 1.275E-09 4.266E-10 8.349E-09 
